Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6677713990211487	0.5694727897644043
LGR6	-	-	-	-	NA	classA	0.35553881525993347	0.6990311145782471
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6245484352111816	0.6436851024627686
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5831345319747925	0.6943298578262329
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.40415656566619873	0.6750969886779785
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6056967973709106	0.6382359266281128
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.6096988916397095	0.6264266967773438
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.37342801690101624	0.8887456655502319
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.29279825091362	1.0
ADGRF1	-	-	-	-	NA	classB	0.7889187335968018	0.49294689297676086
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.34464073181152344	0.9261531829833984
LGR5	-	-	-	-	NA	classA	0.3751298487186432	0.6312357783317566
ADGRE1	-	-	-	-	NA	classB	0.4442731738090515	0.7579150795936584
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4987950325012207	0.7578870058059692
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.4496059715747833	0.8667435646057129
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6126199960708618	0.6393469572067261
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.48442286252975464	0.7646104693412781
TAS1R3	-	-	-	-	NA	classC	0.561875581741333	0.7949948310852051
TAS1R1	-	-	-	-	NA	classC	0.4971165060997009	0.8303506970405579
TAS1R2	-	-	-	-	NA	classC	0.49106210470199585	0.7564767003059387
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4265884459018707	0.8059122562408447
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.43218880891799927	0.7955247163772583
GPR156	-	-	-	-	NA	classC	0.8731682300567627	0.3662119507789612
ADGRG7	-	-	-	-	NA	classB	0.5707589983940125	0.5808452367782593
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7499489784240723	0.5460444092750549
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5319895148277283	0.443607360124588
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.292312890291214	0.6287163496017456
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.3364901542663574	0.575731098651886
GPR149	-	-	-	-	NA	classA	0.9999999403953552	0.17455193400382996
ADGRF2	-	-	-	-	NA	classB	0.9651387333869934	0.37337589263916016
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6805400848388672	0.5306881070137024
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.46332913637161255	0.4799383580684662
ADGRF4	-	-	-	-	NA	classB	0.8134293556213379	0.43190309405326843
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.46981459856033325	0.42808282375335693
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.671818733215332	0.49852800369262695
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7145391702651978	0.5673567056655884
ADGRL4	-	-	-	-	NA	classB	0.6247811913490295	0.598261833190918
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6847226619720459	0.486328661441803
ADGRE3	-	-	-	-	NA	classB	0.5141441822052002	0.7029421329498291
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6713968515396118	0.5513449907302856
GPR50	-	-	-	-	NA	classA	0.27544716000556946	0.4585533142089844
GPR37	Coupled	-	-	-	Class A Orphans	classA	0.5398569107055664	0.38195812702178955
GPR153	-	-	-	-	NA	classA	0.8252602815628052	0.2476445883512497
GPR107	-	-	-	-	NA	Other	0.6995390057563782	0.5413645505905151
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	0.5429272651672363	0.5898803472518921
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6520677208900452	0.5544768571853638
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.36586517095565796	0.40454280376434326
GPR162	-	-	-	-	NA	classA	0.7770403623580933	0.25990399718284607
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6080517172813416	0.5798153877258301
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6576505899429321	0.5143755078315735
