Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5915425419807434	0.8055006861686707
LGR6	-	-	-	-	NA	classA	0.16233965754508972	0.9807125329971313
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.9378825426101685	0.8724752068519592
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5976782441139221	0.841557502746582
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.21354368329048157	0.9021453857421875
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5402665734291077	0.8243495225906372
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.7968319654464722	0.6661423444747925
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.6049392223358154	0.8174564242362976
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.6164292097091675	0.7889347076416016
ADGRF1	-	-	-	-	NA	classB	0.8202168941497803	0.7116929292678833
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.694719672203064	0.7755230665206909
LGR5	-	-	-	-	NA	classA	0.23327022790908813	0.822472333908081
ADGRE1	-	-	-	-	NA	classB	0.2249760925769806	0.821041464805603
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.6186478137969971	0.7362003326416016
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5990132093429565	0.8436681628227234
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.8334810733795166	0.7479175925254822
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.6397219300270081	0.7674840688705444
TAS1R3	-	-	-	-	NA	classC	0.6940643787384033	0.8165725469589233
TAS1R1	-	-	-	-	NA	classC	0.681441068649292	0.7737504243850708
TAS1R2	-	-	-	-	NA	classC	0.5978927612304688	0.689304530620575
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.2595834732055664	0.8836747407913208
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.23630335927009583	0.8880894184112549
GPR156	-	-	-	-	NA	classC	0.4164630174636841	1.0
ADGRG7	-	-	-	-	NA	classB	0.6112591028213501	0.6919195652008057
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6201006174087524	0.8335235118865967
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6617916226387024	0.6905601024627686
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.35065460205078125	0.6750602722167969
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.408254474401474	0.5972002148628235
GPR149	-	-	-	-	NA	classA	0.7377663254737854	0.8063239455223083
ADGRF2	-	-	-	-	NA	classB	1.0	0.6827096939086914
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6210731267929077	0.7432324886322021
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6748236417770386	0.67923504114151
ADGRF4	-	-	-	-	NA	classB	0.8259321451187134	0.651172399520874
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6710752844810486	0.6367611885070801
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.3734704256057739	0.8186231255531311
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6796344518661499	0.7617144584655762
ADGRL4	-	-	-	-	NA	classB	0.5598676204681396	0.6738803386688232
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5271921157836914	0.6460280418395996
ADGRE3	-	-	-	-	NA	classB	0.4427432715892792	0.7609537839889526
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5034298300743103	0.7954088449478149
GPR50	-	-	-	-	NA	classA	0.18566367030143738	0.6685364246368408
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	0.5000428557395935	0.8163751363754272
GPR153	-	-	-	-	NA	classA	0.6080015301704407	0.7394067049026489
GPR107	-	-	-	-	NA	Other	0.667239785194397	0.7414907813072205
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	0.5439555644989014	0.7488529682159424
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6182597875595093	0.7496715784072876
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.37895986437797546	0.6536519527435303
GPR162	-	-	-	-	NA	classA	0.5606112480163574	0.7314481735229492
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5031190514564514	0.7009996175765991
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.595618486404419	0.6516464352607727
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5133716464042664	0.6955476999282837
ADRA1D	Not-coupled	Coupled	-	-	Adrenoceptors	classA	0.44326576590538025	0.6959548592567444
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5752015709877014	0.6778597235679626
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4873242676258087	0.8726843595504761
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.6641608476638794	0.6774011850357056
PTH2R	-	Coupled	-	-	NA	classB	0.7777326107025146	0.6715392470359802
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7775729894638062	0.6930272579193115
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	0.6237086057662964	0.5726431608200073
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5932367444038391	0.6490548849105835
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	0.41227540373802185	0.6177744269371033
GPR161	-	-	-	-	NA	classA	0.5994913578033447	0.54868084192276
ADGRG5	-	-	-	-	NA	classB	0.6741322875022888	0.645900547504425
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.45439761877059937	0.5435437560081482
ADRA1B	Not-coupled	Coupled	-	-	Adrenoceptors	classA	0.40536192059516907	0.6323139071464539
GPR176	-	-	-	-	NA	classA	0.5725184679031372	0.5605015754699707
GPR101	Coupled	-	-	-	Class A Orphans	classA	0.40380150079727173	0.6636486649513245
GPR135	-	-	-	-	NA	classA	0.45563751459121704	0.5822184681892395
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	0.5320313572883606	0.5895048975944519
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	0.4489723742008209	0.5823748707771301
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	0.2861584722995758	0.5256297588348389
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.604672908782959	0.4589667320251465
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	0.48504960536956787	0.6453540921211243
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3891177773475647	0.5106250643730164
HTR7	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.5183396339416504	0.5081602334976196
OPN4	Not-coupled	-	-	-	Class A Orphans	classA	0.52010577917099	0.5583456158638
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.5195556282997131	0.6064891219139099
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.5271139740943909	0.5463262796401978
ADRB1	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	0.3785458207130432	0.5830103158950806
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	0.4456527829170227	0.5114208459854126
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.6588972210884094	0.5213130116462708
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.4418198764324188	0.5214045643806458
GPR152	-	-	-	-	NA	classA	0.21803423762321472	0.6245033144950867
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.47436654567718506	0.5191409587860107
ADCYAP1R1	Coupled	Coupled	-	-	VIP and PACAP receptors	classB	0.5394724607467651	0.586057722568512
