Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.6767865419387817	0.3485787510871887
LGR6	-	-	-	-	NA	classA	0.3240758180618286	0.0
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5954787731170654	0.25019627809524536
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5421087145805359	0.22491545975208282
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.3903663754463196	0.07839220762252808
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6278973817825317	0.27464425563812256
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	0.6703892946243286	0.4540475904941559
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5736396312713623	0.28790611028671265
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5501750707626343	0.2560359239578247
ADGRF1	-	-	-	-	NA	classB	0.7698447108268738	0.45836538076400757
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5983249545097351	0.32128992676734924
LGR5	-	-	-	-	NA	classA	0.3702258765697479	0.14664438366889954
ADGRE1	-	-	-	-	NA	classB	0.43902894854545593	0.20568479597568512
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.5867975950241089	0.35372990369796753
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5987074375152588	0.24704894423484802
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6796051263809204	0.4178345501422882
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.6065598726272583	0.3298478126525879
TAS1R3	-	-	-	-	NA	classC	0.6197856068611145	0.3013923764228821
TAS1R1	-	-	-	-	NA	classC	0.6397513151168823	0.36435607075691223
TAS1R2	-	-	-	-	NA	classC	0.5706154704093933	0.3804883658885956
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4381524920463562	0.14737731218338013
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.4607085585594177	0.18723957240581512
GPR156	-	-	-	-	NA	classC	0.7564405202865601	0.20987015962600708
ADGRG7	-	-	-	-	NA	classB	0.551017701625824	0.36560481786727905
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7390520572662354	0.2501109540462494
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5025578141212463	0.3222004473209381
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.2604902386665344	0.19135043025016785
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.30188998579978943	0.275013267993927
GPR149	-	-	-	-	NA	classA	0.9148191809654236	0.4373997151851654
ADGRF2	-	-	-	-	NA	classB	1.0	0.6314547061920166
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6801266670227051	0.3056366443634033
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.41093456745147705	0.29707926511764526
ADGRF4	-	-	-	-	NA	classB	0.844245195388794	0.5414218902587891
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.44261616468429565	0.35549551248550415
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5989892482757568	0.2124040573835373
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.751807689666748	0.4105343520641327
ADGRL4	-	-	-	-	NA	classB	0.6101994514465332	0.43690726161003113
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6653062701225281	0.3714582920074463
ADGRE3	-	-	-	-	NA	classB	0.5050565004348755	0.30654698610305786
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6986345052719116	0.30495238304138184
GPR50	-	-	-	-	NA	classA	0.2593587040901184	0.19769763946533203
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	0.46404337882995605	0.22549982368946075
GPR153	-	-	-	-	NA	classA	0.7157277464866638	0.34539613127708435
GPR107	-	-	-	-	NA	Other	0.7087839841842651	0.33300524950027466
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	0.5304585695266724	0.2338986098766327
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6576318740844727	0.2926560342311859
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.30236729979515076	0.2016417682170868
GPR162	-	-	-	-	NA	classA	0.7166720032691956	0.3660164773464203
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5653740167617798	0.2433069944381714
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6703760623931885	0.37784647941589355
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6741023063659668	0.33844631910324097
ADRA1D	Coupled	Not-coupled	-	-	Adrenoceptors	classA	0.3279791474342346	0.16399428248405457
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6654187440872192	0.3464157283306122
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6142008304595947	0.19798624515533447
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.6077566146850586	0.36873048543930054
PTH2R	-	Coupled	-	-	NA	classB	0.5936578512191772	0.333468496799469
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7344824075698853	0.4266732931137085
GPR75	Coupled	-	-	-	Class A Orphans	classA	0.44879570603370667	0.405276358127594
