Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	0.814177930355072	0.14716769754886627
LGR6	-	-	-	-	NA	classA	0.6084089279174805	0.11668786406517029
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	0.72884601354599	0.11897310614585876
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	0.5400161147117615	0.010156571865081787
LGR4	-	-	-	-	Class A Orphans	classA	0.5963101387023926	0.08371001482009888
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	0.5938867926597595	0.020462870597839355
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	0.6292614340782166	0.07147812843322754
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	0.5330792665481567	0.0018138885498046875
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5352068543434143	0.0
ADGRF1	-	-	-	-	NA	classB	0.7516018152236938	0.11567136645317078
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5423101186752319	0.010041087865829468
LGR5	-	-	-	-	NA	classA	0.6003738641738892	0.12897521257400513
ADGRE1	-	-	-	-	NA	classB	0.6384676694869995	0.1819428652524948
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	0.5169458389282227	0.015700191259384155
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5211730003356934	0.020974844694137573
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	0.6721148490905762	0.06638404726982117
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4983394145965576	0.01638588309288025
TAS1R3	-	-	-	-	NA	classC	0.6026025414466858	0.10222950577735901
TAS1R1	-	-	-	-	NA	classC	0.5871012210845947	0.12241771817207336
TAS1R2	-	-	-	-	NA	classC	0.591833233833313	0.10373586416244507
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	0.6293138265609741	0.17890258133411407
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	0.6328538656234741	0.22416448593139648
GPR156	-	-	-	-	NA	classC	0.9428263306617737	0.09386307001113892
ADGRG7	-	-	-	-	NA	classB	0.7177231311798096	0.13042795658111572
