Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	92.7647933959961	-37.22713088989258
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	65.04851531982422	-7.640148162841797
LGR6	-	-	-	-	NA	Other	78.95381927490234	-52.905120849609375
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	49.214454650878906	-53.41863250732422
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	64.70572662353516	-8.146233558654785
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	59.528865814208984	-46.7772331237793
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	51.77890396118164	-54.767578125
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	47.42761993408203	-46.57257080078125
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	47.76266860961914	-47.06199645996094
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	77.25641632080078	-53.01737976074219
ADGRF1	-	-	-	-	NA	classB	47.446903228759766	-46.341148376464844
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	58.63969802856445	-5.621894836425781
LGR5	-	-	-	-	NA	Other	59.08356857299805	-50.47907257080078
ADGRE1	-	-	-	-	NA	classB	41.040809631347656	-50.654178619384766
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	44.34329605102539	-47.52046203613281
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	67.47891998291016	-55.029781341552734
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	39.26294708251953	-50.550846099853516
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	46.56319046020508	-57.221527099609375
TAS1R3	-	-	-	-	NA	classC	38.324493408203125	-58.11077117919922
TAS1R1	-	-	-	-	NA	classC	44.331756591796875	-57.37399673461914
TAS1R2	-	-	-	-	NA	classC	55.6351203918457	-52.9930419921875
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	53.98215866088867	-49.69792175292969
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	137.08273315429688	-26.250640869140625
GPR156	-	-	-	-	NA	classC	69.94969940185547	-53.53278350830078
ADGRG7	-	-	-	-	NA	classB	103.88835144042969	-52.12543869018555
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	63.2837028503418	-6.222535610198975
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	40.2142448425293	-6.592286109924316
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	39.2069206237793	-8.122204780578613
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	113.25365447998047	-2.4442999362945557
GPR149	-	-	-	-	NA	Other	77.67174530029297	-59.06522750854492
ADGRF2	-	-	-	-	NA	classB	80.94418334960938	-55.23874282836914
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	54.63576889038086	-7.668824672698975
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	71.06879425048828	-59.51869201660156
ADGRF4	-	-	-	-	NA	classB	45.02760696411133	-6.643678188323975
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	58.764869689941406	-56.80261993408203
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	92.39527130126953	-55.11186599731445
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	60.9697151184082	-57.99589920043945
ADGRL4	-	-	-	-	NA	classB	67.88646697998047	-58.76398849487305
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	54.340450286865234	-54.807159423828125
ADGRE3	-	-	-	-	NA	classB	59.05809783935547	-60.20625305175781
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	25.57200050354004	22.897796630859375
GPR50	-	-	-	-	NA	classA	59.71538543701172	-0.6436635255813599
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	86.5662612915039	7.423708438873291
GPR153	-	-	-	-	NA	classA	97.81092071533203	-42.18459701538086
GPR107	-	-	-	-	NA	Other	61.976192474365234	-49.800357818603516
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	61.00741195678711	-66.8772201538086
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	52.86643600463867	36.934051513671875
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	89.75933837890625	11.142219543457031
GPR162	-	-	-	-	NA	classA	49.36262130737305	-65.18770599365234
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	60.39162063598633	-68.01248168945312
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	52.13102340698242	-66.70802307128906
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	46.219810485839844	36.045326232910156
ADRA1D	Coupled	Not-coupled	-	-	Adrenoceptors	classA	49.634456634521484	-68.33735656738281
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	92.78245544433594	-49.14547348022461
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	57.23372268676758	-48.965152740478516
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	52.742164611816406	-53.31271743774414
PTH2R	-	Coupled	-	-	NA	classB	65.03743743896484	-63.91921615600586
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	75.3586196899414	37.97744369506836
GPR75	Coupled	-	-	-	Class A Orphans	classA	47.581180572509766	-71.88238525390625
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	46.11221694946289	38.754066467285156
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	63.08883285522461	31.99222755432129
GPR161	-	-	-	-	NA	classA	56.24374771118164	-62.266178131103516
ADGRG5	-	-	-	-	NA	classB	16.129852294921875	18.81517219543457
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	43.207271575927734	39.68494415283203
ADRA1B	Coupled	Not-coupled	-	-	Adrenoceptors	classA	44.7786979675293	19.39031219482422
GPR176	-	-	-	-	NA	classA	31.726119995117188	24.07931900024414
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	45.02668762207031	33.19752883911133
GPR135	-	-	-	-	NA	classA	64.53861999511719	3.9178695678710938
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	43.531105041503906	43.08020782470703
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-12.198319435119629	-9.27658748626709
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	39.069374084472656	40.69190216064453
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	38.234283447265625	0.7072606086730957
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	27.912738800048828	43.685176849365234
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	43.92475128173828	47.064453125
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	50.10793685913086	28.107032775878906
OPN4	Coupled	-	-	-	Class A Orphans	classA	34.75126266479492	-59.90692138671875
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	45.23846435546875	44.227237701416016
DRD5	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	37.51390075683594	42.55365753173828
ADRB1	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	32.87306213378906	-65.99141693115234
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	73.23719787597656	51.99565505981445
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	35.508583068847656	44.0828742980957
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-8.522221565246582	-9.553291320800781
GPR152	-	-	-	-	NA	classA	-26.50237464904785	0.435072124004364
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	31.557634353637695	-60.05015563964844
ADCYAP1R1	Coupled	Not-coupled	-	-	VIP and PACAP receptors	classB	35.36097717285156	-59.26089096069336
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	36.53109359741211	43.684566497802734
ADRA1A	Coupled	Not-coupled	Not-coupled	-	Adrenoceptors	classA	25.398719787597656	43.456966400146484
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.2194222211837769	17.85806655883789
TACR3	Coupled	Not-coupled	-	-	Tachykinin receptors	classA	37.13785934448242	43.02558517456055
ADRA2A	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	34.1983757019043	-59.04245376586914
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	29.459217071533203	11.840866088867188
GPR142	-	-	-	-	NA	classA	23.837068557739258	45.073638916015625
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	33.70711135864258	-69.18285369873047
CALCRL	-	-	-	-	NA	classB	20.237878799438477	42.73026657104492
CHRM1	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	27.930925369262695	45.43346405029297
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	21.08081817626953	-59.980106353759766
ADGRE4P	-	-	-	-	NA	classB	34.24152755737305	-55.51099395751953
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	13.45944595336914	25.247161865234375
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	40.01294708251953	32.272640228271484
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	33.07386779785156	44.652381896972656
ADRA2B	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-3.986680507659912	16.381160736083984
CCKBR	Coupled	Coupled	-	-	Cholecystokinin receptors	classA	40.11032485961914	47.9007453918457
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	9.89118480682373	18.84839630126953
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	7.022298812866211	43.492225646972656
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-9.713861465454102	17.157241821289062
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	22.537492752075195	-61.885704040527344
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	31.420272827148438	50.8742561340332
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-9.018328666687012	-0.9543209671974182
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	103.27039337158203	-56.825958251953125
GPRC5C	-	-	-	-	NA	classC	29.320764541625977	-58.04128646850586
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	44.678550720214844	52.31083679199219
HTR6	Coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	24.453100204467773	-56.36650848388672
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	26.4422550201416	7.493424415588379
GPR150	-	-	-	-	NA	classA	41.6887321472168	40.31929397583008
GPR22	Not-coupled	-	-	-	Class A Orphans	classA	-7.57195520401001	17.455371856689453
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-8.289175987243652	20.522422790527344
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-10.85945987701416	19.01109504699707
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-20.444656372070312	1.038994550704956
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	-24.79887580871582	25.843748092651367
NMUR1	Coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-16.81737518310547	15.884220123291016
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-31.979482650756836	-32.49386215209961
F2R	-	Coupled	Coupled	-	NA	classA	8.771864891052246	-5.1888017654418945
AVPR1B	Coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-17.200428009033203	-16.046249389648438
OXER1	Not-coupled	-	-	-	Leukotriene receptors	classA	-8.619760513305664	17.06090545654297
GPR83	-	-	-	-	NA	classA	22.60529899597168	-60.29934310913086
