0.44798294	0.6539999	1.0000004	0.16555527	0.48237568	0.7873169	0.34997818	0.67397505	0.4308449	0.33235314	0.77577937	0.50274366	0.20772764	0.3353473	0.44725043	0.5314624	0.46154144	0.7354098	0.39674515	0.55568725	0.5595497	0.17859665	0.5606961	0.43687367	0.27712417	0.41832554	0.34168553	0.41249508	0.35866308	0.2556553	0.48108557	0.48265794	0.32345772	0.5536321	0.34584826	0.23430558	0.3885291	0.15835026	0.6301892	0.43093273	0.82850075	0.6882558	0.68541956	0.38419536	0.27090007	0.3056541	0.090117544	0.38721415	0.5330646	0.9999999	0.5655709	0.6735299	0.5267512	0.08624533	0.2296143	0.70287734	0.25100702	0.51451474
0.4140722	0.23382951	0.09642827	0.28004676	0.52783376	0.8055949	0.44362268	0.46143234	0.6386718	0.8450154	0.19850093	0.7678189	0.56316173	0.65138316	0.18512407	0.22752567	0.17497191	0.18021077	0.90769005	0.46957645	0.28041396	0.5073448	0.2536459	0.2019611	0.15713412	0.33407074	0.517996	0.581147	0.13962716	0.5781363	0.15162948	0.63845944	0.51465887	0.5316401	0.21700495	0.45437247	0.5775825	0.39029893	0.42294586	0.33078796	0.40147686	0.67669535	0.9363563	0.38736767	0.5762396	0.34142143	0.41735736	0.45923963	0.45542252	0.45937973	0.20167339	0.29915407	0.5745549	0.4487844	0.29369065	0.48962104	0.4539942	0.6304414
0.6610085	0.44844425	0.07195895	0.4619165	0.46745452	0.5367637	0.8645461	0.5984646	0.76160204	0.47945714	0.41909397	0.5839982	0.5442328	0.61907357	0.2588184	0.16320494	0.2702527	0.36545807	0.5342857	0.48541647	0.20767745	0.37198082	0.48520395	0.34414274	0.44090852	0.4365489	0.6132736	0.5712482	0.51658773	0.5514134	0.58094704	0.6770947	0.4002663	0.7286452	0.07311627	0.5300257	0.66139007	0.6794816	0.39620736	0.37684605	0.30492032	0.54162914	0.4675751	0.015963644	0.76970184	0.62793356	0.30631697	0.32726657	0.50107247	0.52461123	0.792861	0.46690616	0.19007605	0.46878487	0.3905284	0.5032579	0.32468975	0.4955355
0.4846548	0.23319353	0.03131751	0.24535449	0.4109225	0.8212466	0.4602782	0.6414635	0.7694135	0.5789282	0.74571174	0.52470857	0.46258444	0.5622274	0.2472955	0.19491464	0.25460047	0.55278283	0.47711083	0.26266128	0.4385376	0.33939317	0.51256406	1.2516975e-06	0.43129513	0.47197288	0.7538679	0.3843505	0.47661585	0.50807005	0.31195843	0.4663259	0.2962226	0.6919076	0.2481335	0.4251958	0.6282035	0.30228767	0.5909041	0.13017552	0.6793476	0.50351226	0.67025906	0.39921656	0.75727236	0.8002978	0.56248534	0.09778294	0.4227049	0.492752	0.33955184	0.5962636	0.41732812	0.55477977	0.3891964	0.37813258	0.34705642	0.6500573
0.44023994	0.100061476	0.1089025	0.14333445	0.49630862	0.92895263	0.46955103	0.54701084	0.48161927	0.5043101	0.101478994	0.60899687	0.66611993	0.7364246	0.112004936	0.37012476	0.40741664	0.32462078	0.74516654	0.48914236	0.6909679	0.36791536	0.15920973	0.47739023	0.3901257	0.35226423	0.18816607	0.21971327	0.32498366	0.3494084	0.09955007	0.6456512	0.3801362	0.55522066	0.42705745	0.5567006	0.76051474	0.4634872	0.38534677	0.48705906	0.4223239	0.5110612	0.62816894	0.40629786	0.8170098	0.18521172	0.10236773	0.32567602	0.4758908	0.3602894	0.60209024	0.33747813	0.4179288	0.60721564	0.31625354	0.36628807	0.615598	0.44569975
0.6618144	0.5982576	0.049306795	0.3555485	0.2948003	0.5464377	0.7606914	0.4340021	0.7254497	0.35964188	0.4590943	0.38619837	0.32436794	0.5384789	0.49911973	0.12258729	0.61236227	0.3031242	0.15061724	0.3480236	0.6627584	0.40827754	0.72518075	0.42123425	0.16690132	0.54799896	0.3224854	1.0	0.20294392	0.3346481	0.3081681	0.88461405	0.44220418	0.36985913	0.5514194	0.47083822	0.41545153	0.2580928	0.0626708	0.36558506	0.4304694	0.45815733	0.26294106	0.55085015	0.3742144	0.63952774	0.3265295	0.28460234	0.5505259	0.33106667	0.7842177	0.9841325	0.3054685	0.5950251	0.6106565	0.282933	0.4600987	0.42782542
0.6577634	0.76670516	0.075099096	0.5066085	0.39796567	0.3639351	0.80930114	0.5334605	0.5203649	0.33667403	0.5315211	0.4350466	0.53439796	0.5619502	0.51772356	0.21855867	0.6605972	0.40841284	0.33833665	0.5605526	0.6358021	0.41758662	0.5699747	0.614156	0.21914496	0.5631115	0.38621634	0.9295527	0.09195086	0.70210636	0.4196183	0.7278729	0.44604963	0.1967335	0.34050548	0.30239332	0.87094545	0.39968532	0.25536698	0.37096548	0.35678872	0.32276946	0.69700915	0.37648165	0.044947654	0.3120376	0.60088307	0.45704097	0.560798	0.16935265	0.5910955	0.8240756	0.47584152	0.21231243	0.34028232	0.490667	0.43373495	0.45033273
0.87014085	0.7286329	0.04441697	0.5723649	0.4885009	0.12529361	0.44673342	0.9999998	0.28913003	0.3435441	0.46759418	0.39411086	0.6681045	0.7228967	0.5213721	0.4424116	0.546931	0.2969414	0.27702323	0.29405433	0.43088642	0.35338062	0.7390127	0.4757631	0.26763222	0.454693	0.18300243	0.7917789	0.19721004	0.3110396	0.2556767	0.54143155	0.4693466	0.27304655	0.54705226	0.25894237	0.8062725	0.19095519	0.40518048	0.024614573	0.36789232	0.2912572	0.49366808	0.42018962	5.066395e-07	0.4696333	0.10501021	0.22621328	0.5105616	0.24726935	0.45105734	0.59888023	0.33050305	0.72004163	0.35436755	0.56006587	0.2011496	0.4045341
0.36233968	1.0000004	0.07300831	0.67321813	0.29649305	0.38263088	0.30202085	0.19351144	0.28320754	0.033700913	0.33909518	0.77601326	0.55378866	0.6968724	0.84373885	0.111712396	0.5970573	0.7132931	0.54629314	0.29944962	0.45473832	0.7128358	0.5586693	0.55342436	0.33762985	0.53428435	0.38695532	-2.9802322e-07	0.45209345	0.89926296	0.32658458	0.2950102	0.35375303	0.54590535	0.44392455	0.2700867	0.53373474	0.6001471	0.6242975	0.42699122	0.37402675	0.5489965	0.52182907	5.9604645e-08	0.34418035	0.37566975	0.3092299	0.43024036	0.2637713	0.43911943	0.44287083	0.613424	0.4097033	0.15212077	0.39435118	0.440406	0.43913552	0.25910863
0.44495478	0.9184071	0.053324543	0.6741619	0.35030562	0.6082672	0.30870375	0.15438405	0.5593498	0.2385909	0.25480098	0.4885419	0.43034643	0.53837883	0.7604338	0.31073317	0.6279816	0.44119498	0.48854303	0.28699338	0.17131951	0.6138198	0.714309	0.52034456	0.33478326	0.39861625	0.46248385	0.08166611	0.49228165	1.0	0.23264346	0.2528818	0.18996598	0.43467587	0.32061547	0.25923818	0.48187402	0.745012	0.38137013	0.748415	0.44074154	0.39104274	0.1795525	0.3205963	0.41866478	0.30560255	0.5276309	0.2907006	0.43836033	0.46752575	0.29635468	0.45441628	0.6572665	0.56502026	0.62135947	0.674906	0.31647107	0.6241348
