0.55820125	0.4191112	0.99999964	0.6992115	0.32280016	0.43498492	0.50386655	0.4836801	0.31011564	0.6278964	0.66196024	0.65554386	0.60800445	0.5662058	0.3137841	0.54611135	0.61140805	0.47074085	0.56989336	0.5183497	0.57017064	0.5548351	0.79563856	0.56419903	0.4988177	0.348316	0.40619966	0.5852976	0.5886614	0.5474944	0.23381513	0.5064384	0.38008934	0.62000275	0.8231332	0.34558815
0.1707637	0.40312672	0.26053947	0.20869534	0.18686286	0.31507528	0.52666235	0.3125453	0.7587566	0.3853151	0.35288277	0.579586	0.13978976	0.5006416	0.46537915	0.057269037	0.5434515	0.641545	0.33337092	0.44231835	0.045233727	0.37747276	0.39440694	0.60111725	0.20908009	0.59647304	0.22139785	0.72642523	0.18751773	0.40959167	0.47341505	1.0728836e-06	0.23687585	0.4714795	0.47206628	0.36184782
0.560316	0.46601894	0.14799026	0.3704762	0.23146422	0.94922614	0.3815021	0.26619267	0.6193595	0.5761115	0.54027563	0.56949484	0.15266708	0.5211873	0.5737793	0.06197554	0.38394848	0.47728404	0.5248488	0.3362842	0.1339857	0.32898483	0.41633123	0.44532213	0.11536276	0.6060009	0.43094006	0.70611894	0.5751324	0.642973	0.6283046	0.47266692	0.3142581	0.27748895	0.37418836	0.37721357
0.06505221	0.31660733	0.20945165	0.2409893	0.16668245	0.55090666	0.4088856	0.31374568	0.5572589	0.59123677	0.7379629	0.6741963	0.2840874	0.708384	0.45463842	0.16366667	0.4786841	0.52378154	0.5768006	0.3656327	0.050585896	0.4344062	0.62693346	0.5394883	0.30632305	0.30321518	0.4313232	0.3952635	0.6291559	0.53320044	0.7650689	0.2555766	0.47045213	0.49045053	0.651955	0.40498704
0.09410691	0.4802189	0.27839237	0.09466776	0.19228126	0.27943903	0.43379396	0.26414233	0.740255	0.65033996	0.2228637	0.4080248	0.2609862	0.4291928	0.4545165	0.006768316	0.5307906	0.535552	0.25384298	0.4742548	0.24793188	0.3827168	0.8199779	0.48930264	0.52510846	0.6957302	0.44946483	0.6403366	0.31773883	0.49866268	0.62737364	0.1290327	0.44921574	0.55222476	0.45860294	0.61448324
0.66384363	0.32486808	0.14490193	0.27752972	0.32993668	0.78200567	0.24155873	0.22806019	0.4793773	0.39328852	0.72224915	0.339508	0.34193403	0.47053957	0.6256904	0.4874178	0.2020283	0.07507041	0.40121138	0.30007708	0.26990652	0.29846463	0.5289168	0.39457816	0.559699	0.21829891	0.6847369	0.8455477	0.59515864	0.5041922	0.51307887	0.063843876	0.19350407	0.44534996	0.6250301	0.5379645
0.80373263	0.2799064	0.110614315	0.46401858	0.33976507	0.96899843	0.3696037	0.34360114	0.53277856	0.52160186	0.7235902	0.29577267	0.38386708	0.4226707	0.62578845	0.51414025	0.19754007	0.1925832	0.587342	0.25472608	0.30293572	0.15984656	0.54003906	0.2413889	0.64272314	0.38429564	0.41517177	0.8819827	0.5651716	0.533194	0.30049664	0.30692035	0.21039017	0.3467913	0.56352234	0.2877056
0.9479094	0.40042043	0.03901586	0.5458749	0.50407815	0.7845479	0.69503945	0.44430825	0.74103534	0.939044	0.42046466	0.45532084	0.44289404	0.59636736	0.75064903	0.5625999	0.37601608	0.17868525	0.77980363	0.27366358	0.042378485	0.32433358	0.49987322	0.44890139	0.6849603	0.48343167	0.5028924	0.7810842	0.54317224	0.45754474	0.3126369	0.41472512	0.5260924	0.8473044	1.0000005	0.6802503
0.6800773	0.057739764	0.059541367	0.66137207	0.5057611	0.23500481	0.53113115	0.45105916	0.06628522	0.5248688	0.2694378	0.31139526	-3.874302e-07	0.41109565	0.27893564	0.6782558	0.26365554	0.9999994	0.40267673	0.22577111	0.23096606	0.3704946	0.3916077	0.5739638	0.5090007	0.36570945	0.59394646	0.56387734	0.22060156	0.99999917	0.30215067	0.5124373	0.52215075	0.6254606	0.2787519	0.30549812
0.6965568	0.10704237	0.06602234	0.62117	0.3232099	0.14155659	0.46167699	0.23125428	0.14725998	0.3632242	0.13172004	0.32753748	0.11370155	0.46215105	0.50265694	0.6314002	0.35438955	0.8732087	0.55841815	0.17311753	0.13150474	0.46993557	0.4096011	0.56609	0.10440716	0.5218867	0.46087065	0.6154593	0.3749357	0.90767395	0.38799354	0.49424028	0.4352815	0.6610511	0.17700368	0.31658846
