0.7726631	0.29037988	0.50337696	1.0000002	0.6587455	0.7301477	0.7031249	0.58439076	0.32179093	0.54830575	0.5668415	0.5057467	0.557734	0.6118794	0.57923084	0.60411155	0.46436992	0.37305167	0.17339768	0.40967318	0.73361593	0.46852702	0.12529099	0.58112615
0.103956014	0.40971112	0.81007886	0.53495944	0.23722737	0.3398539	0.17125562	0.5726268	0.7915817	0.45140892	0.23407407	0.40883288	0.3577786	0.43667284	0.76468873	0.3876196	0.17630076	0.36205402	0.37975368	0.30309498	0.28495628	0.19126067	0.38912237	0.49623302
0.3414061	0.62639225	0.84036505	0.52269894	0.56387985	0.6422208	0.31208718	0.45061764	0.6150196	0.26933724	0.19986463	0.6236412	0.25527394	0.65868676	0.22580098	0.49239507	0.6104734	0.5968387	0.6403496	0.46974084	0.42950845	0.52018976	0.587547	0.19236708
0.2767657	0.43557018	0.6186271	0.42935836	0.28442574	0.74127835	0.3043343	0.42178646	0.7705678	0.19202533	0.65688634	0.43137372	0.58615917	0.31381226	0.44599283	0.3941902	0.6129689	0.30396944	0.58396363	0.5554469	0.52911806	0.49461114	0.33599395	0.5260343
5.9604645e-08	0.17581323	0.49784532	0.2994457	0.4844185	0.42913827	0.59273905	0.4954831	0.38120133	0.6162799	0.12107113	0.44098082	0.7529923	0.31047374	0.6958299	0.15334812	0.35961592	0.36452377	0.34474117	0.282788	0.44753423	0.18227562	0.14070386	0.45421448
0.66583806	0.4638312	0.5699736	0.32896936	0.7119274	0.4908622	0.40727583	0.78915733	0.5807648	0.25156274	0.3268718	0.49561417	0.39036036	0.72802794	0.3052715	0.19039145	1.0	0.6751419	0.29721835	0.18851614	0.45493594	0.23471725	0.82126784	0.7550398
0.81134963	0.68005705	0.55313814	0.38460448	0.65512896	0.4728936	0.6221551	0.648341	0.7207172	0.5128097	0.16598791	0.31563675	0.33199266	0.47565046	0.29630393	1.4901161e-07	0.44365117	0.58710855	0.2072299	0.58561915	0.36946028	0.7764791	0.591568	0.45195985
0.9286381	0.7868465	0.42571113	0.32283568	0.48345113	0.79213834	0.7225667	0.99999994	0.6044441	0.06607437	0.21660063	0.44722295	1.0000007	0.36854473	0.62686384	0.44045922	0.22224066	0.72075915	0.03980878	0.6717718	0.46694165	0.5113136	0.6012976	0.39691752
0.74680424	0.77975065	0.8804562	0.383229	0.26314127	0.35870388	0.6939472	0.754304	0.605438	0.49831137	0.08028388	0.4743655	0.17589295	0.40761536	0.03542033	0.4467821	0.25721455	0.6676948	0.52848995	0.6344067	0.61767673	0.3632632	0.36355993	0.56498474
0.7012974	0.71673506	0.6293502	0.5572436	0.4682818	0.2876194	0.45794874	0.6666885	0.5975655	0.5186489	-5.9604645e-08	0.28375804	0.32817397	0.32473275	0.103348404	0.7324462	0.34376088	0.54883885	0.99999964	0.38318157	0.73565114	0.17398563	0.56966966	0.30597115
0.77640855	0.8390604	0.47557065	0.22648858	0.27025902	0.544503	1.0000002	0.7761284	0.3817983	0.18946853	0.018066287	0.35317916	0.60903233	0.56585324	0.52452767	0.8719672	0.5250259	0.33335787	0.6346605	0.83373135	0.6128011	0.43296248	0.23913097	0.6114595
0.81515235	0.7615756	0.40760002	0.4140821	0.2344912	0.547627	0.24448958	0.7101811	0.5038119	0.67831206	0.06468898	0.23779795	0.275766	0.3821637	0.7528477	0.46853873	0.16208744	0.43642014	0.33947256	0.54418546	0.5136117	0.53002226	0.32634443	0.7730595
0.6305312	0.34315073	0.7158389	0.6283147	0.6726269	0.5776726	0.4706374	0.505497	0.5522009	0.19698676	0.717106	0.6853887	0.41616365	0.60955805	0.16668022	0.78820777	0.34585187	0.53980887	0.6319035	0.39860654	0.7123871	0.59915394	0.5087455	0.3254996
0.6083734	0.7992903	0.17666996	0.43111	0.14153343	0.5947835	0.18247432	0.5584106	0.43379042	0.95371234	0.66294074	0.54619294	0.28652838	0.3781424	0.6872934	0.597657	0.63588715	0.5789271	0.1263423	0.23290104	0.2023386	0.34827727	0.4908067	0.03199941
0.20905885	0.2897339	0.5549024	0.3927528	0.32951012	0.15214722	0.57306045	0.3778336	0.7189087	0.7196455	0.10835424	0.5259474	0.273463	0.6718212	0.51307267	0.28545988	0.2636132	0.42052072	0.27536467	0.47164	0.6502636	0.4119128	0.6953474	0.3541011
0.45861584	0.45548925	0.57024175	0.6076491	0.4627724	0.5509382	0.7476691	0.38109353	0.11363599	0.32108724	0.80603206	0.15974054	0.41175595	0.4105507	0.1593056	0.42873982	0.23852739	0.43576762	0.3495718	0.39448738	0.7737948	0.4294358	0.64136434	0.48233008
0.73590606	0.49175274	0.5935193	0.42786446	0.42120105	0.37798694	0.58227456	0.39212355	0.37507156	0.19855407	0.80830884	0.37425578	0.1808613	0.20187008	0.5380508	0.84263474	0.6985129	0.4728123	0.19618662	0.20856836	0.29775596	0.5190421	0.5375659	0.57291853
0.5429924	0.6458597	0.456691	0.51906025	0.69891274	0.24759504	0.24565458	0.30294427	0.4299429	0.8802568	0.7002287	0.3696137	0.26212853	0.28463125	0.20945008	0.5090083	0.61506927	0.57787794	0.21599793	0.40557432	0.45834357	0.5875932	0.5072381	0.75609684
