0.4801052	0.6092465	0.8750102	1.0000002	5.9604645e-08	0.8688124	0.082470596	0.30336675	0.613463	0.60793984	0.51269096	0.5383579	0.37894166	0.46105522	0.30439478	0.40359965	0.3725603	0.2993054	0.34956926	0.44784883	0.42438623	0.5614567	0.47278637
0.28616887	0.2729515	0.025770366	0.48872298	0.5756625	0.6033677	0.41432235	0.33660242	0.4403431	0.5854587	0.51763994	0.27989268	0.34966987	0.490195	0.54130524	0.9999982	0.25002435	0.43801937	0.5182016	0.39105672	0.24336894	0.4247027	0.03155428
0.18288156	0.39407593	0.2749167	0.30704573	0.4754863	0.39166686	0.37071884	0.52501005	0.42542654	0.69022423	0.10356721	0.10975498	0.39554784	0.36457878	0.47384816	0.9793333	0.11619949	0.22878784	0.56700534	0.2658721	0.38731614	0.3829405	0.074623674
0.33354998	0.22473812	0.019655168	0.4841474	0.5692963	0.6838754	0.43618116	0.3980312	0.5268153	0.58780766	0.3529114	0.26128167	0.32650584	0.31368512	0.43612596	0.93163216	0.27948242	0.17944384	0.4204954	0.32227743	0.34949586	0.3956958	0.23183924
0.29881936	0.28739852	4.7683716e-07	0.57065344	0.5452887	0.5753547	0.4279972	0.23679255	0.40333554	0.5509021	0.43717328	0.33585668	0.3766109	0.47589785	0.53688115	0.80157316	0.3557578	0.39601374	0.5160238	0.43521684	0.2515918	0.41189057	0.27515554
0.18750477	0.40745652	0.45484537	0.18095766	0.3493924	0.43807203	0.4817988	0.46002162	0.20852754	0.60153174	0.13725975	0.2979523	0.072647214	0.3730488	0.16806255	0.2930103	0.40419558	0.4522983	0.63843495	0.48608613	0.557342	0.39899945	0.64902705
0.15359151	0.4389538	0.5461111	0.12969925	0.30330825	0.37572044	0.47915575	0.6208288	0.43997645	0.4903159	0.1309604	0.18526556	0.2102861	0.3599969	0.26366982	0.37502873	0.2221938	0.46452335	0.5580414	0.2899137	0.49307704	0.4653116	0.44830665
0.11515927	0.5044984	0.6043224	0.0897436	0.29016656	0.23388013	0.4943688	0.61516815	0.77711153	0.4408938	0.27589145	0.20919771	0.38650742	0.18403026	0.52971286	0.3843455	0.36083838	0.3372416	0.48691848	0.27815747	0.48068172	0.39176348	0.49606955
0.17395923	0.41553995	0.51729965	0.09764767	0.18055621	0.3713865	0.55894643	0.42182976	0.70373476	0.37712088	0.7110553	0.07372299	0.5788177	0.83286536	0.35871372	0.27812895	0.1217936	0.07105774	0.3607629	0.54884475	0.23401532	0.49343413	0.0745112
0.19256827	0.393804	0.47948098	0.10524644	0.21179391	0.4365037	0.55706203	0.48777655	0.48043194	0.54097086	0.6987603	3.2782555e-07	0.4824832	1.0000002	0.39524782	0.3156486	0.07088947	0.180096	0.54201806	0.59232616	0.3203184	0.5422389	0.12229201
0.21643826	0.3318396	0.48444518	0.118845105	0.21330893	0.47072592	0.5868622	0.47384238	0.8145809	0.37722245	0.7081361	0.10976261	0.63522536	0.6914769	0.5751571	0.18161303	0.09493789	0.053242236	0.32277724	0.33267537	0.2781105	0.52815145	0.25398576
0.1921666	0.32727867	0.525452	0.18987821	0.33087814	0.54576296	0.5994452	0.570155	0.81939507	0.38053215	0.32103586	0.4504369	0.57814974	0.05625382	0.4541371	0.5804165	0.18915735	0.7088819	0.14294416	0.02240038	0.47420457	0.20385996	0.27913007
0.2237598	0.28768235	0.40706232	0.24768615	0.37426552	0.609214	0.5240388	0.31569237	0.38425225	0.509602	0.16695738	0.6842421	0.29862887	0.120209366	0.3561246	0.6710632	0.19627059	0.54871845	0.19311124	0.3214937	0.42297998	0.19206041	0.33079344
0.2567184	0.269993	0.3736933	0.2920572	0.39356577	0.6085003	0.6476685	0.5449211	0.80265534	0.45722052	0.535597	0.46968687	0.39458114	0.049364388	0.3053223	0.53937966	0.41295475	0.9421718	0.090424895	0.37362003	0.6467159	0.18408415	0.5419957
0.79949963	0.26455653	0.2674667	0.33465368	0.23401426	0.2735508	0.4278612	0.2810088	0.33235267	0.66029954	0.4609256	0.6021537	0.31310096	0.57207745	0.32106587	0.3417621	0.33232588	0.34881538	0.41910487	0.2428123	0.41741672	0.48476887	0.7538194
0.733914	0.20021778	0.3527736	0.27419522	0.2737537	0.33028188	0.43997288	0.35851747	0.38005862	0.5931756	0.3612176	0.4293703	0.43113235	0.56059045	0.4464231	0.31151783	1.4901161e-07	0.36671922	0.34032053	0.2888049	0.5167227	0.47123894	0.4743659
0.4774594	0.42972216	0.6367104	0.5835381	0.44179636	0.25474608	0.79240716	0.56664115	0.09911597	0.20271173	0.3773294	0.61031777	0.51198655	0.120254725	0.20363997	0.29751635	0.21911134	0.2611965	0.5179616	0.440312	0.31144986	0.38237506	0.52248687
0.45962253	0.42125812	0.67975664	0.59067214	0.4828022	0.26303458	0.840111	0.62565243	0.11557296	0.29938865	0.33862028	0.42111993	0.42875376	0.36128014	0.1456511	0.44260752	0.15689047	0.54207736	0.5555901	0.44708	0.41316125	0.46304166	0.5744593
0.5056575	0.433149	0.583972	0.7121116	0.49140978	0.29446256	0.9301169	0.5590738	0.24380422	0.3559747	0.624842	0.56315947	0.62149894	0.14979118	0.30416614	0.38656723	0.32692882	0.44394875	0.46054476	0.7342843	0.48515016	0.38332585	0.39589417
0.70232457	0.34848306	0.27647296	0.3534135	0.2876609	0.24619617	0.4856181	0.20236114	0.46722296	0.6003986	0.7684506	0.5185359	0.45441735	0.6184688	0.34134915	0.42140555	0.16269533	0.6319637	0.5874464	0.363632	0.37421778	0.46271965	0.6562749
0.6036032	0.43932512	0.40287292	0.33092317	0.21619235	0.11610514	0.49339083	0.06065443	0.48494345	0.5000816	0.6102128	0.51183766	0.323151	0.58234066	0.20862475	0.31727788	0.14966868	0.5560755	0.51010543	0.35688847	0.42326	0.49060267	0.59706
0.50247085	0.15692812	0.5961152	0.28035137	0.7185499	0.4453101	0.5158853	0.3565924	0.27161294	0.4596935	0.43583852	0.18429403	0.32625526	0.7235465	0.025982857	0.37551653	0.32027394	0.22533521	0.28939524	0.52089345	0.23117092	0.429335	0.4147437
0.46636873	0.2096414	0.6563046	0.2656287	0.7151054	0.34892148	0.5690294	0.4657841	0.50381076	0.43575546	0.50753343	0.03950256	0.401413	0.7325331	0.0049351156	0.40456817	0.3255416	0.50708014	0.2755431	0.4975264	0.31104246	0.4398982	0.42531633
0.27632385	0.1936669	0.53506476	0.12693577	0.2949408	0.7955171	0.5255069	0.4813425	0.26055673	0.4573301	0.52025926	0.65377057	0.89685214	0.8015346	0.3082683	0.6401565	0.31038204	0.7897281	0.29173693	0.29306352	0.29697797	0.29826385	0.6121814
0.24243434	0.2630564	0.5621954	0.08706531	0.29574925	0.6716728	0.4584348	0.33928427	0.076924026	0.52968967	0.38189486	0.779844	0.9999998	0.6467129	0.40505385	0.68659216	0.64775324	0.2830732	0.21619892	0.45183322	0.45006353	0.34426296	0.40056276
0.13474438	0.4043271	0.6944741	8.940697e-08	0.29066524	0.4706903	0.40571243	0.3319067	0.080545306	0.3564539	0.38383323	0.727666	0.88774985	0.6804344	0.18847424	0.7426406	0.3899786	0.60329264	0.3175692	0.29239428	0.35803676	0.5989358	0.36046422
0.24487188	0.2625171	0.55532247	0.09012115	0.31552446	0.6795848	0.49550867	0.3621917	0.19518527	0.47833514	0.54877365	0.70353806	0.93966556	0.66484463	0.36021143	0.7068969	0.5897765	0.49243623	0.24699412	0.41743374	0.43952543	0.4430891	0.4383799
0.16426247	0.39124775	0.636834	0.011030048	0.29155856	0.5253248	0.45282498	0.34980005	0.013187885	0.534267	0.49892378	0.6626581	0.9285372	0.7500367	0.224213	0.742401	0.5001772	0.68176687	0.3783953	0.5632051	0.4736822	0.48783255	0.50563467
1.1920929e-07	0.7195585	0.36919478	0.29234204	0.45910287	8.940697e-08	0.34358376	0.055728525	0.45686653	0.46996552	0.4284996	0.4377491	0.5522835	0.31285423	0.17704727	0.5743292	0.5813965	0.41804516	0.50428116	0.78571546	0.57193804	0.4571961	0.22846845
0.1293571	0.5456753	0.1527729	0.45500833	0.49922615	0.26804113	0.3888342	0.35763332	0.512375	0.46484146	0.41710892	0.2472611	0.6859193	0.52249575	0.17457676	0.5335138	0.229144	0.6784035	0.5211865	0.5020709	0.494321	0.3870339	0.09302455
0.8853557	0.6391487	0.323896	0.25922862	0.3464942	0.5672498	0.48264575	0.36776537	0.31437045	0.4338134	0.389591	0.2856622	0.5127163	0.36337024	0.34897918	0.43723428	0.27166137	0.29150948	0.38910985	0.15417305	0.45486313	0.54293644	0.44319904
0.8399123	0.6233697	0.34116632	0.27329198	0.3140409	0.43651497	0.46792996	0.29801214	0.46186304	0.3736202	0.39926487	0.365848	0.44939446	0.4197288	0.24115917	0.39498755	0.3576584	0.42890942	0.42698428	0.44635218	0.5072419	0.46061137	0.61951876
0.18482849	0.3571601	0.4604272	0.19618247	0.42114958	0.52846754	0.5297345	0.26119757	0.20595421	0.6431139	0.3868624	0.5969142	0.19280985	0.14632416	0.46231747	0.48979437	0.16602239	0.6474922	0.31140333	0.4705164	0.6975234	0.32991683	0.47006944
