0.4072352	0.36500046	1.0000005	1.0000005	5.662441e-07	0.105578065	0.40459374	0.5778917	0.42403874	0.49399677	0.5010723	0.43111974	0.5942031	0.5972043	0.39364135	0.45494446	0.3982758	0.2990164	0.47798365	0.4110365	0.3129037	0.41703117	0.5203838	0.46655953	0.50205463	0.27168804	0.4770379	0.6077098
0.5795215	0.49809265	0.023364574	0.6972625	0.44357634	0.43341628	0.37484452	0.4940999	0.4143975	0.42510784	0.48561284	0.24088334	0.7072999	0.42468655	0.7397319	0.54611963	0.46551025	0.60616255	0.42925805	0.70922494	0.7958677	0.108118296	0.3138307	0.19298673	0.49813843	0.5131403	0.78599155	0.59883124
0.72870725	0.5838223	0.20516065	0.40060413	0.54599214	0.35450435	0.6116666	0.46056876	0.0829986	0.66445255	0.41660702	-2.9802322e-08	0.5049975	0.4508064	0.68317735	0.5710044	0.39992267	0.5684994	0.4513551	0.8550423	0.8205935	0.27695918	0.3661552	0.26954025	0.3227532	0.38255122	0.747141	0.30904782
0.52023953	0.5555675	-2.682209e-07	0.72641903	0.38169932	0.46049958	0.4633707	0.5039354	0.37512624	0.58646744	0.39756593	0.1132296	0.638741	0.58669513	0.6899489	0.59785557	0.3067744	0.57462305	0.5874764	0.6985917	0.7108549	0.30319586	0.30262002	0.3088928	0.6456857	0.31506762	0.77942216	0.43873474
0.56694096	0.4506471	0.052019864	0.7719115	0.48162913	0.44812846	0.25283378	0.3837731	0.403142	0.48862636	0.5301522	0.25081882	0.6267473	0.44444454	0.6778235	0.58375525	0.52342063	0.5600488	0.46559092	0.40403324	0.71072614	0.03596455	0.50608873	0.20102191	0.6104388	0.6689082	0.90563685	0.4109063
0.7522691	0.6837122	0.31277117	0.22919466	0.4133885	0.4509432	0.42062795	0.35249692	0.034992993	0.5690642	0.27462476	0.20263904	0.5974978	0.6133626	0.2954815	0.55313176	0.6891045	0.37689042	0.31395084	0.4960476	0.4201685	0.6280687	0.5889581	0.4737742	0.5116671	0.42651734	0.48903483	0.11374393
0.79694486	0.7218925	0.3954985	0.112205565	0.42315	0.41317064	0.662766	0.33431786	0.21435347	0.6163681	0.3073926	0.111846745	0.5024873	0.43848726	0.31053832	0.43555596	0.56896853	0.4149003	0.480721	0.55908805	0.49138996	0.6012488	0.46717978	0.44759038	0.3111256	0.46368265	0.38214624	0.1440252
0.8593613	0.69375473	0.44471997	-2.682209e-07	0.5013512	0.4058159	0.7771271	0.24006298	0.5103103	0.65239304	0.54407305	0.09769881	0.6061221	0.5134242	0.57184577	0.4725494	0.48178494	0.31518215	0.60049343	0.35620344	0.36611924	0.69979614	0.47368935	0.38165528	0.44346684	0.5782081	0.5695625	0.43149203
0.7878846	0.73342705	0.40536654	0.10749459	0.29612374	0.47628903	0.5797095	0.14447768	0.6657757	0.1363546	0.6043164	0.3537888	0.3209077	0.2634706	0.29209882	0.49466822	0.17775774	0.28344452	0.3121906	0.66598046	0.59176815	0.43932217	0.11374596	0.5740142	0.43582624	0.4389306	0.6164409	0.3978548
0.7620219	0.74528337	0.35409462	0.16281922	0.27509394	0.5071607	0.57083124	0.27105546	0.40690866	0.017857611	0.6107645	0.31392694	0.32810944	0.12792158	0.2601003	0.5424839	0.36561388	0.33316576	0.20307204	0.82808846	0.6116327	0.27103996	0.28099447	0.52916193	0.40710142	0.5974841	0.65778995	0.4315788
0.7169126	0.8015723	0.35935232	0.17695552	0.25234067	0.50933856	0.6435084	0.26417026	0.7907524	0.25459945	0.7222888	0.25314444	0.37097165	0.17874253	0.36891815	0.462252	0.1408515	0.22810096	0.52055526	0.4303456	0.4157098	0.47905728	0.3276229	0.49383044	0.5414148	0.63030773	0.6094583	0.73748493
0.7047746	0.80933714	0.36046368	0.22419015	0.2896244	0.5278266	0.6774018	0.5090139	0.7597196	0.83082986	0.47277337	0.1610917	0.48023388	0.4959182	0.5301795	0.13622844	0.36387372	0.740064	0.83139086	0.10632262	0.45308423	0.6416893	0.44230893	0.2542174	0.17448428	0.58508885	0.44793645	0.48740745
0.666223	0.77064645	0.26819733	0.35043287	0.27862495	0.4802512	0.24872768	0.5337061	0.34714195	0.8555835	0.26702175	0.2519251	0.6784479	0.56085783	0.49053818	0.19656147	0.35360307	0.551957	0.56510144	0.2603736	0.592258	0.6430254	0.49477008	0.4555545	0.030263633	0.30027378	0.34713763	0.57235014
0.61661273	0.73107284	0.24121723	0.35404646	0.2616859	0.6120353	0.65154296	0.5186919	0.75587916	0.6060227	0.4464812	0.2957135	0.7144505	0.72974277	0.4359419	0.15215483	0.5726957	0.9034418	0.5522277	0.12718898	0.31242558	0.70154345	0.44935867	0.44660756	0.55777025	0.45733437	0.55787855	0.35517648
0.17213824	0.4176141	0.2620113	0.31901363	0.38856754	0.41593164	0.26944685	0.20332894	0.1475533	0.4684466	0.5472635	0.4582551	0.6791767	0.6088768	0.2961412	0.48466653	0.41647646	0.47384495	0.57819015	0.633673	0.4522865	0.68961716	0.5974407	0.46979615	0.9694053	0.64346707	0.6630845	0.30531222
0.20689684	0.5791139	0.2809578	0.28182596	0.40012008	0.39934382	0.35556418	0.23252532	0.23013926	0.5461144	0.61842716	0.2953637	0.5971407	0.3509552	0.3057043	0.2800656	0.2863386	0.51362437	0.48275223	0.8893912	0.5685208	0.78758717	0.5136566	0.4951137	0.5520262	0.5088422	0.43880063	0.75245994
