0.525648	0.41930217	1.0000001	0.6278813	0.650936	0.47362775	0.3989457	0.5958721	0.6547338	0.55238897	0.4792012	0.20090531	0.6485553	0.50444824	0.37239438	0.435998	0.4380656	0.5278505	0.42398423	0.5434491	0.34782636	0.65672183	0.20739762	0.23711067	0.40724322	0.81760156	0.2999133	0.5506203	0.43934822	0.20579916	0.6037928	0.5581288	0.22378676	0.41943413	0.2618559	0.5335543	0.356515	0.28516722	0.48805666	0.57131606
0.08352801	0.608935	0.27455124	0.1705186	0.7699459	0.5142622	0.47764987	0.5686881	0.06431073	0.38746428	0.61185145	0.71535116	0.65587604	0.59172773	0.4998653	0.666684	0.19836667	0.34251124	0.3718868	0.45233202	0.29866588	0.1279841	0.56315845	0.33603385	0.35352558	0.19177213	0.53917706	0.6153958	0.40797985	0.20218772	0.4033098	0.12078637	0.38489807	0.61051905	0.21315813	0.2623491	0.11764619	0.21946168	0.48145223	0.40743878
0.48936525	0.56164736	0.15176217	0.39071912	0.6600009	0.018717617	0.1649997	0.4564848	0.32865858	0.28284708	0.79234415	0.6986369	0.5981455	0.67770505	0.53051966	0.55651957	0.23796596	0.46413216	0.50854695	0.39357364	0.3780975	0.24184605	0.6067827	0.36960593	0.28229195	0.3381843	0.5245361	0.6414407	0.7209428	2.682209e-07	0.59608966	0.055318832	0.13992795	0.6062408	0.69845176	0.11941168	0.80998254	0.6220181	0.47634542	0.3453306
5.9604645e-08	0.70529574	0.22972406	0.20933382	0.71939087	0.30332834	0.2685392	0.5896058	0.3565216	0.38978603	0.8048794	0.5508866	0.7454612	0.73615146	0.5034068	0.6000036	0.33317077	0.41589448	0.48615766	0.4387831	0.3298818	0.31715143	0.39334887	0.089273304	0.34216055	0.53257406	0.38973895	0.82926905	0.7160141	0.42341068	0.39028335	0.10509071	0.28083697	0.5864657	0.5474814	0.32053667	0.8022363	0.21467274	0.24539176	0.7045045
0.004390955	0.56421465	0.28965154	8.940697e-08	0.73083866	0.5633998	0.3714162	0.5612742	0.19537227	0.21781823	0.36711705	0.62955433	0.43659186	0.52288365	0.44884938	0.7278234	0.19542554	0.2300166	0.19283628	0.34301403	0.08347204	0.29881454	0.2896886	0.32978868	0.32943335	0.514649	0.54559004	0.56365705	0.32414782	0.14583537	0.35455364	0.016825467	0.44561413	0.53304744	0.293311	0.09492627	0.47169235	0.33660555	0.22556263	0.2115338
0.59009016	0.6823144	0.17421658	0.2989626	0.52455586	0.2225264	0.17950833	0.19846863	0.4085866	0.42446548	0.8445029	0.5661011	0.2952106	0.5812846	0.3910533	0.4181137	0.429105	0.58353	0.31854784	0.09059897	0.6214683	0.39820108	0.32677698	0.49630022	0.50191355	0.84272206	0.06099102	0.47917733	0.5925684	0.2796681	0.088011086	0.4186259	0.42394537	0.60686046	5.9604645e-08	0.82821774	0.563672	0.681357	0.5620887	0.3794553
0.78398645	0.6759553	0.13328946	0.5437325	0.525821	0.08082411	0.21628043	0.36391035	0.4846614	0.4085437	0.7871004	0.49941605	0.25555658	0.5219355	0.29793632	0.31855786	0.3538888	0.47425345	0.47760075	0.15248078	0.69928074	0.2946056	0.30034062	0.5687925	0.1906167	0.98205274	0.1526258	0.52789336	0.58974165	0.22041184	0.40827778	0.44530058	0.29465708	0.29605508	0.34008127	0.5969246	0.2993787	0.3751003	0.8453382	0.44501233
0.8597267	0.6530078	0.09575575	0.6994505	0.5398093	0.1798346	0.4480368	0.8584802	0.44906306	0.14148837	0.5711917	0.5698913	0.33923155	0.51096916	0.2704744	0.39934927	0.4462381	0.5407228	0.581556	0.09259719	0.47708285	0.08598757	0.26544678	0.429745	0.1780903	0.7473605	0.12708159	0.30630386	0.42570245	0.377522	0.31991827	0.7802423	0.37328643	0.26575488	0.079791576	0.8188149	0.93071485	0.08912036	0.5119941	0.3870216
0.7204598	0.8388767	0.124223195	0.7241845	0.5742957	0.73082006	0.73888683	0.40289134	0.7744772	0.5574374	0.2151192	0.5103222	0.40868	0.46810067	0.7707952	0.20034832	0.28370976	-1.4901161e-07	0.6011542	0.5532401	0.6609975	0.08127615	0.39145502	0.15069005	0.69701004	0.61422116	0.16465773	0.29745415	0.27720696	0.02877447	0.4952132	0.1401797	0.65406996	0.28774858	0.7152631	0.33238983	0.33532354	0.46080837	0.5795365	0.40224782
0.70763326	0.8049694	0.12123777	0.596862	0.7893012	0.7338356	0.75012326	0.15605411	0.5799408	0.46219328	0.25183767	0.66021717	0.40818855	0.55171084	0.63328743	0.26121554	0.3583453	0.102268785	0.6719209	0.5769189	0.60571843	0.20703043	0.5203099	0.12315628	0.6062651	0.19506642	0.3641297	0.3394837	0.15835652	0.00872314	0.45429668	0.26986593	0.60740674	0.17978624	0.7475487	0.39200088	0.23778513	0.8869716	0.6625655	0.4866344
