-2.161283836395401503e-01	4.303138749436003496e-01	1.902569312838237048e-01	-2.955714784530618644e-01	-7.556357467190313870e-02	-1.001598110684156634e-01	3.891623823559823281e-01	-5.488177467081785110e-01	-2.302414570336664898e-02	8.990026610489890158e-02	2.492157808744639713e-02	-3.159170079675017173e-01	4.838700053145984607e-03	-1.626464152711842304e-01	1.527710919017007396e-01	-9.822143255779589022e-02	-1.333765470423776967e-01	2.362586787019929357e-01	-3.109996623657426129e-01	-6.322533517689461584e-04	1.872146297197724019e-01	4.173371724772395597e-02	2.389962536852200947e-01	-3.553904623737927371e-02	1.959842139850638543e-01	1.325460501588289486e-01	-2.928587182419092327e-01	-3.401566720295232105e-01	-2.212710614027417477e-01	1.561311114570622383e-01	-2.181690449122856701e-01	-1.545331258939327268e-01	7.101209023920897201e-02	1.493585492120664826e-01	-2.450619708315902312e-01	-1.262247690700260550e-01	-6.057469756242227915e-02	-7.384622951719754802e-02	1.606605562489585304e-01	-3.019578230261968019e-02	-1.521121192224423047e-01	1.871264261411960950e-01	1.975429560929828354e-01	1.310777180469343273e-01	5.659698906978172933e-02	-1.660834188152064683e-01
5.458230920041853840e-02	2.308152992943072468e-01	-1.275060223067852883e-01	-1.972756119202039859e-01	2.230863513659550601e-01	-2.335570624413984553e-01	3.140683054694441423e-01	2.279955335939556349e-01	-3.642547321442006214e-01	4.224797431892745592e-01	7.167685064719422905e-02	-7.769850516887935599e-02	-3.029916287718770751e-01	-1.085764098003721145e-01	4.387969452982377894e-02	8.218106765932717273e-02	-1.205836362486664703e-02	8.303264162141348048e-02	-7.358335555448847209e-02	-2.892267191309878457e-02	-3.473804845209491621e-01	-5.800112593487435908e-02	8.587434711354062500e-02	-9.625138306483272885e-03	4.992995526549404706e-01	-1.589871211596974310e-01	-2.731890004003562078e-01	-2.838932965081651938e-01	-3.038575180064935211e-01	8.600043379186782244e-02	-1.347592425427839302e-01	-1.325907126368886524e-01	-9.605322614968828110e-02	2.289322056595411992e-01	-4.885141296848726639e-02	-1.152384925093919710e-01	-1.388815586423018666e-01	-1.721579850505461640e-01	-1.220146090848416853e-01	-3.189214534170209392e-01	-8.247141179379617604e-02	5.997644881216983304e-02	1.128956882213756341e-01	3.151131098017309617e-02	1.001622016817264316e-01	-1.133115886350294088e-01
-1.898092856638004255e-01	-6.969436230942294141e-02	-3.347379005929527751e-01	-4.681241000186921464e-01	-5.209519168302145786e-02	-8.292492719045087279e-02	1.191599088212250412e-01	7.365149701190515895e-03	-1.003442362122257403e-02	-2.737321386593861636e-02	4.930717485511255938e-02	-1.557211615756468603e-01	-3.370189794619506476e-03	-3.828452081202322610e-01	2.821131880315698170e-01	2.697405152570197528e-01	9.331872880139206738e-02	-3.638320968935375432e-02	-1.767227257037949639e-01	-1.011687973830234233e-01	-1.638835412670705816e-01	-7.732654901411060988e-02	-9.670835431851496078e-02	2.474794060360973880e-01	3.213143580631009355e-01	2.085891307566797581e-01	-2.680394379622309531e-01	-2.452534521256581335e-01	-1.545037125912026021e-01	1.154656119977242462e-01	2.819297332768707157e-02	-3.659345150365497790e-01	-6.314493391360242840e-03	1.719929404485682004e-02	-3.144521867463644788e-02	-3.285029102940031365e-01	-6.162747599464215437e-02	-1.509351223034006116e-03	-7.500969502094392838e-02	-2.208444297659269973e-01	-3.253349648599275223e-01	4.132241073200177972e-01	1.593156629202451824e-01	9.512546673352934024e-02	1.076731582118563568e-01	-2.121924639965521234e-02
-3.290391233025728446e-01	3.070034958362746202e-01	2.928188441925279606e-01	-2.047335971192259241e-01	-1.835836676726515793e-01	6.114083811299039772e-02	4.363990242417993826e-01	-2.620139824174581022e-01	3.066131821901693297e-02	2.137394137241099834e-01	-1.362907852426989697e-01	-2.842623425050789798e-01	4.963567769321428069e-02	-6.177945139274333697e-02	-1.689029074030761468e-01	-9.377867875791613683e-02	-1.461483519457228430e-01	1.572328281649335302e-01	-8.946431564314467899e-02	2.123761221516496656e-01	1.908871229018530291e-01	8.772574917160091967e-02	1.679534249312498312e-02	9.036091134708382211e-02	2.418801480154197381e-01	1.534468446988514201e-01	-3.276027372153440531e-01	-1.246672879429276681e-01	-1.881857704576326076e-02	3.304651057785656931e-03	-4.146338836521826915e-02	-1.899626032526454955e-01	-2.334982357592943134e-02	1.029359192729440153e-01	-2.559601453162555496e-01	-3.216594838049663951e-01	-5.640279721267605489e-02	1.273082148499742605e-01	-1.563121968621151991e-01	-7.335023908075630206e-02	-7.262655331094741706e-02	2.371607683414539425e-01	1.277206345714500257e-01	-1.314583208062157227e-01	4.941887732978723219e-02	-3.444209919930197872e-01
-4.699463485393598483e-02	-8.286132553989143668e-02	-2.123819790294126653e-01	-3.267961903574327642e-02	3.661635928261929296e-01	8.974680668768950098e-02	-7.090201258898304326e-02	9.412340411015311659e-02	-2.964975940747562877e-01	-6.300947116707913617e-03	-3.170086946602074796e-01	1.040505842506862788e-01	-8.561470169043450262e-02	1.180711231324780702e-01	-1.990006203150499475e-01	-3.996996817733673366e-03	-1.161577495607995364e-01	-1.730150853868777650e-01	-1.465183644077303615e-01	-6.243088565233263776e-02	-1.631832322923409961e-01	3.587284659774615525e-01	1.800220434000763536e-01	3.788640172227481506e-01	-2.189784362229471870e-01	6.782782347659227495e-02	-1.530702593436859826e-01	2.478659737425638887e-01	-1.182173214463190340e-02	3.454006078892892240e-01	5.886156292187959618e-03	-8.191357667765584993e-02	-3.309517660750079249e-01	2.455313444170018761e-02	2.344496062178453299e-01	1.563960898781029951e-01	7.635250883917146618e-04	-2.117444010688822875e-01	1.794669471341930889e-01	-3.142615393912350230e-01	-1.584322480209909290e-01	-2.870406312265946225e-01	2.395843305436478332e-01	-6.970393761954151758e-03	-9.057608923360585540e-02	-2.540112363597029632e-01
1.309692874185514888e-01	-1.103111328545996472e-01	-3.293052003750240320e-01	1.705004798029905733e-01	4.984307346184560505e-01	-2.474478275293374441e-01	-8.339908722464979551e-02	-1.209310708381038796e-01	-3.892813858369731372e-01	-3.467309894536178549e-01	-2.081158503720203501e-01	1.869907989226878703e-02	-2.401534358002702096e-01	-5.146567404829636289e-02	-2.729143254792363305e-01	-9.976564873407295364e-02	-9.752120529957006290e-02	-2.037094444386108871e-01	2.766805898680225750e-01	9.551787425155522371e-02	3.837928364726064454e-03	1.409540637850122680e-01	2.309886490568209827e-01	1.228034527968153850e-01	1.930012552175961182e-01	-3.253288626918438703e-02	-1.662063379778478496e-03	-7.945028611823676257e-02	2.198102302399802532e-01	3.514237118421151829e-01	-6.813224392839357935e-02	-1.573331924135956128e-01	-1.363833155411706688e-01	1.324019176871802927e-01	3.200452400985432377e-01	2.575933100207131732e-01	2.501570950300724058e-02	-2.268895302357486765e-01	1.021566300980547709e-01	8.878110565102599605e-02	4.283864406640603556e-02	-1.551657465812334158e-01	2.249783811713198800e-01	-9.010077862029457207e-02	-9.894501742511387435e-03	-4.250412102315998669e-02
3.087371681325354889e-01	-9.966063655560264412e-02	-1.242707634966501995e-01	2.008735800268138805e-01	5.904667884026778557e-01	-1.469195414046543802e-01	-6.130229811769623977e-02	-1.770142720723444363e-01	-2.374645777106167976e-01	-1.694888610375615834e-01	-1.161033766123579364e-01	-2.771604549288525510e-01	-1.110697263410238972e-01	-2.434723354966840947e-01	-1.316828160374273748e-01	2.256227886350493927e-01	2.000399736566057796e-01	-1.624166711774095440e-01	1.032357662960205202e-01	-2.723866233163627637e-01	4.583039080041624858e-01	-1.061579285557331109e-01	1.806994568951305891e-01	4.786403551249568955e-01	-9.688388794193680820e-02	1.923484414927318364e-01	5.010453279539500704e-01	-1.788664174842944654e-01	3.431064584263586736e-01	4.082493366578947569e-01	-6.965260170503514980e-02	6.254040328190786820e-03	4.316243957673925047e-02	1.903006534649511750e-01	2.940917008960010071e-01	-3.227611102376243823e-01	-1.762651359361714354e-01	8.073240042807806882e-02	6.420434037383371262e-02	3.256730349607599856e-02	1.315595142741480261e-01	-9.666089391208465553e-02	4.409717963239090377e-01	-5.675522597474352143e-02	-6.700386414027785509e-02	-2.063982524121552309e-01
2.609569658742806331e-01	6.113819388930651355e-01	-1.763883430317190193e-01	-7.381691494300232810e-03	2.731027573784370888e-01	-4.712401518591007310e-01	-2.222193759324920803e-01	-1.743459540885741732e-01	2.876178320449889192e-01	8.506596850111797226e-02	2.515870268728906400e-01	4.512411102459653600e-01	1.368917316290042263e-01	-1.037200609018881919e-01	8.325236595320187338e-02	-2.426816422811425566e-01	-1.869854898354742778e-01	-3.864038895649282157e-01	-1.087226852924122189e-01	-5.916097702698287081e-02	3.047532528081859510e-02	1.360942672192472502e-01	9.796806754078356272e-02	2.181749179648355408e-01	9.223122617649009980e-02	-3.161733366475249357e-02	1.372940328506085106e-01	-1.582085412269569891e-01	-1.683761033918599048e-01	1.615800317934294184e-01	-6.185876080209958688e-02	-1.446450255101343341e-01	4.556404185823242914e-01	-3.981864706610193094e-01	-2.962387707709488935e-02	1.791710204472767298e-01	-1.150589777404671110e-01	9.399365779229787443e-02	-3.059993550565945908e-01	1.840237077441539415e-01	4.372366300835657527e-02	-2.869071922287972157e-02	-2.502935551103986356e-01	-8.567886460377373281e-02	1.411722479178582901e-01	-9.966521517284862575e-02
2.454894060448209459e-01	3.242961607864684459e-01	1.882325459035825294e-02	1.450322634715627557e-01	3.241349242767475602e-01	-3.463761939378041665e-01	-2.281639739742044592e-01	-5.856099665536972088e-02	3.645262115954836513e-01	1.174273715608429441e-01	1.654239959120921699e-01	3.812295246721023045e-01	1.325781138983314067e-01	8.471045861307312241e-02	1.200758819950327183e-01	-2.132156820905638239e-01	-2.009519134470879875e-01	-5.462150364440415684e-02	2.168363407909848495e-01	-1.611871000528375397e-01	6.675363003993696476e-02	8.345483313058729702e-02	-1.872809226535823435e-01	3.641160716473715864e-01	6.403850658207398128e-02	-1.355666324128126654e-01	-2.522695534974293552e-01	9.080877769031552027e-02	-3.176053265545688564e-01	3.550745128248194438e-01	-9.309140910313357109e-02	5.793589287481818589e-02	6.925286151437870519e-01	-3.781512926363105043e-02	-1.253218025732503738e-01	1.807394303346004372e-01	-6.941906773740079417e-02	6.100515951609572496e-02	-2.810178371240222295e-01	5.039607736226187767e-02	-2.891370327780665717e-01	1.502855788613735033e-01	-1.682673119320602650e-01	7.407416888623435947e-02	1.228447157727572889e-03	-4.370591187461836391e-02
1.710059006416508876e-01	1.707794986921656877e-01	-4.053606911620303288e-01	3.551833896311116234e-01	2.105806906792966893e-01	-4.814993531817781669e-01	-2.202069809800419609e-01	9.970409647312813983e-02	6.147442015248240077e-01	1.559419207372175487e-01	2.151324955321529120e-02	-3.845645379014476367e-02	-5.448950773513214219e-02	3.030723248519352417e-02	-2.333470983974548774e-01	-5.062353087287428943e-01	1.927067485977272954e-01	-1.112087614053193368e-01	5.025962221127069224e-02	-1.696600124808071985e-01	-1.093389997748973330e-01	-1.239500467654041371e-01	-9.417584387317320949e-02	-5.844307525838186856e-02	-3.984699320739414075e-02	6.218863199105598843e-02	3.721667762353293440e-01	8.807175876222429756e-02	4.093984676014532711e-03	6.585399472436694046e-02	8.793647242186841684e-02	-1.791932729249960110e-01	2.861753168254028146e-01	-2.311555178502585073e-01	-9.691445651210153778e-02	-2.730405590116807835e-01	-2.649724168954784020e-01	3.853427096493181742e-02	-9.707790645178612787e-02	-9.844578892435290607e-02	-5.580999528688799886e-04	4.513465655284627787e-02	7.364158170771428757e-02	-2.004427488829968185e-01	-8.187542249219541268e-02	-7.651322959158170234e-02
