0.72109616	0.6428419	1.0000005	0.05529362	0.47959092	0.20805305	0.49178922	0.66035396	0.68107426	0.3477921	0.7253713	0.8031336	0.3345985	0.344576	0.5734571	0.38154024	0.5538491	0.56341016	0.59845847	0.5372628	0.57242024	0.29036623	0.33730143	0.46881264	0.1644398	0.64548445	0.5105223	0.4837158	0.2623936	0.38355815	0.5669712	0.47079685	0.5248641	0.36036175	0.09106308	0.44237435	0.46434125	0.0054396987	0.4160205	0.43725958	0.19243553	0.52568376	0.94841707	0.6723372	0.30473578	0.46679065	0.44982213	0.25347072	0.15982682	0.14102751	0.7032227	0.26821592	0.57884055	0.15146655	0.54724884
0.41826645	0.25786936	0.17319517	0.2088064	0.4889937	0.14201465	0.40755036	0.7324817	0.3877114	0.60597694	0.037382334	0.4875961	0.39415348	0.6477775	0.79124284	0.63284063	0.6059557	0.117696434	0.88982683	0.57386714	0.49930948	0.33269367	0.22758359	0.94141746	0.69150615	0.27486017	0.5642062	0.6913077	0.56371117	0.7488829	0.7037827	0.1651681	0.2865224	0.38110387	0.54884344	0.33882308	0.18190902	0.24686818	0.3460085	0.5018873	0.5233508	0.76271206	0.492678	0.56527	0.2915144	0.4643669	0.6328666	0.28898948	0.32661152	0.36940953	0.45745027	0.48744443	0.29044488	0.4637921	0.05265057
0.5710737	0.55244434	0.11623796	0.43145826	0.6546754	0.5581047	0.05102256	0.5801811	0.62323225	0.5421608	0.24828057	0.52357715	0.5032409	0.6754513	0.5832969	0.66924775	0.64757097	0.25361466	0.5444443	0.35567844	0.30530596	0.32547212	0.46342486	0.5879008	0.43955645	0.27917042	0.44873083	0.5677456	0.55429214	0.39558247	0.51296127	-5.9604645e-08	0.14538601	0.56299424	0.5113095	0.2081686	0.21075521	0.37681383	0.31154254	0.2615974	0.53510237	0.5714359	0.40008953	0.57196236	0.7728697	0.33577073	0.359501	0.6991879	0.46886107	0.38327208	0.33252132	0.42216563	0.6085396	0.32473093	0.74675226
0.44092426	0.25564924	0.10488074	0.23016226	0.4089508	0.21218553	0.2661399	0.73373544	0.66921824	0.6291674	0.51404154	0.7681886	0.531453	0.61962813	0.61359364	0.6934299	0.6712247	0.4582848	0.4995548	0.33490187	0.63148683	0.2896847	0.5478686	0.9497	0.3997896	0.2952404	0.50895554	0.28842944	0.5598835	0.48444092	0.49925882	0.23477426	0.25356436	0.32578862	0.35078496	0.29234022	0.23658581	0.15498585	-3.2782555e-07	0.33709162	0.54782826	0.7324846	0.37101018	0.48395997	0.44870248	0.47406814	0.07583514	0.49128428	0.34656543	0.6055554	0.49260265	0.5578227	0.4212173	0.10334298	0.35169235
0.45540783	0.12145847	0.14946884	0.06548512	0.4484946	0.039967597	0.3628733	0.72703826	0.5524982	0.3773291	0.13109025	0.31758386	0.48628676	0.7212291	0.7919074	0.5809612	0.2725433	0.3388118	0.73566484	0.76083183	0.5890403	0.47154364	0.14398617	0.48144394	0.7090007	0.5633002	0.38122785	0.43266577	0.6303575	0.6099578	0.7255957	0.45444128	0.23458749	0.43709254	0.44344696	0.3078766	2.9802322e-08	0.4370348	0.27704474	0.45724428	0.7730664	0.68380463	0.51702416	0.4025886	0.30965686	0.41414514	0.5143385	0.49784064	0.45019493	0.1938535	0.010164589	0.61535674	0.4925565	0.4779025	0.42946082
0.4838247	0.7340127	0.13197598	0.3280138	0.4943904	0.5142476	0.12337595	0.36737782	0.576658	0.54281634	0.52546245	0.52350736	0.49816203	0.6320533	0.16403922	0.6579843	0.31443357	0.1750871	0.19579715	0.41571313	0.63356656	0.31431144	0.65448564	0.34838897	0.4083273	0.4190495	0.82840705	1.0	0.30725634	0.46846792	0.9124423	0.52707696	0.48518255	0.3839534	0.36920723	0.15020007	0.43373457	0.5095943	0.5467356	0.7422919	0.61037767	0.10580975	0.26991543	0.52324295	0.38383695	0.41924497	0.22138804	0.5459258	0.3623059	0.42700005	0.5271192	0.44549975	0.6299848	0.47005016	0.7709235
0.5535795	0.9032298	0.13496971	0.5195904	0.57534784	0.7191266	0.17332655	0.45743617	0.597017	0.41428545	0.44194221	0.50627637	0.5810679	0.53224987	0.20846877	0.5606263	0.33307007	0.37451032	0.31935707	0.66090834	0.37640336	0.44733417	0.5394558	0.21603355	0.470214	0.35063288	0.9047736	0.9465389	0.51158655	0.6313232	0.7904023	0.3362866	0.6984587	0.49233067	0.4353729	0.41728252	0.20576884	0.40979707	0.76739156	0.52991235	0.3100739	0.31944594	0.6457691	0.39245728	0.38024098	0.51035243	0.3384457	0.35716453	0.7535606	0.6145283	0.6610998	0.51323706	0.41223273	0.57070947	0.29013613
0.7711071	0.90677935	0.026672795	0.63456964	0.52109426	0.86551166	0.5952028	0.9999995	0.85336185	0.29924065	0.36491305	0.46706662	0.7307898	0.62589383	0.32081908	0.36304957	0.35592777	0.23007824	0.2532655	0.38336253	0.5153972	0.14050722	0.5163013	0.39053664	0.51160234	0.36086282	0.75460446	0.83213997	0.39725325	0.5857989	0.5593637	0.6776438	0.5275562	0.33462808	0.23418002	0.50241417	0.30261624	0.44332942	0.8272401	0.80933475	0.08869949	0.5439048	0.48583302	0.37510803	0.13639984	0.5874194	0.18234944	0.39003012	0.5862032	0.38110948	0.3940675	1.0000004	0.41605034	0.41612548	0.5430045
0.28651345	0.9999997	0.23743594	0.74765927	0.32286918	0.45224324	0.72048426	0.05836597	0.6305033	0.2886042	4.4703484e-07	0.5616247	0.4596845	0.6080993	0.033670694	0.6771789	0.5390192	0.7019129	0.68326676	0.33662617	0.25816196	0.6642635	0.4480741	0.39621237	0.58580446	0.43529555	0.49948218	0.040138364	0.47176865	1.0000008	0.41642115	0.5978638	0.6333101	0.29289672	0.4763745	0.43460724	0.34571636	0.23201093	0.54748	0.3289061	0.28216583	0.5584684	0.49483222	0.6250606	0.74479294	0.5212996	0.36779577	0.32521254	0.52037084	0.2732054	0.46513885	0.39199978	0.6042656	0.45785245	0.3971121
0.31654266	0.9596696	0.2169115	0.70749545	0.3873724	0.21118686	0.60726947	0.10486075	0.5599255	0.5346884	0.25591052	0.38735422	0.4298827	0.48723775	0.13433757	0.49503416	0.43119553	0.48206183	0.5812193	0.24364224	0.23326203	0.3619764	0.49862272	0.46646428	0.6129031	0.24848019	0.36100063	0.061134756	0.42384624	0.9742315	0.3202949	0.49227428	0.5830816	0.49925482	0.44546375	0.49342513	0.44701496	0.08769262	0.51081806	0.3431869	0.8647195	0.14825013	0.49636462	0.43335035	0.9999999	0.47793463	0.4622944	0.43927157	0.41633645	0.4387374	0.56751144	0.61672425	-4.4703484e-07	0.5936751	0.40324175
