0.4240479	0.66672325	0.8473824	0.9999999	-5.662441e-07	0.28915375	0.038312078	0.49964052	0.6093449	0.2689302	0.38786858	0.34917963	0.512935	0.35284558	0.47300953	0.29493105	0.4300424	0.43041888	0.30739605	0.4615557	0.4185869	0.4651362	0.52825433	0.26902562	0.49956322
0.22599232	0.25089929	0.03649786	0.40173247	0.5987417	0.15864334	0.34650895	0.3496352	0.48817644	0.15243858	0.61516094	0.9722916	0.54563314	0.78894466	0.71252835	0.51123595	0.32684073	0.7678887	0.37086898	0.6304824	0.13014662	0.43902382	0.32369572	0.5149089	0.35742545
0.12809837	0.3713654	0.2841704	0.245232	0.50162303	0.45886362	0.39943606	0.42808688	0.35365456	0.07135844	1.0000012	0.7828983	0.44594017	0.6766703	0.68615997	0.4705156	0.4031654	0.49244714	0.24939059	0.8057303	0.20603538	0.41048914	0.17971703	0.57654685	0.21700975
0.2648962	0.22300424	0.054296046	0.41220316	0.5990623	0.12043199	0.3982932	0.42916173	0.543419	0.1891647	0.7344526	0.8022959	0.56910735	0.6460799	0.76465863	0.4260742	0.4022356	0.6009128	0.13091186	0.65450495	0.20939444	0.34593108	0.3942882	0.4183425	0.29195094
0.23863907	0.27177662	-1.1920929e-07	0.4860515	0.5979829	0.15840861	0.3655961	0.2532386	0.5235304	0.15098697	0.6722364	0.8669992	0.65816784	0.7750976	0.6838143	0.53071123	0.4233195	0.7379931	0.39250606	0.5183735	0.073121965	0.380538	0.39211002	0.4673458	0.597573
0.13426891	0.4101626	0.50989324	0.15900947	0.36916685	0.5394796	0.49315107	0.28678852	0.23392975	0.49436587	0.6424022	0.18707341	0.26795295	0.06494081	0.69710195	0.36778277	0.6056256	0.3907198	0.5107989	0.84997845	0.4850106	0.36189318	0.65460104	0.4390439	0.57156974
0.10799086	0.4348189	0.5938412	0.107186794	0.3137827	0.66390884	0.53656715	0.44446182	0.37918246	0.5618019	0.69103944	0.27486444	0.2688999	0.17556797	0.69179374	0.3182989	0.43674925	0.34963644	0.43876144	0.7609321	0.5179619	0.33653966	0.26858628	0.44289404	0.52643764
0.09636903	0.47284767	0.6516014	0.07435818	0.32201678	0.7770846	0.64242554	0.57011324	0.7163771	0.4666547	0.77057296	0.47857597	0.5764008	0.16938803	0.49557206	0.3820889	0.4132767	0.3552667	0.39060518	0.64449453	0.5252446	0.2993735	0.38763908	0.49892154	0.8051694
0.14023265	0.37581754	0.54420173	0.11317119	0.19181281	0.62607116	0.6263763	0.45287287	0.66555315	0.58474064	0.23711972	0.57804096	0.18028855	0.3137886	0.0746429	0.4013064	0.37435558	0.2690032	0.26443797	0.50089204	0.26882333	0.59965986	0.14595217	0.4120142	0.33504444
0.15137014	0.34746993	0.51979667	0.110930756	0.20465428	0.5306221	0.5988905	0.49568993	0.4335183	0.5285186	0.25196415	0.58990484	0.09004077	0.2934389	0.11676261	0.4680316	0.39217725	0.13967794	0.4632547	0.6192014	0.2076592	0.5153484	0.17916375	0.34350896	0.4597421
0.1901541	0.2959347	0.52285826	0.12863173	0.20645133	0.51124245	0.6787713	0.578236	0.74927616	0.5848115	0.3218899	0.5450825	0.42378545	0.18120019	-2.0861626e-07	0.45260197	0.14216715	0.2954602	0.22880052	0.4407205	0.309707	0.3579034	0.1798917	0.34822267	0.6897301
0.13213834	0.3503608	0.5792942	0.18753873	0.35621005	0.4374126	0.6674846	0.64127076	0.74114585	0.4341181	0.60836834	0.48617178	0.71359193	0.46348804	0.72629243	0.069543704	0.13464113	0.3955725	0.23075712	0.26924568	0.7676715	0.35656774	0.23310497	0.7963351	0.6109395
0.14451542	0.32041156	0.46799818	0.25597563	0.39843172	0.31195226	0.4811108	0.2887471	0.47659189	0.36748567	0.5631014	0.23897974	0.57441497	0.4743107	0.8851029	0.14914913	0.25823665	0.37979728	0.15536208	0.5258902	0.8400636	0.6386102	0.26381657	0.7044685	0.540148
