2.928269988149937442e-01	5.012330756484035393e-02	-1.253740782124278808e-01	-9.650147843826249738e-02	6.598143959671130820e-02	-1.789186462585502790e-01	-3.098248601396216828e-01	2.029121454229149968e-01	-1.724267496525542231e-01	4.322719279272122517e-01	5.343910077049374152e-03	2.357681474312083858e-01	-3.548379518526261767e-01	2.777249413084255103e-01	1.890095418368084035e-01	6.191080536555999547e-01	1.944656748517671618e-01	3.856981226552882308e-02	1.357807846742039581e-01	1.108538640353950167e-01	-2.250075721689087371e-01	3.057039170618536805e-01	-5.538687079177469219e-02	-2.011259011530550089e-01	2.461333789171456510e-01	-4.653995843333035010e-02	1.258951821843057595e-01	1.027855320932944266e-01	-7.634910742417338504e-03	4.842680354096745576e-02	-1.996777765103282254e-01	1.427841852004205769e-01	1.768670883816330641e-01
3.607773798542129318e-01	1.176173106014212766e-01	3.169008152560180008e-02	-3.194128581386285193e-01	2.233930604775410389e-01	-2.051931432535421262e-01	7.781855005058072039e-02	-5.800688137932290961e-02	-8.551432604459982545e-02	1.521209836880149102e-01	2.309069504926723471e-01	9.599850276226340462e-02	-3.750121883572022363e-01	2.696117890614832535e-01	3.434181549169542658e-01	3.518242202801561969e-01	2.595963239072694995e-01	3.801934180735257185e-02	-5.003908986322405661e-02	1.051791373185565898e-01	3.719139822811703858e-04	1.616137696161403237e-01	-1.573562182598269021e-01	-2.240288588895811561e-01	2.060827890820164654e-02	1.649238049970402076e-01	1.711605795818218756e-01	9.934639473188563996e-02	1.138264728024839523e-01	3.067827670693119568e-01	3.167920844891686932e-02	6.451755347253833317e-02	2.294135154360920498e-02
2.737927538455793286e-01	2.188325023337370917e-02	7.622384560692581357e-02	-1.043084682529152735e-01	2.895023690044234294e-02	-1.535242131552623235e-01	6.599657371578496190e-02	-2.768163916043992270e-02	-2.559343220075600556e-01	1.873668862914965871e-01	1.586856145991872857e-01	2.683143147402447526e-02	-3.997606723121914785e-01	5.365042551307253049e-01	1.111992210582213869e-01	2.441811120983360117e-01	2.272876507825446757e-01	1.149715177421535041e-02	5.292634509328612152e-02	1.150664604932189194e-01	-2.757045154060832615e-01	4.688769744816815438e-02	6.684047474847761190e-03	-1.751502348306611390e-01	1.671277669071052352e-01	1.567365867873594665e-01	4.287448961478953872e-03	3.275942820751078788e-01	1.730473112356365750e-01	1.714217390616971926e-01	-3.692870225636723375e-02	2.052980117407892380e-01	9.231517007154597942e-02
1.238999890104270918e-01	-2.408064427222655901e-01	2.843653104741882265e-01	7.466075218071385571e-03	-1.399752283375094684e-02	-2.370774909376350825e-01	-1.410829171169676599e-01	8.342978203999562581e-02	-8.520806860979091013e-02	3.816692790229671561e-01	1.210333033315967588e-01	3.305333108860692426e-01	-3.995969230015409268e-01	2.999220065019403969e-01	1.159406399092513112e-01	4.635172426840784010e-01	-1.501401156155854899e-01	-2.528088539413606939e-04	-2.498438584000153839e-02	1.804583035966393079e-01	-2.000813966599482296e-01	1.730503928004273329e-01	3.784109806883817484e-02	-1.454271689763570741e-01	2.716570939631436921e-01	-2.706823701724831582e-02	-8.856738391030861968e-02	1.816745319499575226e-02	-2.595983572613378646e-03	-3.295693297310564596e-02	-1.956527293428661843e-02	2.253709169165701159e-02	1.231471478974100753e-01
3.616263720248151237e-01	-1.374066385149939618e-01	1.301344233419370056e-01	-1.666795561170030249e-01	2.964933080284160027e-01	2.210315035147784046e-01	5.503972615146800890e-02	-1.417425812711185229e-01	9.381179813052231697e-02	-2.837476609220746654e-02	-8.410430928397927275e-02	-4.810919119021319079e-01	-1.742460326121625935e-01	-2.609247820315335059e-02	-8.037514119634636689e-02	-1.342563054118570964e-01	-2.379204493778482379e-02	2.464422177624329136e-01	-1.791417832506546348e-01	1.838557675261242585e-01	-4.589690555255893784e-02	-3.981699301906650723e-03	-2.121612376086873808e-01	-5.992792834459038931e-02	-1.320402462237738328e-01	1.085291211728704186e-01	4.357868634320147955e-02	-4.643613580864792978e-02	6.234783693915188496e-02	1.152499700427536133e-01	-5.329638109732168227e-02	4.541102011586230919e-02	-1.319777059497827532e-01
2.610165224454752964e-01	-7.539946134235984976e-02	2.171040252475096508e-02	8.156030953596338229e-02	2.058303449266491725e-01	6.775372485354806684e-02	4.299447843853754919e-02	-2.280756780243502757e-01	1.292955364481082614e-01	-9.394342114999930382e-02	-4.855136818515697755e-02	-2.713724660470590022e-01	2.752112657297131962e-02	-2.414674594088326298e-01	2.400621665210504047e-02	-2.136799503285468083e-01	1.027244631042422973e-01	4.543139477717126895e-01	-3.901124589516808405e-01	1.183196928695459116e-01	-6.683747443156959345e-02	3.806822463191333883e-02	-9.859407646169243700e-02	-3.125702607486093854e-01	1.718797447108150536e-02	8.401099734015993192e-02	-5.463500306226723446e-02	1.089683514396518477e-01	4.711686328246705857e-02	-2.968990863220520929e-02	-6.790026297601243349e-03	4.441581936250734580e-02	-5.097334147592057912e-02
2.834400302114329917e-01	1.235060808909208829e-01	-1.896983942510765409e-01	-2.640130573439584266e-02	1.148434317400321564e-01	-9.199936232921841761e-02	7.568991288356169411e-02	-2.905719483705294648e-01	-1.258692543964000932e-01	-1.624750417443943662e-01	4.064292672179605631e-02	-1.135503007748456597e-02	1.975982245600602649e-01	-2.481178654327995670e-01	-5.707354599261082323e-02	-3.261023299419978372e-01	-4.121796546528540967e-02	3.580139273759402885e-01	-4.299978239469220975e-01	3.434639583959773201e-01	9.078269120470526532e-02	1.395170694767985109e-01	-2.490191583744821163e-02	-3.760690110199791381e-01	1.200682134682739960e-01	1.598198893310095459e-01	-2.332763834667215402e-02	1.437208325568902212e-01	-1.242109434082991626e-01	1.165231785668861819e-01	2.018853311847957840e-02	1.031677238464095148e-01	-1.050064296794758628e-01
5.429385762519065572e-01	1.892333130655359796e-01	-4.165894810289228478e-01	-3.259336037788196361e-01	-2.280574960188085087e-01	-2.670057165223462814e-01	-1.114979196807496659e-02	-3.298044660611215706e-01	-2.063232712766054633e-01	-3.452377170981146270e-01	1.226726851871342422e-01	1.821734686845963638e-02	5.450284975673410498e-02	-2.851887492526833379e-02	-1.766191221594893834e-01	1.399273843486307789e-01	-1.001978884491909055e-01	5.024799948275783246e-01	1.923917555150846670e-01	-1.257823554739423977e-01	6.185479203700985917e-02	-3.286009012528054440e-03	-2.068080814727902422e-02	3.740156709951575342e-01	-2.768051843264159873e-01	-2.184645169161624212e-01	1.551713319190638485e-01	-5.137190796602742610e-02	1.898147221278571883e-02	-3.579368168232928138e-01	-1.327619960984054714e-01	3.738453439773196940e-02	-4.307847704668120448e-02
4.513752652546637600e-01	1.657485414841775306e-01	-1.285827780768440953e-01	-4.765543282612350606e-01	7.963299485768951524e-02	1.882389777954885171e-02	-9.616635862839187365e-02	-3.508422618431568107e-01	6.066123111983581090e-02	-2.478235413702600809e-01	1.050860335219086159e-02	1.345538711011846078e-01	1.558663243212299043e-01	1.648222487513006651e-01	-8.135026451382920687e-02	2.660806049849389066e-01	-1.019733070998112001e-02	4.864469818297305070e-01	1.941145918400134784e-01	-1.419747649905821751e-01	-1.769864630599378083e-02	-1.031221515063034527e-01	2.668870288080017056e-02	4.786345718497906909e-01	-2.983459765219845794e-01	-2.824079797657482183e-01	5.856852529215469949e-02	-8.685915054689706538e-02	1.604182399150619887e-01	3.785966538708646772e-02	-9.756054683833328967e-02	-9.510626074858181955e-02	9.819884196083593364e-02
5.484535483961202607e-01	2.156140755570197520e-01	-4.828035633552754113e-01	-2.496582049362140038e-02	-1.875774790083129251e-01	-3.267256121127459778e-01	2.792829410984954408e-01	-2.608523981577915984e-01	-4.678480130997165198e-01	-4.211464086639750137e-01	1.930313671651973095e-01	2.561897021131549490e-01	1.030100645699776191e-01	-1.546863395769300931e-01	-3.341634118386503371e-01	1.314167094527601554e-01	-2.223470747324603758e-01	4.131050890804935927e-01	2.231915954362611310e-01	-6.615816678487880520e-02	-6.950011244935640209e-02	-7.861769185535006851e-03	1.461370219965177630e-01	8.576679912356767466e-02	-9.576831771611349353e-02	7.811363624029173114e-02	7.751115762966927225e-02	-1.501343778697067886e-02	-7.508868286984729523e-02	-2.416575771990159271e-01	-1.249260973685410586e-01	-1.024161588271896295e-01	-1.277619620210160567e-01
