3.155459481243947512e-02	2.185109992306358273e-01	-5.410906488624262628e-02	9.709440638081477670e-02	9.161287965975052627e-02	-2.431552029498598375e-02	2.055017107135553300e-01	1.210431555457279137e-02	-1.068804364737026835e-01	-2.732914567806081496e-02	-6.302253178543440471e-02	-1.608114490286220721e-02	-3.441034942767834393e-01	-2.301420023513456592e-01	5.098610694433324264e-01	3.157532556795151768e-01	1.911572876508133012e-01	-1.388173094894582238e-01	2.942527506429359341e-01	3.528675904515362477e-02	6.569401265567638426e-02	-1.303675108673657823e-01	8.675599087539184739e-02	1.667688623022206273e-01	-1.905479922942293625e-01	-1.704278561953306015e-01
1.149337951140412400e-01	3.605778574449275409e-01	-3.974090301365723055e-01	2.169837106222276546e-01	1.102416404741298206e-01	3.509326029339118747e-02	1.832398496078117833e-02	-1.606189420856782568e-01	1.962669815845715648e-01	2.045849642249851774e-01	-4.282870956237136428e-02	2.212409478495525050e-01	-1.802260185320861685e-01	-6.416416696754093096e-02	1.839684585004842388e-01	2.738544678826275725e-01	3.007949034603615290e-01	-1.038476587104390642e-01	2.497250495222063660e-01	-4.668294527598261523e-02	8.557916402863863237e-02	-3.913188574257811525e-01	2.178058901690282587e-02	1.790950175639083597e-01	-1.234690433934158421e-01	-1.756235218330269576e-01
9.010734869856350249e-02	2.101377177479209768e-01	-8.800777378838448017e-02	3.686826560140454151e-02	6.797269009688895747e-02	-8.342066690207197710e-02	1.430230389296737736e-01	1.614232199713893645e-01	5.673480456911181302e-02	1.319637000516634684e-01	9.387994810764380138e-02	7.193669133004207406e-02	-1.472228913260686389e-01	-8.821300341841249726e-02	5.700143971523042863e-01	3.094727637907849216e-01	1.035416686953436749e-01	-1.492195388897638308e-01	2.425189759074989349e-01	-5.209288309867272232e-02	3.922429142663817758e-02	-2.788280118251679762e-01	-9.913536211343934590e-02	2.184192318554058765e-01	-8.052743358849293043e-02	-1.182510561429128554e-01
-1.529641827178891862e-02	-8.711453958776278761e-02	-6.589930042356820228e-02	8.023779487906468333e-02	1.625941818198090721e-02	5.914497237807778141e-02	1.243435844054035511e-01	1.254712786093816201e-01	9.181029380508759496e-02	2.858831672318918465e-02	-2.510064664808325796e-02	-1.397272651644672903e-01	-4.124718937558334853e-01	-2.333997208808035462e-01	5.373842561062390777e-01	4.354769003187072829e-01	1.107723888477732260e-01	5.245768728384327811e-02	2.281519639461825066e-01	8.360901076106555529e-02	6.959593970558894567e-03	-1.025941909593343776e-01	2.389277924547593968e-01	2.018649828868044060e-01	-1.897590034275810633e-01	-1.205058524696438621e-01
2.162285378589072771e-01	3.184080293372065513e-03	-4.475390740207232376e-01	2.359039450533199356e-01	-5.212172224196304909e-02	-3.067341816098051108e-02	1.251873546453657893e-01	3.375008194880633333e-02	3.747913564771485073e-01	1.061802817268482912e-01	-1.785748276697707027e-01	3.080238477824185500e-02	1.688809762925552460e-01	1.819290164055979153e-01	-3.716690809077335955e-02	1.309615663757836626e-02	-2.806846299482183144e-02	1.054225980013918929e-01	-1.393348988714166736e-01	-1.866087997218978944e-01	-9.000368921628998375e-02	-1.863824329791574641e-01	5.166630756011163228e-02	1.503085204036631317e-01	5.221389701423432422e-02	3.965635070416873714e-02
2.530477779011197081e-01	6.347822964532694179e-02	-2.726450339411694568e-01	2.926146019348361826e-01	-6.479200330166741406e-02	-3.014834781026349414e-02	3.459034578597204590e-02	-1.677515331868245363e-01	3.477857003170709560e-01	1.574739545857482270e-01	-1.305560325183174539e-02	2.736507123214176329e-01	1.385201345612527279e-01	7.148600277499916889e-02	-2.063243178966446545e-01	-9.509953012914612591e-02	7.049520971112978318e-02	-2.235169747159301487e-02	-1.158221899455785936e-01	-1.598793454738234032e-01	-3.180808453533332664e-02	-2.757455577412211145e-01	1.166139607454887150e-01	2.876834969559098620e-02	2.878672680809359063e-02	-8.625557183976471920e-03
2.245905818213615457e-01	-1.422419162561084083e-01	1.634987738762114576e-02	3.739995089703802011e-01	-1.026868009545381932e-01	1.034827850804302812e-01	1.172781097300102937e-01	-3.984853653899490811e-02	5.784660610028303368e-02	2.034307931268772296e-01	1.036394752420536497e-01	3.891854364080746254e-01	2.343869266189135270e-01	1.934686122659395324e-01	-3.135497065979293008e-01	9.116062947734825117e-02	-2.873124020846929902e-02	-1.529732802886879517e-02	1.537989973478783023e-01	6.686439679313506412e-02	-1.276915867766406365e-01	-2.774748515007728900e-01	2.356761775305313278e-01	6.210977738919540303e-02	-4.069302633629300059e-02	-5.043920920667209484e-03
2.644589936940487385e-01	1.692195273366671193e-01	1.789333216710873586e-01	3.194627268102015472e-01	-2.923856818749716591e-01	-3.818247197068536797e-02	-1.548411204035344546e-01	-4.832416746536136176e-02	8.823852888896055457e-02	-3.199050481556545700e-01	-1.748148432690397047e-01	1.903539680938566014e-01	-2.367287231669717995e-02	-8.486750604755048666e-02	-2.840507239307005771e-01	1.386952610853074697e-01	1.866179836565237116e-01	-3.872754120692913915e-01	-1.119848757177866194e-01	1.250061449702848382e-01	-1.474975852266755816e-01	-3.810067147996439724e-02	6.528083283466264153e-02	8.604970275658477274e-02	1.491820226326396881e-01	4.610704123182823161e-02
2.762735175749241323e-01	3.332305559796621686e-01	-7.623517123803433271e-02	2.764153004596459628e-01	-1.954225503030233291e-01	-1.238752271553930223e-01	-1.431391171658130401e-01	-7.672502865679113604e-02	4.841138026984617704e-02	-4.382247421758456163e-01	-2.825235726597229435e-01	1.816172039167257279e-01	-1.921551182390039136e-01	-2.412983991987329990e-01	-2.488762354812142363e-01	1.805603361834582643e-01	1.869603950845956097e-01	-2.153159593224628632e-01	-1.533144439955829164e-01	1.402658980117481302e-01	-1.265759878394455973e-01	-5.780286872424836297e-02	2.158311324117203889e-01	1.386039088164877364e-01	1.100129236366501340e-01	3.498198302404300492e-02
3.345279431797996139e-01	-6.338284155794957075e-02	3.096152023483702553e-01	2.599271791469134896e-01	-2.093582265271550502e-01	-1.105652349514511246e-01	-1.195459444839468005e-01	5.220391298521177836e-02	-2.546640319657081375e-01	-1.883812393752251346e-01	2.847257435581853138e-02	2.552946616685928261e-01	1.570192431133676098e-02	-1.940397061849966354e-01	-2.576493934514337836e-01	1.318898789799242688e-01	-2.549895405108628440e-03	-1.654949427423308139e-01	-4.381561114564395260e-02	2.493463553336676963e-01	-2.402269541459876590e-01	-1.131466985070738174e-01	2.487060987588237404e-01	5.698632606135296125e-02	7.038861845557645158e-02	5.775495367224107307e-02
3.425787936988282656e-01	-3.870046035730435596e-01	2.786096761795021637e-01	2.433444969205342256e-01	1.761892169266656913e-02	-2.167630766062167147e-01	7.612261206518218699e-03	-3.093679235634814728e-01	3.242891808722049313e-03	3.885584432730054272e-01	3.304948222863637319e-01	2.897539507747035614e-01	1.784762199301903052e-01	5.721416133003687926e-02	-3.725637347012963028e-03	-2.739605616005935315e-02	-3.246333621010710074e-02	-2.729687916749225923e-02	9.209563878382188984e-02	1.843521520326055207e-02	2.570570285453127046e-01	-2.130231168465860914e-01	2.295398260452003736e-01	-2.658677017085511740e-01	-1.573578014434270644e-01	-4.326023498622077676e-03
3.057134868686367524e-01	-2.283600656947337437e-01	-1.280817769579271348e-01	1.778779037938821028e-01	3.720986774381156159e-02	-2.063360146671578688e-01	1.980517917701186958e-01	-4.537206035340958787e-01	-8.040979580546096794e-02	4.105719279171357594e-01	6.325706042030997123e-02	-1.391654019891717109e-01	1.830531681333171234e-01	6.193058884064592956e-02	1.462729688881541645e-01	-1.268439259229407201e-01	9.129055734616862983e-02	2.263196896959239479e-02	5.096035284988681413e-02	-1.914922468153886503e-01	7.991366815775882704e-02	-1.514640853609245108e-01	-8.112671598975673692e-02	-2.018320311344000695e-01	4.199804933635394033e-02	1.226208731539494765e-02
2.652219351541747483e-01	-3.639987897795601279e-01	2.822805883554585504e-01	1.571202938437945840e-01	1.389647286908972379e-02	-2.254405538727488612e-01	2.419110776737849466e-01	7.851210875035248560e-02	1.182685860631308983e-01	1.571292362656709074e-01	5.589279010934012498e-02	2.630820254016137949e-01	2.417910659681308250e-01	2.115824630024215891e-01	2.178153138670466671e-01	8.428703973635003066e-02	-2.219008667121665501e-01	-8.516905031385932009e-03	-1.511507794874842291e-02	7.232740728145134988e-03	3.912390225620179240e-01	-9.064967242591133456e-02	7.048283381239517364e-02	-2.424732620492394408e-01	3.443207581545311424e-02	7.014986757921036487e-02
-4.892553192890402441e-02	1.450594391824633622e-01	-2.908055276083078011e-01	-3.326118734279330247e-01	-1.914083243198957118e-01	3.746823743049834676e-02	1.909859657480043049e-01	4.890049265839763737e-01	1.705740824536110811e-01	1.618257789610901692e-02	8.555056625742563092e-02	-1.202822812849237560e-01	2.317410439239007691e-01	1.337753670099161019e-01	6.963488533131968750e-02	1.881894120658696989e-01	-2.387318737608540645e-02	1.174132842624167339e-01	-1.394049499277988380e-01	9.346903277459696346e-02	-2.473702174351195479e-02	9.383136718638965257e-02	2.282228542603322030e-01	8.719225247005796264e-02	5.875974187437189855e-02	-3.145834238267049970e-02
1.117750067826770166e-01	4.001671557803082035e-01	-2.101575893477639623e-01	-2.896450336724586405e-01	-1.589578525482958637e-01	4.326182142459661373e-02	9.405637659480552137e-02	6.331725936077940708e-02	-2.651601077451670729e-01	1.029994397161906466e-01	-1.460950718621141509e-02	-3.230646385505273055e-02	3.263335644970727922e-01	-9.150322414487868650e-02	-3.659123661513885573e-02	-3.671724914516055066e-02	1.037958071771545171e-01	2.904127142256776595e-02	-1.232605501425629441e-01	1.609599703867559406e-01	2.823007602474572608e-02	-8.457016392318503217e-02	1.200548586873824708e-01	-1.175906518256744498e-01	8.895961492053557074e-02	-7.054989668593389385e-02
-2.509095766278804027e-02	-7.794917417515283276e-02	-4.361955941353611033e-02	-8.707636860400691514e-02	1.166673960944919763e-01	2.183449200404841140e-01	-2.159470728864190114e-01	1.666821926586817826e-01	-1.215026674518097510e-01	1.076286362850820966e-01	1.246403775346783833e-03	-5.504791216820467160e-03	1.860976418396726728e-01	1.178032466734287437e-01	-9.912429170120062860e-02	1.935968541908498208e-01	1.998274764781375334e-01	2.191491753537728321e-02	1.067537956997204607e-01	-3.313510964183490892e-01	-2.551416662862815432e-01	-6.686224858946734906e-02	-3.361114313023947919e-01	-1.656718272939334824e-01	2.507823895830350175e-02	4.875211910444933183e-01
-8.125699208338979865e-03	-5.737336028703465818e-02	-1.762587681965774866e-01	-1.015691074517969250e-01	1.414194569554322323e-01	2.383726151322065334e-01	-2.290211246763758646e-01	1.455499795734777613e-01	-6.784560547290002797e-02	1.228980625317255444e-02	-1.634434392728053784e-02	1.143074826869735910e-01	1.056805951791224248e-03	1.387150739886307618e-02	-8.928848925144565463e-02	2.975004684953545531e-01	1.820713302051171767e-01	1.961534520481195976e-01	1.047788734849518753e-02	-3.429409653327588070e-01	-5.516833734102185444e-02	-5.226826749439657943e-02	-5.351626516830500224e-02	-1.956896926362836631e-01	-1.028003031841879661e-01	4.644841404533300300e-01
-1.178412041684874928e-01	-1.345859194109334245e-01	5.608580600173949937e-02	-1.271027675579210481e-01	1.499687012707604516e-01	2.033781083843665682e-01	-1.385752890016135330e-01	5.417767364333003072e-02	-1.001532763160631612e-01	-3.890944291446665759e-02	-1.388354266457089703e-01	5.978987672595667546e-02	1.058356136631021793e-01	1.061577754055409301e-01	3.125522134816008379e-02	2.158667237307558828e-01	-2.045191845368653227e-02	-5.240041540041912201e-03	2.700845229959991656e-01	-1.253106193128629697e-01	-1.051299021372503195e-01	-4.330563577537948836e-03	-2.286200677651662738e-01	-2.382694774493721024e-01	-1.906220768542249144e-01	5.743430439749444005e-01
-1.347554529234054610e-01	1.782092786781312999e-01	2.312271602381209875e-03	-1.983058732659737367e-01	-2.046336058829237858e-01	9.079005006226739671e-02	1.235780224322590298e-01	2.244967691475686644e-01	1.325443220923429311e-01	-1.290074578892002055e-01	-7.715116338024487208e-02	-1.340448437913027702e-01	1.586001968224679259e-01	1.032666706115751148e-01	9.930176799786738506e-02	4.619900442543200397e-02	9.610870131731345800e-02	5.401947851023353175e-02	6.908473447533884995e-03	1.840421148033145882e-01	-8.962424354468204180e-02	1.545544142071699767e-01	4.268448477608952629e-01	-1.429487307450234279e-01	2.680655503579377208e-01	-7.700680675876163308e-04
-1.278022626023685715e-01	2.883751443378011481e-01	3.081668080000134896e-02	-8.433529157157422518e-02	-2.695663479135327889e-01	2.777963552905788891e-01	1.297322511581817384e-01	4.664152089444981164e-01	1.741014483994376694e-01	-3.376303328355765437e-02	-2.021433568789512969e-02	-2.428443721430045832e-01	2.031590531679352829e-01	2.170305370195166894e-01	3.616136907827319225e-03	5.494940560851407918e-02	9.886626540472984170e-02	-4.555173610115383770e-02	-1.192874243944889584e-01	6.998709308369678583e-02	-4.955183207248655547e-02	7.062662033725805588e-02	1.668661726955241731e-01	-1.665262145669657301e-01	7.213447757919224344e-03	4.796985235583476476e-02
3.142390955316085588e-01	-8.613786271312413867e-02	-1.301656297820697472e-01	-1.765567069963006608e-01	2.419288782173287800e-01	1.611694550233460088e-01	-1.798218811211402535e-01	1.541210779130259556e-01	-4.970684416532951677e-01	-1.946219460596532724e-01	9.863221867837408674e-02	-9.167501695768152936e-02	-3.357160987254386580e-02	1.979472905070019384e-01	4.022031190253624183e-02	-1.444618094952523912e-01	9.953283316239540379e-02	-9.502018641928469678e-02	-2.230764330226469860e-01	-1.486287910938159651e-01	-1.023247203948059875e-01	-2.267048289802603422e-02	-2.796356072543787485e-02	2.037939004139676102e-01	-3.238097051338042348e-02	5.292743770632862832e-02
