-2.143937532992974959e-01	-1.779398379286744047e-01	-3.805134752972612056e-01	2.110188252946285092e-01	3.064360787453732637e-01	4.871314402717164538e-01	8.541980290758133254e-02	1.420873767309716873e-01	-1.077719588166913545e-01	3.817968685297359888e-01	-1.545251758544811116e-01	1.713514860146089225e-01	3.607000131066804283e-01	-9.993561552393885605e-02	-3.097706064168390672e-01	-2.431952517363979507e-02	2.943282830254972948e-01	-2.445137388578487794e-02	1.891280025123699693e-01	-2.905551127457454696e-01	-6.171180226085998255e-02	-4.237068011263860068e-02	2.122098695946143809e-01
-3.120699314367414434e-01	-5.802127685057950623e-02	-4.552067957368097217e-01	1.828561898648312090e-01	3.659797644426183993e-02	2.790615289146561318e-01	-6.314911980010035238e-03	3.153236341683774979e-01	-2.479669942815294903e-01	2.679983938738780269e-01	-2.951266333994603808e-01	5.545165205819028165e-01	4.384873582648185497e-02	1.147669684652854322e-01	-1.788397597154269825e-01	3.781999691588792956e-02	1.295627511070594207e-01	8.187132522481595232e-02	2.319977271734006419e-01	-1.694488612135063299e-01	-1.640599994375551429e-01	-8.130070469448583137e-02	1.704556555320158318e-01
-1.753664069122107816e-01	-2.095275093040873393e-01	-3.297470022447928639e-01	2.659849277142868895e-01	1.455807409499385585e-01	3.185205245080000025e-01	1.103148464605154949e-01	1.659992143721502611e-01	-1.743545232391993105e-01	2.401726409106627880e-01	-8.449908186587762327e-02	2.926661418012132532e-01	3.836289413969550255e-01	-1.540312022016195881e-01	-2.946609532796870545e-01	5.036625501726978149e-02	2.994451132764535672e-01	8.161917179145427095e-03	1.595423702341138561e-01	-1.149090893742427399e-01	-2.814562579317745894e-01	-1.789374977434926876e-03	1.271649488784122317e-01
-2.015370880095455342e-01	-1.606982936091920777e-01	-3.696751477650814799e-01	1.834973426165050769e-01	2.803726137903896354e-01	3.867684316525214494e-01	1.976485106531482849e-01	3.049582154225628436e-02	1.336709856477865388e-01	3.655401899942672950e-01	-8.515207792725716651e-02	2.275309233542537612e-01	3.589759557235541743e-01	-1.386449547974670238e-01	-3.445460622410477236e-01	7.156176162947983088e-02	2.975728365829684585e-01	-1.334754605637459846e-01	1.731476813062931830e-01	-3.517620903342011940e-01	-5.755335473256369128e-02	1.578564084673030055e-02	2.322202726664293615e-01
-3.056855809507209587e-01	-2.191108292642735336e-02	1.125727373857435092e-02	2.120405167286417702e-01	-4.313641235597485274e-02	-2.870489982249337935e-01	-1.859933708375670347e-01	3.654223535743328921e-01	9.988952936179541775e-02	-3.402471553087736411e-01	1.753658740723394727e-01	1.977342663856273552e-01	-4.438083911811529364e-02	2.759505327199067160e-01	-5.123517951386612895e-02	2.198311821857245607e-01	-1.696773151141574842e-01	-2.846354893129074068e-02	-3.222774868797206871e-02	-1.899844412870826255e-02	8.831243030257912574e-02	-4.917009089436655961e-02	6.709126765381051571e-02
-3.320124062483401639e-01	5.008656140485284215e-03	7.306646357644766554e-02	2.082323296143123448e-01	-8.684390367426939039e-02	-1.980378829281883579e-01	-1.873466723165940206e-01	2.764333738080924641e-01	5.529540737965188413e-02	-2.290869899855710046e-01	-2.122682537248243018e-01	2.507437696069627631e-01	-2.070759234645909441e-01	1.675307951508590298e-01	-1.080393353235129536e-03	4.484459304898454068e-02	-2.065210104908116739e-01	1.247416791566171718e-01	-5.130387676023261817e-02	4.361711670952259784e-02	1.001141844543354835e-03	-4.261690553517964025e-02	1.724608400225728991e-02
-3.434963719719519304e-01	4.115536530581549030e-02	-1.979940751570898050e-02	8.562096259472089591e-03	-8.774779019727388385e-02	8.947964449533300432e-03	1.149761994805602594e-01	1.607289689140375677e-01	3.351346030164712997e-01	-2.372648126957926373e-01	-9.324737360215316906e-02	3.310117117717903956e-01	-3.746568215553419123e-01	-1.419217999759605220e-01	7.406582643169132285e-02	2.167562497974269073e-02	-2.589297500508501715e-01	2.681286507001998665e-01	-2.841539467421417414e-02	7.163148392927069785e-02	-6.128956357857417991e-02	2.745867384725558455e-02	8.066574491937196500e-02
-2.997794998694913171e-01	-5.570591854522776581e-02	1.068374256923288607e-01	-4.090389087703645288e-01	-1.771793711729736376e-01	1.042909454175513922e-01	-2.847575900260968518e-01	1.836750529265294626e-02	-1.377572445511112964e-01	-8.443419730157832037e-02	-3.434416692213531630e-01	-1.947770064061843664e-01	-2.146666209327473263e-01	-1.173135672222412468e-01	-7.384063610193181137e-02	-3.241205156762666517e-02	-2.998164799074836129e-01	1.104722769373552571e-01	4.411051677607510935e-03	-1.085795931531474967e-01	-2.694293482407402185e-01	2.858150118643835655e-02	1.002063259121069166e-01
-2.887023246439947566e-01	-8.404618896829908758e-02	4.754858497202248818e-02	-3.688976185628044524e-01	-3.072110166956157906e-01	1.065377088830049140e-01	-3.737268952181818649e-01	1.374673178486876812e-01	-1.365716052628124753e-02	-1.058075081221020730e-01	-3.089976544371598743e-01	-1.815497933262879005e-01	-8.132307946035007007e-02	9.303773158518384434e-02	-9.924546011670885848e-02	-1.274417942077672207e-02	-2.673236530443422465e-01	1.435370461107666196e-01	-1.262974157366895112e-01	-2.445530601178657892e-01	-1.549498733653899007e-01	5.150885294817735341e-03	1.669620275223227257e-01
-2.498711738374093660e-01	-1.386460665209554022e-01	1.204272404166736032e-01	-4.825074126933932561e-01	-1.490039045085529423e-01	8.230440782300788016e-02	-4.419813631291126532e-02	-4.044945718164873888e-02	2.171833544695479234e-01	-2.197113913338853142e-01	-3.089971825641197323e-01	-1.084111639410823558e-01	-1.098399969502790452e-01	-2.200203158949314286e-01	-5.789735915157349921e-02	-2.610480387807758151e-01	-2.635926453191278496e-01	2.107737701666550501e-01	-7.401350717482135799e-02	-5.304707420551168368e-02	-3.302906322209233081e-01	7.600285578220460081e-02	1.516002983489865841e-01
