0.5080465	0.5793316	0.96909475	0.99999976	0.7596976	0.67514884	0.26416785	0.53915715	0.64154834	0.22013952	0.5686271	0.5749493	0.52248687	0.432791	0.15835264	0.44819266	0.6313884	0.29981393	0.47927904	0.42159602	0.6625212	0.29542327	0.27759552	0.21272378	0.47213346	0.34086794	0.14782411	0.48514822	0.4405889	0.5681818	0.63656425	0.6253351	0.40669012	0.3315189	0.5168128	0.7445936	0.36112607	0.57832634	0.47804576	0.63586086	0.55258006
0.08632177	0.29933736	0.10357961	0.36327934	0.441258	0.52800804	0.50434035	0.41214025	0.6153393	0.49926573	0.35689148	0.029783249	0.5070514	0.14292043	0.5521908	0.3640812	0.49748698	0.37534803	0.46336845	0.5038645	0.17095304	0.66846657	0.3579989	0.5741204	0.32855386	0.6192107	0.7810968	0.30694416	0.15720917	0.52872115	0.74596345	0.32736093	0.5680854	0.14604867	0.37072334	0.5346268	0.383347	0.55234665	0.35636318	0.39979297	0.08650339
0.49072587	0.36269504	0.20126098	0.22812624	0.39139587	0.71266204	0.22640297	0.052267134	0.6177471	0.24450636	0.32403743	0.36475164	0.42605257	0.1401369	0.5845356	0.32968715	0.45061088	0.3461473	0.49167052	0.47557458	0.23797946	0.60388803	0.5517771	0.26325545	0.31488925	0.5449369	1.0000011	0.32164776	0.30828863	0.5685058	0.83128655	0.76196635	0.55789405	0.13538614	0.22217196	0.2783414	0.66175824	0.25795308	0.4612533	0.8636428	0.30002493
0.003967285	0.1697911	0.120196044	0.33003485	0.4273541	0.5851992	0.31437296	0.28228855	0.709668	0.35574174	0.4192065	0.44399428	0.59772223	0.0025737286	0.48606205	0.41770628	0.5846681	0.39848	0.48603216	0.45216182	0.26598543	0.50640017	0.25667554	0.113930285	0.3973861	0.43760708	0.4234439	0.501521	0.20062046	0.544901	0.7334606	0.63296396	0.7253578	0.47300857	0.2860989	0.3499766	0.5051707	0.42794183	0.6852865	0.4900517	0.4231242
-8.940697e-08	0.31772393	0.10793343	0.40235698	0.3366403	0.42310393	0.5013936	0.43767807	0.6175141	0.5623592	0.32247207	0.30945536	0.43624935	0.45812282	0.53585166	0.6408129	0.5399977	0.15125874	0.56204754	0.49966446	0.2910927	0.56182647	0.13516596	0.62643296	0.3757366	0.60102135	0.6691332	0.46131697	0.31727374	0.60010374	1.0000006	0.4191507	0.65650624	0.34001017	0.21377635	0.4474322	0.35942447	0.2411554	0.46696034	0.3578	0.29405716
0.62346506	0.2750079	0.29576224	0.2206201	0.37373874	0.45064428	0.41071534	0.15361503	0.4340222	0.0631631	0.19248429	0.665467	0.59052956	0.5189674	0.5237891	0.26767945	0.50939846	0.46231422	0.5033331	0.38639998	0.7226116	0.4741684	0.28740233	0.4072426	0.20461696	0.43428403	0.33234152	0.7121178	0.36895552	0.07332149	0.5379938	0.09751728	0.34673235	0.66630954	0.33933187	0.8707967	0.6044669	0.53907347	0.36165515	0.4092758	0.3573536
0.8295182	0.32539684	0.36943746	0.13483743	0.47948235	0.60691845	0.20642212	0.13695028	0.4948605	0.076037556	0.26770395	0.61433077	0.55346054	0.603541	0.4002149	0.17549744	0.4262149	0.37933448	0.483872	0.28288543	0.42831063	0.48235023	0.4459956	0.40501294	0.23186727	0.46906397	0.5625038	0.79363704	0.54060894	0.2753958	0.26813316	0.45444733	0.16211584	0.6659734	0.34293085	0.8641455	0.34460896	0.49922222	0.49236783	0.65556455	0.26939526
0.9056844	0.35931045	0.35803926	0.07083158	0.5930048	0.67177725	-2.0861626e-07	0.37110972	0.7744105	0.4746189	0.32060003	0.6020381	0.4414148	0.59558654	0.42582893	0.3320187	0.72006536	0.37123898	0.48516065	0.21371172	0.32779485	0.47463143	0.3638388	0.4472281	0.22194451	0.47621652	0.42152247	0.6377716	0.39445528	0.23461191	0.42868182	0.3887613	0.010616213	0.76271707	0.47751442	1.0000005	0.42637074	0.5940263	0.99999964	0.60002077	0.7311437
0.77838135	0.1844567	0.41887736	0.09663062	0.73380244	0.47732553	0.33688363	0.7067102	0.2906905	0.3099364	0.6135912	0.55325115	0.36375383	0.642319	0.27825755	0.20785752	0.44435346	0.33008778	0.9870745	0.8582249	0.013216227	0.34074923	0.3524295	0.14517629	8.940697e-08	0.4880625	0.26673168	0.20554876	0.3489472	0.55931485	0.36859068	0.52645	0.63284034	0.1798468	0.36342862	0.39214954	0.19344035	0.45165223	0.26768807	0.6209005	0.38489622
0.7382085	0.17794767	0.33319503	0.12355893	0.7372107	0.48974591	0.54103076	0.53135127	0.09926599	0.38067216	0.48931926	0.45884556	0.38811344	0.6298053	0.411473	0.22450869	0.49043134	0.35612494	0.88791966	0.6809128	0.1748591	0.45778754	0.5589721	0.21098801	0.10482511	0.50291073	0.31643027	0.08161521	0.24186647	0.6261592	0.45546207	0.72206485	0.5748645	0.09412825	0.35303324	0.6585098	0.18038198	0.46115848	0.15788558	0.3118854	0.87233126
0.6640073	0.09855148	0.3560424	0.116746545	0.85653555	0.46775383	0.2909334	0.7300621	0.6028389	0.4920393	0.6801628	0.5128815	0.3804413	0.81276786	0.27522936	0.4236834	0.51563877	0.36819333	0.71893513	0.322505	0.0	0.30482095	0.48131645	0.20696326	0.045087844	0.67495286	0.20689519	0.44583756	0.35213897	0.2797706	0.5638573	0.7573488	0.3782128	0.156732	0.5742092	0.47551423	0.29054114	0.5944387	0.7506461	0.45978686	0.41116703
