-1.488425142977188309e-01	-1.145353361381175189e-01	4.959127121597566856e-01	2.820198369356158863e-01	4.579205316670877934e-01	1.798500196465405987e-01	-3.251355433930434163e-02	2.498578267426700833e-02	-2.072587465629919801e-01	-3.665316952810477313e-01	-2.185443460378825864e-01	-3.213947008653049719e-01	2.219361763984439850e-01	-1.825400191026476104e-01	-2.681446483891327670e-01	1.684262547357996687e-01	2.980386256672458156e-01	8.151997262857910154e-02	2.775407310998317945e-01	-2.223543019880485361e-01	5.221027616595832598e-04	-3.387897318945321534e-01	9.331603802758650645e-02	8.291361101933676647e-02	-1.270996916117933806e-01	2.188530425582233679e-02	9.166425189763947878e-02	-1.094623115710864486e-01	4.094348228137243556e-02	6.203932667233720555e-02	2.385596637354055471e-01	1.642069596113685248e-01	-2.069146648772413055e-01	3.579101139062066395e-01	1.453619381059491344e-01	8.236076119573355891e-02	3.805246930965950486e-02	-3.912394404901435585e-02	2.942629799497860632e-01	1.303951353750146813e-01	-1.906335504722560803e-01	-5.654909194073456935e-02	-3.843938481039548775e-03	2.218599204323655136e-02	1.999057848502395207e-01	6.778310697556254316e-02	6.567973973384774733e-02	2.012674490846415587e-01	-3.835008951103206082e-02	1.389067887949794744e-01	2.199885800080102205e-01	4.127842894688701914e-02	-3.239667431517775920e-02	-1.591948961968384646e-01
4.869323871860420372e-02	8.993621645540585130e-02	-2.274099389477149055e-02	-4.747188221441692516e-03	8.335879463895182195e-02	2.977208468308122358e-01	-1.250139143823129906e-01	1.432849013176555053e-01	-2.603744748903585315e-01	-8.238015087009295523e-02	-9.966783750245765405e-02	-5.252450487940281583e-03	-2.097235784434052230e-01	-3.788079958134170089e-01	-1.921498635911973174e-01	3.982474927078255046e-03	2.188825099905611637e-01	-1.174722205318548540e-01	1.936533605592074547e-01	-1.288631266514624341e-01	1.358001658956064506e-01	7.649643577332874977e-02	-1.134803819413875564e-01	3.255810780392524584e-01	-4.975753865289852390e-02	-2.107586911345112612e-01	2.273219340051972903e-01	-1.397578989136591572e-02	3.348422468064272267e-02	4.354017634752362087e-02	-2.926475210836219920e-02	1.750131315697534551e-01	-2.802209589491258708e-03	2.432513095862984809e-01	1.987946977806104021e-01	-2.587758431673065074e-01	-2.091636259198639547e-01	4.231120647658090927e-01	7.016912973241339058e-02	-2.500444212984287984e-01	2.509773897392529873e-01	1.945781475952791661e-01	2.439849718250464844e-02	-1.033502938994254605e-01	1.782174848262834677e-01	2.493825394221258970e-02	1.070946336877641458e-02	4.182901149254043827e-02	-1.280212109915422891e-01	2.244761698229175984e-01	3.122905821109502322e-01	1.892023096610060129e-01	1.852285953910706023e-02	1.531417035837447441e-02
-1.701234853304836314e-01	-1.325817356592834118e-01	1.576033171957239021e-01	1.069100667393192428e-01	3.165394522772272540e-02	3.080965599881562711e-01	2.018993988910692261e-01	-1.030419118899833369e-01	-8.525372894922277067e-02	-8.478640433752664129e-02	-1.532649311449431062e-01	8.054506470922985495e-02	8.254443197076606620e-02	-3.774165412363358202e-02	-1.996633965894879792e-01	-3.931130599472681397e-01	2.707509325252157595e-01	-6.028483312657575977e-02	5.301635558678469140e-01	-3.405139745793066969e-02	3.780714104067632864e-01	-1.758285765816347823e-01	-1.068221181557912486e-01	1.229608505113532618e-01	-2.876200487866321653e-01	1.429748485182765205e-01	3.089289152414817496e-01	8.940078380574718875e-02	6.774909020237522561e-02	4.212828839896279320e-02	-2.152056070359664453e-01	-5.216017880375609095e-02	-6.892935176730924374e-02	1.921564460525042872e-01	1.680146233043573467e-01	5.252570083386406963e-02	-2.807084097473602768e-01	-2.781866002768136007e-03	8.582172351289710233e-02	3.759372055607695506e-03	-1.169974794854298644e-01	1.714999833223284850e-02	-5.028713487694181500e-02	-3.348689653882079842e-01	1.204958325282764198e-01	-8.875134089468380422e-03	-6.626772398099130268e-02	1.784521104317436935e-01	-6.666216295302736239e-02	1.313650191760902253e-01	1.322507477884833915e-01	1.324056058007093140e-01	-2.371433338787503897e-01	7.296710856048575777e-02
-2.957037678461980623e-01	-2.391988728349689619e-01	6.970229046180136112e-02	1.055159590499039207e-01	3.081948548022557799e-01	2.863503373385479361e-02	-2.423612994026801137e-01	2.045326788849584354e-01	2.227270396613827419e-01	-2.371635897591150843e-01	-3.811525108617115909e-01	-1.236700747235200543e-01	3.574933497314696229e-01	-2.365931183682286054e-01	-3.419795724919093560e-01	6.089399320261539711e-02	8.237311130498504996e-02	2.014571051895429343e-01	-2.888272286867710550e-02	-1.798984728899440666e-01	-1.565496811271392952e-01	-3.943315917937627590e-01	-2.344330385529591054e-01	-5.173321769775184736e-02	-3.217059599238433210e-01	-5.772404651132911901e-02	-2.409419597666107027e-01	7.317721825138051583e-02	1.351552961742243930e-01	1.337710972403021448e-01	2.074738569227743343e-02	1.461554423773836209e-01	-5.869805196057156782e-02	2.650774294910270279e-01	3.134258747308911741e-01	-7.110233691666348332e-02	-1.505476587184547133e-01	4.816231614765586339e-03	3.798539846040914492e-03	9.775626776564676212e-02	2.190383818843963937e-01	-3.758237141603022052e-02	3.794807524334908172e-02	-1.196419959421225754e-01	2.794582141369009176e-01	-9.768027109748495321e-03	1.895471846903614421e-01	7.255969941031654991e-02	3.781690439824632322e-02	1.975415891091495957e-01	6.854461125518969411e-03	1.602123086886499126e-01	1.355843223959911636e-01	-2.466992100703378765e-01
-3.933884787702721098e-02	2.489390820039391328e-01	-2.115255947325896668e-01	-1.478796325228352027e-01	-3.015200816737167444e-01	2.538261105948423912e-01	-3.791801280478357405e-01	-1.214716942072182615e-01	1.691830407438869033e-01	-1.783251684976805418e-01	-7.864859487638682992e-03	-2.637489263396259331e-01	1.439713698987058754e-01	5.787768741261596628e-02	4.861833719544407517e-02	-1.073328832081465595e-01	-1.108504169333603961e-01	4.767452533949112503e-02	9.458460551002281780e-02	-1.969506046248583331e-01	3.326196853898344408e-01	-1.765847296663556609e-01	5.123881547427456828e-01	1.266362193729324015e-01	1.366718882119091760e-01	-3.471984758576809882e-02	-9.489263698241520717e-02	1.046692329894786666e-01	-2.083043257026234440e-01	-2.985712887679064509e-01	-3.249745137967954833e-01	3.683123334588703224e-01	-3.009610702033440055e-01	-1.866587147155890705e-02	-1.377267016829677171e-01	-7.171939829463787330e-02	-5.027063159618180843e-02	2.717693354338808764e-01	-7.784971439492865963e-02	-2.033334906214593479e-02	3.518091823512855543e-01	1.871413267817482184e-01	1.021944640720703484e-01	-1.637939455901848695e-01	6.148575766998273795e-02	-9.549728427358945837e-02	-1.258099243459354089e-01	-4.880698752137558466e-02	1.120866120604547406e-01	-1.513154705202160617e-03	-7.612859519148730547e-02	1.843969413115940925e-02	1.010085642323794858e-01	2.900830208314373326e-01
1.344553639043063187e-01	3.905095330180424762e-01	-6.969715359469176585e-02	2.678075352946382992e-01	-1.176608976431435805e-01	4.627361490718354120e-02	-6.425402956062833959e-02	-2.194677491454503082e-01	1.294133591282637663e-01	-3.722426039398739339e-02	1.274634740169897085e-01	-4.040184055012125408e-01	-6.900833002131974425e-02	-2.742659092534795520e-02	6.770531234722711178e-02	4.174375844779891487e-02	-1.881391526086731436e-01	-2.315830962911931690e-01	-1.016080022431498642e-01	-2.327498843985920385e-01	-8.885311881098105491e-02	-6.976508387299618086e-02	5.180213283744922181e-01	-6.750209525959807721e-02	-2.200883342881836680e-01	-2.901082042513841164e-01	-6.880099746068935561e-03	-4.129709662372844231e-02	-1.865000535592187259e-02	-2.093211739331182486e-01	-2.412066315252702764e-01	2.147290443151222694e-01	-2.374548543358462604e-01	-5.936364193489448299e-02	-2.763473541645316001e-01	-2.668395417998781910e-02	4.179368566712811095e-01	1.882138061613340685e-01	8.034059532422814509e-02	-2.120625516855322579e-01	1.272297064612512296e-01	1.823362149347202421e-01	1.202269348084761824e-01	-7.320629844161478939e-03	3.241835485294531499e-02	2.904961163861858806e-02	-1.071262723999566319e-01	-4.141890150570617241e-03	-2.597427038345689887e-02	3.363774304960538974e-01	1.985069108657463652e-02	-4.724079586909011447e-02	4.349927807802268787e-02	1.226530432515991614e-01
1.987121913641403115e-01	3.408614739874709643e-01	-1.345507872207819811e-01	5.663266731081182531e-02	-1.615173792644075679e-01	-1.744317015462979459e-01	-2.392374665217476271e-01	3.268086554947393085e-01	-8.357260451706920168e-03	-3.955958201683350967e-02	3.114327597989470786e-01	-3.070183030738539154e-01	-4.539142563607564962e-02	-3.891031835996267962e-03	7.072018887163894485e-02	-4.015686948863730898e-02	-4.922531825744821260e-02	3.207668162815527912e-01	-2.912574398008292709e-02	-1.134235052236869275e-02	1.553509911587707681e-01	-2.258143978574921329e-01	4.096680575771946553e-01	-7.596855795583959403e-02	-1.827512116636836326e-01	-3.109273127959579774e-01	-1.873617360947831545e-01	-4.003707812967024354e-02	7.913203068296700837e-02	-8.868719049773680918e-02	-3.877276129572510693e-02	4.318230574264630972e-02	-1.483271264224928498e-01	-9.447539815836712707e-02	-4.505638538411356753e-01	-7.030543008215006141e-03	7.793320401184702928e-02	-9.233772478616060486e-02	-1.696099766203878478e-01	9.523855247318742390e-02	5.574309178165022527e-02	3.953962664777156966e-01	5.890714346443230720e-02	-2.297775057080463368e-01	2.053421706000611857e-01	1.228092815671072979e-01	-9.157615689891580868e-02	-6.297767035415771653e-02	-2.908498587929090884e-01	4.531079684659667373e-01	-3.328025249568259403e-01	2.039128243301316923e-01	-3.483835305734249155e-01	2.817607118831329527e-01
3.368260547240671254e-01	5.856206255078564293e-01	-4.088041002483356334e-01	1.940379957286764157e-01	1.076909065642550900e-01	-1.764353003402519271e-01	6.672663777435415555e-02	2.208440018614747091e-01	-1.442545965812327795e-02	2.752946442832046037e-01	1.482778606458676034e-02	-4.493070489714514476e-02	-1.262225739178943484e-01	-4.390746042778837510e-01	3.919155773569687473e-01	1.156794880843605156e-01	-1.304707271802043878e-01	-3.179184368306891550e-01	-1.877559322188961446e-02	-2.905197401715857164e-01	-3.274832244300769635e-02	-1.739708912115794370e-01	-4.748978799930092531e-01	-1.254072835895866656e-01	-1.686475320345357520e-01	1.536971253298428652e-01	-7.776931854003651945e-02	-2.322896785513388074e-01	-9.213013758547751453e-02	-6.204843574216199580e-03	-1.168980801728236457e-01	-2.117304087289688386e-01	-1.113363052967955846e-01	3.472917765844600324e-01	-1.893591790926211216e-01	4.656467079910513868e-02	1.505197090409694793e-02	-2.434308566196087542e-01	3.982537951688177591e-01	-1.900815906974528957e-01	-1.298335649184668462e-02	-1.141287869264246552e-01	-1.877350296188893541e-01	-8.422571754821098211e-03	2.496247725198089684e-01	-1.639666232267514290e-01	4.009292002961899193e-02	-1.630897648980508541e-01	-3.569721785754499666e-02	8.191358730475095662e-02	5.238249533843144373e-02	-2.851384988241035257e-01	1.476284899749430446e-01	1.389266879995131598e-01
3.084505914460665132e-01	5.387470315225095785e-01	-3.592268542091147654e-01	-1.654292320232763069e-01	3.517671766069174061e-02	9.008989208382303659e-02	-8.018851613530776981e-03	-4.427038112399440950e-02	-3.202966449782428948e-01	-5.255528096873846727e-02	-1.145574262498465917e-01	2.256594692104598246e-02	1.264683989537315756e-01	-2.127920927103453541e-01	3.078051230097647029e-01	2.911101205777131412e-02	-1.384213573742539005e-01	8.380981154843561431e-02	-3.797407646727400665e-02	-1.593680086266001383e-01	-1.420416689277904099e-01	-2.743059688773051841e-01	-4.467598360704452265e-01	-1.379994846518694251e-01	8.141338647970525200e-02	-1.030293733057829342e-01	6.983667747850272334e-02	-3.097232322267786109e-01	-5.968358236420456993e-03	2.212851023354143465e-01	-8.549123008194030315e-02	-2.505080788976515316e-01	-1.112518639390608355e-01	7.044069865288102306e-02	-1.581432580959494030e-02	2.553089650270113364e-01	1.473687913170945545e-02	-2.472825698581511134e-01	3.140058488353804078e-01	-3.641494274148096011e-01	-2.635975573589882659e-01	-1.867349994855598341e-02	-4.159576791647619926e-02	-1.453429805927217711e-01	7.885289468740920571e-02	-3.546311110034285757e-02	-1.431998760188130937e-01	1.362525248023085667e-01	-7.061588719183267693e-02	5.601178420438895911e-02	1.702640604281086545e-01	-3.161956466759080486e-01	4.581093309076740283e-01	1.850220101766529013e-01
1.731392785998184525e-01	5.289325205130184226e-01	-6.286695982781820291e-02	2.465715737078675862e-01	-5.626985016394514538e-02	-3.080727630126484096e-01	5.518862991324889611e-02	3.458663037624698511e-01	-1.304245811357842566e-01	1.279771288512458749e-01	-6.253340618229184800e-02	1.217575258449101472e-01	-2.975498870306060861e-01	-6.440562446923943536e-03	2.072116057175108772e-01	9.791880854180989857e-02	7.245416930452908133e-02	3.667434868063951803e-01	-1.905358451204663406e-01	-7.076070663273106853e-02	1.310540667405460102e-01	-2.183270876206478139e-01	-4.811139145313212545e-02	-2.110674582568684010e-01	-1.853200381096954397e-01	4.476763111964948000e-02	-3.404380532180226182e-01	7.730838182876782760e-02	5.737695207715811513e-02	1.201675569106226277e-01	4.090960902360054469e-02	-8.171335315056862947e-02	1.610389745036390485e-01	1.916805979505560309e-01	1.925355272458242339e-01	-6.179159525745365339e-02	-6.026084464119785961e-02	-4.132154478956775456e-01	1.262035787034626044e-01	-9.543730134508704444e-02	2.301593287052840914e-02	-6.058347821190227661e-02	-2.483164748589149207e-02	-5.066819503325147370e-03	2.592868147640430276e-01	4.490703368177904192e-02	3.755351235735566728e-01	1.940971030936981812e-01	8.101102592631097277e-02	7.864309411766410782e-03	-1.896431091860621698e-01	1.731487044128366681e-01	3.312851303031132122e-02	3.382493594764479639e-01
