-1.443845817847658475e-01	-3.093811094406853091e-01	-2.873110647688854602e-01	-2.353798697116676053e-01	-7.503750824947591491e-02	-1.211752722543675415e-01	5.018471993256038571e-02	2.803525536248709440e-02	1.224222503820310004e-01	-1.500244527485037893e-01	8.859960554899952434e-02	-1.976292939191570328e-02	-5.250236550474507435e-02	3.754381928772300703e-01	-3.769412830842602813e-01	3.301406608172743895e-01	-5.867781250421313759e-03	-1.459666555170374136e-01	-4.281005867688746913e-01	1.695210184809419207e-01	-1.308684487670505950e-02	1.453272453716762114e-01	-8.048162298973832868e-03	5.704472253089455658e-02	-2.212469707622213011e-01	1.176991912094934867e-01	-8.516930986226714517e-02	-7.085456182722796314e-02	2.906825962953366038e-02	-7.387036805708159515e-02	-4.774957825128666594e-02	-1.013607293126842779e-01	1.680030114944197905e-01	1.644993951903661600e-02	-1.682114916202158694e-01	-2.509188508152794192e-02	3.315925786654397855e-01	5.712361802021156953e-03	2.896280886744186378e-01	6.626016179155960750e-02	-2.479877755352995761e-01	-3.120960572261588170e-02	-9.870966436621587958e-02
-1.273311733567492054e-01	8.265672357250551661e-02	-3.446387510952245714e-01	9.891007001376062729e-03	4.224588792986590062e-03	2.232884007286057432e-02	2.013745144230558171e-01	1.609056167778906976e-01	-9.808768881813309526e-02	-1.943064200712879830e-01	-2.021486646674155452e-01	-8.691309922229561308e-03	-4.571516698044630900e-02	1.349065297355201143e-01	-4.710275060937463842e-01	-9.522168603262415321e-02	-1.133505361611192030e-01	-1.943886174193150129e-01	-1.251518640109612959e-02	2.713452157839866263e-01	-1.638242912822911734e-01	-6.672210450129652248e-02	-2.918924470767133572e-01	-1.969949100748700499e-01	3.648197571209561146e-02	1.305622525740534334e-01	-7.227541137640697277e-02	3.014184811450141277e-01	-1.089984152009802199e-01	-1.943934670278157362e-01	-1.815011765741358085e-01	-5.289294669155898687e-02	2.339027486842044645e-01	2.245633264981723165e-01	-1.422262641363531699e-01	-1.841973185021017756e-01	1.767692179903454230e-01	7.531567743253514413e-02	-6.234923801239741770e-02	1.842951596936790171e-01	-3.217277806947783092e-01	-3.081867743787287256e-02	1.364699525435292271e-01
-2.888777623804240080e-01	-4.242534748254017662e-01	-4.580155426936148300e-01	-7.423292504574466322e-02	-5.092438946859398526e-03	-2.575016788524500111e-01	-9.069226644804775223e-03	4.353223884982267977e-01	-6.844267957746662245e-02	-1.511539193447227203e-01	-8.081961780633128978e-02	-8.671736418493716791e-02	-1.130162505285775554e-01	1.991332092342425197e-01	-1.646643922790442249e-01	1.343528256177971003e-01	1.442587869644046394e-01	-2.546851884818982503e-01	1.040419966825821378e-02	-1.421955915092176781e-01	-1.476377141139262050e-01	-4.009267146937903897e-02	-1.409926216796619225e-01	-2.016420035963398250e-02	7.652337301750399001e-02	-4.159033916014617110e-02	-6.602112056124186112e-02	4.172388371502714355e-01	-1.151432307553293677e-01	-1.355007319118034514e-01	6.353611179544947640e-02	4.830043889917003813e-02	4.571471062888584486e-02	2.591400649420397828e-01	-7.264498458681456494e-02	-7.016377802144341258e-02	3.347477167835954392e-01	6.495347408015969548e-02	-6.063808713880194934e-03	-6.196840661207594914e-02	-1.895929730504212762e-01	-1.322232595706715474e-01	6.395565622006275930e-02
-1.226182585527283153e-01	-3.956407923186854858e-01	-2.376683683626361065e-01	-3.506657691421149470e-01	-4.119845558947567432e-01	-1.623007073394403810e-01	1.066809890406258676e-01	2.130849751629206729e-02	3.887934391658638966e-01	-2.331483074964821600e-01	3.236691641018086402e-02	8.549670404865626627e-02	-1.473178576254048078e-01	3.281169806061000060e-01	-3.217768695426790337e-01	3.783258102319958516e-01	1.373003033243543926e-02	-2.565554350236039505e-01	-1.110060154507172270e-01	-6.853213843188207810e-02	-8.971476032524232369e-02	1.849964530937977802e-01	-4.574156666165924735e-03	7.481112664455627503e-02	-7.734004738290801984e-02	4.147724731297006834e-02	1.313460898697055811e-02	-1.430034116246998444e-01	8.894993394633890493e-02	-2.312422938391393498e-02	3.375485812892749932e-02	-2.057860490273025200e-01	2.241081157817360059e-01	8.811284541304473250e-02	1.286958930505472092e-03	-1.278737857449664499e-02	3.735500899185026924e-01	-7.753647713772895966e-02	2.139442960496585992e-03	-6.516071596202570315e-02	-9.909886292112859985e-02	8.855412536358604758e-02	-1.564788287493578539e-02
-1.762674164823324341e-01	2.484800498704962668e-01	-2.648470142970890118e-01	-8.271686169975775438e-02	-3.469150751788996345e-02	-1.628678548705898010e-01	4.284059145024000925e-02	-1.079962223720290909e-01	-1.456610911451236279e-01	-4.149396660658716263e-02	-8.031317551797337306e-02	2.594907256978173371e-01	2.838295878067340419e-03	-1.747906373545618786e-01	5.837339260237498634e-02	6.850842846426964672e-02	-1.785109205136520272e-01	-2.996110766254749813e-01	2.697000128842175215e-01	-2.454515906436417413e-02	-3.163875509219780113e-01	8.543150448822350862e-02	-2.540627806132700253e-03	1.579735098336321891e-02	9.740297193576388790e-02	1.378160034074880080e-01	-6.898836205683336886e-02	-2.199146660689983990e-01	-1.412875680886012397e-01	-1.453137178846156466e-02	-2.076926787226587301e-01	1.701958394774227140e-02	-2.170010003854921377e-01	-1.278152212861392023e-01	2.010722505797954973e-01	-2.897172827142019402e-01	1.135014251290846765e-01	-3.666082275568728621e-02	4.472734348632173562e-02	-3.098826862168367266e-02	-1.154842546744129228e-01	3.079138280978226394e-01	-3.295589472764740568e-01
-1.658817662401381177e-01	4.408184985775396858e-01	-1.188195194551081857e-01	2.467223547590016025e-02	-4.995323560391773388e-02	-3.939511156220546484e-01	2.365819303195630108e-01	-1.588967742480629775e-01	-2.249169476118151045e-01	-1.867157351654347847e-02	-1.784794827436893827e-01	-1.437385471678161997e-01	6.238820372404729059e-02	-2.798716784615200015e-01	-9.473720602888328901e-02	-5.892327066851034412e-02	-1.893256682265554713e-01	-2.254267364274849528e-01	1.512720046163330834e-01	2.064219042820974181e-01	-1.800194424598720866e-01	1.759983824957213894e-01	1.897891246003074461e-01	-1.295551236484593083e-01	6.052043932169875323e-02	-6.319106020884686370e-02	-9.498280899041008918e-02	-2.848953095273448755e-01	-5.435666589051892789e-02	7.866954149212729286e-02	-1.314239545063441428e-01	8.326725436731095831e-02	6.027099810793549312e-02	-1.209010759464693857e-01	-2.525133587400061816e-02	-2.994571485415084555e-01	-5.033767196365019486e-03	1.059754425868912470e-01	8.923033962851165124e-02	4.971157614772703237e-02	-9.191490581352165790e-02	1.548306801155704404e-01	-8.844507528774420146e-02
-1.809267147550344679e-01	4.904426841260190462e-01	-1.081370075660994037e-02	-2.883236900100702438e-01	-2.541878236627354015e-01	-1.292250456507511858e-01	4.937253470348504369e-01	-3.176760773324432963e-03	-1.297096703248001581e-01	-3.999588441459123178e-02	-3.070754723254573437e-01	1.949780179190215013e-01	-2.697382201053866724e-01	-2.089927391934933987e-01	2.566921978116781106e-02	3.372586130808442884e-02	-1.873604126616101595e-01	-3.375583195146120152e-01	1.063561541255270554e-01	-1.506733618593973367e-01	-3.178431364786670626e-02	-1.897868670451316742e-01	3.270546185368200520e-01	-1.749304451377305947e-01	5.423910424337357039e-01	4.014363437527006945e-02	-2.464899886223737707e-02	-1.584028246819581542e-01	-2.818620750950142084e-01	3.853315590316903211e-02	-1.330006696759390705e-01	9.917135238257683560e-02	6.241880094681150071e-03	-1.258738286807823958e-01	-1.717428651208768170e-02	-5.679519098294478346e-02	-3.166740021241690878e-02	2.720657889586581279e-01	1.892012350793236541e-01	1.855415440924726989e-01	-1.194965811456466659e-01	7.443812372370510466e-02	-8.297952104200492784e-02
-2.401209035558158900e-01	4.264248653727624183e-01	2.314602690638896676e-01	-2.021314392534369342e-01	1.265116736879904891e-01	1.852116196876161247e-01	-2.339582246938385346e-01	-8.510229206343264408e-02	-3.206803186144232543e-01	1.584652625096694689e-01	2.930037233365224633e-02	9.048477171547059106e-02	1.995043043398131433e-01	2.028955787225626972e-01	-3.378609451450855644e-02	5.566592854419490088e-02	1.992084740673533971e-01	2.117150389793068521e-01	-5.565250920681328803e-03	1.130815649179682247e-01	3.143895777492913268e-01	1.355187816762850883e-01	4.948264604402904249e-02	5.337573805163031704e-02	5.480491259879573251e-02	9.367259130593819094e-02	7.538630268056274383e-03	-1.300702021260772001e-01	2.569499017073314517e-01	-3.816527815695449632e-01	-9.114235788768368374e-02	-2.983999992953931604e-02	5.321570176611676306e-01	1.838632321116654908e-02	7.516077629890914602e-02	5.953885859079004889e-02	-6.598914082465430486e-02	2.142567815361401951e-01	1.342582163248498273e-01	-2.236730630888064120e-01	-4.295358654719869801e-02	-1.482244299723755633e-02	1.027996351186084983e-01
-2.537710528439463542e-01	3.777577482370785833e-01	8.752584451477478378e-02	-9.929227182754918335e-02	-1.792447709666456640e-03	1.410570049531224557e-01	-2.608344789112512774e-01	-3.284684487849966472e-01	-2.267826954388738603e-01	3.118617595791364216e-01	1.521926962083423041e-01	-1.183856463410679905e-01	1.582959762362645684e-01	2.085926227250649023e-01	-2.059791915446574501e-02	-1.240862693153015200e-01	2.324605218752777702e-01	8.005789558427450769e-02	4.055585495699712967e-02	-5.123795378607234191e-02	3.670476250819739578e-02	-4.237934216817432209e-02	5.145302447024530101e-02	1.101739600717840245e-01	-5.835773097728363251e-02	3.101341255636920202e-01	-8.830797463279178861e-02	-2.928855136067055054e-01	4.888709167648391807e-01	-2.807781688387258612e-01	1.556884711829550627e-01	1.539744205257270737e-01	4.250521315204656703e-01	5.960225226684643524e-02	1.812866923854925677e-02	6.002665326989872763e-02	1.521681597598166340e-02	2.292028230531437394e-01	1.688230588879684746e-01	-1.771766305806786179e-01	-5.697205585019878699e-02	1.150215679736043828e-01	3.010331769914579292e-01
-3.693536487446378858e-01	2.773209119276493495e-01	3.283776707792762095e-01	-1.848771113792513909e-01	-2.000717669512687147e-01	-1.581919501255836524e-02	2.628404602596499662e-01	-1.532834697599461393e-01	-2.400154093287067136e-01	1.698273927363429248e-01	2.303318565894920886e-02	-2.026776231888430813e-01	3.661023763748709470e-02	7.700722963735395776e-02	2.403573326931648657e-01	9.926296627503806980e-02	5.310125519098322228e-03	2.195184533381530634e-02	-7.913674406700520192e-02	2.384555308042440522e-02	3.475916611557189895e-01	8.878235307829749484e-03	1.463951671536301291e-01	1.061329789064892892e-01	2.012680560173530919e-01	-1.072473649189658734e-01	-1.700813753324063871e-02	2.421022254604959512e-01	1.750415074437350893e-01	-3.998155280038885317e-01	7.711984773437860485e-02	1.412983434118165460e-01	3.249202771151142866e-01	2.221882991177460964e-01	-5.227947754017887340e-03	2.002871114302694766e-01	3.499296405453843507e-03	3.641106803096441080e-01	2.522903053887486369e-01	1.272066236545518758e-01	7.183068590974461820e-02	-2.189030415473998750e-02	3.739549339683980594e-02
