0.70335126	0.52249825	0.99999994	0.5602161	0.47786433	0.31098846	0.388454	0.31922746	0.5871587	0.24544416	0.72365797	0.53715205	0.40476876	0.34485215	0.534093	0.617139	0.53166294	0.4733161	0.54031974	0.62292945	0.25684947	0.65644073	0.712338	0.3802404	0.48694432	0.106405646	0.29485613	0.64123905	0.34196854	0.71679014	0.6958324	0.3928191	0.48694968	0.48914117	0.49544987	0.4450398	0.49380487	0.26576385	0.86234677	0.54162824	0.28432506	0.9929355
0.24740726	0.50320226	0.25362283	0.18056867	0.534776	0.06609562	0.45014626	0.66107386	0.36766744	0.6901981	0.5641583	0.1760199	0.313912	0.5483513	0.5051901	0.45465598	0.18189257	0.4932323	0.6881913	0.23075782	0.18786423	0.4903722	0.5188119	0.783031	0.28669325	0.41682425	0.23872072	0.47622412	0.2954781	0.51289296	0.0820103	0.39871442	0.64868057	0.33096328	0.42174676	0.47119278	0.2612847	0.17645973	0.47479486	0.568836	0.4282463	0.47014105
0.555418	0.46859717	0.16027749	0.42140868	0.12897289	0.29779273	0.785933	0.53137404	0.5206733	0.5757286	0.64256454	0.19857146	0.4164916	0.6021005	0.4863693	0.330442	0.1323899	0.47659767	0.52374685	0.12062091	0.16671917	0.47300988	0.6489138	0.6026852	0.38251165	0.46998793	0.44147587	0.25161943	0.15684631	0.1831775	0.45032117	0.4815636	0.3122053	0.6008029	0.5107648	0.4810173	0.4349605	0.08651838	0.6797276	0.5296378	0.40854543	0.111334026
0.13152179	0.4062815	0.22640002	0.19323918	0.414689	0.1500242	0.6002472	0.5003033	0.5451015	0.45124242	0.8374808	0.3030703	0.5434507	0.40104574	0.49669397	0.399461	0.34811738	0.48511708	0.5008034	0.20470834	0.16650361	0.46677747	0.64646244	0.56401694	0.5153106	0.18503112	0.5774833	0.26308888	0.29634523	0.31867665	0.45120028	0.56876624	0.45580506	0.45006788	0.7188866	0.6256176	0.3413738	0.43658423	0.5322713	0.8395926	0.4964718	0.2250386
0.19542675	0.60942227	0.25873283	0.040082425	0.5930742	0.046877503	0.5182823	0.6458605	0.6388717	0.63367563	0.3891969	0.2575658	0.36884364	0.567865	0.6526804	0.38444138	0.2098374	0.459165	0.73008335	0.39656678	0.4013603	0.5352735	0.81532466	0.57577026	0.08842394	0.31117117	0.48490646	0.43801618	0.37405458	0.33390588	0.2384929	0.5197385	0.5262353	0.3381204	0.68337005	0.29362845	0.22378609	0.28222612	0.2029866	0.54872316	0.5156806	0.4525617
0.6583005	0.34736162	0.14977896	0.28407815	0.36227673	0.34397733	0.8346758	0.4027383	0.33058196	0.4283804	0.50154674	0.3382659	0.58063126	0.67321473	0.5762272	0.0055788755	0.5634173	0.55967736	0.475546	0.5542794	0.19422218	0.24209765	0.5124363	0.21112627	0.45964646	0.43916672	0.6034265	0.38634962	-4.172325e-07	0.58022493	0.36411908	0.15940621	0.492212	0.25553846	0.42007518	0.28347862	0.42425352	0.8075975	0.63743746	0.2770751	0.5195316	0.31921506
0.76589876	0.25447813	0.13331449	0.52774185	0.15816715	0.46492267	0.74959457	0.4733405	0.43580645	0.3584763	0.484354	0.36223984	0.59013766	0.7312454	0.44773725	0.037684143	0.48933092	0.50741214	0.4485672	0.37950894	0.5011051	0.14040342	0.5188671	0.2545489	0.3264305	0.40695214	0.24750791	0.44463992	0.017955482	0.5207034	0.57781863	0.28309637	0.47929466	0.47513977	0.287861	0.49210173	0.26089102	0.42128846	0.49477768	0.041430146	0.35803962	0.48088598
0.9085871	0.37227333	0.053173706	0.6833348	0.2139613	0.5881166	0.42029426	0.62464327	0.9217783	0.7577586	0.5547665	0.34492037	0.6739557	0.7244861	0.47756934	0.30330074	0.6270879	0.4545455	0.35298568	0.36207035	0.13034202	0.21669364	0.43358067	0.27121747	0.27460772	0.453088	0.3740595	0.79506326	0.1242128	0.83625746	0.677662	0.5537891	0.6146591	0.22950456	0.6791469	0.12380782	0.61731017	0.62277484	0.33703673	0.14938179	0.48276284	0.7477461
0.6194442	0.022373289	0.11674662	0.72600746	0.7198504	0.4624751	0.34913385	0.1287852	0.38340712	0.19888106	0.32616544	0.010814697	0.256698	0.47617662	3.874302e-07	0.4050483	0.5902247	0.5148144	0.44129813	0.219154	0.49002934	0.46647218	0.4733559	0.5784856	0.22611265	0.14974499	0.5832405	0.95998484	0.5393588	0.20509991	0.357201	0.30995232	0.0022453964	0.6844283	0.31033632	0.39871538	0.3149228	0.39446482	0.41992897	0.4061949	0.24541853	0.6405084
0.65477824	0.099159926	0.10562483	0.668227	0.7648833	0.19214973	0.45256644	0.13114971	0.2946616	0.51868916	0.3218068	0.14299765	0.35754547	0.5340086	0.097843856	0.52641475	0.6868186	0.5655654	0.34414718	0.17508668	0.26007187	0.5841156	0.6712723	0.6251496	0.28488806	0.50744975	0.4925873	0.8202982	0.5376498	0.13522664	0.48127052	0.2935598	0.07846159	0.58437324	0.14995281	0.7522663	-8.940697e-07	0.6980152	0.2679826	0.39120582	0.39267546	0.09006423
0.5680025	-5.662441e-07	0.1231462	0.7022581	0.5258684	0.4134385	-3.2782555e-07	0.41323727	0.61073714	0.22143471	0.42193574	0.23368032	0.30166662	0.7020828	0.50006676	0.51712686	0.54608995	0.47505203	-3.874302e-07	0.194514	0.32095724	0.28515008	0.7521706	0.35090125	0.1447435	0.3757799	0.58164513	0.88507223	0.68763727	0.52920187	0.5746889	0.5205725	0.28748834	0.54089284	0.53156644	0.4838869	0.47266454	0.55800176	0.52734476	0.71080655	0.5253275	0.48153192
0.51273876	0.13731831	0.18304953	0.66205096	0.075730324	0.41025236	0.16539946	0.7419118	0.59110904	0.42541754	0.40859252	0.5802907	0.53882456	0.5896946	0.21719427	0.6099545	0.31190866	0.33587426	0.32265005	0.28805828	0.44128922	0.49807552	0.109805524	0.43894687	0.06209281	0.27689913	0.34069675	0.22677816	0.49201828	0.39814696	0.5962515	0.34404564	0.33703133	0.46909517	0.25102046	0.67393225	0.48034436	0.41157648	0.44968066	0.386444	0.7272622	0.528765
0.47134542	0.25925562	0.26370776	0.11765593	0.19116798	0.3647485	0.49854696	0.5448958	0.26535603	0.25649226	0.7733736	0.38150898	0.51020765	0.39300862	0.10369629	0.6611637	0.35278645	0.33891293	0.4028694	0.18319544	0.4448148	0.5466746	0.49024406	0.30230245	0.33497947	0.4262953	0.61448497	0.27817023	0.40377972	0.41411054	0.66330546	0.4516247	0.4154934	0.64436984	0.46174067	0.20123464	0.6435188	0.13289735	0.29381454	0.43600634	0.62967014	0.44170338
0.3100802	0.20715448	0.15139656	0.78430426	0.43999898	0.22253403	0.46533144	0.65395695	0.50544757	0.63249683	0.4981035	0.71421087	0.5624446	0.23713264	0.4490779	0.528579	0.34301186	0.43820804	0.63237613	0.45284247	0.5721948	0.61565316	0.24775374	0.22382182	0.13457239	5.066395e-07	0.73156244	0.4118667	0.22301424	0.32135415	0.55371344	0.2918526	0.22100273	0.44610012	0.33645698	0.45543492	0.8524319	0.30578932	0.25588918	0.58002603	0.5366569	0.3515068
0.18555301	0.44785404	0.27791148	0.19361454	0.40781444	0.36050558	0.68537813	0.40140817	0.46213043	0.76712394	0.3317864	0.4421152	0.45656812	0.49924138	0.5483394	0.48329777	0.6679108	0.68440837	0.609236	0.40865856	0.4898539	0.3075626	0.6740472	0.426744	0.27577648	0.25282794	0.5103982	0.34454757	0.62819946	0.6542635	0.685606	0.34528822	0.5734091	0.5461848	0.24336696	0.5079931	0.35090756	0.60227096	0.44694427	0.19505249	0.45406243	0.36623907
0.24502705	0.29868942	0.2620813	0.31476954	0.15910175	0.4809717	0.5855427	0.44617593	0.3946634	0.6385771	0.67669195	0.40130538	0.2582844	0.38593647	0.45764172	0.727692	0.5085089	0.5208692	0.39563134	0.31145787	0.63832307	0.43559918	0.85013986	0.31363907	0.64198273	0.75390375	0.33584207	0.49189964	0.47001162	0.86660945	0.58792263	0.3930956	0.60228187	0.45515525	0.2504773	0.4251146	0.33965033	0.5380359	0.15009871	0.51461214	0.3458363	0.35219845
