0.90058565	0.47856107	0.37297392	0.99767494	0.28448284	-2.9802322e-08	0.34908944	0.038809508	0.4258389	0.42208967	0.43379906	0.71438104	0.37568778	0.3740648	0.27510053	0.49845484	0.43893388	0.43338773	0.4901232	0.7455982	0.5691366	0.14707306	0.40769294	0.4701249	0.3737107	0.447065	0.5404207	0.4433747	0.23840976	0.26930237	0.50156987	0.2949404	0.3308357	0.4662817	0.5252951	0.6298332	0.26829052	0.32476377	0.40672877	0.48886487	0.3116222	0.6404488	0.66753733	0.71607745	0.65857285	0.7789756	0.51061547	0.12383899	0.55818045	0.7672845	-2.9802322e-08	0.46014565	0.27214092	0.8135567	0.36806315	0.6932227	0.6220211
0.3426395	0.1627359	0.35720098	0.2647842	0.6076958	0.44620368	0.3136338	0.3525585	0.41696706	0.6641707	0.86740506	0.33402884	0.4268566	0.4462026	0.4640264	0.7862925	0.48871717	0.63805944	0.56966054	0.103311956	0.5333691	0.6284772	0.86149955	0.51810396	0.31145877	0.68775666	0.5436412	0.6046023	0.6086468	0.5036452	0.75720555	0.0046129823	0.56588745	0.49713996	0.9205247	0.7756987	0.6640763	0.4224924	0.364488	0.5155646	0.27655935	0.37031567	0.6927539	0.92103875	0.6896919	0.37793666	0.24233006	0.52117527	0.46750328	0.49879667	0.59785813	0.25351268	0.47621718	0.43902358	0.37962776	0.40914798	0.41645426
0.52256435	0.41792563	0.44852474	0.22654103	0.55521435	0.61850953	0.3074839	0.47910833	0.11421481	0.052046984	0.6765974	0.43467999	0.6092308	0.37761363	0.2914662	0.6958098	0.25324672	0.65677905	0.46422866	0.16580993	0.5018623	0.458802	0.6702053	0.5229654	0.37755486	0.59145755	0.2403418	0.5988092	0.64334244	0.3253262	0.5930422	0.30462825	0.44276002	0.6886848	0.88405716	0.68764096	0.21206722	0.4889547	0.112505436	0.5759398	0.49256352	0.58184165	0.48886567	0.45340747	0.27016038	0.72653335	0.5202854	0.754217	0.5827955	0.44926667	0.40489364	0.6242715	0.67440426	0.40322185	0.5480625	0.491097	0.55688524
0.404241	0.196188	0.30571347	0.18412335	0.6642674	0.41119573	0.5774949	0.20911834	0.4268842	0.20171516	0.57560843	0.53315055	0.5431758	0.29583383	0.14956662	0.55171514	0.29530537	0.633009	0.5531164	0.4317998	0.56845844	0.40801767	0.82315505	0.52872914	0.46275684	0.6261812	0.17651367	0.13113463	0.6022477	0.22301137	0.59255016	0.3101673	0.23807187	0.69390064	0.9999999	0.40513456	0.50420636	0.7140453	0.316861	0.45809627	0.42611867	0.6482306	0.58157945	0.9756801	0.7562485	0.43116108	0.5539232	0.6660056	0.27339864	0.42304817	0.5323267	0.25538206	0.61304367	0.67463577	0.47417402	0.7769562	0.61630464
0.37191895	0.02013141	0.28754294	0.22373456	0.74761415	0.33278114	0.30615085	0.29874814	0.27114525	0.71710116	0.6332767	0.25918996	0.6169451	0.551746	0.28854322	0.55698264	0.7115896	0.45349613	0.45959252	0.37650394	0.31076822	0.5910239	0.8101638	0.5958331	0.2189182	0.27122346	0.60831255	0.71383244	0.33838704	0.32666644	0.64105105	0.23986493	0.21677803	0.5785665	0.5520912	0.9999995	0.5327451	0.40305248	0.5066522	0.25779888	1.4901161e-07	0.369542	0.46238205	0.44246557	0.8481339	0.37786496	0.35111496	0.70688987	0.8284668	0.45406812	0.5327699	0.57749295	0.41480035	0.34423423	0.67861253	0.42749047	0.7324362
0.54983056	0.5292324	0.32832474	0.26005432	0.5753444	0.65493286	0.5526619	0.5692596	0.12927991	0.18157858	0.612438	0.387924	0.4493925	0.15484127	0.5742751	0.31054497	0.47086108	0.44834948	0.4049403	0.514763	0.86690915	0.49786937	0.47041705	0.17880201	0.4749946	0.6039146	0.56988865	0.54793864	0.5309744	0.21477996	0.17676473	0.30053174	0.44744378	0.60312396	0.40872568	0.39714798	0.4363637	0.38863492	1.0	0.6376001	0.22613108	0.6499356	0.5953225	0.31557107	0.42380005	0.59071606	0.43581524	0.7552725	0.4232733	0.4048613	0.3485552	0.6713251	0.21505517	0.7015309	0.8881346	0.45804507	0.82133955
0.5604007	0.7306707	0.411367	0.2381615	0.4744143	0.7049458	0.40682986	0.5693579	0.17177328	0.10068664	0.4780816	0.44388068	0.6247016	0.324957	0.5165148	0.468576	0.58796936	0.42864943	0.393687	0.52276087	0.7236444	0.5463078	0.4167976	0.3254196	0.35223603	0.5401413	0.3158213	0.7304113	0.66611826	0.4503706	0.39802158	0.23716247	0.8376634	0.43392757	0.37704805	0.49750966	0.27255166	0.5049327	0.85895777	0.41220784	0.3768058	0.44501993	0.46168962	0.5518603	0.15737617	0.25976574	0.5484084	0.7781844	0.53132796	0.5132789	0.43762153	0.67271984	0.60660493	0.6817353	0.386526	0.52389276	0.40187335
0.66963804	0.74734086	0.42916664	0.06479895	0.21914917	0.7374524	0.16907492	0.10822496	0.31743702	0.21795116	0.20558906	0.33139202	0.7711172	0.66280687	0.5967877	0.55460703	0.51113343	0.33403248	0.42835832	0.5471282	0.9674423	0.4420889	0.48402286	0.5055893	0.45418823	0.44758224	0.58848464	0.6054534	0.5276027	0.2745577	0.1617434	0.3404765	0.6016313	0.4186869	0.40119895	0.32714295	0.45674568	0.4079187	0.88223755	0.44118607	0.2879464	0.52518594	0.48598918	0.5120358	0.5711962	0.122519195	0.62490517	0.8877214	0.63286257	0.3069548	0.29349446	0.20941627	0.29209146	0.4773828	0.4232273	0.6864701	0.31528366
0.35900784	1.0	0.5763906	0.33444813	0.5222301	0.6977774	0.55505955	0.53400904	0.15051553	0.9999995	0.51025635	0.4418899	0.8624704	0.32007483	0.85129327	0.7357482	0.3046857	0.21506937	0.6115285	0.7331024	0.60989434	0.41344145	0.41506302	0.72950894	0.28962898	0.64654446	0.12443328	0.259841	0.12283698	0.47917876	0.81733996	0.41638383	0.5326673	0.40928888	0.19792235	0.5416539	0.6997487	0.50957453	0.23741475	0.50692916	0.3987653	0.65540797	0.44773647	0.56982625	0.53539956	0.6156957	0.4512962	0.6404275	0.68982476	0.3639682	0.38298732	0.6867952	0.6122334	0.58145887	0.33394694	0.2604792	0.6276105
0.44275787	0.8829243	0.5767912	0.29122433	0.5799976	0.53182596	0.70659226	0.68975925	0.25405535	0.81769204	0.50890124	0.39178059	0.6237696	0.39175445	0.93034613	0.586672	0.34073433	0.28408802	0.5298807	0.30303118	0.87565494	0.43728724	0.3252037	0.5890678	0.23892967	0.69706815	0.0	0.3056504	0.072110295	0.5966913	1.0	0.39682025	0.3444729	0.37302756	0.22079194	0.6215806	0.32137746	0.48799986	0.33280793	0.41281956	0.5389005	0.35660744	0.42202923	0.44778162	0.8039796	0.4944872	0.31747654	0.5711461	0.4804969	0.32297885	0.5339991	0.49399292	0.110239	0.22378623	0.5179851	0.5326099	0.5960362
0.4223871	0.84910953	0.41290438	0.120535105	0.21208434	0.484888	0.37981975	0.19111666	0.445972	0.8296902	0.3216712	0.4888592	0.7267394	0.7249237	0.74271894	0.7141402	0.2779696	0.5158839	0.21233058	0.6705817	0.7531307	0.26476693	0.37002873	0.58205223	0.49298242	0.32872164	0.48968714	0.36257827	0.16954508	0.37244305	0.52683866	0.7457615	0.4935179	0.40744254	0.40060592	0.631794	0.84268576	0.52296317	0.452282	0.27053562	0.24502845	0.53391796	0.6604279	0.5148351	0.6492058	0.70955414	0.34318444	0.5332525	0.5074679	0.1799877	0.39256996	0.2656962	0.4843129	0.24489295	0.23268476	0.7864336	0.67306054
0.35612583	0.68716186	0.4573309	0.13934831	0.17805378	0.31763464	0.1641022	0.26558512	0.7140183	0.10577947	0.21323441	0.26259637	0.5248007	0.6996738	0.43026382	0.7651818	0.4103224	0.16259913	0.793416	0.2407146	0.63279164	0.7588022	0.49179643	0.7196145	0.41840428	0.6248486	0.503764	0.5855144	0.17982087	0.30347383	0.32381672	0.42892998	0.28728533	0.4179338	0.6092907	0.68618596	0.52607185	0.4863663	0.82093114	0.39759302	0.50454736	0.12728423	0.6701584	0.7755008	0.49201372	0.44027528	0.5002548	0.03262809	0.3363757	0.4390938	0.44985005	0.58219206	0.5047399	0.7023874	0.50226367	0.31853	0.43518376
0.4059597	0.48657745	0.15365309	0.3130853	0.43084824	0.462868	0.47308156	0.60187143	0.61784494	0.07388207	0.60156524	0.4689882	0.570533	0.5375238	0.089680105	0.73310256	0.30410433	0.37348127	0.6572416	0.40745148	0.5397499	0.22294109	0.52746785	0.8750688	0.36757427	0.5010202	0.2398214	0.469629	0.17337078	0.2234805	0.34949827	0.6774825	0.27771145	0.62693894	0.52426386	0.6144619	0.41962188	0.41780818	0.4416344	0.49504176	0.56508434	0.49198878	0.5965055	0.3073303	0.10098833	0.307722	0.6255589	0.5367979	0.5955226	0.4002179	0.48755273	0.47215468	0.6664508	0.5570553	0.637884	0.5821849	0.25143638
0.4132984	0.5612154	0.735427	0.0695613	0.47647765	0.37426418	0.41078544	0.16981843	0.7933482	0.14200652	0.28299296	0.055786252	0.43180847	0.42724755	0.19604701	0.41037238	0.3865143	0.34775758	0.76578355	0.61728305	0.38370958	0.43661523	0.58686185	0.35727522	0.12913308	0.7075158	0.42537844	0.6400836	0.48280752	0.3948429	0.51295114	0.41906703	0.061651826	0.7523179	0.31524673	0.5345147	0.32148483	0.4479597	0.70739967	0.4930076	0.3048699	0.32989395	0.562992	0.34575993	0.58602965	0.44695938	0.35985908	0.2845217	0.48523894	0.64760166	0.31546032	0.5049541	0.5670935	0.76546633	0.498583	0.43636644	0.21482539
0.28021365	0.14593965	0.33242464	0.32492062	0.4853844	0.55033976	0.47267804	0.341667	0.32928017	0.32867563	0.5599155	0.19436464	0.4027687	0.5099294	0.47637132	0.285666	0.61389554	0.6213681	0.4573941	0.40466505	0.51087093	0.49973387	0.6772343	0.47214305	0.35645506	0.40178114	0.2924948	0.4147346	0.23255281	0.49391383	0.58508563	0.71954274	0.61797726	0.22930709	0.20883656	0.40072218	0.36195284	0.43085122	0.5323028	0.27143088	0.40436625	0.3594101	0.32390434	0.32843882	0.2964847	0.3969212	0.11169258	0.09222728	0.27669126	0.638846	0.348357	0.77982336	0.41852084	0.4371064	0.39723918	0.506895	0.5331363
0.24363253	0.2833442	0.3603361	0.3688799	0.21122417	0.6049921	0.34306282	0.41175082	0.3628245	0.43675688	0.6062386	0.5853861	0.36276448	0.4391856	0.09218192	0.61540127	0.48449948	0.56936246	0.275203	0.4910807	0.52641153	0.32907826	-3.5762787e-07	0.5441458	0.46279997	0.7253352	0.39432886	0.4916456	0.46411276	0.16720349	0.64092386	0.64467084	0.6810236	0.50170964	0.59538066	0.4904061	0.41091853	0.16697788	0.69079125	0.17476231	0.47891894	0.23875311	0.50908554	0.44366625	0.89879143	0.34972528	0.5414406	0.14039496	0.9806565	0.6585933	0.007416159	0.4049453	0.41756573	0.037650973	0.46899632	0.44520348	0.5441161
