0.9536551	0.41410786	0.10481399	0.9155065	0.45534796	0.46923912	0.6607283	0.8365591	0.59053993	0.35331494	0.23154052	0.21171305	0.45866784	0.57544804	0.3452384	0.51565725	0.6248296	0.42822602	0.42332286	0.6207591	0.48596	0.74606276	0.159237	0.58518314	0.5517465	0.31809497	0.5875773	0.2950021	0.54225683	0.6015215	0.48346567	0.43927574	0.3353529	0.5134148	0.38847744	0.5657066	0.6165297	0.41914955	0.6433526	0.42678738	0.38527605	0.43405083	0.43748635	0.6090113	0.49731824	0.44296074	0.53843904	0.5428811	0.40078795	1.0000001	0.35599163	0.5172629	0.43331152	0.24880563	0.36531094	0.8418889	0.80204993	0.38307795	0.50880194	0.47535804	0.16085917
0.26262605	0.19348224	0.27897447	0.2101309	0.5659964	0.66282636	0.5546714	0.383731	0.9283877	0.21575555	0.5103479	0.49759194	0.50328773	0.60945904	0.63707364	0.459675	0.092222184	0.31805313	0.6583107	0.47760898	0.29586217	0.059630036	0.63414365	0.24132662	0.80399907	0.39719173	0.5979917	0.36116552	0.20834829	0.37286645	0.15073508	0.5452767	0.90433514	0.7716625	0.34985155	0.36780944	0.72266877	0.19284806	0.06624389	0.21787235	0.3947232	0.54632634	0.07771969	0.64217377	0.6049368	0.44111288	0.39841312	0.40520102	0.43267912	0.53146845	0.38993075	0.23240155	0.5855239	0.5395347	0.20923932	0.45080987	0.43275586	0.5685332	0.4873055	0.70204127	0.45490098
0.33286202	0.523692	0.3355472	0.29147065	0.56339103	0.610328	0.54944783	0.40105098	0.7816572	0.78264165	0.21470241	0.6612209	0.36036724	0.6821132	0.5146966	0.40670812	0.20385993	0.18972535	0.60912186	0.466291	0.47250894	0.3032807	0.58702445	0.18503693	0.9117109	0.4698202	0.47058186	0.60918	0.6215731	0.028118432	0.3610002	0.28664154	0.6576737	0.617533	0.46562135	0.54326624	0.57870674	0.22433907	0.65410143	0.31727993	0.18578526	0.40821993	0.27526134	0.27631074	0.29103982	0.53071165	0.6645918	0.3084978	0.6251527	0.47722667	0.6495006	0.42240512	0.5788119	0.43007815	0.43698505	0.30807042	0.5554068	0.47055903	0.53218263	0.27331853	0.56799185
0.33148724	0.25259984	0.21649922	0.1885477	0.68798625	0.5197565	0.8035748	0.39357704	0.5432497	0.669952	0.44306368	0.5707716	0.37080312	0.69533885	0.40704834	0.4971115	0.28094816	0.34026888	0.49226785	0.5317106	0.34453133	0.30716956	0.58101785	0.10754034	0.5627604	0.37673798	0.8419503	0.36079177	0.83687836	0.06619039	0.6032697	0.28190857	0.62116474	0.53626484	0.09587902	0.3933937	0.4415544	0.22464845	0.22156164	0.57295746	0.58038116	0.6421943	0.1012803	0.61613816	0.9028335	0.7145597	0.5638051	0.2032958	0.6265558	0.49122047	0.34952018	0.5684388	0.3983211	0.2650424	0.11038762	0.5784481	0.41858703	0.33299792	0.4597947	0.39046714	0.49771816
0.30241996	0.05377084	0.18980597	0.106493264	0.74177766	0.6726792	0.6499412	0.41817483	0.7983464	0.20339894	0.22576511	0.58201444	0.37799364	0.4229027	0.5114172	0.06849638	0.40550986	0.2657084	0.4869628	0.35480225	0.19724733	0.32182205	0.5706289	0.48220357	0.7585769	0.44239807	0.6282183	0.23527567	0.15626669	0.26778746	0.31115586	0.6708614	0.32277977	0.7653619	0.22988874	0.3752542	0.7917117	0.7407828	0.21703546	0.36130047	0.16466948	0.51399255	0.2417948	0.11587882	0.34322482	0.62287253	0.24232072	0.3580611	0.42912912	0.42433563	0.4583811	0.54002845	0.59119844	0.44518328	0.2859559	0.39484826	0.40223804	0.6000508	0.3669656	0.60916436	0.48212397
0.42512038	0.54797137	0.21092057	0.2951335	0.4993225	0.61211735	0.40387565	0.20645937	0.60993946	0.8463453	0.36672646	0.73831856	0.41509497	0.5163248	0.40711656	0.5442089	0.37507623	0.27265587	0.6987146	0.5275016	0.7387779	0.34533194	0.22151935	0.6314341	0.43298605	0.53103155	0.58022	0.61771315	0.3539911	0.63556087	0.49618506	0.68264055	0.50639695	0.4162263	0.22812033	0.6147243	0.750474	0.52380884	0.55027467	0.7112047	0.7180439	0.75267684	0.33541292	0.2530405	0.2440599	0.60962546	0.38829994	0.9999999	0.45973182	0.4615521	0.23818658	0.7271856	0.5184612	0.43022683	0.25094157	0.3952607	0.40639603	0.6224179	0.2217211	0.37746787	0.4966675
0.40935612	0.7885943	0.30988157	0.32092226	0.433028	0.5816416	0.41606283	0.36876285	0.48101768	0.8236358	0.330123	0.65790725	0.35863817	0.474298	0.4699348	0.3501254	0.29466268	0.3600763	0.6357507	0.42700726	0.66868037	0.31894737	0.4912637	0.5712869	0.70335525	0.90792894	0.37748426	0.66112936	0.4366926	0.6354107	0.2651502	0.5726367	0.51900196	0.41593462	0.48346478	0.55551136	0.61196667	0.35090142	0.036902785	0.5730775	0.56019425	0.465966	0.58515704	0.2370162	0.37941754	0.26777327	0.689528	0.4440011	0.79607654	0.48222136	0.4559083	0.65992576	0.45209056	0.4806502	0.24880594	0.32529196	0.29542297	0.7702007	0.450498	0.43091026	0.28934443
0.5524166	0.8307477	0.46524823	0.08894962	0.15062866	0.73062617	0.67542636	0.7289804	0.2970425	0.6585858	0.28391203	0.69419974	0.18252674	0.38503328	0.2128681	0.33690044	0.2473457	0.626063	0.7049507	0.6718856	0.8853953	0.42192632	0.5581081	0.45744163	0.55909705	0.8881149	0.6895984	0.5580411	0.11803377	0.5478157	0.41362604	0.4831107	0.17512816	0.28437352	0.2895846	0.5567498	0.68133605	0.70542663	0.08810347	0.6708997	0.73815024	0.44931167	0.4747962	0.2421878	0.558711	0.47699407	0.5036621	0.6541782	0.48174283	0.25858244	0.6104536	0.28219742	0.49332923	0.6202206	0.61901987	0.5961766	0.438845	0.46024778	0.6745259	0.27637196	0.737162
0.37148827	1.0	0.44010875	0.33285573	0.26173747	0.74764866	0.28961584	0.074955165	0.58856875	0.220141	0.20512624	0.45378497	0.039539278	0.4928947	0.7182423	0.5865091	0.50350505	0.67536974	0.35657936	0.392667	0.58303344	0.5325239	0.7059224	0.4736994	0.49302143	0.65408933	0.39733565	0.35675058	0.7775728	0.76399606	0.35092437	0.31809717	0.36837894	1.0000002	0.647479	0.3724194	0.35039097	0.48252562	0.5330284	0.6357708	0.32024002	0.2905878	0.4551554	0.27903634	0.433715	0.66829777	0.74464804	0.40433705	0.460312	0.45028394	0.47920436	0.36786503	0.6165843	0.49018747	0.35141286	0.4475108	0.5805854	0.72383356	0.51879835	0.7804574	0.07997534
0.37794358	0.89835554	0.43265718	0.41501576	0.47719738	0.45607737	0.31259924	0.042641163	0.5974145	0.26553115	0.3114455	0.51593715	0.23429227	0.3707788	0.5637333	0.69124746	0.49996847	0.4277091	0.6866536	0.5259318	0.83722883	0.28343377	0.69321597	0.62601477	0.75373685	0.57844955	0.15686071	0.33699828	1.0000002	0.637608	0.42354324	0.32852408	0.41469884	0.867311	0.821854	0.35781077	0.40922242	0.50352097	0.30327308	0.443326	0.3691374	0.23751342	0.21602754	0.40121454	0.38848186	0.72365606	0.37432683	0.26195455	0.1892454	0.49464783	0.2752566	0.6436068	0.44400623	0.6494373	0.5850639	0.6429239	0.5359185	0.30142936	0.3190878	0.6124754	0.5026626
0.4059844	0.9046382	0.47896263	0.12569815	0.14587992	0.52511096	0.5811482	0.49401453	0.47087204	0.20195627	0.25714236	0.32425243	0.093061805	0.4204743	0.43730637	0.3517869	0.33052343	0.5415198	0.28100762	0.4112595	1.0	0.6197853	0.34155828	0.45332572	0.21893165	0.41407022	0.5085661	0.3885675	0.40433142	0.46745622	0.3543732	0.5144581	0.1986626	0.7505249	0.6321401	-4.4703484e-07	0.36035517	0.5387034	0.47581276	0.52852374	0.39583552	0.6334213	0.30033946	0.4819157	0.59632546	0.74099386	0.65034294	0.43973908	0.5221233	0.37064943	0.47296196	0.20549561	0.43333343	0.5712999	0.6380891	0.5533103	0.500159	0.37977535	0.70664823	0.16921887	0.4045415
0.2500608	0.830073	0.47618967	0.19743848	0.43283176	0.28082287	0.58328027	1.0	0.2919685	0.3279552	0.3180614	0.5924703	0.46557015	0.43685606	0.3110112	0.42927215	0.3724473	0.65154374	0.94314957	0.2746768	0.46880898	0.35836628	0.7920174	0.50795114	0.7651735	0.44454768	0.5389278	0.31368056	0.24621044	0.5166176	0.37016913	0.34021097	0.2797693	0.63810843	0.24044959	0.2709303	0.65803343	0.37911138	0.5470486	0.32243866	0.68155825	0.52442145	0.77088976	0.7070543	0.21735285	0.36942255	0.29137045	0.35565853	0.62971526	0.76968426	0.28077424	0.49109882	0.46585536	0.31875545	0.41142356	0.35250416	0.39425993	0.2893015	0.47794574	0.809811	0.54367757
0.23437977	0.63618076	0.037790388	0.40534812	0.5942401	0.32109597	0.44666803	0.58038443	0.54712325	0.5618783	0.59165597	0.54300356	0.47747096	0.64061975	0.37828144	0.33671385	0.46222064	0.4877668	0.65966463	0.5183735	0.4792931	0.67600447	0.73427427	0.16564666	0.72293115	0.48374704	0.45815662	0.5368412	0.607124	0.3535511	0.550926	0.230395	0.09776124	0.7380944	0.38713562	0.25787494	0.51829594	0.5758796	0.6994951	0.42318618	0.5894669	0.5273253	0.40553722	0.22892955	0.33604804	0.12704217	0.4102353	0.29314256	0.93980813	0.33375424	0.55199647	0.47383216	0.6187678	0.26112476	0.4231959	0.49855757	0.47073236	0.42124128	0.4220807	0.64450175	0.5652648
0.36903518	0.6193085	0.73755956	0.14329581	0.629982	0.45527294	0.73922694	0.75002766	0.19479874	0.36165982	0.54819995	0.84519273	0.56398	0.50660133	0.1715383	0.5174365	0.4690659	0.5140392	0.36435217	0.35313407	0.26357263	0.28332663	0.57026196	0.60640365	0.7911646	0.24771947	0.43013677	0.61157316	0.57180136	0.49045566	0.46009946	0.75963205	0.2931894	0.67258215	0.23247296	0.6706171	0.6527343	0.5262836	0.48515296	0.5224269	0.537202	0.32543886	0.49681795	0.39267486	0.3218201	0.35392183	0.46791345	0.39534587	0.54767877	0.8519602	0.46931195	0.37396616	0.36213413	0.43888012	0.2720723	0.47959322	0.6570772	0.295943	0.6018323	0.5646976	0.5302224
