-2.195055487631489000e-01	2.521568655693412139e-02	1.349208277831883129e-01	-3.286535916628586552e-03	-1.747798725056429192e-01	1.028512350184077138e-03	4.467030395528583386e-01	-3.406116930317727443e-01	1.994798087361146777e-01	-5.547504968874888281e-02	1.771516767629473521e-01	-2.705882383560770932e-01	-2.351406976175805519e-01	1.272434762648256557e-01	-8.495023630355505451e-02	-1.647769297979639544e-02	-8.467883853671977212e-02	7.100553086303042216e-02	1.904239774324086587e-01	6.832468163158353369e-02	-2.388528468457665199e-01	3.734553417266738284e-01	1.507406651925268237e-01	-1.669916070009395265e-02	-4.078791382631128393e-01	1.317911113587417749e-01	2.090238729159717423e-01	3.618306306209027271e-03	-2.771348311827367961e-01	3.068215671568647607e-01	1.654354568900604505e-01	-2.164168033686500736e-01	-3.152876686087809077e-02	1.465841802947273186e-03	-1.533640544328693789e-01	1.434343558285825770e-01	-2.149357262522750556e-01	-1.956078293427950254e-01	5.380015766465265359e-02	1.946077677296864095e-01	-1.159354594802831373e-01	-3.029808818563126116e-01	-1.532831882640429133e-01	1.475981036776927158e-01	3.330238673022060253e-02	1.253484868472607983e-01	1.689246623447171469e-01	2.187963761005619345e-01	1.205177121547112706e-01
-1.652603421394001609e-03	1.637406976970920414e-02	-2.582991409603089816e-01	-2.276457358516642895e-02	-2.920596624042355111e-05	-2.877546775652510269e-01	2.147816994183019204e-02	-1.805461123911527854e-01	-5.083441357362186025e-02	-1.404285669285023908e-01	-2.398149020659783304e-01	-6.083891571166482465e-02	-9.607101122240571667e-03	-3.944478693639764944e-03	3.342685967231380506e-02	1.789893257293519724e-01	7.932275348929919423e-02	-2.710749834476614550e-01	-2.348781457226764569e-02	-2.617648071738112314e-01	1.391620033724290557e-02	4.803801556017394669e-01	4.837213931780689341e-02	-2.625194911138529208e-01	1.119176612924501074e-01	-7.729645128122876463e-02	1.849047708189960337e-01	1.241749235900876762e-02	-7.286650787963047660e-03	-3.911973523663563740e-02	1.422602264744755526e-02	-3.911142199565751376e-01	2.647760981198815644e-01	1.785016317432389435e-02	-3.732903992163500995e-01	1.072345307473167308e-01	-1.363811260216538368e-01	-2.274857580298417226e-01	-7.957873032240804501e-02	1.577795436943969787e-01	-2.170846908664719466e-01	-2.775814295357563743e-01	-1.713438250475765243e-02	7.872740801017238943e-02	2.647017084197272330e-01	2.548297183493441337e-02	1.484337016429699008e-01	1.042268828577544298e-01	-7.045934691600769240e-02
-2.013121831359815650e-01	4.835391290169854112e-02	1.195925803335408377e-01	-1.040115429699784225e-02	1.346202867162955008e-01	-3.049999290634254900e-01	2.903462295021151940e-01	1.846192590467889416e-01	3.210689848215231290e-02	-1.428570981553423935e-01	-4.426108656526244189e-01	-2.719807482902206752e-01	-6.389495872267539345e-02	-1.333928210834219308e-01	-2.159719261110654709e-01	-1.032514754460874956e-01	-1.240371326126119521e-02	8.448521948609497012e-02	1.216011015062082139e-03	-1.444262891359320289e-01	8.335339876928318792e-02	3.748304230947141491e-01	6.816023397113341042e-02	3.859079496384779789e-02	-5.355475067008726164e-02	2.430541169529565337e-03	2.542648697175874939e-01	1.296497454684303052e-01	-1.425176201628436667e-01	1.264520970310240855e-01	3.490311331485317914e-01	-4.377558201699264795e-01	1.081071606655863437e-01	3.420346106582549534e-02	-3.197754417826073614e-01	2.505851517458466127e-01	6.725530508961770348e-02	-2.169725931783323403e-01	-1.815383698087815467e-01	-3.746734272151865108e-02	-2.419219355879256850e-02	-1.654801328895799950e-01	-9.214412264359034266e-02	-6.353690665978141937e-03	-6.670776443602952077e-02	-3.123780630379253964e-02	1.568201823486319035e-01	-6.163576950101291863e-02	-1.282583939334321910e-01
-3.627317970793006441e-01	2.598431909078314228e-01	1.366776108930756739e-01	-6.428211516026891004e-02	-2.457757575821298002e-01	9.947553779492653014e-02	4.812581536568492635e-01	-2.112922879633650219e-01	2.343726801183791120e-01	2.069824429596437698e-01	1.444720872003073253e-01	-1.327591369513755615e-01	-2.700034185219475913e-01	3.572973997118477490e-02	-1.267882599594918058e-01	-3.086713901045706754e-02	-2.059469840294107512e-01	-1.056036773494793551e-01	4.448314445550778373e-01	-2.221869808907565511e-02	1.321660740410299517e-01	4.690296519329922864e-01	8.985534445343183740e-02	2.882256070994035357e-02	-1.814361227358427808e-01	2.517355954207246005e-01	1.293392683722866254e-01	4.894164448091303972e-03	-5.569409378844326214e-02	-9.070225979601651001e-02	1.758001695605340142e-01	-2.165991094883099877e-01	-4.557909268973440314e-02	-1.191137498631540019e-03	-2.081779238770878337e-01	1.932144681081331972e-01	-2.155540723836827099e-01	-1.512820855886709281e-01	1.561694808509705157e-01	-2.750067198893697551e-01	1.983635353376455093e-02	2.352401570810295703e-02	4.729757727031540238e-02	2.059555261932514425e-01	1.269610083971939030e-01	-5.205839578871641199e-02	9.726290825613796709e-02	7.104182197147261568e-02	1.785132251850841401e-01
-8.837390545867684910e-02	1.963178139327598215e-01	-6.312564242553068972e-02	1.016038032437049654e-01	3.227521493440405620e-01	-1.641010259458565157e-01	-1.471598932253250780e-01	1.289521324991969170e-02	4.308456313899465817e-01	1.416185693073570562e-01	-9.236020080756121575e-02	4.708923178178400781e-01	1.423835884329475721e-01	-9.309099117930148826e-02	7.376863027415044016e-02	5.293651884834253002e-02	2.740121208731080005e-01	-8.105461577038158838e-02	-7.620169428087403274e-02	-1.798453520530753080e-01	2.281584848106425409e-02	7.980291195383203140e-02	5.416902262112444078e-02	-5.908299927201578899e-02	1.150730848291026120e-02	4.488200473998064238e-02	-2.723180053995479799e-01	-2.975772915937112129e-01	-3.666930772947563089e-01	2.093775804167011534e-01	-1.169192841359067980e-01	-5.216697225133409138e-02	2.898138537778015555e-01	-1.249010156916794262e-01	-3.361750480366810789e-01	-1.823290739062632393e-01	1.035549927024438793e-01	-1.891273640856211691e-01	1.147195790814629218e-01	3.838961840297895889e-01	1.580642461266404952e-01	1.359069127331399562e-01	1.828231129612584160e-01	1.552191550404064257e-01	-3.971653872554701571e-03	1.596767572962046536e-02	-1.459696056968419198e-01	-1.949162142009611687e-01	4.814823212453381469e-03
1.064921874426456028e-01	-1.700783342358362649e-01	2.321572127656371110e-02	1.569276870241352595e-01	2.070877722897414841e-01	-2.035283655594825880e-01	-2.756697318205909575e-01	-5.045931833163179447e-02	2.017992994678640961e-01	1.228827444247279771e-01	-5.126517136350076942e-02	4.985618428257310164e-02	5.383734819040419950e-02	1.837846536055462721e-01	2.598198958816051451e-01	7.611009971628494852e-02	4.928241997628639015e-01	6.930520178623006400e-02	-6.974556670545606352e-02	2.291488718042196671e-01	6.840290663561518492e-02	2.969388698839208751e-01	-2.230191833876095653e-01	-1.945259225863341102e-01	1.822006697282083643e-01	1.519130036617550583e-01	-1.154121491865372495e-01	-1.649953510066923951e-02	-4.819442472771564567e-01	6.645571225121169046e-02	-2.456101997578277740e-01	1.827339272067642906e-01	1.362967075320526966e-01	-1.257366326058666772e-01	-2.280437762623344078e-01	7.113233732338453824e-03	-8.874053551819821584e-02	3.846031102693122424e-03	1.309514642516613481e-01	3.838345057342611444e-01	-5.702141318591581916e-03	2.994017288288885331e-02	3.049977297189268924e-02	2.528744341907910309e-01	-6.577190969707320811e-02	-9.991093728246595862e-02	-1.105671143137487156e-01	-1.597365845058688338e-01	5.018166274463834592e-02
2.189196304542302407e-01	-3.150800390833036202e-01	4.317944752335194369e-01	3.524527819371035819e-02	7.092999489672519031e-02	-2.168983923021671201e-01	-3.436489691713073835e-01	-2.174081429541359078e-01	2.344564974164772830e-02	2.080429987328177022e-01	9.080331612215513173e-03	-2.603711882951275092e-01	-2.177535405761699405e-01	-1.514906740134819851e-01	-1.213346685953497345e-01	-3.792318562199569702e-03	7.932762882122516013e-01	-1.473678900666161862e-01	1.192796468975248526e-02	-2.288917203396576838e-01	4.471025675283101242e-01	4.655370668711780735e-02	-1.312080367822406057e-01	-1.048815860128809174e-01	3.940970340027188240e-02	-3.055046555766147837e-02	-7.292606026832099131e-02	-4.129204137652081608e-02	-4.279841470983258844e-01	-1.071830870791654240e-02	-2.200950325755297587e-01	-7.718127817579657768e-02	1.264382216640248524e-01	1.948717417527022766e-01	7.918443610958973700e-02	5.061250248793874862e-01	1.620073843623553722e-01	-5.883360676881185108e-02	2.157570301782191780e-01	2.765580054822404654e-01	4.702622174685037737e-01	-6.709263939441360847e-02	1.801918430235552593e-01	3.841978004797025337e-01	-3.002668335234364230e-02	8.166222664531307129e-02	-2.015973065335275871e-01	-2.354440553489555443e-01	1.743308872756685335e-01
3.320002176273688099e-01	-1.099943899458175750e-01	1.093415178021414497e-01	4.366166889885388369e-01	4.844608274125891123e-01	-1.415320833105729315e-01	2.176986190365429730e-01	-4.961708693833057349e-01	4.927348201323947935e-02	-1.082726474446246701e-01	-1.129332723416427570e-01	-1.094319525460686338e-01	4.320493606534135389e-01	-1.314366444329052308e-01	-9.410061733447057375e-02	2.301159019728104549e-01	-3.344191373188079575e-02	2.053067103104260979e-02	8.748840651857328621e-02	1.145014209800385152e-01	1.646807200304809815e-01	4.999550167659452815e-02	-1.116721430954378258e-01	1.636098409108159291e-01	6.404195756690916896e-02	-1.009436941353491907e-01	-2.301838634724873156e-02	1.982856004751650247e-01	-1.301705726063668300e-01	-2.312230100700514990e-01	5.807096096560983474e-03	1.731891510537159340e-01	-1.714342398223674679e-01	9.604444319462043800e-02	2.497396556595026518e-01	-1.604681349856815764e-01	-1.413589786547384541e-01	-4.614486261779324194e-02	-1.653446889318514468e-01	-4.342298643923210855e-01	-1.162344029697399694e-01	-3.325905574422211020e-01	-8.094486215355295444e-02	5.027507068805311397e-01	-7.793153968808440302e-02	3.576953318413992333e-01	-1.912818355322981265e-02	-1.558185421251774561e-01	-2.028564852505835084e-02
2.789602204710526778e-01	3.604978303658222805e-01	3.739873922966268499e-02	3.961315258518709470e-01	3.288416931645701258e-01	1.953836022644603876e-01	3.092447040283506365e-01	-2.315008271021996855e-01	-8.220990278824166775e-02	-4.244981243627790612e-02	6.576403473907747876e-02	1.060146236010983262e-01	3.870391821959843770e-01	3.048738863635392857e-03	-1.812919556979536717e-01	3.808952959484153689e-01	-6.244061888688570011e-02	2.838546478538440665e-01	2.033227299935432345e-02	-1.282087329238613405e-01	-6.666503077048889503e-02	1.960835617354010074e-01	2.296098421078264853e-02	1.663298602246172653e-01	1.095715774195021863e-01	-4.046005598561555616e-01	7.263470663642744574e-02	1.474010744651432503e-01	-2.022404635197823028e-02	-8.426087787078770375e-02	1.019831021654233616e-01	2.215261675883538062e-01	-3.971988561506088061e-02	2.354485233592606419e-01	6.296141690720255535e-02	-2.192048812214680842e-01	-8.779848065879472530e-02	-8.411481025312389503e-02	-3.445326335396062256e-01	-1.514166845980800258e-01	-1.014165004587288393e-01	-2.819529744308946761e-01	-1.530154865594626212e-01	4.297627689364454384e-01	-2.859888974868798339e-01	9.039427859901666418e-02	-1.497285133299254001e-01	1.033675847168678691e-01	-2.541479415840100335e-03
1.569354538464363125e-01	8.830849144345846724e-02	-1.521421050189192270e-01	5.210405004716485156e-01	2.121972942319819422e-01	-5.606841385945094541e-02	2.703552193427458672e-01	-1.851100792598898981e-01	-1.946148589612838598e-01	-7.367061221291726358e-02	1.212728263774771748e-01	-2.863622166448806516e-02	-1.157197580459640579e-01	8.354960545187363474e-02	-1.979679632387629784e-01	1.205693584748410707e-01	3.757784828298457031e-02	-4.139628813654738781e-01	9.817218942121110070e-02	1.000398535825183510e-01	-1.889133911629483353e-01	-4.243325819047299302e-02	-1.142054679010281321e-01	6.891692246428086921e-02	4.229670063077433095e-01	3.879096298073080040e-02	-1.008095067377514503e-01	-9.236578089939055658e-02	-1.625982683534540618e-01	-6.913376251004930972e-02	1.630541334513730678e-01	-1.032327150043966246e-01	-1.953491438447970963e-01	2.620330076957927967e-01	4.848004567781567520e-01	1.129894535294502095e-01	-1.023698523119955794e-01	1.724628593037239588e-01	-1.396062275454620638e-01	-2.316198652262798086e-01	2.724305603876766013e-01	-2.830965285566723333e-01	1.382411610137569968e-01	1.317048114094503397e-01	4.886396761766539920e-02	-5.332365834093222984e-02	-1.624156877024780510e-01	-3.811417671606445734e-01	5.638241568467774328e-02
