-3.358043922931183700e-02	-2.487998625947213938e-01	7.620399606878126841e-02	2.250984383383136944e-01	1.639609349241374359e-01	-3.609712859047928268e-02	-2.888001360954191021e-01	8.749029569929335504e-02	1.122241195659167551e-01	-2.127039670837603813e-01	-4.066127019424740086e-01	2.210317784935059982e-01	-7.037988892089282189e-02	3.842937135243563174e-01	-2.953564485920792682e-01	-8.237017676026914259e-02	3.502862181339337633e-02	9.229298473165260808e-02	1.633596168812823926e-03	4.652638892475466914e-01	-1.457981173621582527e-01	9.703986842138523361e-02	2.430229113149764419e-01	9.013973770156687160e-02	4.804829939102854552e-02	3.369787214208390669e-01	-1.047974476650342518e-01
1.781595069724990765e-02	-3.336700103769462689e-01	7.152461305338171649e-02	-1.245236665371382001e-01	9.595788673129257429e-02	-1.361734320731244618e-01	-1.357107373381880033e-01	1.004223379245614556e-01	-1.127815990776419308e-01	-4.322122880903846998e-01	-3.116252575963077143e-01	1.224266596004000285e-01	-3.552965967812786729e-01	2.534049086781600679e-01	-4.317129452098680265e-01	-1.448931996115200571e-01	3.524367759091121682e-02	-1.440594470542786061e-02	-1.862628820428478549e-01	1.995366472058683338e-01	-1.781045470509615147e-01	1.439947629980836696e-01	3.110459876945726454e-01	-5.282590350816713382e-02	4.169145129265889455e-02	2.400060000676935423e-01	6.538879988835148704e-02
-5.577129423592910168e-02	-2.137956021932605477e-01	1.438862886395013418e-01	4.528179906715160130e-02	4.920918105625068234e-02	-6.772817749402451626e-02	-2.722750443802682274e-01	3.718669635285293956e-02	5.290585413309992213e-02	-2.428872183258100337e-01	-2.687667869849134084e-01	1.041511854809335502e-01	-4.961120341226928770e-02	3.063962748405033576e-01	-3.706374905972451006e-01	-5.773011425467358682e-02	-3.310079566081590083e-03	1.305388017250202759e-01	-9.555676402181847995e-02	4.736563715674022013e-01	-1.945770643133196143e-01	3.942518273809337420e-02	2.630884195151417804e-01	4.421657839059203732e-02	-4.309133663569396366e-02	1.883762076466856394e-01	-1.382206235261888849e-01
2.019291857325232822e-02	-2.434355018388345560e-01	1.800275002176048300e-01	1.813691554628643343e-01	-6.021759763080790362e-02	1.795867374207789358e-01	-2.475972179970709619e-01	9.516555759247768975e-02	4.826765080302455185e-02	-3.429933575191997930e-01	-3.215878979086476130e-01	1.866655499962242559e-01	1.935645476379506402e-02	3.640752018864579220e-01	-2.731851992068786705e-01	-1.927586419308478793e-01	-5.121213839838470450e-02	5.463865636554931376e-02	1.883219903974381604e-01	4.734442731109851366e-01	-1.158834934582646803e-01	1.288356010203448587e-01	2.013639817908038920e-01	2.141547346451364853e-01	3.545468561737296492e-02	2.091785022296508978e-01	-1.363595486913146138e-01
-1.089273616273682965e-01	-2.973465268854357801e-01	-8.850663672475247989e-02	-4.403170099915705848e-01	-3.000197812699036959e-01	9.825349722154419485e-02	7.710419437224758088e-02	-3.541741293304858651e-01	-1.519306049071781073e-01	-1.286114687832487676e-02	5.785067031508155100e-02	-3.310736843953838299e-02	-2.407031352443678995e-01	-1.011732861389171428e-01	-2.485223327266163074e-01	-7.068018659338752563e-02	4.477185892245003074e-02	1.908906380249908163e-01	1.262065759865388555e-02	-8.925946390930412921e-02	-1.014971304411851211e-01	-1.769140996904552121e-01	9.936547971919293398e-02	3.948968782786549392e-02	4.044638051578123422e-02	-2.583473559244726103e-01	4.392639006884884595e-02
-1.172849357454221197e-01	-3.154669452920765282e-01	-1.731314930123280249e-01	-3.698103204678827027e-01	-3.602463841002535166e-02	3.632375943993328971e-01	-9.000704711583772111e-02	-1.871637021996020722e-01	-2.095750568327408303e-01	2.244056986780713914e-02	-7.257104265747271743e-02	-5.299156729176793257e-02	-2.210677477885281683e-01	-1.121737794953996115e-01	-1.632561063893366859e-01	-3.753345197833349856e-01	1.613051482558570671e-01	3.517289348706909569e-01	-4.366270966080259414e-02	-2.049962128472430367e-01	-9.942253808066149612e-02	-2.519115623000070525e-02	1.714495521283137536e-01	-7.663107497426331627e-02	-6.801639139891144104e-02	-2.944505685279810159e-01	1.056718927783262957e-01
-8.638644773723593018e-02	-3.142493164401131134e-01	-1.638053247877299112e-01	-3.001643177920096939e-01	-2.953186817509526746e-02	3.410916051167622864e-01	-4.144338440794603784e-02	1.960264041812162517e-02	-3.387628794436257640e-01	-2.283373415111140670e-01	-1.154790759546501788e-01	-1.027368112149536494e-01	9.166508889142249705e-03	1.001672471677299697e-01	-1.174519569988285855e-01	-2.660717606317941075e-01	2.763125944965122427e-01	4.460921075989421336e-01	2.961721137289594630e-01	-1.974728348988766813e-01	3.848211169311210877e-02	-1.785634979936966127e-01	1.169895541607359202e-01	-3.394489426298375467e-01	-2.306688479301017003e-01	-1.653951071326312805e-01	1.758380850660134220e-01
-1.308495226667817091e-01	-3.050126965428016090e-01	-3.867675833730563340e-01	1.688476645151861660e-02	5.077958436837949341e-01	-2.484970800809878713e-02	-7.873602719370577374e-02	-1.457084928226046010e-02	-2.580775654727032187e-01	2.837032562387357681e-01	-3.532372553607042442e-02	9.541600843787574615e-02	-3.417721647100069315e-02	-1.046281709189468001e-01	-3.532477569712114823e-02	3.444507211964757676e-02	1.623281822461442730e-02	-5.448423887437959384e-02	-1.170689108118055377e-01	-1.432315708235790686e-01	4.617665183676301632e-01	1.775919052438633683e-01	1.675156275673414519e-01	-2.909184663679795571e-02	-1.899126060000943805e-01	2.596881077462867560e-01	2.656784355880754123e-01
-1.637457732785723707e-01	-2.885563742819159949e-01	-3.906515468337837804e-01	2.982863261092212614e-03	2.771024279891535769e-01	6.977285304793331977e-02	4.385154994809990769e-02	-1.871647863015523661e-01	-1.335219053426602576e-01	2.566813709762295614e-01	-2.077094609201936282e-01	8.049591626472646366e-02	-2.268457652660414714e-01	-1.179704272106582054e-02	6.328995518201668835e-02	1.365486203007927613e-01	5.214594282961616811e-02	-2.410044027451218318e-01	-1.085537691788527465e-01	-7.513950121555365569e-02	5.027150931294819269e-01	1.707363210454029279e-01	2.588336622409373455e-01	3.967873882132336855e-02	-1.636588416189931339e-01	9.640162279242039944e-02	2.061524995139314420e-01
-2.033070970011779388e-01	-2.474198574675737505e-01	-3.478303800879455898e-01	-3.277850548531684172e-02	3.675339678888686068e-01	1.198816878957625065e-01	-2.354532188845617491e-01	-3.290150324009757325e-03	-1.899964523263029947e-01	8.706963263037209577e-02	-1.966731818342523364e-01	-1.273119042456683780e-01	6.747233182409358154e-02	2.164689467067427292e-02	1.603793729810201185e-01	2.351811196770995857e-02	2.187973881869048898e-01	6.328612747704755181e-02	2.170574843259867048e-01	-3.338458868735681012e-02	5.576386172673990504e-01	-3.697063070395813222e-02	7.646578392130429225e-02	-1.581371678929438807e-01	-2.920058230359451890e-01	1.228340075652224611e-01	1.624674485829308568e-01
