-3.393793415581609074e-01	-5.708998797611526677e-02	5.376751815006174384e-01	-1.786939240149944264e-01	2.686937791332962289e-01	-1.058725855410183603e-01	-4.804044569956407440e-02	-3.953799356572486046e-01	2.258908331413667647e-01	3.470852635424605953e-02	6.318165045676096825e-02	-6.688788983237672903e-02
1.291863709486173462e-01	1.272016302341416605e-01	2.599319166005255588e-01	-1.940168368028017121e-01	-1.823558978743330394e-01	2.147054698015966601e-01	3.996252543795003609e-01	-3.817272047270586777e-01	-6.535907802476634276e-02	-1.617699980402629856e-01	1.612880412194614699e-01	-7.507270213212836885e-02
-3.104604956942097482e-01	7.238480816304816712e-02	4.251316983675943462e-01	4.691892168369768412e-02	2.106497535163801837e-01	2.378640905698529429e-01	1.283526968927694856e-01	-1.620681955697171953e-02	1.061111311008028496e-01	2.123703452021858534e-02	7.949141274066917617e-02	3.901846485138713710e-02
-4.555139756698667330e-01	-2.703603603144499878e-01	8.910427652541637322e-02	2.755676865584064106e-01	2.493737121409446977e-01	-1.016178726193563003e-01	1.102868548556721895e-01	5.654949524603962441e-02	3.496487494567910859e-01	-1.906567063467422551e-01	1.004829827323159286e-01	5.017889022251292158e-02
3.376822524452975927e-01	-1.812868252894944410e-01	6.569453256261829910e-02	-3.491758033332412886e-02	2.191978922567195537e-02	-2.007836475399215059e-01	3.447177313781897567e-02	2.441063263563671495e-02	-2.811898108499265997e-02	-2.546256958104283763e-01	-2.837165696287910141e-02	-7.481750011599899719e-02
5.036833707249764869e-01	-7.255043639229395713e-02	-2.352079371374182215e-01	2.209286729855403086e-01	4.077320085959214024e-01	-2.406301605645874697e-01	3.081532636574684653e-02	-1.004656698815916023e-02	-1.781550217649149614e-01	5.189294058993140085e-02	-5.380906816302671175e-02	-2.804460725169050650e-01
5.540187784377096358e-01	1.559036943931401131e-01	4.655552071219005994e-02	5.831413667861821276e-02	6.823243319916997285e-01	-2.873262481657058443e-01	5.001609286186168291e-01	5.398749387131761279e-02	-4.074479620607935892e-01	2.654043918733301477e-01	3.078941685984793453e-01	4.450275477209126446e-02
4.349868968319765550e-01	9.973206081317764760e-02	4.144659728570959101e-01	6.020034511891377005e-03	7.172020041305572635e-02	8.937805217073850617e-02	-1.931891148487305254e-02	-1.938187645976410106e-02	-3.079009738338439606e-01	-1.334290213431718330e-01	-3.745838489759975576e-01	-2.868459545272853406e-01
3.676673232193268248e-01	9.085926912050935889e-02	1.845305107420338597e-01	-4.287642358419107014e-01	-1.710372686196500250e-02	2.925539345417936810e-01	-1.134308262704017017e-05	-1.929603143453059722e-01	-3.917244175562135250e-02	-1.866667796282544534e-01	-2.311998737166111040e-01	-2.561564007321645575e-02
4.177115268947748095e-01	3.075410232526056276e-01	3.343418286958528274e-01	-4.330136353567499152e-01	7.828376523729911607e-02	-1.176310988897510401e-01	1.352572161433628073e-01	4.112590415219393725e-01	-1.591037058030643769e-01	-1.496518460307035836e-01	-2.089781584781937318e-01	-2.660442354122891651e-01
4.580085542608857141e-01	2.118799884821115920e-01	2.716214630594928625e-01	-1.450821123734254148e-02	2.090519185680950465e-01	-3.326955290238772789e-01	-2.988127567383603855e-01	1.803242869335114074e-01	1.283170587972395638e-01	-2.962367617025189227e-03	-3.106425014139806498e-02	-2.519417504827374810e-01
1.232881868670925724e-01	-1.250479244545171231e-01	1.846408057395412250e-01	-2.637932200562072005e-01	-2.588600551409123152e-01	3.685444562419110115e-01	3.913924645261955271e-01	-2.352057254090939575e-01	-2.865062005544424251e-01	-1.561363157301863813e-01	-3.539478094289574828e-02	1.993304520667067981e-01
1.827894733138588912e-01	4.323962283022235731e-01	1.991945719823009775e-01	4.175891838749231644e-01	-9.664480712100403936e-02	-2.061138093337483157e-01	-1.095572447031695207e-01	-1.118591444284111752e-01	1.540519233607051397e-01	6.341391577002235269e-02	7.316798743062601085e-02	2.871756448707321260e-02
-2.423692911736173017e-01	-2.715083413370671384e-01	-4.010627544489066276e-02	3.852311698170875209e-02	-6.681951951682882362e-02	-5.497661740955284843e-02	-1.101073164233946911e-01	-2.215945144196624916e-01	-3.248610791637611666e-03	8.403130316546927880e-02	5.291228876926040020e-02	-4.694125314751271261e-01
-6.118238356365036934e-02	5.707115980826554108e-02	-9.598426414335661794e-02	4.189234558555343657e-02	-1.999982358832768925e-01	1.095518951136052743e-02	2.831256220972757087e-01	4.185323934412419900e-01	-3.969618168833378702e-01	-7.495753439418191555e-02	-8.440447595704157757e-02	1.511636236914403741e-01
2.083082859491465211e-01	-1.803357768349158827e-02	1.917473482551285968e-01	-1.111719131842177494e-01	-2.287496714064119474e-01	-3.044893647349934326e-02	2.227015132755881810e-01	-1.487877860499674069e-02	-1.230257817737412385e-01	7.156799111183252682e-02	-3.160022742332561085e-01	2.186573498176448971e-01
2.154639691850234462e-01	1.024129244027235791e-01	-2.620355704481931447e-01	4.861688898005552817e-01	-1.470004793709280277e-01	2.657220333824525937e-01	-7.293515573763077742e-02	-2.267549683031880314e-02	1.026066864754000135e-01	-1.517320382674324786e-01	-1.048436113055136176e-01	1.262146921431814561e-01
-2.628672398414973535e-02	3.762454354629417019e-01	-8.452686857934384179e-02	-1.966920693890259753e-01	-4.827939217109838976e-02	-3.575326476222370070e-02	-4.629005581943108211e-02	1.531334416946535104e-01	-3.248640366515764821e-02	2.033756640224128887e-01	-9.227339955013179329e-02	9.248503104938031461e-02
-2.411836961775720434e-01	2.091577435960348397e-03	-8.354395779074129391e-02	-2.276144908290751445e-01	7.442584746505589988e-02	6.772067295403962073e-02	-3.044498057017443471e-01	-3.924737400150555833e-01	-1.501236111295090880e-01	-1.237849356401796025e-01	1.857776091178564570e-01	-2.358876785348035798e-01
-4.375321229805923667e-02	-1.689739215976063802e-01	-2.189783617259633830e-01	6.632310836256290199e-02	-2.404344330645493966e-01	2.432424041265161818e-01	2.121071727498229087e-01	-3.135023759578845493e-01	-2.488068010015320741e-02	-8.697816906103289503e-02	1.759813783019092137e-01	1.623040407804537122e-01
2.191663264411244927e-01	-1.497990404153483335e-01	-2.293597435972049847e-01	2.026809712837257804e-01	-1.830126791932847052e-01	-1.048155520697364312e-01	6.332168282136643733e-02	-2.416599584453046623e-01	1.440426411361378778e-01	-5.582416689081064198e-02	-2.587970372402568220e-01	8.660785316628651087e-02
3.135156641288100454e-01	1.509637420000971564e-01	-1.751534836147780258e-02	3.143336178859720276e-01	-1.702395564831911748e-02	-1.595410205299047646e-01	-2.110470929740192458e-01	3.437154458002798091e-02	9.500144161682952393e-02	-3.073662096139567756e-01	1.850944906057878578e-02	6.250855672269028940e-02
4.077513437527395257e-01	-2.201007944507928429e-02	-3.047546568320733812e-02	1.064162264849940753e-01	2.851648318662603973e-02	3.131699702533443097e-01	-2.246546135608279149e-01	-4.034723559865929093e-02	2.306555654985524215e-02	-5.558751608574176439e-02	-3.974295445155714979e-01	6.757251444383861883e-02
