-2.437304181759169727e-02	1.622773112333395773e-01	-1.169787218475517449e-01	3.750329033669086987e-01	1.355867504857866945e-01	-2.309169833861341933e-02	-3.786914556020124500e-01	1.937438664341354644e-01	4.855371520925295670e-01	1.124913367865898878e-01	2.479497999833105149e-02	-8.693622474061918348e-02	-2.295498318857796816e-01	-1.916735378166191939e-01	-7.132451510503040387e-04	-2.774988799348378655e-03	-3.277642292767302679e-01	-5.345169197204785450e-02	-4.485511061541162109e-02	-2.411371034754293263e-01	1.240178732416786778e-01	9.397861019091820201e-02	-3.573880025887953699e-02	2.141837825576124732e-01	3.637336288932312423e-01	-2.497409768770534472e-02	1.760616832119112907e-01	9.307140116590151280e-02	-7.233886468794450963e-02	2.426551263774605893e-01	-7.059262456930734397e-02	3.628106181930624841e-01	-1.864458792550579558e-01	1.574265919934783042e-01	-1.823193515005027132e-01	6.285272673071547189e-02	-3.382389621554545561e-02
-3.331381517705657713e-01	3.418880770869913155e-01	2.097840116254092238e-02	1.274852254871140511e-01	8.299658106071379493e-02	-1.953088150510169999e-02	5.951462922427192687e-02	2.006782941315901625e-01	-1.267315699552825636e-01	-3.579419430823823634e-01	-4.381236131200274553e-01	-1.697270590711836835e-01	-1.231454514215046467e-02	-9.722921420855437646e-02	-2.843492738434353906e-01	3.079457242075785972e-01	-3.685304475521376522e-01	8.064219634427131911e-02	2.614565241046777899e-01	1.512371395116762773e-01	-1.837233177646873175e-02	1.921956771828388800e-03	-1.160244312056292332e-01	6.239237328745784322e-02	4.235546261428490000e-01	-1.961136483835973776e-01	1.647825889841579294e-01	1.815686274311290316e-01	-1.721599976102790863e-01	1.205884864882133672e-01	-3.074064985944348627e-01	2.874816227899275045e-01	-1.520518201300150862e-01	1.397623025056759505e-01	-1.836402452583610900e-01	1.450940973002545487e-01	1.592970333654075143e-01
-2.231887093813642309e-01	3.520552109375562067e-01	-2.278291879265982034e-01	5.008882990117780043e-02	2.224789521365726497e-01	-2.620387645183034353e-01	-4.417217435405667025e-01	1.345030520154829323e-01	-8.455403312955971085e-02	-3.877952792593466480e-01	-1.307671640010419079e-01	-2.970999257725080445e-01	-2.409105445870614315e-01	-1.600975794754746773e-01	6.171280890433517019e-02	3.090205937113396639e-01	-3.185694284376278107e-01	5.906010173426970433e-02	1.373616319155687715e-01	5.876829425469193291e-02	7.777551685156239292e-02	5.781101998755554250e-02	2.402846254902837597e-01	2.386663102412910353e-01	7.645510075689607166e-02	5.117376230406569387e-02	1.581323328352824409e-01	2.356645540074342182e-01	-9.650047649391080284e-02	1.697700287871172220e-01	-1.097534652185792603e-01	2.259336236507286932e-01	-2.146010607792669944e-01	2.909467115978029567e-02	-2.670007310809189849e-01	-2.596283257590099591e-01	5.127602050499199815e-02
-1.284473183996282797e-01	-8.368836427104162090e-02	-4.084939575921106014e-01	1.431527541207104071e-01	7.999368159228664732e-02	-2.823150439793629674e-01	-4.298474466000150040e-01	1.664952985260794993e-01	1.703231435430049567e-01	-8.845864712594783685e-02	8.894883140986109549e-02	-5.793086415420666685e-02	-2.469366312852060430e-01	-1.704676190513651768e-01	-2.178478454364511652e-01	-9.003649583050453431e-02	-4.401920176508862248e-01	-2.327009598984148553e-01	2.203124860418043118e-02	-1.686590531675756510e-01	2.311256277670735160e-01	5.106583681606185338e-02	-3.097516978436277157e-01	3.310985838272686443e-01	2.785992195904200552e-01	-1.855691191311901467e-01	8.823400025902329580e-02	2.840867991014386917e-02	-2.210215866654751948e-01	3.065166207270797472e-01	-1.369272720645834827e-03	2.777583116803838958e-01	5.434895865806214921e-02	2.091100878958609410e-01	-3.427524552731488986e-03	-1.099803911285543168e-01	-6.713821988554116715e-02
-3.050695486154503810e-01	3.885716241853619524e-01	-2.797433842457052733e-01	-2.654200069025826614e-01	1.986164543118458803e-01	6.791542187657656493e-02	1.790834650373691328e-01	7.561243826059972639e-02	-7.135319488451305481e-02	-9.512144402030844881e-02	-2.693641680552676942e-01	-5.331003567128744097e-03	1.652664401934494237e-02	5.685539681577271853e-01	9.658628800274932091e-02	1.771973644934925207e-01	-2.620261635756620036e-02	-1.063339377791501644e-01	-3.021752533459146628e-01	-4.090516608896168638e-01	-2.338812365978600871e-01	-1.206907620835061951e-01	1.509797811482252450e-02	-1.085392745318217583e-01	1.142619874318888951e-01	-1.554752248884426202e-01	1.656331639379593212e-01	8.476142119455014334e-02	-8.701260103235266413e-03	-3.337888311884496754e-03	-2.727394313473471485e-02	1.685086755198718922e-01	1.927629358104755442e-01	-2.859123934200257233e-01	8.385458034418634410e-02	-1.095096301534623229e-01	-3.251675271318710259e-01
-2.592922441358782026e-01	3.273253045288053165e-01	-1.201648638102711664e-01	-4.681776404378433232e-01	1.952746175669136386e-01	3.565225479380877971e-01	3.585958695270828334e-01	1.004970909587855621e-01	-2.427422675336734278e-03	1.377873891433643305e-01	-4.460794520015888831e-01	-3.185106438885278168e-02	-2.498397151504948011e-01	2.468649285627399492e-01	1.528945028856182053e-01	1.838965157364479408e-01	4.190804225696485863e-02	5.072799111378460679e-02	1.296609547164203624e-01	-2.874627641677710566e-01	-7.630297477605561818e-02	-9.458344009577242251e-03	1.098145479932504665e-01	-1.565004219742682778e-01	2.311428491919499950e-01	-1.023244272476145494e-01	-1.425379970606796276e-01	2.606740518211180663e-02	-3.536058516008426522e-02	-1.094515288989328511e-01	-1.332746153232798603e-01	7.810680260062830005e-02	2.114620024926461561e-01	-1.932294702021909172e-01	1.635583692773629749e-01	3.217187267614362352e-03	-5.119307656590116329e-02
-2.938158335257735898e-02	1.114151138904484473e-01	1.194715638731607826e-01	-3.015496154867191025e-01	1.810195910357512983e-01	2.587879471585511140e-02	4.337788069883392050e-01	1.275333853913592497e-01	-2.382335949545834608e-01	-4.615745450552782292e-01	-2.514752762277582820e-01	2.382016427342855680e-01	-4.060673825945055881e-01	3.546793388276530679e-01	3.327513694611385353e-01	1.314035639833902730e-02	3.478749698957761538e-01	1.560958935627058675e-01	1.497005095551375529e-02	-5.075192303184689058e-01	6.340553751343961514e-03	4.957479007128541837e-01	9.693309530532381868e-02	1.568921789135288292e-01	2.676849986158098549e-01	3.612553794556405684e-02	-1.723546800586949757e-01	1.623547285056306869e-02	-3.090650619855415115e-01	-2.523671405356889968e-02	-5.062331255561679233e-02	1.913526272683389595e-01	1.688951072401088938e-01	-2.099798025805350576e-01	7.793978278668250992e-02	-1.340377121466341248e-01	-1.082991158229784645e-01
2.519403245367201061e-01	-2.429333488542211872e-01	2.002821822471611835e-01	-2.145976176209643815e-01	3.648050421322834858e-01	9.044291874491709737e-02	2.816190263468689725e-01	1.168463956064035025e-01	-3.182750926286079252e-01	3.690833225778494819e-01	1.585247285959628105e-01	1.840534706791349673e-01	-8.366922937047764630e-03	-1.721909883779921269e-01	1.037412451471181191e-01	-1.191575844599581518e-01	-2.298259958042080386e-01	1.720423482985125874e-01	-1.215270905191011414e-01	2.916273636402448299e-01	3.949811292562133147e-01	-1.403600041862454739e-01	5.208353537713300736e-03	-1.884389335544942312e-01	5.214990449926690808e-01	-4.325251323889191951e-02	-1.455851476460129357e-01	-2.998298998875945781e-02	1.103135994444929963e-01	-2.103189911266202528e-01	2.500320242320800412e-01	2.157514292995341976e-01	1.475865083281560630e-01	-1.544692808385395022e-01	-2.110908692902424832e-01	-1.667891073224447018e-01	1.899590780548303659e-01
2.501450800447017064e-01	-2.007438603677872413e-01	2.659391830157796788e-01	2.028544123081383321e-01	3.413473899495987340e-01	1.751151529898495873e-01	2.247276405206777017e-01	3.293629403312362536e-01	-1.283546717390553760e-01	4.014413442426879031e-01	1.592063462729035039e-01	1.007903667281364601e-01	3.476444202688324658e-01	2.040837478145698936e-02	-8.204664708867857870e-02	-2.495786120690670629e-01	-1.267971273688297262e-01	2.428589663338284743e-01	-2.053005287006196347e-02	2.898915622801176428e-01	2.296431081719475797e-01	-3.758276457063960407e-01	2.955952422316066378e-02	-1.582754862345449320e-01	4.441302216510451539e-01	-1.428142640230444238e-01	-2.595020427224302151e-01	5.659558775187314983e-02	3.277184701130099465e-02	-1.511803422819476828e-01	1.647794132016034141e-01	3.416513385937097746e-01	1.206387315826947804e-01	3.926027587725747919e-02	-3.104271868201229356e-01	-5.982316322649288559e-02	7.830518431862480699e-02
3.628347646132834559e-01	-3.523391944274695819e-01	1.664724063541502264e-01	-2.136681973194749229e-01	4.491987803625595577e-01	-2.797313099380040469e-01	1.646484885238024831e-01	1.963650539533339234e-01	-1.701980004421372039e-01	1.756908759279384724e-01	1.649971677301976247e-01	4.922614790258800777e-01	-4.630622424926708613e-01	7.953201797087491864e-02	1.133085998637083369e-01	-3.795905860384470032e-02	6.718229585795984504e-02	4.848401990264069039e-01	1.821898931879239181e-01	1.418693160241784046e-01	2.599029646817033190e-01	2.777127981392945033e-01	5.162874982322195744e-02	-4.602921548656191408e-02	3.188815936521974259e-01	-7.963516776953816212e-02	-1.518680369631540128e-01	-1.170412821764202499e-01	9.100193042484309991e-02	5.737589100794588531e-02	9.850297753305557735e-02	1.038313696830518301e-01	2.574983394802293213e-01	-7.718136515773103834e-02	-9.112318104875485880e-02	-2.338315051280165924e-01	1.751512648150997109e-01
