2.097223895751656741e-01	1.946577888622803565e-01	3.424131760989764239e-01	1.760060803881209612e-01	-1.559027813799958827e-02	1.087590658987538650e-01	-1.718605152016771109e-01	1.071722092051982239e-01	-2.201004799418115609e-01	-8.624410156145614903e-02	1.419099811067150441e-01	-4.160663208885173603e-01	1.611047290683843558e-01	-1.733233483075625192e-01	2.558201556570913193e-01	-1.984138334798675463e-01	2.978357710716791201e-02	2.632993902604060642e-03	1.512940133885777305e-01	2.384457310019145668e-02	1.689777868224539570e-01	-2.275546539687327841e-01	5.262701831087881338e-02	2.541262351744261738e-01	-1.153315915586717172e-01	2.732869186174998744e-01	-7.990666513415879690e-02	-2.992812376870584989e-01	1.265998811521411131e-02	-1.305279559230092534e-01	1.000018757315475626e-01	3.141406221402526233e-01	8.753947393100136587e-02	1.902224499213341080e-01	-2.183534657644075339e-01	-2.704978366973467135e-02
4.038808704464462440e-02	1.856620718136973158e-01	2.269927316487305724e-01	2.381167268208091159e-01	-4.128888233978968980e-01	1.090917822971737144e-01	-3.850754637332094443e-01	5.892628381777845897e-02	-2.248682773254215006e-01	-1.832396848236523823e-01	2.512513436562894831e-01	-2.320866209417726533e-01	5.030789781534877186e-02	-6.450127126016360756e-05	2.063306094248229527e-01	-1.973930184495369666e-01	-4.428612213833240108e-01	1.134428600862105729e-01	1.743550672504183552e-01	-2.245157715099272422e-01	2.989834508027319412e-02	-4.620645284839661193e-02	3.705607232578000260e-02	-4.337157253997683815e-02	-1.297016032684027327e-02	1.559317043377581313e-01	-1.776943326300585435e-02	-1.054538192196205482e-01	3.992938735150314833e-01	-1.014444743530821674e-01	1.037063021214155722e-01	3.040417680580142501e-01	1.681606228421948235e-01	3.493021191655785729e-01	-2.556566920662302622e-01	1.202470928142206769e-02
1.870346621797828179e-01	1.491588602042548395e-01	-1.059544342354002376e-02	-6.182580527211139348e-02	-9.691541788213606234e-02	1.963788472233902460e-01	-1.716599831659784137e-01	1.189237388114927768e-01	-7.322379589569354141e-02	3.656796691142707306e-02	2.323530157742953461e-01	-1.997671959664102936e-01	8.388184691260225367e-02	-1.158067952641851917e-01	3.108084450526008014e-01	-2.440258584014604049e-01	-1.883382032303102527e-01	2.791923762657246011e-02	2.397687124388705460e-01	-2.296014765939066726e-01	1.260568525192465039e-01	-6.812158835488925368e-02	7.597589683147221162e-02	2.898904221798899172e-01	-4.799222650394119327e-02	3.972978227470758128e-01	1.908666763819554316e-02	-2.060236425981003816e-01	1.423875306450936851e-01	-1.709448005115125624e-01	1.186315717283879800e-02	2.206785165864774134e-01	1.103000545644952091e-01	7.628398976989710090e-02	-1.638559181483780214e-01	-9.419495634196553557e-02
2.436554097459962820e-01	2.756163312925437592e-01	2.326031057964490500e-01	3.385377612331994523e-01	-3.880526383844844218e-02	1.334559820027501550e-02	-2.707136740002208386e-01	8.219697011211794802e-02	-4.800936101963686198e-02	-1.053332087711859461e-01	-1.704940507654673643e-01	-3.838123492662086633e-01	3.225605517755129048e-01	-1.850890969923926765e-01	3.909109202320745768e-01	-1.170741402336707426e-01	1.059808998438348387e-01	-7.907146647421264829e-02	1.420238530431466029e-01	-7.386704842400704241e-02	3.782892959289188561e-01	-1.413205159316756852e-02	4.483192477024425249e-02	1.286794092623143593e-01	-6.110215353380535341e-02	3.657973414546202284e-01	2.955810626040331068e-02	-1.966270021307995886e-01	-5.786061134099466235e-02	-1.454950051809215661e-01	5.973050695463363174e-02	3.492291937784285927e-01	1.222172977002158045e-01	-7.966386922838530893e-02	-5.985744565558793334e-02	-1.867744025908768257e-01
-6.937418661920617680e-02	-3.921777887024144316e-02	-3.483549735988920037e-01	1.742754348911792345e-02	-3.745928194284449120e-01	-1.652779650331840933e-01	3.978458200765145336e-01	1.640297326751336549e-01	1.981173163902078538e-01	-3.040694428147920347e-01	-8.170924095955017785e-02	3.126927931830840168e-01	5.733212825377686367e-02	-1.910742430337129816e-01	3.100801272152412524e-01	-6.886410361402420244e-02	-1.864535127212031407e-01	-3.522389039493272617e-02	-1.141129845573369828e-01	2.266767267027935406e-01	4.724263992595722356e-02	-2.230257402843261738e-01	-3.292188438010370533e-01	1.705855706453996701e-01	9.370953181862919090e-02	-8.847645509519434792e-02	5.762488029827177172e-02	3.416024025812906123e-02	2.102658251292703617e-01	6.729185628118387885e-02	1.805307269642872914e-01	1.647366735931159176e-01	-3.970523574060576960e-02	-1.102398777858573237e-01	1.035204150027363990e-01	-1.174136303799819675e-01
-1.423760806267216350e-01	-1.141217671018113500e-01	-7.561961510831131938e-02	5.317655688265179176e-02	-2.865724510531181823e-01	-1.708080738659550901e-01	4.245076705187016408e-01	-4.095081411308570951e-02	-1.414975010853160298e-02	-3.947601217690826503e-01	1.125606690599640358e-01	1.945423510807486323e-01	8.801149054378738790e-02	-7.121275499306338463e-02	4.455786299582708554e-01	-1.052218578442790271e-02	-3.309663642786811466e-01	1.774561112563493304e-01	-2.341575913615500867e-02	6.277657789408916389e-02	4.658647492822578368e-02	2.615913438002839472e-02	-3.858771127244412513e-01	2.614932245326270221e-01	-5.191384189633545254e-02	-2.016879879974978473e-01	8.652482068253389280e-02	1.304747927474869396e-01	2.440639997333283739e-01	9.747351884993084303e-02	6.141657860205074898e-02	-6.815597461218171789e-03	7.290636731791620695e-02	-6.419876663973250741e-02	3.933374208111596604e-02	1.034083153269403470e-02
-1.389319057752743392e-01	-1.589704517829859109e-01	3.668076547772040896e-02	7.616051013403984937e-03	-1.999623420270323429e-02	6.337452195257733956e-02	4.069922390692422565e-01	-4.323284869087501425e-02	1.911246704551967102e-01	-4.778462214031112265e-01	-3.067978002290459513e-02	9.765360632779637728e-02	2.477837139601848648e-01	-1.549422160936319015e-01	3.837734487349176438e-01	-2.274674246000703004e-01	-2.846095872819346950e-01	3.275333884863576017e-01	1.997803587646186652e-01	2.311629176970468602e-01	1.177348857734035192e-01	-3.553031650588593382e-01	-4.057947235491040638e-01	4.752163742878835057e-02	-1.297308368443121918e-01	-8.490517101638871134e-02	2.779294167848777586e-01	3.162122681281348546e-01	3.749257743328824333e-01	-3.083908734363442761e-02	-2.338961527534370519e-02	-1.005331305803038588e-01	-2.539952144713248372e-01	-1.146253396186540652e-01	1.387795906456660011e-01	-5.685457453817868712e-02
-2.308005809233677208e-01	-2.634125591136685096e-01	5.244943441061698103e-02	2.964168527862222624e-01	1.796785349756237216e-01	-2.714390811009174120e-01	-1.691902927864467332e-01	-1.108583871238537216e-01	4.990611721025530606e-02	-2.629071973465043621e-01	3.244267262206990132e-01	2.713001024099607680e-02	4.529538884532562787e-02	3.145996171022647503e-01	1.276342420379200371e-01	-6.906386220238824869e-02	5.479476401547920400e-02	2.769697774193269346e-01	-1.268328367975783688e-01	-9.076401035890512004e-02	4.352718461905848157e-02	-8.453668312916343131e-02	1.645352210517874447e-01	-3.674635332338566096e-01	-1.693231082152144573e-01	1.101044185565468736e-01	1.074900367199002095e-02	-5.359461979898339640e-02	-1.439915889126676674e-01	-1.670616458512365690e-02	1.462748688091661808e-01	-2.064562511379432475e-01	-2.738235692085717043e-01	-3.272294248713655818e-01	-4.604737317375976469e-01	-6.299231416245118509e-02
-2.039188872005414932e-01	-2.590175227911024614e-01	1.612059225826883713e-01	3.317512534381386047e-01	-4.741740981333694011e-02	-4.230583390014567846e-01	-1.399423043731711502e-01	1.028951179831132240e-01	1.699951436297360632e-02	-2.457340692298419504e-01	3.253202736431047293e-01	2.089073949157866164e-02	2.973184548166889207e-02	2.820267671415360722e-01	-3.585685893641528399e-02	-1.786920526682721777e-01	1.155904406783597876e-01	2.379266250149398021e-01	-2.059974912574926154e-01	-1.781753677767822230e-01	1.371797934261874408e-01	-1.761657187997370533e-01	3.741608576827302191e-01	-3.995804959918730082e-01	1.884915579155875542e-02	7.445270564524895940e-02	-1.245892985917398423e-02	-2.258759566505466609e-01	-3.239370145886346641e-01	6.155845240011052766e-02	1.752626687641215264e-01	-2.624786884776136170e-02	-1.743082392722482832e-01	-1.808334715103994406e-01	-3.715473607037585446e-01	-1.158396374308533483e-01
-2.284332002372252701e-01	-3.725785907372887173e-01	1.801136195129867112e-01	-3.481737456459741559e-02	2.812696554630592094e-01	-2.878023539908924899e-01	9.765958489617257432e-02	-1.614393606269342307e-01	4.226732645244559577e-03	-2.586500498368735079e-01	1.803859697790896610e-01	-1.165995552559625364e-01	1.827965108878448208e-01	2.390354737912528671e-01	1.360251104538268418e-01	-2.023010739273483349e-01	1.979865950023151563e-02	2.873083052887283051e-01	1.458116282370215955e-01	-3.799386677971167692e-01	2.180834917031628239e-01	-1.474591862109057294e-01	2.105146845304183695e-02	-1.550566687063957283e-01	-2.455669922592216767e-02	1.649754166188961424e-01	2.029429241999961830e-01	-4.438041128532749756e-03	1.653419031955917148e-02	-2.321095676945508779e-02	5.580911762311339952e-02	-3.901045354286951650e-01	-3.734734972092071947e-01	-2.744205098876483229e-01	-1.837707454194968115e-01	4.319128452354758022e-03
