0.13894486	0.22665215	0.4612771	-5.9604645e-08	0.79178035	0.17341244	0.7358308	0.562283	0.4571856	0.3881153	0.35827255	0.4622594	0.45790514	0.5345704	0.492994	0.29606354	0.6619619	0.5875102	0.37566662	0.5306532	0.18049452	0.24565895	0.6785191	0.57560635	0.3574294	0.3190139	0.314522	0.928998	0.3502961	0.5599055	0.27810407	0.11531332	0.29182622	0.6468884	0.27681327	0.3791195	0.8297324	0.22231767	0.4999558	0.46333966	0.3458925	0.64697057	0.38340628	0.5678267	0.14749405	0.52434975	0.425943	0.6190729	0.7848551	0.59843224
0.42288092	0.71754545	0.35965908	0.029313564	0.30184364	0.6463309	0.029261112	0.22751911	0.4302475	0.6600645	0.4435011	0.27990735	0.38428906	0.44451946	0.33808482	0.6147753	0.57959104	0.69199646	0.4438648	0.3299708	0.20055202	0.7450111	0.45630443	0.41094446	0.62351245	0.43184632	0.11930457	0.48842698	0.41206452	0.57957244	0.5481792	0.20174095	0.31279868	0.68788105	0.72119	0.45390096	0.30051658	0.2720585	0.43704605	0.524349	0.4428936	0.3779452	0.505473	0.6996293	0.99999964	0.34632283	0.37338328	0.6310102	0.8326731	0.34545627
0.45012474	0.3824979	0.5234348	0.13041914	0.18602842	0.31285813	0.29025134	0.3799429	0.506681	0.5925645	0.33490652	0.29343396	0.26765582	0.22360009	0.12416899	0.2958543	0.3087091	0.19249523	0.5269962	0.47844392	0.8824266	0.586128	0.18277702	0.4284899	0.65479046	0.43938297	0.40281653	0.489125	0.24297298	0.64507425	0.27386725	0.31961006	0.47082153	0.5910281	0.37778485	0.31272846	0.5574479	0.6192169	0.60094404	0.6769226	0.48364487	0.30442935	0.6522393	0.5567418	0.722771	0.61481273	0.44440517	0.4775464	0.518243	0.57422966
0.23339203	0.5524918	0.5609776	0.15319139	0.052450538	0.5777732	0.41879198	0.30344027	0.48316747	0.677903	0.22176076	0.40984514	0.40258798	0.40148592	0.6757438	0.52323884	0.3777574	0.46499172	0.46098334	0.51434696	0.8579922	0.61903286	0.49777773	0.2358588	0.3379227	0.23958832	0.38110942	0.49833906	0.527006	0.5657408	0.45314655	0.41292036	0.66360605	0.31261224	0.48590046	0.23841989	0.4088895	0.30471173	0.5894782	0.34092456	0.3522947	0.55241716	0.34799615	0.44846258	0.9147999	0.3878817	0.59591836	0.31990844	0.4448247	0.45183602
0.4415015	1.0	0.21515873	0.3966336	0.33999145	0.35649067	0.39838928	0.41316888	0.54236203	0.44687605	0.4729233	0.1985951	0.5754121	0.58261895	0.63520825	0.63749284	0.49149272	0.63049084	0.651405	0.24603283	0.273148	0.64008564	0.21259385	0.026743352	0.6018717	0.22822538	0.17871614	0.584565	0.42381856	0.619808	0.50112325	0.5598445	0.70550287	0.6609349	0.036711067	0.24464034	0.538891	0.35419366	0.21234137	0.5485005	0.5470228	0.19102412	0.6417288	0.58610183	0.7752537	0.43469638	0.49430168	0.69742334	0.15999067	0.44353846
0.30959693	0.23538025	0.5072374	0.5078025	0.3110654	0.29869932	0.37371162	0.36122203	0.14727798	0.3063469	0.21271268	0.22816385	0.4593133	0.28144413	0.16300663	0.62053955	0.07139245	0.14110202	0.4679456	0.599588	0.13144568	0.354437	0.60708225	0.47414154	0.94297796	0.5380975	0.5267502	0.31369835	0.45413226	0.5985759	0.58796144	0.24281776	0.66439	0.370467	0.6090047	0.78809226	0.27857596	0.30097792	0.48212403	0.71258175	0.39723745	0.41680202	0.35895073	0.41618466	0.45990592	0.6690222	1.0000001	0.3211171	0.515029	0.3202151
0.5550332	0.10025114	0.51809645	0.47067383	0.40197307	0.2809999	0.40973186	0.39503998	0.28343642	0.5609853	0.57018256	0.3066426	0.49951434	0.2711627	0.20720367	0.5672902	-5.9604645e-08	0.61871874	0.09676194	0.29088628	0.35179982	0.58340394	0.44776776	0.5293293	0.1222837	0.38380244	0.33849853	0.59488684	0.4126567	0.5532433	0.7890123	0.62989163	0.36271948	0.38961375	0.8105202	0.3212369	0.4166682	0.7163342	0.45458773	0.61880076	0.5242425	0.54484755	0.5800629	0.3739999	0.45694	0.6838797	0.7112435	0.12914822	0.39925736	-1.7881393e-07
0.6641487	0.08935335	0.5782924	0.33514807	0.21947567	0.2889833	0.7634628	0.49513003	0.003372401	0.44837114	0.14718919	0.0015238523	0.6244419	0.42399132	0.63681626	0.47339606	0.5612266	0.50880396	0.045890987	0.07388657	0.1850037	0.5592259	0.89368916	0.39725125	0.23648655	0.5318411	0.12337403	0.07493591	0.86653256	0.48241627	0.40455735	1.0000001	0.56145835	0.3266641	0.50048316	0.34775713	0.6120943	0.6134248	1.0000005	0.7119986	0.9438658	0.7907816	0.65470755	0.70755285	0.61203456	0.35060978	0.621408	0.9118681	0.415591	0.4413375
0.9999999	0.10724419	0.18675673	0.25721252	0.43194437	0.55585384	0.499754	0.25955957	0.20274265	0.88857967	0.5786206	0.36493507	0.4310632	0.3666289	0.22836244	0.13297394	0.3172882	0.26907647	0.7454479	0.1024313	0.6086629	0.31742975	0.6490022	0.5086334	0.47831464	0.49284086	0.38917893	0.87683135	0.59424776	-3.5762787e-07	0.94124234	0.50170463	0.2752207	0.9924143	0.061077207	0.64735055	0.6065648	0.32931685	0.41664436	0.64244246	0.7920763	0.14518231	0.472177	-8.940697e-07	0.51188856	0.19757202	0.39708307	0.3295559	0.6117235	0.47641307
0.9043792	0.27221972	0.3182107	0.29923773	0.6104821	0.40225118	0.12961316	0.3352381	0.32109702	0.99999946	0.53064525	0.46757147	0.5028941	0.3186444	0.39911163	0.29869056	0.50369596	0.26073867	0.62572885	0.55780745	0.7323445	0.40645778	0.85043645	0.4023146	0.95259917	0.9441403	0.10775538	0.8382964	0.37133816	0.27191103	0.441839	0.35931027	0.6342704	0.32912025	0.34739065	0.6671414	0.53648263	0.5182064	0.7946398	0.010789126	0.19760817	0.43239474	0.53793544	0.99999946	0.48401082	0.399167	0.39759248	0.3036628	0.35774493	0.58261627
