-2.527834767943409888e-02	-2.009962732865914481e-01	2.242585897645528181e-01	4.810829660009265929e-01	6.902135536727772858e-02	-1.602226319066662186e-01	-1.149455338651672182e-01	5.978250259593794608e-02	3.231817378895980308e-01	1.898911692833251119e-01	1.248036216298902545e-01	-4.210391246673616389e-02	-9.901357903401570085e-03	1.402601710715281891e-01	-1.636142757746529841e-01	-1.193170422568340522e-01	2.532868030536783444e-01	1.103105506883511090e-02	2.241896436375410695e-01	3.859077632158182392e-02	-4.254779159600041716e-02	-5.198566426646665647e-04	-1.421553745427273086e-01	6.181990860645256158e-02	-4.358455543412312894e-01	-1.964622314157276825e-02	1.206689123185838153e-01	2.028398576941877474e-01	1.096736338156963503e-01	-1.896273634754457593e-01	-2.656559396176427779e-01	1.026177508834340835e-01	1.056128920916105801e-02	-1.871464333923454355e-04	-1.037976753590758028e-01	1.753535596831981569e-01	2.899507016445955210e-01	5.198070547818985920e-01	-1.030672088504865497e-01	1.539705057683232736e-01	2.666836948957295589e-02	-1.188060704034585718e-01	-4.573765286087988838e-03	-3.917600395676545944e-01	8.535028482341767975e-02	-1.343153131446636894e-01	-2.061199341124412276e-01	1.444755450656886875e-01	3.474234262479571067e-02	-2.837629026138128729e-01	2.203384344956014779e-03	9.190127628675630322e-02	6.616659512074375693e-02
-2.050361821197256018e-01	2.141661159015504634e-01	-3.861325983265758155e-01	-4.917197784735503202e-02	1.129060652759165118e-01	-6.680258739594515521e-03	8.507805059238827960e-02	-7.039821139202773193e-02	2.294637465795383857e-01	9.768816795268328579e-02	2.006908586445158571e-01	5.473777097746829884e-02	1.690568002969218275e-01	-2.446774996823893045e-01	-1.872912961009511393e-02	8.955566896577350777e-02	2.313515767328413741e-01	-6.818437232468305131e-02	1.094930747598415466e-01	2.273805546900643793e-01	5.159221182156329549e-02	-3.050866989684080099e-01	8.539776881459276714e-02	4.839178350811815937e-02	-2.795903838924654328e-01	-1.217168131454278435e-01	1.312594121881655550e-02	1.474633035416935412e-01	3.783762459044074933e-01	-3.139218969419504957e-01	8.013316693305946870e-03	-2.891993421880411641e-01	-3.988394470238887379e-02	-2.176834858999281974e-01	-9.491265436786387039e-03	1.600045055179185050e-01	1.795165826599114112e-01	3.924299350541443077e-01	-2.190483197348860323e-01	-1.146403942996463976e-01	1.710618575179875533e-01	-7.055054384789154198e-02	2.325719900268627960e-01	-5.217264600464920077e-02	-2.604282225035774168e-02	-1.537041688827470720e-01	-1.445820990746152397e-02	8.605602269268435023e-02	4.415214361222054296e-02	-3.550475016430956060e-02	-2.168375698551955610e-01	-1.061517188115919247e-01	1.221603174662749119e-02
-3.183111180501075888e-01	-2.447775766254660090e-01	-2.360246140477629540e-01	4.395523714172339669e-01	3.258329694306016933e-01	-1.999894910319900687e-01	-8.521144304423521054e-02	-1.332274428225552754e-01	8.534081838409506016e-02	1.346745335848422431e-01	1.282205091213388104e-01	-2.529569493608905262e-01	-1.402299851102005168e-01	8.812155923304075891e-03	3.287965360805667620e-02	-1.902522088227872055e-01	2.562861963277675570e-01	-1.185525506157834724e-01	5.803989830102582875e-02	2.319882989418857455e-01	-1.176514760121290526e-01	-1.407921635151578596e-03	2.237698840722041338e-01	2.058711205616798046e-01	4.254274561298022200e-02	1.711652302402309478e-01	1.289648275000132571e-01	2.297380991498798597e-01	1.621825665134932204e-01	1.248869999422521915e-01	-1.020045590329662633e-01	-2.783992613887774636e-01	-1.494269110396700406e-01	-1.817837798028394680e-01	6.185928440611890983e-02	-2.888108102926408294e-01	1.663753324599751837e-01	5.991405025137434004e-01	-4.023275850165039524e-02	-2.468167566899719390e-01	4.696829748926494713e-02	-1.062323662125132656e-01	2.070950681949193239e-01	-4.861548658728771441e-03	6.265804985405791505e-02	-1.254745987633357485e-01	-1.320955155886043564e-01	1.928780355566545035e-01	4.698201216274578568e-02	-7.990822512778970876e-02	-8.733550304229480143e-02	-1.795830314119755133e-01	-1.875093517230429774e-01
-2.002781087891706280e-01	-3.752667935013841993e-01	2.733856286040363126e-01	1.800774593807665316e-02	-7.056438537642117925e-02	-2.373446951597074084e-01	-2.856744889814921695e-01	-2.291302030676364287e-01	8.410796654278786255e-02	-2.144104535064236261e-01	-8.714428863963231964e-02	3.579536758561109311e-01	9.353484399885450551e-02	1.554117102961723347e-02	-2.271185001253016866e-01	-1.752176262577366250e-01	7.401291038950652545e-02	-5.129719806641073326e-02	1.975905183546900479e-01	1.193832282757292806e-01	-4.547164411623228798e-03	-1.465740254592862168e-01	4.892824340330209631e-02	-1.954551517919740633e-01	-1.424788613943855087e-01	-1.343762356576231609e-01	-2.614389666527899446e-04	3.659607161521820085e-01	-5.383010303799950352e-02	-3.068313164521883629e-01	-4.127832717037502319e-01	1.768996685474113761e-01	1.317550519719268842e-01	2.225628182001486988e-01	-2.068414758347149052e-01	2.572106922902702708e-01	3.532769273295142121e-01	1.680171879215721364e-01	1.230294691678947422e-01	-1.329733544668998402e-01	-2.545218794238067184e-01	-4.009065002604531580e-01	-8.263750829305079038e-02	-7.372913895195237766e-02	-2.958934187778271968e-02	-2.465844186560477713e-01	-2.458905680597968657e-01	-4.678790483955970469e-02	1.140622577746877170e-01	-1.215896645429425382e-01	-1.168865916347984202e-01	-1.108245206392245302e-01	7.253114152414769089e-02
8.399131238850651715e-02	6.759722829296117841e-02	-2.572108012382899878e-01	-2.131070019355167933e-01	1.207642894782379739e-01	-9.476589675136219693e-02	1.975062202526970123e-01	-3.376192406742014041e-01	-1.562199284641044850e-01	1.157405301078354570e-01	7.397255625492007991e-02	-8.978484330209006437e-02	-1.939773571342699177e-01	-1.281012003999279503e-01	-3.964911677065999229e-02	1.322824021050043319e-01	1.287428293451850850e-02	-9.019000469170902756e-02	1.204311835119018653e-01	1.424767985354609967e-01	5.778384020499548884e-02	-2.889447104395516108e-01	2.336146601914777521e-01	-3.089485585813649959e-01	2.857157637603464223e-02	1.547670951167307019e-01	1.365938912733137556e-01	9.371382510192616255e-02	-4.864141574851125194e-01	-1.442836030734219177e-01	1.982171234403781179e-01	4.814400368028585314e-02	-2.854966713316033911e-01	-1.097459123142244426e-02	5.418636476658666296e-02	1.853334403656910212e-01	-3.560894789124593313e-02	-2.397242741650959866e-02	1.822066279080060691e-01	2.236417515061567551e-01	1.093569585741730327e-01	-7.373612364462624191e-02	-1.107438999811250768e-01	4.363835935530122057e-03	-8.535134074739093857e-02	-7.639019905909760766e-02	-1.027489329586671329e-01	4.439933307527836881e-01	-2.986184538604329530e-01	3.746248907715881704e-01	-1.270991077147822501e-01	-2.025097468797278089e-01	1.139050725995489899e-02
1.546015555552669556e-02	3.310930059149814197e-01	-3.360642795392295157e-01	7.193225072605212433e-02	-7.760969135937272230e-03	1.704402284567982720e-02	4.026515713567384580e-01	7.181434922666228571e-02	1.355824268344726479e-03	4.914702478527313567e-02	2.300898310340608599e-01	-7.533753292849518744e-03	-1.162477351604327275e-01	-2.582560814137506711e-01	2.628638109451733595e-02	1.369569360138108982e-01	-8.329975666984540394e-03	-1.985220726068512298e-02	2.059938146281377613e-01	-2.609523693975432379e-02	-7.011582254772911679e-03	-2.487514839575404868e-01	-5.336242799569215246e-03	1.581124535139713516e-01	1.671728694273087179e-01	-2.981601226679710462e-02	2.217760427747044460e-01	-4.768919898383709721e-02	-3.262738154754986075e-01	-6.121457614363402799e-02	-1.688551314857292263e-01	-1.040230159436771884e-01	-1.489772422605751545e-01	7.491267270612624041e-02	-9.422247720140106142e-02	3.402903354611283571e-01	3.180209434752425540e-02	-1.364338394422469902e-01	-1.785765934390413923e-01	3.398081136374603295e-01	-6.280473467789596254e-02	-1.045109751881509279e-02	2.472692995756677337e-01	-8.715863292793402106e-02	-9.527659859001304243e-02	-1.852769144612738950e-01	8.583127061580685113e-02	2.822229744300956411e-01	-1.540700046099756082e-01	1.474275575889376910e-01	-1.511886000470852864e-01	-3.881445731389113196e-03	9.156238326023201368e-02
1.112825532547705720e-01	-7.447368937676994427e-02	-2.211159987982416197e-01	1.373162655369912846e-02	5.904143174765597718e-02	3.764487030130989065e-02	4.158567802155453408e-01	1.639174120134576917e-01	8.371415599250217610e-02	-3.965541911540201858e-02	1.036666611406912575e-01	1.180285728021502195e-01	4.924737423460678887e-02	-1.264682926485009504e-02	-2.135398262697638105e-01	-1.486032107480741715e-01	-6.514117000597444140e-02	-3.563251426936129285e-01	1.303032755375476970e-01	-4.296545768837576468e-02	-2.920592497542667115e-02	-1.078819988764124077e-01	1.646913253413505862e-01	2.395116414194386201e-01	1.803941229396282542e-01	-2.215592701377954998e-01	3.891170458075929872e-01	-3.340687392164547465e-01	-3.315859921461707382e-01	1.049466737420495788e-01	-1.187011929796622650e-01	1.904813987597479552e-01	1.717762489849954666e-01	-1.067845066546524273e-02	-5.840687993180389688e-05	2.451097630801878924e-01	-1.953289753640793415e-03	-4.271575651090156467e-02	6.137207755152008365e-02	2.606268547432272764e-01	-6.375613637519328414e-02	-1.662080700925786317e-02	3.725791870206715539e-02	1.697594154035287350e-01	-6.301314418170350651e-02	-3.338130549813443371e-01	6.555891603736564710e-02	5.373366840248375853e-01	2.945722067425604954e-02	4.329299429988016645e-01	-2.539856767058711329e-01	-1.605825663849539398e-01	-6.489087135133881669e-03
3.660300252481387129e-01	-3.379497287447757320e-02	5.625908863738944277e-01	1.939163012683490367e-02	1.817013140179714048e-01	2.338033115284064156e-01	6.261483636350669846e-01	-1.582244404287085904e-01	2.654009309409867123e-01	1.624900370703464825e-01	-3.165901412272910664e-01	2.526237098103960577e-01	-1.948780080321314001e-01	1.150339179203225676e-01	5.520290981646779234e-03	-6.029684104075590939e-02	-1.838921702486293608e-01	-3.067141557184706324e-02	-1.472034370575286445e-02	-5.228003038626052174e-02	8.734934913092820552e-02	-2.622553367212414610e-01	-2.938715573591223484e-01	-5.410746019798897549e-02	2.791429966131360185e-01	8.958680701678974068e-02	7.618316550549281141e-02	6.434369982498057416e-02	2.754435246195490739e-01	-1.923181276832865438e-01	7.570600655012161076e-03	-3.794496700364174413e-01	-1.193751868914065956e-01	-1.860102675718919851e-01	-1.117378345500337350e-01	-1.610903072965691740e-01	2.346561177339076196e-02	-2.870796315295817691e-01	-2.526437587723138339e-02	4.398789713619980640e-02	6.911364861440873197e-02	-1.162490364112472446e-01	1.061490305493462127e-01	3.079865557716565672e-02	1.189786578550152268e-01	-2.882230688220294157e-01	2.584456416089904729e-01	1.319262062115813816e-01	2.510347523036782214e-01	-2.693551080681304000e-01	-2.216782378504757456e-01	5.966379448434507016e-02	5.242828438434096738e-02
4.377013469767548348e-01	-3.193032756747911649e-01	3.755375299098440145e-01	6.904587154027771664e-03	-1.109856740038423634e-01	2.130141747034068889e-01	5.095479637886410895e-01	-1.245128225263913840e-01	1.179231177588558332e-01	2.128992688523866361e-01	-4.138182761045938185e-01	6.173735663859996475e-02	2.368285993336498862e-01	-1.768606282626498383e-01	-1.485283195907753824e-02	1.206599557093422648e-01	-1.461250786586005823e-01	-4.374648514233694940e-02	-3.916374709630209699e-02	-8.790423978642405989e-02	-8.484989837479381403e-02	-1.670411253890101699e-01	2.039927435730009425e-02	3.136608506896899386e-03	-7.795422185734490750e-02	1.962008703128624298e-01	-1.695745735292706335e-01	1.670489620439427614e-01	1.544964948635522695e-01	-1.258911892564986146e-01	-1.845152253195797287e-01	-4.613056661182949325e-01	-5.650539359046669041e-02	-1.607892680628722759e-01	-1.707305718320891730e-01	-6.540199242787848866e-02	-1.295753702680904340e-01	-2.514854161040667169e-01	1.665969465363250357e-01	-1.489144383880200428e-02	-2.212578590730025774e-02	2.002676531025042173e-01	-2.801067712573197532e-01	4.288375709341843423e-02	3.768185294441679656e-02	-1.549423515242155935e-01	6.082792608180795368e-02	4.373078109080683062e-01	1.071748442592653644e-01	-4.863179637468003080e-01	-1.550808374552434532e-01	1.760635876181213810e-01	8.003773995731121305e-02
2.686720705301297030e-01	-1.432570529371773316e-01	3.915072787050291048e-01	-6.299926975153551621e-03	4.044858817539546958e-02	5.203172951428559206e-02	4.921548429215834575e-01	-1.901652353392052353e-01	2.404861704866551042e-01	-1.557222527616415053e-01	-3.060765799758163319e-01	6.875693845826512385e-02	1.478492324566740290e-01	4.040665899515525905e-01	-1.026188751324773607e-01	-2.098288009092590944e-01	1.399637460468701189e-01	-2.533971204749456696e-01	-2.312056781926870030e-01	-5.568613879874205475e-02	-2.748458775171401802e-01	1.655368619651105544e-02	-7.367438082960559020e-02	1.658639877940628615e-01	1.026410809420946063e-01	3.630158347750060688e-02	2.157275813565036060e-01	-2.079384659627871446e-01	3.508466105478166841e-02	-1.878586991617071655e-01	2.627214491013786166e-02	-3.934975743609230719e-02	3.192297014073784411e-01	-1.800983527747844481e-01	1.080020071515989111e-01	-1.076620959347615591e-01	5.859833326135163029e-02	-1.797039698534833585e-01	-2.736317374065627139e-01	-1.371390553149657576e-01	-1.649611930536228066e-01	-2.929131665125276340e-01	-1.454647654846656646e-01	2.347955539246375234e-01	-2.864519961378826363e-01	-5.757459218873443169e-02	1.843445104775114640e-01	3.125902452618328220e-01	1.033971161402057887e-01	-8.683768954029261536e-03	-8.265186528380612241e-02	1.440773942307562935e-02	-1.803894196497380920e-01
