0.45421666	0.53500557	0.9999999	1.0000001	0.6017672	0.3865593	0.27243716	0.55915385	0.6814071	0.49590582	0.42664635	0.56427777	0.5310632	0.57413745	0.346188	0.3767026	0.5649899	0.36358568	0.45796132	0.70169294	0.3528337	0.2968585	0.7230686	0.33063638	0.3380331	0.6850349	0.22796147	0.62705904	0.43125242	0.58323586	0.47501937	0.5254201	0.6218019	0.4141089	0.47550327	0.54290485	0.5697595	0.38934094	0.47030148	0.4457278	0.49984318	0.4951497	0.4263799	0.38723093	0.23798169	0.361763	0.54759693
0.10991269	0.29523885	0.11137973	0.5510575	0.39765725	0.46619672	0.4931519	0.42320836	0.5128392	0.40056777	0.39349487	0.059617996	0.15760332	0.42649317	0.96801007	0.39433104	0.2630605	0.6233151	0.35930955	0.318242	0.28534853	0.5669589	0.27350944	0.41534823	0.38563693	0.3414436	0.42650694	0.6137451	0.34392393	0.5411548	0.10703179	0.3516418	0.5534973	0.4119711	0.51413375	0.3870064	0.79176104	0.40375328	0.20505054	0.44949657	0.4930564	0.39363104	0.7694279	0.26862454	0.4059268	0.46313426	0.5792363
0.49189827	0.37905177	0.16233955	0.37852025	0.4458208	0.67533	0.23458704	0.11208674	0.703361	0.38072142	0.23379457	0.38422084	0.10388884	0.49190807	0.8379842	0.41763502	0.18221363	0.6845092	0.3710414	0.3368857	0.42608488	0.5513704	0.5056161	0.4369511	0.29194295	0.08014315	0.4243989	0.45886213	0.39408574	0.7639563	0.14761469	0.5695688	0.59594154	0.5166258	0.37431768	0.10426289	0.43172556	0.7639903	0.48207784	0.6578915	0.66963065	0.23773679	0.34843716	0.40729445	0.5445473	0.51258564	0.33126608
0.02529043	0.13544148	0.09799741	0.54073626	0.45658422	0.49677506	0.3405259	0.35663855	0.780491	0.34855446	0.34813625	0.37124637	-3.2782555e-07	0.5099588	0.7189763	0.30396524	0.3104962	0.4954963	0.36273837	0.40723777	0.45211744	0.44845802	0.46588182	0.09024334	0.28880042	0.4082401	0.28032395	0.77260715	0.48965615	0.6390453	0.19058457	0.51669866	0.54647034	0.27580157	0.3675926	0.27362514	0.49588045	0.8986795	0.5178721	0.6921982	0.59662807	0.49083564	0.5752427	0.74281496	0.2949995	0.39160255	0.38640255
0.022907197	0.30292597	0.10447568	0.6080828	0.32372916	0.42799154	0.48365462	0.44891253	0.6021251	0.3130158	0.40565327	0.32318252	0.20690241	0.101904064	0.8825194	0.5192485	0.40521693	0.6799981	0.4533932	0.48931143	0.0020498037	0.50460744	0.16700366	0.44193718	0.41771737	0.40692252	0.312757	0.6868106	0.24104364	0.7884825	0.2187817	0.4258167	0.67428493	0.27306372	0.5744589	0.39749646	0.5054117	0.34145412	0.35383627	0.52225673	0.43765226	0.48417953	0.81412715	0.5649756	0.32127097	0.5566336	0.63035756
0.6663147	0.3613356	0.18802932	0.31873414	0.32608747	0.492469	0.25654614	0.15666398	0.4158108	0.4732001	0.12720913	0.624707	0.18538272	0.46482438	0.2611246	0.7279297	0.38890797	0.23320487	0.37729675	0.65545297	0.5051217	0.60699505	0.42666504	0.50085014	0.4787539	0.44549692	0.066344276	0.64910686	0.45016116	0.32211056	0.43554842	0.09277731	0.74857944	0.30307487	0.34507573	0.39915597	0.53864366	0.2591884	0.52327394	0.3048957	0.5819992	0.25369567	0.5131634	0.74415356	0.5471436	0.7044497	0.5518254
0.8560521	0.40626538	0.24509187	0.20185432	0.45809036	0.6393318	0.15302716	0.18838829	0.5032741	0.50867784	0.117658496	0.5832482	0.33740386	0.45648304	0.26776826	0.58723503	0.41090253	0.51929086	0.3380171	0.4260828	0.56772476	0.42283005	0.53773886	0.67882407	0.5754589	0.21665362	0.12614405	0.8816025	0.5260434	0.3082619	0.581788	0.34216654	0.72341037	0.37640944	0.43470028	0.5651613	0.58112603	0.22429124	0.50529635	0.3107522	0.61658853	0.3412858	0.38421118	0.42979348	0.54833686	0.3227254	0.6269371
0.90606815	0.39904153	0.24195224	0.15471819	0.6188756	0.67913187	0.06515697	0.4448009	0.8362306	0.1950042	0.36035377	0.4911573	0.43378735	0.2567208	0.25594217	0.50390506	0.39101344	0.46234012	0.41182348	0.43754476	0.47558782	0.5626653	0.21864426	0.74628097	0.5303388	0.4074474	0.04510379	0.65048695	0.54002774	0.3142472	0.4390243	0.3566097	0.7865025	0.5149212	0.20598647	0.7360735	0.68174934	0.3412552	0.97825146	0.30595738	0.59102416	0.3325793	0.47805268	0.7036918	0.5421172	0.65482783	0.25967693
0.85149217	0.32845962	0.25040874	0.11597772	0.5543019	0.47464025	0.27494743	0.6767217	0.22344995	0.6797059	0.47633833	0.56866074	0.673011	0.60956234	0.62579	0.4352143	0.4380195	1.0000002	0.4471196	0.530828	0.7537542	0.5951675	0.27533293	0.29259107	0.11983779	0.5572419	0.062070355	0.2838377	0.42823166	0.56227684	0.32067347	0.53130287	0.21998231	0.09188692	0.7420087	0.417319	0.6243402	0.36268103	0.47596908	0.45172244	0.49818543	0.27030513	0.49688324	0.20476767	0.3131935	0.5248169	0.48457134
0.80431795	0.30550513	0.19710615	0.17687538	0.5723331	0.43834174	0.339333	0.49374306	0.0034962595	0.638854	0.47703236	0.5051111	0.5288659	0.47335607	0.62834203	0.5752161	0.42572188	0.8852378	0.36862248	0.47774923	0.7424127	0.7711626	0.36894158	0.44765088	0.14847472	0.56408036	0.22947034	0.3112725	0.6084399	0.6477809	0.21308923	0.7221784	0.26023167	0.13846503	0.972804	0.4509158	0.65927887	0.17233029	0.34763196	0.492725	0.31895894	0.5376779	0.31786966	0.53320277	0.2951207	0.30892068	0.37353957
