0.27639502	0.7805081	0.43357262	1.0000002	0.5598443	0.05292657	0.59010583	0.5479933	0.8051919	0.62568045	0.475071	0.346311	0.46619448	0.7389957	0.36645126	0.1823709	0.24189757	0.2931844	0.5810124	0.3959775	0.2949437	0.5643865	0.40166533	0.37039092	0.36400288	0.2770772	-8.940697e-08	0.5781166	0.5805817	0.6223186	0.20857511	0.6466845	0.39944476	0.46834219	0.40461072	0.5814845	0.5255835	0.38578779	0.15388978	0.23918304	0.47857657	0.3897259	0.37056994	0.3139267	0.77607214	0.7435087	0.467396	0.19276366	0.2988326	0.6842762	0.5202135	0.21591493	0.17596449	0.18882348	0.56996465	0.38233137	0.56850237	0.34247127	0.34161937	0.31502825	0.8500845	0.5507197	0.4208239	0.21432401	0.4780763	0.3772993	0.3492669	0.8078261	0.43006697
0.28335443	0.34319955	0.22609529	0.3553937	0.89652145	0.24002391	0.59173906	0.26219326	0.1387833	0.16380835	0.28352568	0.12952709	0.3604265	0.3227365	0.54603887	0.3673742	0.32045367	0.50525683	0.45308232	0.57474256	0.18117067	0.6287499	0.52613837	0.64854145	0.7060318	0.40840587	0.271991	0.020552665	0.65652555	0.4692461	0.30434412	0.4045221	0.5645249	0.38228455	0.42959592	0.28660727	0.43219584	0.5273374	0.2986511	0.91492915	0.7330019	0.51726997	0.55034196	0.19004723	0.060932606	0.5834577	0.37727076	0.32777426	0.91329813	0.4206299	0.30348706	0.16082683	0.14958638	0.3839527	0.73492134	0.48609287	0.39935726	0.25581807	0.48873055	0.32417047	0.6438479	0.42760336	0.14561862	0.2240975	0.36145797	0.4807049	0.72334343	0.35569787	0.23721212
0.2963258	0.5607396	0.6596476	0.2823586	0.9229975	0.3481583	0.5668803	0.55349445	0.4409435	0.43431717	0.32169634	0.33575183	0.08407366	0.13234094	0.5373167	0.39964885	0.19970831	0.5521176	0.259283	0.2991145	0.7462907	0.42414793	0.5618707	0.64163536	0.5667066	0.4521384	0.60515547	0.36468753	0.3130104	0.4836903	0.26419535	0.53170806	0.4808257	0.47840148	0.5019016	0.31069106	0.4494029	0.64214087	0.11854383	0.3231941	0.56530863	0.40696758	0.377063	0.26809853	0.05445844	0.45817974	0.31344238	0.4231375	0.44253197	0.19458677	0.72329867	0.17221192	0.6941649	0.55970955	0.35604757	0.8305742	0.42977896	0.3358609	0.4022891	0.093081474	0.56037515	0.5204767	0.6920675	0.5581842	0.5651773	0.3413204	0.24572675	0.3293273	0.23031473
0.076021075	0.41961646	0.51392484	0.28917408	0.9902836	0.59845906	0.6035309	0.30421132	0.4688417	0.4959084	0.2041964	0.28232765	0.26256198	0.49019134	0.37337852	0.5056268	0.50103724	0.21478301	0.30776963	0.4330408	0.3554134	0.45126453	0.5611077	1.0	0.40438884	0.6567323	0.55295354	0.23873438	0.334861	0.57181364	0.37686425	0.33921313	0.5671938	0.7209414	0.56452113	0.27259314	0.43833867	0.35394114	0.4517544	0.64489466	0.47856954	0.43140674	0.44351292	0.2882627	0.34144917	0.6670987	0.09395221	0.38157874	0.5382407	0.4262178	0.2894346	0.29791453	0.46099216	0.5113293	0.5516832	0.7731632	0.48789656	0.3152594	0.19364971	0.82338303	0.5469034	0.4323813	0.64929146	0.34436798	0.53689486	0.34889305	0.7031036	0.29926366	0.5270863
0.19265482	0.20966816	0.014059484	0.11288759	0.6698364	0.337005	0.4868278	0.5992007	0.5711733	0.349666	0.57480055	0.18984866	0.4351822	0.53026485	0.48070604	0.6009914	0.3564415	0.5322068	0.5353453	0.69409037	0.27576306	0.59467936	0.4568678	0.68288875	0.63956994	0.69310427	0.50668645	-2.3841858e-07	0.7661558	0.38773212	0.22246693	0.43293387	0.4721079	0.4526262	0.40347	0.4530048	0.9508394	0.5676174	0.5776526	0.3839168	0.83674085	0.42165112	0.2878092	0.672094	0.26968548	0.28417754	0.5049802	0.20451021	0.5699179	0.34396863	0.9059907	0.0555723	0.17308639	0.6231754	0.27875447	0.4541535	0.25733447	0.32887495	0.83783543	0.22247803	0.28495747	0.54454166	0.25733954	0.4057535	0.543522	0.22076201	0.57956296	0.6819465	0.22753984
0.18260674	0.7455299	0.69862986	0.19148068	0.4589586	0.47344968	0.6041368	0.6304448	0.42694914	0.47723657	0.16079433	0.46923533	0.222784	0.56783646	0.69648886	0.37633556	0.55855983	0.78395617	0.42121795	0.111017466	0.22896932	0.26212543	0.4614117	0.34584898	0.4820411	0.27927363	0.6026854	0.23279648	0.5499122	0.37157094	-5.9604645e-08	0.60185254	0.6330403	0.18192819	0.13836443	0.3945487	0.34165975	0.18754846	0.69412434	0.6711453	0.68736935	0.3409386	0.810328	0.5536355	0.35453752	0.60723066	0.36057687	0.9479441	0.51461077	0.32187682	0.9635925	0.5664172	0.21163341	0.38195464	0.6928617	0.6758873	0.6454958	0.5314111	0.20609146	0.50808865	0.33019686	0.35214034	0.25872892	0.5653428	0.47249913	0.41301292	0.6093904	0.45483318	0.63812864
0.51927024	0.7815831	0.7352264	0.27821213	0.47371313	0.39435512	0.4695541	0.6140636	0.5561056	0.47623155	0.19647883	0.30038875	0.3761038	0.28515464	0.5947355	0.2596735	0.55015814	0.7967541	0.04742387	0.37258953	0.14479342	0.7791649	0.5005453	0.47736016	0.5109483	0.23034509	0.6597915	0.242107	0.4823358	0.4351195	0.6491603	0.42731377	0.44905692	0.7876767	0.45865637	0.08415508	0.6480518	0.68063635	0.72603464	0.6759622	0.5750844	0.18977575	0.41898525	0.52819455	0.49060157	0.4818446	0.593343	0.5691474	0.24123867	0.31677496	1.0	0.50621766	0.3142272	0.29533377	0.4339792	0.6071195	0.5464443	0.35182682	0.29323432	0.7588695	0.53045774	0.34274584	0.34970927	0.7328942	0.62440664	0.4971563	0.5987879	0.8462695	0.7519781
0.44706655	0.7397618	1.0000004	0.214652	0.86436176	0.64013416	0.4606737	0.80222815	0.86824477	0.3331731	0.23154444	0.18295634	0.27050227	0.9999998	0.51678866	0.14297846	0.4403285	0.46870348	0.36943376	0.7023897	4.7683716e-07	0.55391717	0.6874428	0.25758463	0.47380143	0.580387	0.75113297	0.02742827	0.6228175	0.3347342	0.58288246	0.24741372	0.5893846	0.67044276	0.08248195	0.2478254	0.020790309	0.51015425	0.819641	0.71122	0.36329025	0.8525609	0.48080525	0.2962079	0.62270766	0.080415726	0.33694047	0.72963005	0.2251116	0.6513622	0.34690678	0.485901	0.5436647	0.46037257	0.13975903	0.118345946	0.21380629	0.6438475	0.46346653	0.2621898	0.5439159	0.41554147	0.25172	0.3415189	0.6069849	0.34951076	0.39949712	0.34469745	0.36152226
0.9999998	0.71768993	0.37442514	0.23659857	0.65925294	0.3826495	0.50079924	0.43420038	0.84252995	0.099689305	0.14238462	0.19354136	0.23578192	0.33746272	0.2934689	0.0603427	0.57268107	0.5554119	0.50584847	0.2946967	0.940021	0.5777718	0.3882349	0.2243996	0.32215506	0.38114867	0.49107993	0.4859833	0.9924461	0.08582112	0.8135913	0.20970291	0.5628687	0.47077814	0.9096304	0.4976669	0.7112657	0.48397306	0.41000426	0.62616074	0.45949918	0.4626516	0.4360991	0.4151122	0.3011412	0.17177972	0.37064436	0.37870693	0.62699485	0.42192215	0.630509	0.26619658	0.32222247	0.438597	0.5425838	0.2883656	0.6688986	0.61921215	0.3267151	0.99999976	0.41461608	0.4454372	0.41187558	0.5710804	0.38667297	0.41697845	0.35010552	0.48693222	0.21007898
0.83374584	0.57348037	0.43892115	0.32236814	0.44569886	0.14090285	0.47779238	0.33395255	0.46125054	0.16342911	0.13171376	0.30461526	0.22490992	0.41629365	0.13732451	0.18701763	0.5059917	0.339744	0.3531039	0.18776572	0.86350185	0.3540604	0.44502077	0.49413005	0.48692635	0.41362604	0.5957844	0.2776054	0.9906221	0.56928205	0.44756112	0.3516278	0.31755337	0.22830606	0.5739485	0.6231967	0.47517544	0.03817916	0.5832071	0.7781317	0.4280164	0.289535	0.6047729	0.15048015	0.42772937	0.36423072	0.31741086	0.41352788	0.36782858	0.6594736	0.2961424	0.6255771	0.30889508	0.34160674	0.12015277	0.84817183	0.7015657	0.25283006	0.8058084	0.1849139	0.3256155	0.56987715	0.59602666	0.30557704	0.41310936	0.50201035	0.5855672	0.17778438	0.81835425
