-2.087870682802008271e-01	-9.905564974767304409e-02	2.546221933056786457e-01	2.919816990167389825e-01	-2.942630022562054970e-01	1.023398034650252059e-01	1.356649493054373490e-01	-4.553648084837922938e-01	3.286497387223723532e-01	-4.160760843591584934e-01	1.861653559568736127e-01	1.941868769206694101e-01	2.739794721560495291e-02	2.152430771504322826e-01	1.351007105024411570e-01	2.004558970215000735e-01	1.659505284379352297e-01	4.648975144177036056e-01	-2.810587363301828012e-01	-3.829592379793343437e-01	2.078973420442480069e-01	7.669709794397228109e-02	2.353967661926513119e-02	-6.395058128927735841e-02	7.236615901949572383e-02	-1.137428688804752730e-01	1.889695497352923415e-01	7.215161762152232094e-02	-1.947669451504834837e-01	-1.758564887328621096e-01	-6.574257224753581041e-02	-6.569795403097467013e-02	-1.257255673538769380e-01	1.100297642579188828e-01	4.996353197546224423e-02	2.053346379046482317e-01	-1.727167626541774303e-02	5.361806134712761990e-03	1.133282762900442164e-01	-9.937331675221511285e-02	-5.513994871526502889e-02	-2.636916160292393507e-01	2.651038003956764089e-02	-2.850492085397422493e-01	3.606786700559156400e-01	1.886407926741103316e-02	-9.401783236445578062e-02	-5.028816933161015662e-02	3.578896415040632578e-02	-2.167865037115372928e-01	3.345716122029777223e-02
6.693804054604680920e-02	1.468163608577802703e-01	-5.915286983544899152e-02	1.297001495988445718e-01	6.203933158166974327e-02	-1.121130400808789118e-01	1.984237613125915956e-01	-1.008907964383801981e-01	3.996462626604461998e-02	-2.007602887397958169e-01	2.116410677728356934e-02	2.130578873787739858e-01	-3.528736606170767010e-01	-8.581514812207111098e-02	1.763586872691012275e-01	7.009729078453841300e-02	-2.865434916858161304e-02	1.513345597999712355e-01	-2.715082423966611036e-01	2.974034655826867102e-01	2.185602890495500494e-01	9.036333078416389220e-02	7.703926564145531508e-02	8.291400457897372955e-02	9.789741523501517551e-02	2.198610899648081596e-01	7.216551928959727413e-02	6.551249148189369938e-03	-1.224150430532694109e-02	7.987919462936127202e-02	-2.994178558386718647e-01	-3.772850391026564276e-01	3.637343737209402378e-02	6.742336611746410635e-02	-1.896112537816838362e-01	3.484019772928213521e-01	9.412771150651172425e-02	1.744650128351355745e-01	-2.142288022372428602e-01	1.822574694323239319e-01	1.939139295114505612e-01	-2.200104890075984532e-01	6.831339466825062101e-02	-4.619301718244643307e-01	9.675051191991657432e-03	1.634019631584471555e-01	-2.049566138526024150e-01	1.098624412509901192e-02	-5.764925166461211392e-02	-2.195203642500843655e-01	1.467748436484029584e-01
-1.745368655271020697e-01	-1.228701112697379721e-01	-3.264901881007310075e-02	1.317871755397744538e-01	-2.211584191817779210e-01	-1.331873387054230418e-01	2.356567679500039814e-01	-4.698540420317617872e-01	-6.131919506895369687e-02	-7.184608812476493689e-02	2.113623756681726196e-01	2.561079531031228984e-01	-3.224764509667813472e-01	3.638082356704013254e-01	2.964539388200818082e-01	1.643934073947393992e-01	8.677281680402705588e-02	2.488837604661711111e-01	6.841545375020240127e-02	-4.614559294690716990e-02	1.639604683112053929e-01	-2.179781587223173778e-01	2.309321486099076837e-01	-5.336654876599134130e-03	4.094398027347923713e-02	-3.285144704992272718e-03	-2.088148885406574395e-01	4.558244619586972191e-02	3.473333612426290906e-02	1.982126660597608725e-01	-1.779043379216781184e-01	-2.226024030200094150e-01	-3.002432605598966964e-01	1.557066792642707032e-01	-1.096612025961954950e-01	2.511339671301370813e-01	-5.428336299593619629e-02	-6.981587468200248225e-02	-3.652412570275844761e-01	-8.199954488090596683e-02	-1.420670264615150058e-01	-2.275373108041364723e-01	-4.589368396780095505e-02	-2.041691264412948403e-01	9.464515982011278972e-02	1.480400959994338794e-01	-1.200279176311354196e-01	6.344182441692139407e-02	-5.931705818998112695e-02	-1.416452855192643356e-01	4.671969157760689703e-03
-3.853354203060051497e-01	-1.922352670330076674e-01	2.593703143281524404e-01	2.963659717504115165e-01	-4.157026795801380126e-01	2.900700883589245604e-01	4.413886242618265954e-02	1.439012546876919374e-02	2.387913585347762047e-01	-1.396217102716941494e-01	1.939929364476941920e-01	-1.401584068957320850e-01	-3.547420124589829860e-02	2.472218517551847961e-01	5.619693650342281327e-02	1.345477208233823718e-01	2.403915622989736267e-01	3.548921486405708370e-01	-2.356477323550519032e-01	2.697032806672000280e-02	2.478815209180266488e-01	4.299800181704050428e-01	1.196385295105019120e-01	2.783320049260862988e-02	3.529064678062714955e-01	2.117027098082044090e-01	-7.378886446152461975e-02	2.710308658632615830e-01	-1.653040301070151930e-01	-2.421220110076608423e-01	7.235636616496017581e-02	-1.311042539605864476e-01	-5.400326808328879263e-02	-7.417907107653783083e-02	7.751910888781592471e-03	2.641072622843040896e-01	4.406964489279164253e-03	-3.249107731110566916e-02	-1.523626840880771549e-01	-2.745824987337306886e-02	-1.039899624134643132e-02	-3.716600724487805762e-01	2.506363126322100343e-01	-1.447353749844352416e-02	2.228408721662080427e-01	4.871332094330420998e-02	-1.207057998427449735e-01	-1.235421865855611673e-01	-1.110749873624162359e-01	9.223514026791468368e-02	8.334270852356058523e-02
4.277767321820474811e-03	3.509549785137317524e-01	-1.432106866429062042e-01	-2.768473718259302219e-01	-1.157218918571170825e-02	-4.474964014235883331e-02	1.553065721375811725e-01	1.473163320573441515e-01	-2.584628688190457879e-01	-1.939196444408206876e-01	-1.252456969140820497e-01	-1.591711504716357140e-01	8.953600184361010239e-02	-4.952793507942391746e-03	1.223810981983313867e-01	-2.942791098913533632e-01	-3.221556061779720093e-01	-1.940632756482947863e-01	-9.320212591969077864e-02	3.189827805823148843e-01	1.818531207197508770e-01	2.529980115362728127e-02	1.015998259528483605e-01	-1.106645375616258642e-01	-1.241796874684250422e-02	2.160143894626860572e-01	5.051172772211895978e-01	1.039546972149262144e-01	-4.092142108337664119e-01	2.480812371732475652e-01	6.870966623055850542e-02	-3.747247105444715953e-01	-5.638503938345231642e-02	1.083186249316378802e-01	2.967258647828625584e-01	2.071958892894165682e-02	1.189814535387299747e-02	1.364238159447467638e-02	-1.320822681631330653e-01	1.097178735139300865e-01	-1.125703613530785021e-03	-1.026257413274715008e-02	1.167371779529891018e-02	6.967494783934108371e-02	8.099803772579329542e-02	2.154299267072526738e-02	-2.872475348806191042e-01	1.745557616811655721e-01	-4.254096237331785046e-02	-6.386280988882896137e-02	3.737898967319686766e-02
2.281842083591709147e-01	4.735075395095784678e-01	-7.152797642821963342e-02	-2.403217589106682872e-01	2.421000685061956426e-01	1.741741897526388472e-01	7.119780041969316076e-02	2.751426787566825238e-01	-1.635610646745294938e-01	-5.148565241866255582e-02	1.583669240597482264e-02	-1.220338026042158547e-01	2.316030078933545844e-01	-1.888200374161416450e-01	-1.666165594016207063e-01	-1.110691009452557526e-01	-4.582418144501686913e-02	1.026958374180188677e-01	1.587171361467441116e-02	-1.061842117088566129e-01	6.369238161714882440e-02	-1.501857030612262223e-01	-9.250549788435870335e-02	2.435947274560512077e-01	-3.197983055374573058e-01	2.343473895854543063e-02	4.452668976514372323e-01	9.287226886387507652e-02	-3.000928335115035650e-01	1.229119917693474451e-01	-2.684201000366847473e-02	-2.800839814398460859e-01	1.783642429348799296e-01	-5.633252389310112844e-03	8.342821046772186389e-02	-1.970206707381504940e-01	7.531231097114912676e-02	9.458505587886531507e-02	-6.609222599685146693e-02	-1.072620850536384063e-01	4.935995016506101313e-02	-2.173931801061071978e-01	8.996196615320437018e-02	-1.233626171182870962e-01	2.443460642710393316e-01	1.411314532455166249e-01	3.475470353118204417e-03	1.032628057157618101e-01	-1.053737613998663447e-01	-4.856396081343331006e-02	1.258622993202610906e-03
3.489481719239660440e-01	4.415374842195951555e-01	-9.646781150969466201e-03	-1.349294127507673913e-01	3.949591806947383432e-01	-1.259270479088613337e-01	-9.097147809214189973e-02	1.021373604344494451e-01	-2.185713938538619006e-01	-1.586302675839300902e-01	-1.831476110013531833e-01	-1.612127814635259115e-01	4.389313510923077977e-01	-9.984995541103730554e-02	4.001983288319242438e-01	-1.120759694248795874e-01	1.234490272116326587e-01	4.034580159062813864e-01	-1.174058207558246747e-01	1.062921563710792078e-01	1.863053379959378475e-01	1.116175427783362706e-02	-2.581130028496899098e-01	3.481774617569231012e-01	1.124588900539444727e-02	-1.405643521636159611e-02	3.344899489326036424e-01	2.639504764051050709e-02	-5.276101803991301020e-02	1.327724532524521550e-01	7.370528922415117701e-02	1.093449355805733852e-01	3.870329680389451854e-02	-9.230500469795048513e-02	3.670267498161477460e-01	-1.268938217837961568e-02	3.943211787361319137e-02	4.475216754625753468e-02	-4.856614561198165925e-01	-3.075328019484580566e-01	-2.433182682670065877e-01	1.659280025691922331e-02	3.932331940020047933e-01	1.851103843853420527e-01	2.018180245479775647e-01	3.111540142584404700e-01	1.139979166424648083e-01	3.039403390652518078e-01	-2.006372564738152786e-01	-1.409515826498843223e-02	-1.096301766621025631e-01
4.796942546606113855e-01	5.073344263606172078e-01	6.574394468733874008e-02	-4.425700036423608763e-01	2.044299846171857005e-02	-1.412226939851430330e-01	2.435220326111427747e-01	8.196810845412708102e-02	1.416893696777099809e-01	1.540600343472607603e-01	3.621673996386300942e-01	1.752742825235671098e-01	-1.623663396471238252e-01	-2.158079943362826436e-01	-2.783646768890712941e-01	2.601739715314147494e-01	-1.315263681093463422e-01	-1.818641748441219841e-01	-5.347362255239235251e-01	-1.407228573732167975e-01	2.038177005948161591e-01	7.824318862223175741e-02	-6.955507592262638594e-02	2.070803945191907469e-01	-2.099128988924894162e-02	1.744493028974163362e-01	-4.516815254516040046e-01	-8.342053504611426917e-02	6.609128746316700331e-02	5.660165861717340180e-02	-8.591052827883632892e-02	2.817721688624542642e-01	1.622759716962590970e-01	-1.403284753375791116e-01	-1.195728928635752114e-01	-1.358912511307984183e-01	1.133329685895282241e-01	-1.575587201121584624e-01	-4.276881645068917465e-02	-4.600516377950083363e-02	-1.213037381829940864e-01	-1.498986385669871246e-01	-1.105578301114653744e-01	1.631953425887555376e-01	6.091401359879611288e-01	-1.367194466004924558e-01	-2.137561176770991569e-02	-3.125849803490458184e-02	-6.898398867345698071e-02	-1.359898386480353771e-01	-5.400207101018363737e-02
4.199791979427432986e-01	4.905291125514012474e-01	9.352357893914750586e-02	-3.440298140195770515e-01	-2.209539364318087451e-01	-2.477117615627977276e-01	5.796808467085197425e-02	1.641459594328220986e-02	-6.336923265322502198e-03	-1.002710027426981926e-01	5.322680491761415666e-01	1.249152810248741335e-01	-3.659712801903099444e-01	-3.377886191431888618e-01	-2.822427854153596871e-01	-1.495550042473146324e-01	-3.825151323831691985e-01	3.458225673083327456e-02	-1.564022290852200847e-01	6.473854191132719701e-04	3.909027517746456633e-03	1.658605589581662876e-01	1.851058701620212077e-01	-2.423656021742051081e-01	-9.568158451249998697e-02	-3.094863835624395154e-01	-4.536869312369771756e-01	1.259863585829563148e-01	1.769558002420136555e-01	1.045006734791210506e-01	-1.310572636382148319e-02	1.710139794050365702e-01	2.583949644923325684e-01	1.201513568546097588e-01	-1.031530958579300050e-01	-8.222556654229702666e-02	9.715458309992422437e-02	-9.401804706925012689e-02	-4.443130429171804341e-02	-4.928668806920343676e-02	5.605420110059954747e-02	4.849922416187008034e-02	9.751105946689850312e-02	3.066670224156868574e-02	5.860881471245112939e-01	-1.657027300455038155e-01	3.343751375992698449e-02	8.009462018019862517e-02	4.380316608141729406e-02	-1.520411999818309656e-01	5.849926644977418433e-02
2.966342070479076054e-01	5.174203192116202388e-01	-1.364545507279670278e-01	-1.716471295453372570e-01	-8.350996742784669302e-02	-1.074105044052976327e-01	-1.334512668754867237e-01	3.759789073700670614e-01	-6.114350062312032263e-02	-1.716009981300414544e-01	-9.158174493207654754e-02	3.698435211055862287e-02	-4.510280016271257970e-03	1.269520340444342810e-01	3.678320964313423758e-02	6.731587859883504665e-02	7.430651320425087081e-02	2.885608501692539241e-01	-2.160415432803884928e-01	1.801531515604353761e-01	-1.717570239365420054e-02	-2.158435403427733101e-02	3.859037495579516197e-02	1.673040367837527187e-01	3.204190137151066708e-01	-1.193017428699839726e-02	-3.038507547135642084e-01	-4.836559202027534282e-02	1.363871954841016365e-01	3.170718606077617130e-01	-2.108722043540235958e-01	5.861665997348387558e-01	1.805751714521589280e-01	-1.451868726710144608e-01	4.547833848575425636e-02	-1.008012699996710566e-02	5.959076782648418252e-02	7.924063542497630785e-02	-1.135066962990421702e-01	-7.874201431965446862e-02	-2.125522875438307091e-01	-1.002137610703959653e-01	-1.864164782459711844e-01	3.175924060523906967e-01	1.761674036970574397e-01	2.848725278828306839e-02	-1.321184095157688643e-01	-2.293470756870432392e-01	-2.399861577680812985e-01	1.433158686811576432e-01	2.171646952531469665e-01
