0.1439544	0.2505201	0.40655044	2.682209e-07	0.4426267	0.91859984	0.20047736	0.45566165	0.36749673	0.7117347	0.63887024	0.44265926	0.49674475	0.7046113	0.44651026	0.44362333	0.3459587	0.24089356	0.43783307	0.4936975	0.17049447
0.39868423	0.76685286	0.92811537	0.29437426	0.49320963	0.40567964	0.70173705	0.23613597	0.49023947	0.09035689	0.32924956	0.5446467	0.32267535	0.7820494	0.50025535	0.18914327	0.25259334	0.39603767	0.57440335	0.19705471	0.6180239
0.5152949	0.48603988	0.7667582	0.34043357	0.5976332	0.6333194	0.42024663	0.046590388	0.5175542	0.028349519	0.64416796	0.48501316	0.4951944	0.39731762	0.15840974	0.37947348	0.54096556	0.61957556	0.6281389	0.6143934	0.40021986
0.41170457	0.6774697	0.7735326	0.25127995	0.62783253	0.36584303	0.40546247	0.17150715	0.30476537	0.39531928	0.41023764	0.5769754	0.8374002	0.24910507	0.36311245	0.35416746	0.20630448	0.58570457	0.432641	0.54955256	0.44424054
0.19383715	0.99999964	0.5567021	0.5342978	0.5955697	0.5005971	0.41183555	0.46874282	0.30372933	0.5836711	0.55424565	0.5150055	0.27823412	0.54975307	1.0000007	0.11475095	0.3517288	0.7039676	0.5845859	0.3176552	0.35117853
0.20873445	0.22327372	0.26160055	0.4820493	0.7350304	0.49987787	0.4859926	0.45850807	0.50790733	0.058300585	0.51946425	0.23850869	0.70166767	0.40294772	0.50249183	0.49306884	0.6535098	0.55679584	0.8121739	0.30906394	0.3651579
0.4480603	0.09793812	0.4647218	0.58353996	0.5151481	0.67693335	0.43289983	0.51748073	0.553008	0.17100656	0.38279045	0.17551678	0.51753765	0.3712744	0.58831525	0.14071605	0.5451306	0.3229729	0.3487488	0.6770679	0.63559246
0.57003325	0.019769847	0.40373027	0.37814093	1.0000001	0.57521087	0.21413094	0.6281248	0.28395408	0.12459022	0.67774266	0.36848724	0.5718633	0.54757315	0.77291554	0.6992761	0.48821494	0.2754218	0.079931885	0.3539825	0.58849907
0.5381958	0.0499354	0.88100284	0.4115409	0.6217382	0.6628211	0.4733113	0.6083354	0.609073	0.04288572	0.5088453	0.22126707	0.23347934	0.28230894	0.4394535	0.34582418	0.57464886	0.49422613	0.25205958	0.39686102	0.7316543
0.55682987	0.19886151	0.7100129	0.3458143	0.35105202	0.72158146	0.6505847	0.34433913	0.5886062	0.1306198	0.48627192	0.2839411	0.42456067	0.47397524	0.44077262	0.74949396	0.37924471	0.7814773	0.4293009	0.26424414	0.50860834
0.70405656	0.16802463	0.70275277	0.50880915	0.7828257	0.5996076	0.12767136	0.7375721	0.19332731	0.10619271	0.59305185	0.1788286	0.34868664	0.5169352	0.47646996	0.86470324	0.13963014	0.78343797	0.24957497	0.65648144	0.47359356
0.5986389	0.10791832	0.53637743	0.38052627	0.5120941	0.27631032	0.4404408	0.42370266	0.6528033	0.47193927	0.19390923	0.31148425	0.2873393	0.75086695	0.63184774	0.45446438	0.3914653	0.40459287	0.24302043	0.51113856	0.5569269
0.15714763	0.31308982	0.5345767	0.26331148	0.54547405	0.6877693	0.3971944	0.31576526	0.39211565	0.30789858	0.7881922	0.6270104	0.698927	0.37627378	0.09883171	0.5791942	0.38621318	0.2950354	0.43161434	0.58811396	0.45029703
