0.7604716	0.8586613	1.0000002	0.35585737	0.40013233	0.6308217	0.27406776	0.3665775	0.59216195	0.39680928	0.32577276	0.06791943	0.60011005	0.69672775	0.5261375	0.47782084	0.4066128	0.5306815	0.598973	0.467988	0.35299745	0.22391395	0.3612071	0.6225759	0.31123185	0.51293164	0.06801078	0.5116366	0.4251639	0.69052094	0.54972357	0.34020334	0.46722743	0.3333633	0.30641457	0.47410515	0.2866404	1.7881393e-07	0.43822137	0.4479782	0.9999999	0.28068072	0.5540215	0.43482012	0.24754283	0.5414568
0.2597349	0.41787905	0.280331	0.15666333	0.46360362	0.5682877	0.06746253	0.67942894	0.39604288	0.6066597	0.30028218	0.5914668	0.2180917	0.32592276	0.6224819	0.56231666	0.13996026	0.4194236	0.5700633	0.30063397	0.17623402	0.14721745	0.624256	0.38746047	0.6854943	0.88922393	0.38684922	0.70986336	0.33735174	0.2748975	0.30924672	0.7306033	0.3785811	0.21991315	0.4354445	0.42151964	0.16968995	0.4537189	0.32894439	0.46790263	0.20803484	0.55777776	0.47457412	0.36351103	0.17922682	0.5442445
0.54610133	0.42971018	0.20902988	0.42440683	0.19705719	0.10656366	0.2764737	0.54971373	0.50635993	0.5799095	0.18768904	0.5439073	0.399611	0.38427746	0.45391583	0.5721644	0.10702646	0.3306389	0.3360204	0.23502827	0.33340588	0.26570547	0.4954411	0.28243908	0.41651326	0.47066918	0.47011065	0.45248026	0.12324026	0.4168065	0.34827504	0.55513656	0.5170576	0.18085885	0.2825633	0.31333575	0.012185156	0.32738167	0.59656036	0.6457079	0.15006469	0.6193571	0.38962647	0.8522835	0.43604815	0.5452364
0.18485032	0.30957535	0.27983516	0.16774619	0.43207258	0.37808892	0.1040833	0.53633946	0.57111406	0.63762605	0.12384778	0.2630632	0.64000404	0.45604524	0.43063283	0.5277055	0.2956675	0.41932952	0.4325311	0.27212736	0.21320806	0.27077976	0.5248097	0.40783966	0.21546754	0.65296406	0.5224894	0.51679856	0.31690276	0.5215006	0.3184999	0.5144918	0.5049766	0.10808158	0.52338636	0.4406888	0.29614723	0.38058615	0.4036932	0.8004433	0.18278687	0.8325575	0.24893576	0.4964281	0.20375483	0.5980198
0.16669668	0.4776616	0.27926195	0.017602712	0.49882886	0.54008895	-2.3841858e-07	0.6645132	0.57648724	0.39408726	0.37132066	0.69481015	0.32112652	0.35718894	0.61914134	0.556919	0.13361046	0.35275224	0.65402555	0.2929433	0.5488305	0.062439293	0.22624464	0.5114165	0.5270745	0.74758536	0.5823716	0.51147115	0.4439528	0.39533177	0.40061453	0.5753365	0.44963434	0.055821747	0.4048306	0.56492656	0.4926199	0.3970691	0.42946887	0.49663788	0.16558519	0.6214613	0.6862111	0.7093689	0.2594805	0.6112083
0.71533513	0.35431448	0.20121129	0.2930861	0.4325616	0.0900999	0.29494667	0.43546104	0.36255231	0.52760804	0.3425583	0.5615414	0.62753665	0.4142203	0.2896611	0.11684978	0.29915357	0.18143798	0.43309793	0.37867585	0.3745103	0.63575125	0.20705956	0.4082834	0.35482383	0.6593205	0.29991347	0.81027544	0.071333826	0.3615187	0.75164497	0.7224668	0.1315693	0.37642586	0.58982146	0.23851421	0.72634506	0.19136563	0.48769322	0.5444063	0.28145415	0.16634527	0.37991393	0.3358143	0.33455965	0.27186814
0.8317807	0.30206415	0.21003966	0.53449565	0.24532504	0.10328695	0.45703217	0.49364007	0.4271487	0.44523245	0.30194908	0.55109525	0.62753415	0.46399423	0.23811471	0.22279525	0.28754905	0.24189451	0.31652105	0.16517484	0.7515718	0.6013938	0.3110959	0.47629592	0.53194976	0.84126925	0.2215972	0.70552635	0.037428677	0.5059314	0.5670389	0.51117873	0.18139842	0.5072165	0.66937315	0.6715206	0.31872147	0.4598412	0.50501657	0.17911571	0.42309713	0.3534625	0.2795773	0.35907418	0.43651885	0.16183838
0.948931	0.44931465	0.08969313	0.67494786	0.31861025	0.39145166	0.6784605	0.65770465	1.0000005	0.6153344	0.43157628	0.7514016	0.6767521	0.57165	0.33110753	0.25735232	0.45707905	0.29211587	0.29238367	0.23486368	0.28361008	0.45015088	0.36789662	0.47508878	0.62751746	0.6572677	0.14695132	0.9092103	0.2881021	0.6671589	0.5739176	0.13954896	0.43341914	0.20543617	0.5919477	0.5275697	0.7476375	0.5622454	0.33845484	0.16583851	0.67485434	0.26022372	0.304969	0.12126428	0.29878992	0.5942844
0.7229835	0.014199287	0.2847328	0.74200433	0.62023336	0.7066293	0.4459774	0.14557776	0.24981363	0.24709244	4.4703484e-07	0.62343687	0.13480765	0.4245642	-8.940697e-08	0.48354298	0.28914213	0.5683974	0.35239005	0.120595664	0.5071335	0.32052052	0.46167672	0.6447213	0.53879297	0.46777242	0.69806033	0.72729194	0.7093135	1.0000004	0.25920838	0.7079745	0.2913434	0.5801906	0.29495978	0.5618577	0.340087	0.54443043	0.4126074	0.43694237	0.4263076	0.28619948	0.45979357	0.65139514	0.23419414	0.45770615
0.74762696	0.088245004	0.24617991	0.68770945	0.6520701	0.64669657	0.16259316	0.1813055	0.22141038	0.39160845	0.308402	0.678396	0.2520433	0.5071371	0.13270548	0.425856	0.38839874	0.6143387	0.3058122	0.23558241	0.35823795	0.15174362	0.46766275	0.33523467	0.6435908	0.26176792	0.6284344	0.64438975	0.5466403	0.94176555	0.14733702	0.7466021	2.682209e-07	0.6445045	0.5290145	0.3797505	0.49866864	0.3949577	0.3675831	0.6913997	0.22996628	0.591152	0.47207624	0.6831706	0.66575617	0.33294564
