-3.232770456614869614e-01	1.278699593913739108e-01	-2.787689337009579549e-01	1.240206282534573184e-01	-2.493726059943838502e-01	2.698782247190671391e-01	4.664237073787386167e-01	1.132286782295401605e-02	-2.063697451160715346e-01	8.542626104324602121e-02	-2.448882232110977941e-01	5.059169085584444558e-02	2.156990673556710703e-01	-1.404733081289593066e-01	-1.178643550936120249e-01	-2.772991637228608072e-02	1.132511640363767641e-01	-1.901197346293944934e-01	-1.127081940023455381e-01	9.715423417474899903e-02
-3.549465562522301498e-01	2.881212318551386042e-01	-3.397031106017275176e-02	-2.736505401196760029e-02	-5.325996100019478319e-02	-1.261554564501084219e-02	2.994993730182947678e-01	-7.708881644259349755e-03	-4.043059071881796585e-01	1.788497100853566057e-01	2.166148735237864720e-01	-2.454019237097072315e-01	3.380962433789137800e-02	3.287611454720269083e-02	4.991674868439376078e-02	1.719349014059419478e-01	1.369229513672027831e-01	1.728188932663566602e-01	9.844160099373940043e-02	2.222783690789014582e-02
-3.913586326504343849e-02	4.665992577902431521e-02	-1.993718159697168146e-01	1.020278274919483169e-02	-8.051771735226263826e-02	-9.945793206828463726e-03	3.206805938168987291e-01	-2.185417613434760820e-01	-2.725421796640351002e-01	-3.841095890657874462e-02	1.078563786256806489e-01	-3.689797278401604763e-02	-1.685295411162316404e-01	3.545189939149652747e-01	7.407405454425849967e-02	2.239416136341078056e-01	-6.200301769185392192e-02	-1.972219378232242804e-01	-8.298804320176043914e-02	1.307844538743542506e-01
6.775748568451998854e-02	-2.368292909515565814e-01	-5.063088756898964649e-01	-1.181855720820603750e-01	-3.123457943601894993e-01	-8.600533984055609704e-02	6.052258449224033610e-02	5.669457426197979655e-02	2.249177902885565739e-02	1.155446780542845470e-01	-1.256339720896572365e-02	5.779340028035170329e-01	2.235066777619733880e-01	-1.632600267448004461e-01	1.080201299891056788e-01	2.006907173175266346e-01	-6.801977346017552828e-02	-3.325515374666123541e-02	4.202677900986959841e-02	5.637553845495189148e-02
-4.359513982077837246e-01	-4.588772538380907207e-03	2.474573315699055975e-01	-1.016016942512308896e-01	6.616840051218338126e-02	7.013966473627188634e-03	-2.220562638425969959e-01	-4.131173017466424624e-02	1.072865195311582982e-02	3.487041291159839740e-01	8.242315957866770681e-02	9.254014063521334710e-02	-7.032922339624066328e-03	2.327378064863615814e-01	-9.821806816042401300e-02	2.463411551057473059e-01	1.182471908246870568e-01	2.561021741663236928e-01	-4.859449064174162225e-02	-2.122044338707645417e-01
-2.475295314763554799e-01	1.818283016919799433e-01	3.804140514753889812e-01	1.391292852084666520e-01	-2.991495792114063912e-01	-4.961791168931477952e-02	-3.816671948478368714e-02	2.054153822636773097e-01	6.740707396578282662e-02	-1.015477565586208608e-01	1.481445219859303941e-01	1.782570042938343702e-01	-1.059207702734210055e-01	2.510972301225904493e-02	-1.737670244566714706e-01	-3.604360981456440627e-02	1.618942183902545573e-01	1.066552650796826762e-01	-1.344297563624592129e-01	-2.699558868026113445e-01
-2.612388295289101992e-01	3.379584226744070663e-01	4.213750547465697771e-01	2.048391876805011058e-01	2.531567231626495884e-01	-1.799818873623824644e-01	-6.489884932237929838e-02	-5.364508765400672480e-02	1.802074474324863174e-01	-3.727774185257273776e-01	1.181137686297979300e-01	3.502580222878928229e-01	3.910995913105307781e-02	9.054281914309569856e-02	-4.638641654627624344e-01	3.656159542406985374e-01	-1.003415503310492729e-01	7.509940541365860145e-02	2.327705082461204444e-01	-1.154160907051039464e-01
-3.349140045472545069e-01	3.086451858022971617e-01	4.267050977921002519e-01	2.503690869339404990e-01	-9.985664275945886625e-02	2.959641717772774211e-02	4.006757412093710502e-01	1.316183997057449873e-01	1.581159913007729456e-01	-1.933192188622105956e-01	2.471570358266726997e-01	4.164326799759114628e-02	-7.248963116135763440e-02	-2.460382786699106816e-01	-3.844463485333533131e-02	1.530843077886374637e-01	2.233021496046471155e-01	1.837584506130141571e-01	-5.904659900317175969e-02	-2.281133059183621803e-01
-2.477863327149943673e-01	2.983934780155729771e-01	2.648567077788044899e-01	5.273482627130544192e-02	3.150753369496204215e-01	2.105286341616695311e-01	2.428164361502989366e-01	9.911097120633056978e-02	-1.081054078301178500e-01	-1.053349568033782636e-02	2.705858107813836066e-01	3.600430868725185141e-02	2.068337209239474450e-01	-1.158168583565776476e-02	2.308666679320824089e-01	-1.767826375879095677e-02	2.128629999600069322e-01	-9.798449027544266221e-03	-4.253294298596364126e-02	-1.685060472477110660e-01
-2.235348312972906537e-01	4.534106075029160077e-01	2.778726797620081901e-01	8.487277228872348867e-02	4.257400824551273444e-01	-3.387068903487474580e-01	2.086243560951617504e-01	3.701111014714043163e-02	2.884085012464140951e-01	-1.985683685885273053e-01	2.107809634490427353e-01	6.648966939362604966e-02	2.377721990780608530e-01	-8.553465176106708756e-02	9.624905940753437916e-02	4.082948386604126623e-01	-1.654555185912262860e-01	-2.317611074833084428e-01	7.851454292989658301e-02	-2.857395491955165290e-01
