Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	0.9722611904144287	0.8887122869491577
LGR6	-	-	-	-	NA	Other	0.9743592739105225	0.7437373399734497
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	0.9938532114028931	0.6817909479141235
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	1.0	0.808821976184845
LGR4	-	-	-	-	Class A Orphans	classA	0.9597383141517639	0.8350225687026978
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	0.980566143989563	0.8324080109596252
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	0.9216155409812927	0.9146558046340942
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	0.974311351776123	0.8183685541152954
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.9739664793014526	0.7936748266220093
ADGRF1	-	-	-	-	NA	classB	0.9330634474754333	0.8818539381027222
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.9649678468704224	0.8326675891876221
LGR5	-	-	-	-	NA	Other	0.9194759726524353	0.8435389995574951
ADGRE1	-	-	-	-	NA	classB	0.9649378061294556	0.8475666046142578
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	0.9355632066726685	0.8435025215148926
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.9668973088264465	0.7232639789581299
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	0.9282529354095459	0.8247835636138916
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.949392557144165	0.7375998497009277
TAS1R3	-	-	-	-	NA	classC	0.9106635451316833	0.7406625747680664
TAS1R1	-	-	-	-	NA	classC	0.8948805928230286	0.8039361238479614
TAS1R2	-	-	-	-	NA	classC	0.8681280016899109	0.8877491354942322
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	0.9351397752761841	0.8121230602264404
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	0.9166467785835266	0.8266428709030151
GPR156	-	-	-	-	NA	classC	0.96355140209198	0.767569899559021
ADGRG7	-	-	-	-	NA	classB	0.8803716897964478	0.9184221625328064
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.9112170338630676	0.761217474937439
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	0.83194899559021	0.93257737159729
RXFP1	-	-	-	Not-coupled	Relaxin family peptide receptors	classA	0.8139193058013916	0.9700816869735718
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	0.7903965711593628	1.0
GPR149	-	-	-	-	NA	Other	0.8930957317352295	0.834600567817688
ADGRF2	-	-	-	-	NA	classB	0.8249300718307495	0.8988486528396606
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.846589207649231	0.8557776808738708
LHCGR	-	-	-	Not-coupled	Glycoprotein hormone receptors	classA	0.8104283809661865	0.8984057307243347
ADGRF4	-	-	-	-	NA	classB	0.8246288895606995	0.901577353477478
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	0.8029131889343262	0.9099816083908081
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8992303609848022	0.672648549079895
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	0.821578860282898	0.8247267007827759
ADGRL4	-	-	-	-	NA	classB	0.8137021064758301	0.9307674169540405
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8205758333206177	0.822998046875
ADGRE3	-	-	-	-	NA	classB	0.8310844898223877	0.8190851211547852
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8615078330039978	0.689696729183197
GPR50	-	-	-	Coupled	NA	classA	0.8645099401473999	0.6573055386543274
GPR37	-	-	-	-	Class A Orphans	classA	0.8607252240180969	0.6067335605621338
GPR153	-	-	-	-	NA	classA	0.8866949081420898	0.5115868449211121
GPR107	-	-	-	-	NA	Other	0.8284972906112671	0.6553486585617065
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	0.840336799621582	0.5623154640197754
FZD9	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8331400156021118	0.5090891122817993
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.850014328956604	0.6257710456848145
GPR162	-	-	-	-	NA	classA	0.8673279285430908	0.4814958870410919
FZD5	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8289880752563477	0.5237985849380493
FZD10	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8208175897598267	0.5635427832603455
FZD7	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8076602816581726	0.5023248791694641
ADRA1D	-	-	-	-	Adrenoceptors	classA	0.8599238991737366	0.38900166749954224
FZD2	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7981961965560913	0.4947924017906189
ADGRA1	-	-	-	-	Adhesion Class GPCRs	classB	0.8532099723815918	0.36987191438674927
GLP2R	-	-	Coupled	-	Glucagon receptor family	classB	0.7806042432785034	0.4752509593963623
PTH2R	-	-	-	-	NA	classB	0.7799015045166016	0.4949422776699066
ADGRG3	-	-	-	-	Adhesion Class GPCRs	classB	0.7670161128044128	0.47014033794403076
GPR75	-	-	-	-	Class A Orphans	classA	0.7709742784500122	0.47169387340545654
FZD4	-	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7561085224151611	0.4486537277698517
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.7933763861656189	0.4038480520248413
GPR161	-	-	-	Not-coupled	NA	classA	0.7500543594360352	0.4137415885925293
ADGRG5	-	-	-	-	NA	classB	0.7224682569503784	0.40271979570388794
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.7353359460830688	0.4378601312637329
ADRA1B	-	-	-	Coupled	Adrenoceptors	classA	0.7707737684249878	0.3255535662174225
GPR176	-	-	-	-	NA	classA	0.7278931140899658	0.3863368332386017
GPR101	-	-	-	-	Class A Orphans	classA	0.7471807599067688	0.35915684700012207
GPR135	-	-	-	-	NA	classA	0.7200639247894287	0.14284107089042664
PTGER4	-	-	Coupled	Coupled	Prostanoid receptors	classA	0.6857166290283203	0.2705190181732178
HRH1	-	-	Coupled	-	Histamine receptors	classA	0.6755289435386658	0.33762240409851074
C3AR1	-	-	-	-	Complement peptide receptors	classA	0.6486853361129761	0.32280880212783813
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.6208620071411133	0.3783526122570038
GPR37L1	-	-	-	-	Class A Orphans	classA	0.663530707359314	0.24818480014801025
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.6665582060813904	0.2655331492424011
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.6380224823951721	0.29793569445610046
OPN4	-	-	-	-	Class A Orphans	classA	0.6566833257675171	0.2248767614364624
GCGR	-	-	Coupled	-	Glucagon receptor family	classB	0.635970950126648	0.25628238916397095
DRD5	-	-	Coupled	-	Dopamine receptors	classA	0.6509234309196472	0.2776440680027008
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	0.683990478515625	0.1358446478843689
CALCR	-	-	Coupled	-	Calcitonin receptors	classB	0.6104040741920471	0.34254908561706543
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	0.6005476713180542	0.3432026505470276
HTR2A	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	0.6166422963142395	0.35363855957984924
GPR152	-	-	-	-	NA	classA	0.6539663076400757	0.12432515621185303
RXFP3	-	-	-	-	Relaxin family peptide receptors	classA	0.623705267906189	0.20487579703330994
ADCYAP1R1	-	-	-	-	VIP and PACAP receptors	classB	0.5996584296226501	0.3288933038711548
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.6057852506637573	0.21127358078956604
ADRA1A	-	-	Not-coupled	-	Adrenoceptors	classA	0.609066367149353	0.2929801344871521
CHRM2	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	0.6349422931671143	0.3237800598144531
TACR3	-	-	-	-	Tachykinin receptors	classA	0.6042253971099854	0.28407859802246094
ADRA2A	-	-	Coupled	-	Adrenoceptors	classA	0.6671403646469116	0.15895554423332214
GLP1R	-	-	Coupled	-	Glucagon receptor family	classB	0.5841485857963562	0.2750270664691925
GPR142	-	-	-	-	NA	classA	0.6208245754241943	0.17571815848350525
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	0.6558645367622375	0.09912487864494324
CALCRL	-	-	-	-	NA	classB	0.5643758773803711	0.35565558075904846
CHRM1	-	-	Not-coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	0.6366835236549377	0.19661197066307068
HTR2C	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	0.5596494078636169	0.340187668800354
ADGRE4P	-	-	-	-	NA	classB	0.5552935004234314	0.3263680040836334
VIPR1	-	-	Not-coupled	-	VIP and PACAP receptors	classB	0.5750192403793335	0.26001155376434326
GPR39	-	-	Not-coupled	-	Class A Orphans	classA	0.5730814933776855	0.2703282833099365
GPR61	-	-	-	-	Class A Orphans	classA	0.5644269585609436	0.20122244954109192
ADRA2B	-	-	Coupled	-	Adrenoceptors	classA	0.6036857962608337	0.16316881775856018
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	0.5582021474838257	0.1603938639163971
DRD1	-	-	Coupled	-	Dopamine receptors	classA	0.5554196834564209	0.27929720282554626
NPY5R	-	-	Not-coupled	-	Neuropeptide Y receptors	classA	0.5183815956115723	0.34104305505752563
HRH3	-	-	-	-	Histamine receptors	classA	0.5806098580360413	0.13962537050247192
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	0.5321788191795349	0.2930864095687866
CRHR1	-	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.526534914970398	0.27939656376838684
DRD2	-	-	Coupled	Coupled	Dopamine receptors	classA	0.5406972169876099	0.2912801504135132
EDNRB	-	-	-	-	Endothelin receptors	classA	0.5272406935691833	0.2772323489189148
GPRC5C	-	-	-	-	NA	classC	0.533728837966919	0.2094099223613739
SCTR	-	-	-	-	Glucagon receptor family	classB	0.5035157203674316	0.2709537148475647
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.5376701951026917	0.12909051775932312
VIPR2	-	-	-	-	VIP and PACAP receptors	classB	0.5056915879249573	0.2930721342563629
GPR150	-	-	-	-	NA	classA	0.5670623779296875	0.0
GPR22	-	-	-	-	Class A Orphans	classA	0.45384442806243896	0.3881518244743347
QRFPR	-	-	-	-	QRFP receptor	classA	0.460524320602417	0.33619213104248047
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.4981532096862793	0.1947011947631836
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.4852030277252197	0.28957420587539673
EDNRA	-	-	Coupled	Coupled	Endothelin receptors	classA	0.45121702551841736	0.3569675385951996
NMUR1	-	-	-	-	Neuromedin U receptors	classA	0.45705702900886536	0.2071550488471985
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	0.4686530828475952	0.22597795724868774
F2R	-	-	Coupled	-	NA	classA	0.447623610496521	0.3127608895301819
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	0.47499752044677734	0.20615535974502563
OXER1	-	-	-	Not-coupled	Leukotriene receptors	classA	0.4689367115497589	0.20442232489585876
GPR83	-	-	-	-	NA	classA	0.42968347668647766	0.31684011220932007
GHRHR	-	-	-	-	Glucagon receptor family	classB	0.4601990878582001	0.2523789703845978
MCHR1	-	-	-	-	Melanin-concentrating hormone receptors	classA	0.47259682416915894	0.23698708415031433
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.4862249195575714	0.2272106111049652
GPR151	-	-	-	-	NA	classA	0.47586196660995483	0.2501435875892639
DRD4	-	-	-	Coupled	Dopamine receptors	classA	0.5110334753990173	0.05781817436218262
GPR63	-	-	-	-	NA	classA	0.37209299206733704	0.36784350872039795
NTSR1	-	-	-	Not-coupled	Neurotensin receptors	classA	0.44775232672691345	0.24005234241485596
SSTR3	-	-	-	-	Somatostatin receptors	classA	0.47122448682785034	0.1973252296447754
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.47932425141334534	0.25249987840652466
GPR137	-	-	-	-	NA	Other	0.43401026725769043	0.19091761112213135
