Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	0.8720685243606567	0.6322067975997925
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.702196478843689	0.46604418754577637
LGR6	-	-	-	-	NA	Other	0.7870801687240601	0.8792867064476013
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7382417321205139	0.27777349948883057
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.7189511060714722	0.34383806586265564
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.7761738300323486	0.37918180227279663
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.7631251215934753	0.37241873145103455
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.7561004161834717	0.1766403615474701
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.7508493065834045	0.19784143567085266
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.8388969898223877	0.5282551646232605
ADGRF1	-	-	-	-	NA	classB	0.7552598714828491	0.16766059398651123
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.6936891078948975	0.32426661252975464
LGR5	-	-	-	-	NA	Other	0.7188342213630676	0.5462238192558289
ADGRE1	-	-	-	-	NA	classB	0.7250548601150513	0.15202397108078003
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.7289183735847473	0.26077622175216675
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.8015680313110352	0.5348162055015564
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7091995477676392	0.2186996340751648
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.6994363069534302	0.6098677515983582
TAS1R3	-	-	-	-	NA	classC	0.6906161308288574	0.561360776424408
TAS1R1	-	-	-	-	NA	classC	0.6998240351676941	0.4719197750091553
TAS1R2	-	-	-	-	NA	classC	0.701822817325592	0.6591302156448364
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6917122602462769	0.7068771719932556
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.0	0.9110845923423767
GPR156	-	-	-	-	NA	classC	0.7906736731529236	0.4564600884914398
ADGRG7	-	-	-	-	NA	classB	0.9022064208984375	0.6126551628112793
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7505635619163513	0.3486436903476715
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6670899391174316	0.3022253215312958
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.6630458235740662	0.3181540369987488
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.9111987352371216	0.7115342020988464
GPR149	-	-	-	-	NA	Other	0.8447364568710327	0.663791835308075
ADGRF2	-	-	-	-	NA	classB	0.837968647480011	0.446811705827713
