Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.22385142743587494	0.7604295611381531
LGR6	-	-	-	-	NA	classA	-1.3991330862045288	1.2429848909378052
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.7566502094268799	1.0941061973571777
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-2.2955880165100098	1.9902985095977783
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-1.0135902166366577	1.3982961177825928
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-1.7372506856918335	1.7514898777008057
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-0.01226627454161644	0.024536680430173874
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-2.197467565536499	2.491971731185913
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.876125693321228	2.0006661415100098
ADGRF1	-	-	-	-	NA	classB	0.23860780894756317	0.05797458067536354
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.9615743160247803	2.391188383102417
LGR5	-	-	-	-	NA	classA	-0.686095654964447	0.8809954524040222
ADGRE1	-	-	-	-	NA	classB	-0.5504615306854248	2.8175787925720215
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-1.0891088247299194	0.9445419907569885
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-2.452820301055908	2.166951894760132
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-1.0089483261108398	1.394353985786438
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.7642816305160522	0.9830695986747742
TAS1R3	-	-	-	-	NA	classC	-0.41710996627807617	-0.03185876086354256
TAS1R1	-	-	-	-	NA	classC	-0.39614906907081604	0.32075783610343933
TAS1R2	-	-	-	-	NA	classC	0.11740627139806747	0.008124278858304024
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.8826193809509277	2.4348273277282715
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.7720634341239929	3.8973231315612793
GPR156	-	-	-	-	NA	classC	-0.24692459404468536	0.09753810614347458
ADGRG7	-	-	-	-	NA	classB	-0.40529340505599976	-0.08648835867643356
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.6810129880905151	0.6695233583450317
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-0.3870786726474762	1.073868989944458
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.47714096307754517	1.0397835969924927
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.47489386796951294	1.459596037864685
GPR149	-	-	-	-	NA	classA	0.20734481513500214	-1.3911420106887817
ADGRF2	-	-	-	-	NA	classB	0.20583117008209229	0.459481418132782
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.20637287199497223	-0.28357797861099243
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-1.0214241743087769	1.7705538272857666
ADGRF4	-	-	-	-	NA	classB	0.3734706938266754	0.29727980494499207
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-0.6141436100006104	1.2446807622909546
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-2.8016631603240967	2.0924301147460938
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.15038864314556122	0.028981002047657967
ADGRL4	-	-	-	-	NA	classB	-0.00791169423609972	0.6694543957710266
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.4559412896633148	-0.18293863534927368
ADGRE3	-	-	-	-	NA	classB	0.10240613669157028	2.440875291824341
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-2.0220947265625	1.6418439149856567
GPR50	-	-	-	-	NA	classA	0.05008285492658615	-1.2370749711990356
GPR37	Coupled	-	-	-	Class A Orphans	classA	-0.5383630394935608	-0.8456382155418396
GPR153	-	-	-	-	NA	classA	-1.3701196908950806	-0.6755351424217224
GPR107	-	-	-	-	NA	Other	-0.8097493052482605	1.0380182266235352
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	-1.5804802179336548	2.4387688636779785
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.3029807806015015	0.5145769119262695
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.0845668315887451	0.11282796412706375
GPR162	-	-	-	-	NA	classA	-1.035245418548584	-0.6220149993896484
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.8646177053451538	1.5161089897155762
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.0832428932189941	0.7708072066307068
