Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	31.68521499633789	11.255142211914062
LGR6	-	-	-	-	NA	classA	7.916873931884766	11.044373512268066
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	15.033321380615234	24.76892852783203
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	15.231637954711914	28.320995330810547
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	6.152270317077637	12.475101470947266
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	23.55198860168457	21.17437171936035
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	8.310126304626465	33.05729293823242
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-1.9625781774520874	41.573421478271484
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-7.0543293952941895	45.9948844909668
ADGRF1	-	-	-	-	NA	classB	35.094818115234375	11.531373023986816
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.9924830198287964	42.40147018432617
LGR5	-	-	-	-	NA	classA	6.384263038635254	10.982000350952148
ADGRE1	-	-	-	-	NA	classB	4.241640567779541	31.323375701904297
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	1.843769907951355	38.749324798583984
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.6205298900604248	42.209259033203125
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	19.059677124023438	23.128469467163086
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.5320097208023071	38.7459602355957
TAS1R3	-	-	-	-	NA	classC	8.653057098388672	34.4029541015625
TAS1R1	-	-	-	-	NA	classC	-1.0342917442321777	41.50870895385742
TAS1R2	-	-	-	-	NA	classC	6.524223327636719	35.692325592041016
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6874343752861023	34.9627685546875
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-1.155321717262268	34.97441864013672
GPR156	-	-	-	-	NA	classC	55.27962112426758	-7.893024921417236
ADGRG7	-	-	-	-	NA	classB	20.594257354736328	19.264371871948242
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	28.33894920349121	13.281515121459961
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	16.709125518798828	2.0766122341156006
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	6.252500534057617	9.126947402954102
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	7.285800933837891	8.198188781738281
GPR149	-	-	-	-	NA	classA	48.57220458984375	-18.163965225219727
ADGRF2	-	-	-	-	NA	classB	44.56075668334961	7.483808994293213
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	26.787248611450195	13.221467971801758
