Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.5954256057739258	0.7505213022232056
LGR6	-	-	-	-	NA	classA	1.6238905191421509	0.49346718192100525
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.6945860385894775	0.37293168902397156
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	1.6918426752090454	0.6022610664367676
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	1.568070650100708	0.6554170846939087
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	1.6334588527679443	0.6412861347198486
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	1.4514018297195435	0.7849112153053284
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	1.6245534420013428	0.5997661352157593
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.6250851154327393	0.5607165098190308
ADGRF1	-	-	-	-	NA	classB	1.4875178337097168	0.7303585410118103
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.5939611196517944	0.6283776760101318
LGR5	-	-	-	-	NA	classA	1.452523112297058	0.6655083894729614
ADGRE1	-	-	-	-	NA	classB	1.5944880247116089	0.6479839086532593
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	1.5091831684112549	0.6426290273666382
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.6203609704971313	0.4232783019542694
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	1.4872719049453735	0.6170045137405396
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.5661405324935913	0.4513853192329407
TAS1R3	-	-	-	-	NA	classC	1.4523309469223022	0.459786593914032
TAS1R1	-	-	-	-	NA	classC	1.3962457180023193	0.5747196674346924
TAS1R2	-	-	-	-	NA	classC	1.3078044652938843	0.7210591435432434
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.5148303508758545	0.5822975635528564
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.45815110206604	0.6109701991081238
GPR156	-	-	-	-	NA	classC	1.5988402366638184	0.5149252414703369
ADGRG7	-	-	-	-	NA	classB	1.3331025838851929	0.7896575927734375
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.4481765031814575	0.5068114399909973
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	1.190248727798462	0.8197274804115295
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	1.1291393041610718	0.8946994543075562
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	1.0534842014312744	0.9548362493515015
GPR149	-	-	-	-	NA	classA	1.3814105987548828	0.6498852372169495
ADGRF2	-	-	-	-	NA	classB	1.170594334602356	0.7775852680206299
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.2423954010009766	0.6958364844322205
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	1.124672532081604	0.7880591154098511
ADGRF4	-	-	-	-	NA	classB	1.165081262588501	0.7940958142280579
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	1.1021462678909302	0.8069653511047363
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.4256523847579956	0.3635661005973816
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.1673274040222168	0.6596652865409851
ADGRL4	-	-	-	-	NA	classB	1.1331206560134888	0.8386002779006958
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1658002138137817	0.6614145040512085
ADGRE3	-	-	-	-	NA	classB	1.1937532424926758	0.6641445755958557
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.3044682741165161	0.4282499849796295
GPR50	-	-	-	-	NA	classA	1.3186930418014526	0.3774288594722748
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	1.3116819858551025	0.29677891731262207
GPR153	-	-	-	-	NA	classA	1.4007563591003418	0.12844741344451904
GPR107	-	-	-	-	NA	Other	1.2060115337371826	0.3984311521053314
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	1.259477138519287	0.22449566423892975
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.247488021850586	0.12841551005840302
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.272864818572998	0.349341481924057
GPR162	-	-	-	-	NA	classA	1.3473998308181763	0.0865214467048645
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.2335848808288574	0.15637792646884918
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.2028898000717163	0.23043479025363922
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.175750494003296	0.11950553208589554
ADRA1D	Not-coupled	Coupled	-	-	Adrenoceptors	classA	1.345343828201294	-0.08621355146169662
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1490517854690552	0.11055546998977661
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.3320691585540771	-0.12202711403369904
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	1.0954046249389648	0.09060356765985489
PTH2R	-	Coupled	-	-	NA	classB	1.0978959798812866	0.10879520326852798
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.060349464416504	0.07395609468221664
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	1.0743194818496704	0.07207440584897995
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.0369874238967896	0.02710544876754284
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	1.1539618968963623	-0.056400660425424576
GPR161	-	-	-	-	NA	classA	1.0253366231918335	-0.03572650998830795
ADGRG5	-	-	-	-	NA	classB	0.9441861510276794	-0.047898080199956894
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.9796146750450134	0.00768047571182251
ADRA1B	Not-coupled	Coupled	-	-	Adrenoceptors	classA	1.1002379655838013	-0.1951981782913208
GPR176	-	-	-	-	NA	classA	0.9718760251998901	-0.09670983254909515
GPR101	Coupled	-	-	-	Class A Orphans	classA	1.035946249961853	-0.15398190915584564
GPR135	-	-	-	-	NA	classA	0.9918403029441833	-0.54336017370224
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	0.8729336857795715	-0.31461358070373535
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	0.8332570791244507	-0.1942170262336731
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	0.7619816064834595	-0.23000043630599976
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.6692569255828857	-0.12226828932762146
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	0.8191245794296265	-0.36896321177482605
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.825332760810852	-0.3383730351924896
HTR7	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.7363137006759644	-0.2776047885417938
OPN4	Not-coupled	-	-	-	Class A Orphans	classA	0.8002326488494873	-0.4049592912197113
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.735685408115387	-0.34957751631736755
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.7814187407493591	-0.32503437995910645
ADRB1	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	0.8969769477844238	-0.5740534067153931
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	0.6549735069274902	-0.20914843678474426
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.6225552558898926	-0.20106811821460724
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.6658552289009094	-0.1793164163827896
GPR152	-	-	-	-	NA	classA	0.8148449659347534	-0.6007528305053711
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.7115877866744995	-0.4505784511566162
ADCYAP1R1	Coupled	Coupled	-	-	VIP and PACAP receptors	classB	0.6273091435432434	-0.23815810680389404
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	0.659748911857605	-0.43952739238739014
ADRA1A	Not-coupled	Coupled	Not-coupled	-	Adrenoceptors	classA	0.6583541035652161	-0.2983250916004181
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.7319570183753967	-0.25131309032440186
TACR3	Not-coupled	Coupled	-	-	Tachykinin receptors	classA	0.6462828516960144	-0.3159177005290985
ADRA2A	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.8503074049949646	-0.5452799797058105
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.5883468985557556	-0.32884660363197327
GPR142	-	-	-	-	NA	classA	0.7140122652053833	-0.515656054019928
ADRA2C	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.8285362124443054	-0.6578799486160278
CALCRL	-	-	-	-	NA	classB	0.5225995779037476	-0.1934296041727066
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.7558354139328003	-0.4764851927757263
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.5112103223800659	-0.22118383646011353
ADGRE4P	-	-	-	-	NA	classB	0.5001732707023621	-0.24467399716377258
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	0.5680451393127441	-0.36493924260139465
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	0.5609339475631714	-0.3464341461658478
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	0.5506935715675354	-0.48047930002212524
ADRA2B	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.6714333891868591	-0.5511456727981567
CCKBR	Not-coupled	Coupled	-	-	Cholecystokinin receptors	classA	0.5407723784446716	-0.5579355955123901
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.5141497850418091	-0.34573841094970703
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.39476922154426575	-0.2287553995847702
