Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	82.39398193359375	-52.37809371948242
LGR6	-	-	-	-	NA	classA	47.25827407836914	-54.044925689697266
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	61.6165771484375	-64.12894439697266
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	21.83392333984375	-71.17344665527344
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	44.9114990234375	-54.973358154296875
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	33.725189208984375	-70.65143585205078
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	33.710044860839844	-61.4637565612793
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	22.348318099975586	-65.74510955810547
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	22.597816467285156	-66.50202178955078
ADGRF1	-	-	-	-	NA	classB	64.4303970336914	-55.14897537231445
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	23.946247100830078	-63.97215270996094
LGR5	-	-	-	-	NA	classA	43.67405319213867	-44.92544937133789
ADGRE1	-	-	-	-	NA	classB	40.38761520385742	-49.31432342529297
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	16.98775291442871	-63.380096435546875
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	19.636152267456055	-63.78691482543945
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	49.18083953857422	-65.49626159667969
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	13.78835391998291	-64.02810668945312
TAS1R3	-	-	-	-	NA	classC	27.383272171020508	-62.44535827636719
TAS1R1	-	-	-	-	NA	classC	22.31137466430664	-57.65035629272461
TAS1R2	-	-	-	-	NA	classC	26.898706436157227	-59.3951301574707
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	37.77737045288086	-54.146114349365234
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	38.18805694580078	-47.791465759277344
GPR156	-	-	-	-	NA	classC	114.42566680908203	-75.30017852783203
ADGRG7	-	-	-	-	NA	classB	56.33503341674805	-50.3387565612793
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	79.9128646850586	-78.79408264160156
