Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	81.6264877319336	1.0848867893218994
LGR6	-	-	-	-	NA	classA	37.80118942260742	-0.8846626281738281
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	56.76432418823242	11.376848220825195
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	40.74885940551758	16.368085861206055
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	37.06497573852539	0.6654604077339172
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	48.77999496459961	12.649107933044434
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	39.3327522277832	23.816186904907227
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	22.244455337524414	21.47846031188965
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	21.751510620117188	21.14981460571289
ADGRF1	-	-	-	-	NA	classB	58.097930908203125	17.19085121154785
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	22.527935028076172	21.699954986572266
LGR5	-	-	-	-	NA	classA	28.620559692382812	4.766560077667236
ADGRE1	-	-	-	-	NA	classB	24.590049743652344	19.292919158935547
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	19.263072967529297	24.940582275390625
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	19.359207153320312	22.254091262817383
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	53.55152893066406	12.81358528137207
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	17.999900817871094	24.34610939025879
TAS1R3	-	-	-	-	NA	classC	35.15709686279297	24.648643493652344
TAS1R1	-	-	-	-	NA	classC	25.72642707824707	26.747365951538086
TAS1R2	-	-	-	-	NA	classC	28.037586212158203	28.799665451049805
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	23.942703247070312	18.199487686157227
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	17.815555572509766	18.56435775756836
GPR156	-	-	-	-	NA	classC	116.74061584472656	-11.858661651611328
ADGRG7	-	-	-	-	NA	classB	50.19029998779297	17.13578224182129
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	80.37689208984375	1.0320956707000732
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	42.611854553222656	-0.8358567953109741
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	18.741710662841797	7.830628395080566
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	17.850120544433594	9.170757293701172
GPR149	-	-	-	-	NA	classA	105.7417221069336	-18.056913375854492
ADGRF2	-	-	-	-	NA	classB	70.9948959350586	15.346311569213867
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	64.84343719482422	3.90975284576416
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	30.460538864135742	2.2588019371032715
ADGRF4	-	-	-	-	NA	classB	55.50334548950195	16.106672286987305
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	24.538230895996094	2.474748134613037
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	43.00910949707031	6.2475762367248535
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	74.19490051269531	11.279261589050293
ADGRL4	-	-	-	-	NA	classB	29.437307357788086	23.368600845336914
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	47.48626708984375	10.025858879089355
ADGRE3	-	-	-	-	NA	classB	18.080638885498047	20.294658660888672
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	48.00334167480469	8.474625587463379
GPR50	-	-	-	-	NA	classA	16.861841201782227	-16.002424240112305
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	61.27333450317383	-19.721576690673828
GPR153	-	-	-	-	NA	classA	84.19493865966797	-13.10496711730957
GPR107	-	-	-	-	NA	Other	85.48419189453125	9.362576484680176
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	42.9102668762207	1.713852047920227
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	38.26633071899414	13.356033325195312
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	37.02436065673828	-22.96014404296875
GPR162	-	-	-	-	NA	classA	81.52265167236328	-12.39716911315918
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	30.424297332763672	13.906431198120117
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	38.03211975097656	15.213001251220703
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	34.1887321472168	16.019968032836914
