-2.0299945	-3.5510204	-0.13854817	-0.12776388	3.7418911	-0.70629257	-2.6315842	-2.3102338	0.031425774	0.06390225	-1.0755038	-0.08845344	-0.19594741	-0.38280052	-0.10545352	-0.8389315	0.48101255	0.27605918	0.6337613	-0.96647584	-0.53588486	-1.817647	-0.79785776	0.3618372	-0.86518794	0.7588397	0.8904692	-0.74475735	-0.96567684	-0.33858085	0.04051107	-0.26146555	0.0037304983	0.5687048	-0.3065278	-0.4009815	-1.0539768	-1.1343926	-0.14694697	0.45606467	-0.43864447	0.7569318	0.9246789	0.1629637	0.75131947	0.46978438	-0.11128305	0.7253363	-0.42033315	-0.60691977	-0.44523406	0.43213755
-2.1103318	1.4850516	1.0602913	-2.102158	1.3479438	1.4551488	-1.9604897	-1.954243	-1.7216165	-0.18144837	2.8648977	-0.2512194	-1.1785553	1.4199386	-0.7691797	-0.96933526	0.9677421	0.24099733	1.2824478	-0.3289293	-0.031263694	-0.8680152	-0.16101907	-0.4135285	0.91230994	-0.19583213	-0.6656418	0.116920166	-0.5863775	0.09603878	0.3291035	-1.0216327	-0.8013174	-0.26901478	0.85982215	0.020162666	0.061912805	-0.5155856	0.38558328	0.20998108	0.82003796	0.024200555	-0.5968335	-0.8696188	-0.42124352	0.070399	-0.3454119	0.26564768	-1.1403403	0.33993623	0.6530526	0.6859817
-8.502363	-1.7727668	0.3349595	-2.5723114	1.8655843	2.4328065	-1.6491889	-1.0634639	1.1228539	-0.39426917	1.1073132	0.9854111	0.74699193	0.06872113	-1.9557979	-1.5393953	-0.11974367	-0.019027747	-0.004825989	-0.8379775	-0.73462576	-1.2691861	-1.106456	-1.0674882	0.36606818	-0.043200795	-0.87561184	1.0239646	-0.8831787	-0.3154435	0.18214175	-0.12780361	0.0843038	1.3769424	0.21204841	-0.4265328	1.0147392	-0.53795713	0.36446297	-0.018625185	0.51775354	0.29703104	0.13727531	0.40687323	0.3180178	0.2580132	0.20719878	0.6025135	0.7954558	0.018772334	-0.3022063	-0.12631087
-4.280199	-7.054877	-1.3502128	-1.1449354	2.5274441	-3.0511482	0.7766371	-1.4816598	0.95036316	0.0014563799	0.60092944	1.4512043	0.3301591	0.34233895	-0.49948806	-0.22282942	0.27676556	0.5755422	-0.12482178	0.56423694	0.121084034	-1.7496943	-0.22572708	0.8965669	-0.97605914	0.65898806	0.61158454	-0.6362193	-0.5869911	-1.3505182	0.18878746	-1.3754687	-0.017865475	-0.7833783	1.1572303	-0.52120113	-0.07445675	-0.9186063	-0.34514496	0.49177435	0.21624956	-1.1072171	-0.34495705	0.61164564	-0.30516365	-0.18909873	-0.49706373	-0.54100686	0.23656271	-0.25155056	0.95517147	0.08361343
-5.554173	3.075265	-0.24270046	-3.2862077	-1.6342435	0.313539	-0.6240763	-0.52416706	-0.9229665	-2.2167177	1.5506616	-0.46746242	0.56408995	-0.432155	0.1759495	0.27113178	0.3471305	-2.006718	2.4510674	-1.1584331	-0.8192921	0.2517123	-0.2359612	0.0324834	-0.74489677	0.6739727	1.0645441	-0.21375239	0.096521676	0.11223218	0.7636084	-0.25489056	1.2593273	-0.22154906	-0.35418802	0.76225126	-1.167203	-0.66903543	0.4201913	-0.21961781	0.4524343	-0.8673591	-0.61745876	-0.42971653	0.20630822	-0.8733637	0.6905649	0.004605882	0.17643	0.7615057	0.05738753	-0.5423764
19.791956	3.5316327	-0.67107487	0.15547153	1.6511647	-0.65764046	-1.8575091	-1.1661332	-0.6756892	0.603191	2.9244065	-0.33298707	2.882524	0.92624515	1.467938	0.5681758	-0.23780072	-0.695711	-1.0703716	-0.63525987	-0.3089765	-0.4385193	0.6360199	-0.22329372	-1.0872884	0.49747178	-1.0976508	-0.15266074	1.1642883	0.3493539	-0.3356223	0.070653796	-1.2546563	-1.14957	-0.15198568	-0.788215	0.5755271	-0.5069188	0.2356479	-0.22854334	-0.15522252	0.36480767	0.5264351	0.39635146	-0.2963487	-0.13317874	-0.10510925	0.2867219	1.1860217	0.4005623	-0.10739395	0.7307675
14.5514765	2.2543511	1.3926992	0.67648643	0.8908079	-1.1195295	-2.2833858	-0.86038387	-1.4438636	1.065321	1.1943486	-0.70140696	1.5612254	-1.2567947	0.73613894	-0.836317	-1.1089777	0.51496226	-0.61553705	-0.57293963	-1.0740851	0.34796384	0.54747385	-0.6835057	-0.19261616	0.97134817	0.6716706	0.9205965	0.8223231	-0.156207	1.2615167	-0.5351529	-0.52122253	-0.26808864	0.15373927	0.196655	0.71162206	-0.5757694	-0.14395547	-1.424064	0.9773209	0.7785826	-0.42954928	-0.6730635	0.6433716	0.56014115	-0.30325183	-0.5773295	-0.8773742	0.017496854	-0.56757367	-0.67555815
18.77717	2.1268616	1.6235578	-0.06102103	0.69113076	0.59844357	1.2859026	-0.60412025	1.2714413	0.14982395	3.52859	1.2486321	2.8913798	0.20221514	-0.82627046	1.3478811	-0.20757872	1.5145681	-0.12070368	0.61847305	-0.1392447	0.25783288	0.11796087	-0.5384408	-0.23574978	0.4141088	0.037773848	-0.85972357	-1.3399872	-0.9841471	-1.4071791	0.83966637	-0.040462278	0.5264288	-0.026129603	0.5539858	-1.2574261	0.2459357	0.051852565	-0.30361494	-0.6623151	-0.23928687	-0.69424903	0.6454281	0.73432994	-0.53908205	0.4713213	0.3018988	0.24621409	-0.19615325	0.14928098	-0.67902195
9.730199	2.93126	1.6526322	0.40268245	0.36256397	2.9113524	0.79075503	-1.8340878	1.5197036	1.5441358	1.0740047	-0.7981369	-0.28612694	-1.4902502	-0.83241725	1.6902759	2.6620483	0.45096692	-1.3449357	0.2868763	-0.010474011	0.4526214	-0.85117155	2.0309632	-0.6107682	1.2648121	-0.04668215	0.83715284	-0.5398591	0.18206233	-0.025744513	-1.1806781	1.1085272	0.062194243	-0.17059952	0.75025475	0.51257443	1.266901	-1.2161934	-0.2067387	-0.19711292	-0.0863764	0.117356054	-0.7909342	0.36114964	-0.0774712	0.23311503	0.43722475	-0.10281448	0.37564635	0.8536488	0.6373315
-2.7382421	2.8037262	-2.781398	0.11516327	-1.0599637	2.1089864	-1.586522	0.19773646	-1.7072004	0.20174184	1.4221113	-0.452743	0.4722472	1.4745297	-2.0152104	-0.7756015	0.2608006	0.1530077	-1.2969704	0.7641479	-0.5313346	-0.17999822	0.42354092	-0.36012974	0.40636966	-0.089270085	0.39544427	-0.4336828	0.12944995	-0.5051492	-0.72263515	-0.76315767	-0.12284671	0.29125276	0.71980244	0.5345149	-0.6798167	0.84158206	0.066668876	-0.34625995	0.6705377	-0.519783	0.7722553	-0.042350717	-1.0078189	0.45840997	0.4514488	0.7263116	-0.006302582	-0.3078112	-0.14953233	0.29410627
