-2.107991338560776384e+01	-9.823580481796387431e+00	8.083752098937168284e+00	-6.464128058419733591e+00	-6.286564419417126182e+00	4.245580134353035717e+00	-3.062884285633760140e+00	5.095364947346095796e+00	9.138551191055118039e+00	1.480109144749818029e+00	-9.994115917070530486e+00	-2.511620688076221519e+00	-3.535864314772009465e+00	9.599390297585703724e-01	4.444516410989165500e+00
3.363726110774323264e+00	-2.429157949853972198e+01	3.202415162727258036e+01	-1.469678772339175055e+01	-1.031177484495799135e+01	3.716709992629779968e+00	2.392557743536358306e+00	1.831573577386781837e+00	4.398858752999454502e+00	-2.975316787559005860e+00	-2.265592387226432969e+00	1.505481456325712175e+00	-2.274679042547694596e+00	1.859692886377735388e-01	5.414911727271813469e+00
3.923104676683965675e+00	-2.096133021375175787e+01	3.195200377038806394e+01	-7.991962295437113006e+00	-1.244492163744158653e+01	-2.385323789670751038e-01	8.898353265430934300e+00	4.284393007234249318e+00	-3.530707988077358972e-01	-1.187152317633930698e+00	-2.270359180323219817e-01	5.354012764222835230e-01	1.636239093496731245e+00	5.369345974782121500e-01	1.035674484513761051e+01
-2.631007676469346279e+01	-5.107454299660513897e+00	-5.798999206317922983e+00	-7.502979119789860540e+00	-2.113262545850289165e+00	-6.986764132293216134e-02	-2.105250216202177338e+00	5.777147388271078654e+00	-4.695557172679335478e-01	-1.526793849771855838e+00	-8.707420037206116348e+00	1.461972641761077218e+00	-5.432125455237446943e+00	-3.663097970979779738e+00	2.439836572909252599e+00
-3.531289613418665851e+01	-2.763188606167064632e-01	-1.682441464660429631e+01	-1.093059653529778785e+01	3.975966611445225229e+00	6.705351887404404465e+00	-6.040774717575347452e+00	-8.004290721877273640e+00	-4.259549972531236683e+00	6.383575655117753378e+00	2.343818196046245195e+00	-5.260855488423644033e+00	5.158141630056127802e-01	-8.051873044104984611e-01	-5.484643895692797866e-01
-3.429585271525137813e+01	-2.710268215302988448e+00	-1.307274308919874173e+01	-1.127641436623711257e+01	2.978001334078102857e+00	8.289185349868315456e+00	-6.533338074219582126e+00	-1.881853506256020658e+00	-8.339047399572637076e+00	8.404290346729181849e+00	-1.248958357776532635e+00	-3.228092924517343310e+00	2.394451341127302957e+00	-1.492681349373313537e+00	1.905802796125252385e+00
-2.862207924000786718e+01	-4.679547387269183290e+00	-9.416178533386590388e+00	-1.692983675361782403e+01	3.319396428773659480e+00	1.272293384597541532e+01	-5.781124313611893939e+00	-8.301603204428340987e+00	-1.726700115023486415e+00	5.227278877277069746e+00	8.724539639738893015e+00	-9.757708911416616004e-01	-3.056630652482204447e+00	-2.576491204474666841e+00	1.458456431328014391e+00
-2.174909536134499177e+01	-5.622799509864886858e+00	-3.358924214288908860e+00	-1.375319905869835679e+01	1.194838613000652083e+00	1.465195704477781113e+01	-5.756069159588191653e+00	-5.346556033526831619e+00	8.044787199613603335e+00	-1.868565105182530051e+00	2.348840433821577811e+00	2.806259427523662975e+00	-1.014251821785790142e+01	-3.319952321061056644e+00	1.150732673452888877e+00
-1.874319958356327831e+01	-7.671899543880183359e+00	2.541096842435743852e+00	-1.157322904404390940e+01	-1.571072107113987704e+00	2.789288681394798797e+00	-6.543668637585379200e-01	1.141624710515573904e+00	2.204402609248209188e+00	-1.049051694209466312e+01	-6.321116958968634236e+00	2.983523627937092471e+00	-4.109241738555415857e+00	2.432297658045881050e+00	-2.356015626414750486e+00
2.550814998876786177e+01	-1.305839533376704686e+01	3.406068423452006222e+00	-2.802938996649217973e+00	1.163304739679555500e+00	-7.247360110655151288e+00	-5.812781837723528078e+00	4.210464652217305037e+00	-4.067221582519461309e-01	4.985248628835051710e-01	1.708745502868417976e+00	5.215400756418650197e+00	-3.755870336157780542e-01	-5.322797343315851526e-01	9.819976468247098023e-01
1.330391739597304301e+01	-1.140325168500072905e+01	-1.676212545653931407e+00	-5.103868657466969161e+00	4.758720068815575743e+00	-4.184747580135166345e+00	-7.110860818388276883e+00	1.113389013661311377e+00	1.458142737458068661e+00	2.618234315889498287e-01	-2.751579645176283506e+00	3.674737289201972068e+00	-6.624601431315421673e-02	2.255494683650046017e+00	-6.542729386741278574e+00
1.800166025275416359e+01	1.067899777172303555e+00	-1.996606861790005283e+01	3.623433815777250100e+00	1.496173971446047801e+01	1.120542597360486425e+01	1.009145242090534111e+01	-2.469449520579860557e+00	2.417432239546678296e+00	-4.573313970969886455e+00	-7.940690092820963386e+00	-4.282554614536994819e+00	-3.667090410224326913e+00	3.489992773822665040e+00	-4.025125894787755954e+00
2.812372921280818616e+01	7.167670797887870648e-01	-1.385223435057630148e+01	8.273564181553828334e+00	1.588043869404124031e+01	2.000977466465039711e+01	1.277874187389546634e+01	-7.957267334028841899e-02	-2.801477768478001451e+00	-1.050999850620487175e+00	-6.064400929510322058e+00	-3.127419625170722917e+00	-2.968528233307473840e+00	3.456127007367011394e+00	-2.508706195143328266e+00
1.958550141472573713e+01	-1.105046108810695848e+01	1.284929583723968927e+00	3.655031152305475484e+00	2.102571548507763843e+00	-6.043880547214105725e+00	-9.870076141082129162e-01	-1.731658447792916888e+00	-5.987482002797037239e+00	4.563427768772304383e+00	1.435582775860542837e+00	5.868189059034515154e+00	3.989619045546986875e+00	2.523589192866143360e+00	-1.842605891288841002e+00
1.033459122921083662e+01	-3.358131019712994547e+00	-8.659055947164336686e+00	8.752426035054257980e+00	4.642639999877222756e+00	-1.020870412543108152e+01	2.355205116904914853e+00	-2.527741562752946258e+00	-4.453131620910506072e+00	1.778989016427926728e+00	-6.875069705690826094e-01	3.905550555927470135e+00	-6.791575885264191648e-01	1.630119535469928549e-01	-2.534713832497621055e+00
2.102401780124934305e+01	-1.078381218156938282e+01	1.366330613715597275e+00	2.497136050022659592e+00	2.966287388072420761e+00	-1.760108777265874558e+00	-2.393877963650759000e+00	3.114428236315168519e+00	-2.876784149782604327e+00	3.927879858733769325e+00	1.707339035986388920e+00	2.924624489554412232e+00	-1.113190253487817083e+00	2.046403530194639497e+00	5.067454055364988275e-01
1.721906363325397393e+01	5.193564046223195874e+01	-2.919129227528391546e+00	-1.874086550646529403e+00	-1.608960185591666914e+01	1.533010445283786938e+00	-8.862533812617622297e-01	6.412543096007454757e+00	1.089793893427950078e+00	-7.596045661175578445e+00	2.621803029536390550e+00	-6.641594626042717220e-01	-3.330747825263478124e+00	-5.503148124887641268e-01	1.051804084269300610e+00
6.359066745034280821e+00	-9.458526927261775796e+00	-8.585678479315626888e+00	-1.138367817345885769e+01	5.305921141339869251e+00	3.069860142728129005e-03	6.335411609560208213e+00	2.620842940530390131e+00	7.804291946662912594e+00	4.330878801961749458e-01	-5.889970935778477967e-01	-2.122168385156269821e+00	6.247566465316925388e+00	-5.811343217634407310e+00	-1.483895429770047292e+00
4.106261605668414916e+01	-6.863562078835718339e+00	-2.628886201446965387e+00	-4.964048357816113644e+00	4.775885922348782842e+00	-8.008885887201815379e+00	-4.065954665372370158e+00	4.096582353125226561e+00	-5.267950643976038627e+00	1.819736825180993112e+00	1.534972681542575268e+00	1.878260302088907485e+00	-6.056299594014965315e+00	-3.228328534563934316e+00	6.908109910764436146e-01
4.039534289892311847e+01	-4.303176763114824332e+00	-9.682747031799868509e+00	-1.408173527135148762e+00	7.747796154733782359e+00	-8.970196322042109927e+00	-1.471402994670598652e+00	3.774409255394147067e+00	-1.508575391780629493e+00	-9.909154861307334361e-01	2.765500538412251075e+00	-1.831125125947788757e+00	-7.412703444682414933e+00	-5.950051790995521728e+00	-4.277003665979854929e-01
