-4.971346250052576465e+00	1.649271934118910377e+00	2.335537033415686192e+00	-2.707774647095296139e+00	-1.011432666383283330e+00	5.458358615577216799e-01	1.932741060116397680e+00	5.223632064957867804e+00	1.568753964751039343e+00	8.683570256098056550e-01	1.950060446263312874e+00	-8.234857503804913215e-01	3.886272924645443605e-01	-3.143812153275020015e-03	2.324932472838069641e-01	6.817349167338230265e-01	-1.111107590536062117e+00	2.506626542044737338e+00	4.332239149283939605e-01	-7.494450720602158222e-01	1.442907091395514430e+00	1.891523696488437878e+00	-1.165557154325923134e-01	-6.141826855969985399e-02	-8.120300254660101080e-01	2.179813869191417341e-01	1.486565807034342157e+00	-6.738109584084579773e-02	-1.267831961935584895e+00	4.938035805787813204e-01	-5.333940022748855370e-01	-7.641182381114018651e-02	-3.227227210269197344e-01	-7.946835118933278652e-01	-5.876464896594981724e-01	-7.963022719814613071e-01	-1.155741167793624458e+00	9.577919084852679621e-01
-6.459723905781276088e+00	-3.362903831417518141e+00	-4.548146306133111355e-02	-2.389389814021685599e+00	8.429552905120172301e-01	1.004215347654506152e+00	6.381863144362455165e-01	2.809465212110514365e+00	4.869193176811400514e-01	-2.229821890514095628e+00	1.083387050364810644e+00	-7.295483839270547888e-01	-1.368352898540579066e+00	-1.105783444580019648e+00	2.484676918273354962e-01	-1.114547805297581712e-01	-2.384598751976291897e+00	2.922906151513514850e+00	6.608520496841219227e-01	-4.535150931750227543e-01	-9.226149474421503349e-01	1.161834738922450372e+00	-1.258314721405001668e+00	1.610934534251429628e+00	2.456957052607741943e-01	1.257766215950874289e-01	1.639288025594522358e+00	1.514501845855902862e-01	3.104826306971235073e-01	4.244458626426808046e-01	-2.352153981228108093e-01	2.769508500376845483e-01	6.390835759238766567e-01	-2.122202153243721856e+00	1.562242038109410869e+00	2.723969489695504120e-01	-1.875976639086664871e-02	5.056381644907767536e-02
-5.807181222607788129e+00	-8.055682471075249040e+00	-3.767529211031437897e-01	-3.695462031412824366e+00	1.838817841582834234e+00	3.602130160706796147e+00	3.745810592027019048e+00	-8.253070756418762199e-01	1.624299258752044325e-02	2.012453572460587203e+00	8.214720534532278517e-02	-9.062291659634523766e-01	-1.299229960688902397e-01	-2.951886822950625655e-01	8.987289425936260123e-01	3.045471995072984717e-01	-1.774471612661689734e+00	-1.325451336634267507e+00	3.565142110723629187e-01	-7.168045125959803254e-01	5.243662941415003775e-01	1.121810226358010532e+00	1.570689438913239977e+00	1.698719612392535439e+00	-1.632580524349327211e+00	6.487251693817983611e-01	3.166950758473821570e-01	1.339961540250182548e+00	5.280774447382853287e-01	2.329417836960148591e+00	-1.401390151102914317e+00	2.691843480169198166e-01	-2.256311766070955016e-01	-7.767459381749733938e-01	-3.871115383894845885e-01	-5.799447998778703983e-01	-7.483811048984131409e-01	-1.015829883766162567e+00
-3.261471958992155251e+00	1.998705789428822044e+00	4.209262839046707394e-01	-3.511451502136245129e+00	-1.845578764384455894e+00	-1.620222254510435000e+00	-1.489935959162829587e-02	1.622329934100244841e+00	1.769314466816657827e+00	1.827875531845541079e+00	1.330300125803844713e+00	9.778950946836404423e-01	-1.259797815266784138e+00	-3.215810570181016348e-01	-7.925472080342715886e-01	-4.371086404917684520e-01	-2.066835645111613981e-02	2.342109814726343192e-02	-1.607922353360753176e+00	-9.882661903210004928e-01	-6.523536230938639102e-01	1.922131444647142917e+00	-9.571069375594459805e-01	2.441707247499175448e+00	9.274342870839503705e-01	-1.008688024414507112e+00	4.432760715899338178e-01	1.863988857659171661e+00	-1.379297971906702225e+00	9.055050973715524920e-01	1.724367815473115684e-01	-1.305675013687118864e-02	4.640220689739021354e-01	1.435167073265648074e+00	-1.459080003868489239e+00	-1.045536089203739305e+00	-1.348249878920205645e-03	3.548076243606326091e-02
1.635522803201624242e+01	8.498316661042048636e+00	3.304945568169473713e+00	-3.483297309922060991e-01	-3.263640370854785089e-01	2.983049293488888587e+00	1.746186258775377365e+00	-2.522641313745387914e-01	3.391948553860074433e+00	2.578278373986880312e-01	2.333495926874715298e+00	1.031893009428034524e+00	-8.711690213867997468e-01	1.085089120185635636e+00	-1.816505214123502299e+00	8.967049356050738051e-01	-2.382277961075078831e-01	-8.467727315166210245e-01	2.653332017993814240e+00	1.913845705864451796e+00	-1.238676380041892511e+00	-7.262638522724045032e-02	-2.022357129561597189e-02	-2.198905950601700854e-01	-1.860473957368545594e+00	3.194393372842688761e-01	3.047473030211536038e-01	-4.066806926003233569e-01	2.471157290678371310e-01	-1.742861204273513431e+00	-6.473553680024686230e-01	-3.929814135155157984e-01	-9.197674585065148678e-01	2.725380926882148835e-01	2.915436006356965648e-01	-3.726037958967253760e-01	1.197156376317029647e+00	-9.643461706520542465e-02
9.526542658159335986e+00	6.510036244316443899e+00	4.593517279792525443e+00	7.338552548716696933e-01	-1.136058876546270024e+00	1.143781972143429693e+00	1.296123899374521438e+00	-1.057834431028130684e+00	4.194340460708330554e+00	-9.812378349193399130e-01	2.031501446608398709e+00	1.532841644062958419e+00	1.186339835872626258e+00	-7.314264475709576496e-01	-5.951628710707326242e-01	3.613611334098815742e-01	-7.876208160328839192e-01	-8.682290356510498075e-01	1.120934705118794561e+00	1.645740636940544288e+00	-1.706419322512213066e+00	-9.610868359487053647e-01	-1.002766141003704536e+00	1.731960350578352736e+00	2.278173670291239461e-01	8.149063365969828610e-01	1.425729121727455362e-01	-6.975686547410879790e-01	6.792901069761330124e-01	-6.809664578853457106e-01	-1.010489509698776045e+00	-7.908679084478299481e-01	1.643244314797610350e+00	2.086869584606580175e-01	-1.693028279867249353e+00	-1.139950149743903296e+00	-7.779255617576884552e-01	1.168594972519963138e+00
1.896302621451874870e+01	6.815157621925235887e+00	4.566877494104688573e+00	5.018567085703851127e-01	1.360546118594200937e+00	3.917317157841071040e+00	6.346378034578681326e-01	-4.541945914378898164e-01	-1.451837736274032009e+00	-9.398968212315554904e-01	1.314663072868227589e+00	5.455816943553106757e-01	-7.300876845786014036e-01	5.437437707231663753e-01	-2.899432137701233980e+00	3.053502363912801165e+00	-9.581793645831092610e-01	9.308669500759179927e-02	1.717107254015572737e+00	-8.512519999588622488e-01	3.699546871607029552e-01	7.215190793092867150e-01	5.127072421517661072e-01	5.929104126599136215e-01	-2.794409630825545054e-01	-1.195437096087425877e+00	-1.811276196196782040e+00	1.409380398258322786e-01	2.404712600339361517e-01	3.638250319997105575e-01	-1.376583795836882507e+00	7.930272292523182776e-01	-9.370166739456832206e-01	3.880764321457944588e-01	-1.846873744605755097e-01	5.424353574818594481e-01	5.136547466407210827e-01	-5.012647153950485768e-01
4.838988016880095167e+00	4.812320279529271438e+00	3.082032553852030343e+00	7.816914050194886388e-01	2.388022634631550845e-01	1.952374144855364424e+00	-1.817349229201052685e+00	2.109053162453829344e+00	-2.181451692965453937e+00	-1.466026942828390522e+00	5.417123246793984492e-01	-3.175373444359158581e-01	2.223769427547150457e+00	3.070647364974167459e+00	-1.490258787418013542e+00	5.902227361295381280e-01	-2.348424557067230189e+00	-2.884902195106608946e+00	1.334875600258307593e-01	-8.397683840045682135e-01	8.328633477839084698e-01	2.053206465420608084e-01	-2.995660309315047454e-01	4.121991263425929808e-01	6.375544247289014477e-01	-1.629712171136355581e+00	-3.823608660737900372e-02	2.961133989235193553e+00	6.361985974938350052e-01	-1.179625932887901962e+00	4.886302384611125316e-01	-8.112647106256595242e-01	1.143082380368774409e+00	-1.023798600677325865e+00	-1.313290307885606745e-01	2.498645609459397288e-01	6.287160213078082371e-01	-1.381589543712816726e+00
-2.853531279800745057e+00	2.071504923830546296e+00	-2.727242856840371044e+00	-1.347017871749604412e+00	-3.058817501544289996e+00	-1.122046559731123994e+00	-6.043139671474547781e-01	2.955389241392823330e+00	2.146866321507240050e-01	-8.505316305193142412e-01	1.009512603769359806e+00	5.288675231787502984e-01	8.869870940215658639e-02	5.464011890230509039e-01	-1.073520264213363024e-02	1.895741636932327889e+00	-2.173690852205371726e+00	9.231506297329031829e-01	7.955435818520543156e-01	1.153774186669295654e+00	7.144593990933243433e-01	3.605374338466707518e-01	7.350875486358231514e-01	-7.764574522199466644e-01	-8.480447505146690990e-01	1.394951191562569859e+00	-1.354560303888340478e+00	6.398110046647881299e-01	-7.214151290196082478e-01	4.086256010120158932e-01	-6.775885331033947301e-01	4.997171916784600709e-01	-8.777743130634775570e-02	5.139790252018572314e-01	8.871514417332283520e-01	7.108773048588956645e-01	-7.897274331285921711e-01	4.393083379156118573e-01
-7.951363922985882349e-01	-4.979715136632083983e+00	-8.729851076563547307e-01	-1.268485001055654759e+00	1.189831823684720069e+00	6.743637906706352603e-02	3.390907996587209539e+00	-3.246037116920987842e-01	3.235635103158112647e-01	7.312167961607558553e-01	-2.202760561479834844e-01	6.451056039061869862e-01	4.413065569871562066e-01	1.940969583117616137e+00	-7.457302260893549084e-01	-5.176998659176133000e-01	9.312687810139635980e-02	1.945673135431637557e-01	-3.365214313735062079e-01	-3.632304182635175405e-01	8.626534673775852757e-02	-4.563619488072243602e-01	6.833706076787343653e-01	-1.120912697737806774e+00	-6.923244564818461511e-01	-1.112486592443148847e+00	2.303752995332498388e-01	-1.704022319752372394e-01	-5.069092391431053238e-03	-5.442859578008600874e-01	9.920501021132499542e-01	-8.009709356655779766e-01	1.506500182823175216e+00	4.157895948303441114e-01	-4.159144853273614301e-02	3.104570015488163359e-01	3.960584631433696629e-02	1.508136574420274045e-01
