8.304491051529604151e-02	-1.093469696164122429e-01	3.018175031156626886e-01	-1.431323753780089636e-01	-1.621127914030657535e-01	1.078788177293032585e-01	-2.524970716779619678e-02	-1.288455489115599151e-01
-8.285241019122420170e-01	2.775887814421163502e-01	-2.783698082628977000e-02	1.817120724316718949e-01	2.700356034911676958e-02	3.122335526336146860e-01	7.995387360430818158e-02	-4.174696788371658196e-02
-1.086817419936344065e+00	8.409639731520346384e-02	-5.075614035307652872e-01	3.507321046834488976e-01	-5.870797984965221705e-02	1.672028165246628173e-01	2.809936283876902641e-01	6.908110298372506682e-03
6.514618767170961000e-01	-2.644124645278160268e-01	-6.796179873643060955e-03	7.129658162406421473e-02	-3.243052750667428652e-02	8.560745704881170259e-02	1.051993750942782913e-01	2.976223868817017698e-02
8.286114179426803394e-01	-5.860647674554849557e-02	3.809751035916157935e-01	-2.856670407477243743e-03	6.816447968230396337e-02	3.010772795596210472e-01	-1.708501370650611084e-01	1.599695151397210746e-01
6.519845391898754228e-01	-1.351759859187769419e-01	3.684238038554659145e-01	2.494057362028026525e-03	-8.148018336823049934e-02	1.287815469349329056e-01	-6.374062726407661583e-02	1.439951242121425279e-01
7.913740846239977200e-01	5.555763382710990350e-02	6.137269291304175978e-01	1.333053297070008192e-02	4.140439214895320214e-02	2.686847078312312176e-01	1.886330414244328374e-02	4.028167520438731553e-02
8.530042858477834278e-01	5.220488077306757735e-02	4.882680032194170461e-01	1.558405704926943969e-01	6.718089524136916513e-02	2.233225818856917344e-01	4.530413009847804318e-02	-1.037231601200734044e-01
1.221912224618722786e-01	-2.641659531990399601e-01	2.823490603866806933e-03	-2.424752859953750173e-01	-4.910013096158329787e-02	4.050734737867617286e-02	-1.580793622622269357e-01	4.605192167811499732e-02
-6.879396799757232506e-01	-8.246631028792573981e-02	-3.578750543913872817e-01	-3.117262826535882603e-02	-2.515700962651370304e-02	-1.691977377597335755e-02	-5.165508486350713080e-02	-5.364832946413256032e-02
-2.851070695072649430e-01	-1.147700128297763321e-02	1.294137806257896761e-01	-1.895900699450955573e-01	8.251865426706614381e-02	-7.606179541163508862e-02	-1.397486965031524420e-01	5.724024993649873966e-02
2.782703250829640651e-01	-2.000125302499891899e-01	1.973765797315669979e-01	-2.762044489253497881e-01	1.804567245470387049e-01	5.236658315454215812e-02	-9.089446375121432165e-02	1.338233920673919664e-01
-3.018943720017953081e-01	2.616816157394774023e-01	5.469353809693469071e-01	-9.879238563851629185e-02	1.450297756436882413e-01	-2.905333136558898438e-02	-1.812611614129763446e-02	3.316859712282701697e-03
-7.064004038128345320e-01	1.237618708241361859e-01	-3.635933069638824788e-02	1.295019473801121701e-01	-2.284413078650716633e-01	-1.195383478044062878e-02	-9.388466530322843451e-02	-8.541067554635112247e-02
-2.790337284005772744e-01	-2.184842203755707479e-01	-1.062727653019340801e-01	-1.351340837219651425e-01	-7.159554894841886619e-02	-1.753416837996107647e-01	3.798591892118512170e-02	-6.745694864746784591e-02
-7.011332179488380945e-01	1.356319179314155188e-01	-7.861893637641743926e-02	5.784171818296184042e-02	-1.048671087151653580e-02	4.837774185671358390e-02	1.708857971504489787e-02	-1.099638795112884426e-01
6.624758346471800730e-01	-3.267485886869087031e-01	-2.007523586547055039e-01	1.433969177724529753e-01	-2.087446205240689467e-01	1.582692568069082872e-01	-2.225161346340089885e-01	-7.838305004212797050e-03
2.956663608873081883e-01	-3.049362049924960183e-01	5.241601700036951222e-02	-1.005791644388628336e-01	5.947822054645356127e-02	-1.558648981199088623e-01	8.053298192356743435e-02	1.534184892360716534e-01
-7.469133035562927070e-01	-1.299937055327440340e-02	-3.330917915923474748e-01	4.182506735960543620e-02	-1.305431294362857653e-01	2.926841801693948891e-02	-1.124552265518009297e-01	-5.799467981629768780e-03
-4.559394290616050616e-01	-1.207409030032824265e-01	-1.795572039701832656e-01	-1.514485112113536369e-01	6.330998782953377313e-02	-1.286768386397484643e-01	-6.678248331835305238e-03	-7.949547599814385176e-03
7.439806278793154037e-01	-1.665937659209919819e-01	2.531444296280713213e-01	5.835305963079428365e-02	9.697998692362198858e-02	8.408269237929104703e-03	-4.712387805925532386e-02	2.433755293005570863e-01
7.301068970958155546e-01	-3.444311413307128977e-01	-1.733370170010388456e-01	-9.215766763285497543e-02	2.736918872010057346e-01	2.129599727432482659e-01	2.703275897158492411e-02	8.554063702161038285e-02
1.145101972908365351e+00	3.356769001566292099e-01	-4.209017141897468672e-01	3.818859862041579789e-01	5.723094369216262800e-01	-1.863789105321812523e-01	-1.489069625283104825e-01	-1.442169658274531918e-01
8.148603108348864144e-01	-1.920282123977836986e-01	2.878269804497498099e-02	6.210563869489171135e-02	2.280487693569848984e-01	1.945070682912907745e-01	3.620486699851849233e-02	-4.056178512795367841e-02
6.197198818657559949e-01	-3.035677311660500699e-01	-1.648387553717383103e-01	1.247780845537289768e-01	-4.766836059875453890e-02	3.027618152982559235e-02	1.434995492211046109e-01	-1.085193084934679836e-01
-5.451265484963390140e-01	1.833927602187929162e-01	1.850687398921656290e-01	3.805093376777390901e-02	3.407384537509201838e-02	-1.431047993225789405e-01	2.933907830220143509e-02	1.262717988114266630e-02
4.313754059629497650e-01	-3.238458000299937467e-01	2.487568967019954808e-02	-3.033599074696485473e-02	-2.255999861549292940e-01	8.320016594183796133e-02	-3.206074089820298845e-02	1.947913684367176892e-02
-5.832281949740746041e-03	-2.969649461489369258e-01	-4.727463400126450527e-02	-1.237354649374316218e-01	-2.654801024543068100e-01	-3.576133996142386029e-02	-1.689980613124218434e-01	-7.365115354667946257e-02
-6.894029023368762887e-01	4.167864374445848924e-02	-9.528058502102737526e-02	1.160764292225974353e-01	-1.661441547797936069e-01	-2.245913371781965706e-01	4.498917529811333887e-02	-7.208579815775713329e-02
