-8.604277	-3.727527	1.6277637	0.7047459	-2.2177606	-0.17061582	5.486465	-2.5631316	1.697066	-0.9052239	-2.3861723	1.7248523	0.59604955	-0.72336125	-0.23190138	0.30095413	1.3302084	0.29074726	1.5651575	1.2186118	-0.65014565	-1.6057949	-2.4148402	0.22405604	-1.4771554	0.558886	0.27316105	1.083454
0.5375996	5.3712997	-0.75040877	2.6296113	0.9187552	3.92046	-2.7552373	-6.347869	1.6696296	2.3282697	-2.032943	1.7597743	-0.17901257	-0.7207352	-0.28125	-0.17123431	1.1410909	1.6439515	1.8060114	-0.89206403	-0.06495041	-0.929724	-0.6395668	1.186045	-0.84983253	0.33611906	-0.52595973	0.32023495
-12.438801	-4.152619	3.700204	-1.5775043	-2.4613273	0.6084183	2.302485	-3.9659657	0.67177194	2.2624679	-2.9456353	-1.1304581	1.9915371	1.0178665	-0.8490002	-0.52310956	0.7634083	0.3176853	1.2284555	-1.148635	-1.1695532	0.2573947	-0.8918052	1.4678962	-1.6454973	-0.95237213	-0.71777743	-0.13998851
-11.240188	-7.2630424	1.1458008	1.8717779	-4.9283423	-0.08491486	7.0642395	-2.2284288	0.59514415	1.2032373	-2.0018668	2.3191686	-1.8405669	-0.8381136	-0.95350075	-0.1131486	0.55459356	-0.3077976	0.74376696	0.2814319	0.48369604	-0.816821	-1.0462778	2.4084373	-0.6407145	0.012369515	-0.53230673	0.73162556
5.3313966	11.909712	-0.3893553	0.47807932	-2.3209183	0.56872296	-3.271379	-5.9155865	1.001131	1.271644	-0.93605125	0.07917125	-1.3033352	-0.2117233	-2.684422	1.3027333	0.43432814	0.045924015	-0.37496644	-1.3516924	1.103838	0.7730578	0.87738717	-0.6897013	-0.30663103	0.5874194	0.36775285	1.1614246
4.1119165	15.607426	5.3150163	-9.1522	7.634597	-5.7129326	-1.5825602	0.98219085	-2.7626543	0.19249758	-2.932541	1.6723163	-2.705041	-0.15667695	2.3637161	-1.1970149	-1.2597387	-1.2100419	-1.2265823	0.26531988	-1.0854288	-0.8284509	-0.9592294	0.3590905	0.8667909	1.4848381	-0.31759995	-1.4219291
5.291763	15.629286	3.9632978	-6.7743373	6.236211	-6.2131205	0.89370906	-2.9925547	-2.984443	-1.6093391	-1.1995411	1.5061933	-2.046813	1.7914785	1.3643111	-1.0265009	-0.018668331	0.22365043	-0.93821645	0.17265113	-0.94915116	-0.72679627	-1.3326477	0.44930792	-0.07383533	0.4581298	-0.34232065	-0.7577382
2.9742687	14.730011	6.432323	-8.010937	9.320995	-1.4617347	2.0334876	4.8968472	-0.10130739	2.6897717	-0.95155275	2.4400306	-0.4940996	2.8713741	0.8660514	0.60581577	-0.5558378	0.9383824	-0.97451997	-0.993234	0.9240657	-0.7447091	1.0859553	1.640454	0.23639667	0.8260264	-0.73595643	0.068804055
0.23654807	8.621012	5.0156674	-5.6894937	8.674561	5.8749313	0.16415042	2.2275665	4.2188907	2.7924542	2.9629705	1.2191935	0.33681944	2.2883153	0.8487296	-1.741588	-0.6170576	0.27503145	0.8175805	0.29318348	2.9155324	0.25396773	-1.1629758	1.0761943	-0.30315804	-0.2844329	-0.65748256	-0.5477737
-0.4612412	5.556761	3.8473988	-4.3475046	-1.8449764	5.6709886	-0.4416507	-1.4279169	2.938734	-0.5966158	-1.388806	-1.5032804	1.3549292	0.15848944	2.6686025	-1.8107232	0.124401376	-0.0018716455	-0.50158083	-1.6937468	0.40720052	-0.8138512	0.82455224	0.33998603	-0.2845938	-0.47654447	0.128275	0.025468636
