-0.8938633	0.23103257	-0.19060808	0.24051785	-0.05371257	0.38578063	0.045484554	-0.026342057	0.05327507	-0.12730573	-0.09754671	0.0073069
0.093833916	-0.119961016	0.2994315	-0.13355279	-0.17155151	0.107375905	-0.032145422	-0.1270105	-0.13089569	-0.051796548	-0.100016326	-0.106918745
-0.8248689	0.27645928	-0.019151554	0.18682015	0.0061943084	0.29520783	0.051820993	-0.03212867	-0.046781506	-0.063494325	0.101398185	-0.028348159
-1.0846977	0.0969928	-0.50420845	0.34665883	-0.068495825	0.15070164	0.26284862	0.01526998	-0.0846674	-0.11928053	0.027536476	0.13901326
0.66154015	-0.2611844	-0.01753058	0.07736091	-0.038318664	0.08044579	0.09575466	0.034314916	-0.100184776	0.15578794	0.015798494	0.05363174
0.8379198	-0.06449438	0.3737199	0.016116828	0.04623024	0.29332364	-0.19531918	0.16504116	-0.013993919	0.12169182	-0.1192213	0.051417634
0.662515	-0.14292972	0.36089247	0.015840642	-0.09166896	0.12552696	-0.07364898	0.1452886	0.019163724	-0.05449629	-0.044079375	-0.11858504
0.8015842	0.04170858	0.6105225	0.031762913	0.0213258	0.26715127	-0.0046160594	0.04805167	-0.16317257	0.1762774	-0.018223291	-0.0008243192
0.86111903	0.044874802	0.48233518	0.17521818	0.048987795	0.23793572	0.028744245	-0.0988324	0.07803514	0.039514933	-0.07838923	0.08815501
0.13455302	-0.2683692	-0.0011188262	-0.24206504	-0.051596813	0.028449643	-0.16130817	0.045945153	-0.15273672	0.0026944568	0.036021978	-0.12964398
-0.68020207	-0.077916995	-0.35496894	-0.0395947	-0.023022946	-0.024295291	-0.049524307	-0.05503051	0.1099328	0.052066766	-0.22711265	0.06731042
-0.27240315	-0.023819499	0.13676248	-0.19996056	0.09010093	-0.089690834	-0.13520898	0.05584109	-0.23692733	0.02884607	0.11501345	0.066575065
0.29101717	-0.20912038	0.19442482	-0.27193114	0.17471562	0.07119119	-0.0939673	0.13328776	-0.086972445	-0.04850763	0.012209285	-0.011605613
