-2.019224875159933763e+00	-7.289712474344122839e+00	3.213719223732199204e+00	-3.789340044857627987e+00	-5.195302466934371699e-01	-3.036749114982183695e+00	-4.116074008070495616e+00	-5.847366654414523524e+00	2.349111851854902844e-01	-1.674045671226922716e+00	8.668432428396070089e-01	-1.545276078493313721e+00	1.844532749703267527e+00	2.595927611537875504e-02	7.936385555983871409e-01	-5.456537144674891149e-01
-7.394775064408241505e+00	4.120975780552868173e+00	-2.475273630377663014e+00	-1.592206378930020039e+00	-2.755730855877891461e+00	1.496788038414369248e+00	1.707635541674749069e+00	-5.276528130803616712e+00	-1.156992238636080778e-02	-1.176549455387764676e+00	6.696000234675009155e-02	-3.952237607053694202e+00	-1.856509026197638246e+00	1.334118036129399443e-01	1.167363848842803753e+00	-4.312391923057760645e-01
-7.149421327918472180e+00	6.046762080266043782e+00	-6.738599894263954226e+00	-2.111109020093307365e+00	-4.142279678511107122e+00	1.299932749711103952e+00	6.611901651980712558e+00	-3.550580634815414527e+00	1.341071943907398145e-01	-5.178463034824544176e-01	1.425318703273070531e+00	-1.466330482159237558e+00	3.320871983325890398e+00	-2.405233590119006670e-01	1.283873953148560343e+00	-1.692336731721796994e+00
-1.222651256875040504e+00	-5.840845290098860332e+00	9.196639856876586805e+00	-4.064605085760183978e-01	-1.466173821919374287e+00	-3.335264138835318526e-02	-4.210487088832892688e+00	-4.720098662824620206e+00	1.058352109754173431e-01	-7.224026099237802478e-01	1.844004963103113459e+00	3.674276616615298335e-02	2.535804049331324417e-01	-2.677842894434531718e-01	1.220962544568267472e+00	-2.831703890467204054e+00
-3.742071967289710421e-02	8.274314234329660511e-01	1.831798596633487719e+01	7.290183146080939203e+00	8.097426171846466403e+00	3.227831431371645632e+00	-1.406731447947959790e+00	1.831235041062097002e+00	-3.331423302494034289e+00	-6.558629337332444464e-01	2.242469382817800394e+00	-1.711634472485871417e+00	3.750032672098038145e+00	-7.296950850191007421e-01	-2.503871697939044072e-01	1.737143857949505321e+00
-3.110718897251548154e-01	-1.371892981428236347e+00	1.724328368656508204e+01	5.344226887586234653e+00	7.643197854895798393e+00	3.170084517009677416e+00	3.618424027600632420e-01	-1.780923883351449355e+00	-3.792265131221935093e+00	1.417414956575388185e+00	7.606260322086375592e-01	-3.463096555297405787e-01	1.752209152475749709e+00	-2.215391386810236618e+00	-1.002931663080443236e+00	8.488683695363675730e-01
-7.481482628809129620e-01	2.614945967893134160e+00	1.794118220156672194e+01	5.444182268915620959e+00	6.870460844507434217e+00	-1.179594648642797061e+00	3.317981450344294370e+00	3.742828417818392150e+00	1.259749203313848431e+00	-2.947501895366051450e+00	-1.564303884868194716e+00	-2.811289405622601212e+00	1.464060493363806836e+00	-3.120107217815488276e+00	-4.874606550617286982e-01	4.918136951005807056e-01
-9.880540760460867489e-01	-1.263531060306383846e+00	1.042926419911861302e+01	1.494229424028284958e+00	3.770652601161266215e+00	-5.977562035546887032e+00	-3.484972568455410036e-01	7.987914387494057245e-01	4.971376031276469654e+00	-3.538855128016675344e+00	-4.016742957373077516e+00	-3.090996252053608839e-01	2.152474573028718696e-01	-2.887385643321134232e+00	9.178531605212535416e-01	1.294982574594021552e+00
-1.290273849948325724e+00	2.257470451854542759e+00	6.302513256772044770e+00	2.171891797091466625e+00	-4.098537126782731299e+00	-3.986360203130776991e+00	-1.360324350411072469e+00	-2.692262390972957498e+00	2.794817766891581901e+00	1.470369348169813239e+00	7.479079104910341114e-01	-1.212498937546468980e+00	-2.315893610390246937e-01	4.689641205802448642e-02	-9.078372053978390754e-01	2.428476787833794059e+00
-7.019139288687157752e+00	8.400446147883586789e+00	-3.824365825759804771e+00	2.355791524140301352e+00	-3.737399458264382357e+00	-6.374951880785770797e-01	-6.394181466466842823e-01	-2.043116135439280612e+00	-1.493500318872880372e+00	-1.957890670016573520e-01	-1.320378160332644546e+00	5.579594168171776447e-01	4.492964807118778325e-01	-1.804600727949242644e+00	1.498905499585273304e+00	-2.070730640894914210e+00
