-4.621304199407937574e+01	-1.832070097282055343e+01	-3.415184834552741933e+01	1.163876095498705254e+01	1.059077273630395055e+00	-1.771209713016598286e+01	8.346446265652934571e+00	6.134004205494603568e+00	1.559982235716376664e+01	1.238837302519702988e+01	-4.858330478524663931e+00	7.534920134994913532e+00	-1.327595001508145423e+01	-8.001770372749957616e+00
-2.839469573932284163e+01	-2.891050255071909802e+01	-3.772373647600255708e+01	4.994113644265316054e+01	-4.042541635833001301e+00	-1.850711213211285155e+01	-4.047200653963412442e+00	-1.280576029085317558e+01	1.639728860430233937e+01	2.864704227804680814e-01	-1.622946625441227253e+00	4.030447672499251510e+00	-2.922154977903587803e+00	-3.594859137898957169e+00
-3.374426182565572674e+01	-2.528882252691639110e+01	-4.454581500956653883e+01	6.007149317977930991e+01	-5.673193096850719819e+00	-4.450292662850483083e+00	-1.546545112644102815e+01	-1.176758519755578725e+01	8.195206739309083943e+00	6.684926445127771011e+00	4.907927275305077330e-01	7.020156936248763913e+00	1.419917425220591500e-01	-6.088286197677251543e+00
-5.097951768281637897e+01	-2.170170492862813916e+01	2.078520639303818474e+00	-1.761475914052567404e+01	-8.289427780146393365e-01	-1.694906866413908730e+01	-4.747553438834037465e+00	4.500448455984735752e+00	-5.195992405243839762e+00	-5.372846708521293202e+00	-1.055804619148162615e+01	-7.108787165030721056e+00	-1.163269560289475812e+01	3.644451032645589450e+00
-4.405100929505452712e+01	-2.169151484414376085e+01	4.312090722144107602e+00	-2.675266074833605856e+01	5.522275771688775592e+00	-3.838475421323356329e+01	2.158010392071252426e+01	1.022350759647293117e+01	-4.592362258925151708e-01	-1.407629942103104526e+01	-7.882952701136766160e-01	7.156689880841761164e-01	-1.326772157632428950e+00	-7.790352177907618803e+00
-4.037488010374516989e+01	-2.617124903689773063e+01	7.644285085810212266e+00	-2.250802706186312108e+01	4.535987712530872074e+00	-3.944344090464345243e+01	1.812537568806316202e+01	2.825087199857395426e+00	-5.133481936906739707e-01	-5.487762012205996243e+00	-7.175383741009595084e+00	-6.261798027964691649e+00	-6.598987520558606157e+00	-9.055730394793059190e+00
-3.620141913845033343e+01	-3.118253594222467839e+01	9.263461535358498367e+00	-1.711144509373244915e+01	3.191540563130599306e-01	-2.941511934665717121e+01	1.846111995089384195e+01	-3.307089080271767845e+00	1.106290829669037246e+00	-2.179910490166060200e+01	-9.263852403177262218e+00	1.007214054778659573e+01	-2.137871175164967941e+00	-1.436433062657047799e+01
-4.787790458732047227e+01	-2.326474872122169657e+01	4.560655497220403198e+00	-2.169279631358966043e+01	3.347456218121866556e+00	-2.262419759945282038e+01	1.984561734507704500e+01	-8.366677630490896078e+00	3.932350932990648751e+00	-1.699048724708824309e+01	-8.194343630808701207e+00	1.539266832555379771e+01	4.350408204088168418e+00	-6.815834186455636434e+00
-4.838655090786958368e+01	-2.591514593787932341e+01	4.460079268942314989e+00	-8.516173971328246495e+00	-6.594442143530814260e-01	-1.867494689482390768e+01	-5.552467732109923837e+00	-8.195385620459061826e+00	-3.958277046013940037e+00	-3.294946794529577172e+00	3.761489507483616324e-01	9.392924285991792743e-01	8.015191261939348388e-01	7.228059728628637437e+00
7.408903252438116738e+01	-2.664027202909322156e+01	7.544289299726733233e+00	1.551289360744276458e+01	-8.216479115140435496e+00	7.390120919018284162e+00	-1.185074567813305535e+01	4.237998143490488978e+00	-1.004945034595030329e+01	7.818039849544883069e+00	-1.517017342160448123e+01	3.016474166364943255e+00	2.033032816968383116e+00	1.462839220751159797e+00
6.045848703901867083e+01	-2.776357819746692002e+01	1.096902972361995587e+01	2.190913985045819246e+00	-3.329920678049087979e+00	-6.320902890499230375e-01	2.756030566106502100e+00	5.647623656863307140e+00	-1.454772271437414721e+00	9.934728470725541882e+00	-6.300525253728352482e+00	2.537408740769410809e+00	-1.736923089486508864e+00	-7.877026520372714113e-01
1.417030750385477218e-02	7.088534281467288700e+00	1.102167490972968977e+01	-6.336199028130486965e+00	-1.033220557989310073e+01	2.582248289821908216e+01	2.119787264666322812e+01	-5.802320696442865966e+00	-1.730910654714910279e+01	-5.318632852497310104e+00	1.224481047709315007e+01	7.225898758031386926e+00	-1.730357260179547652e+01	1.146288200364554122e+01
7.455770131047025906e+00	1.424846188866763441e+01	4.215991114850568877e+00	6.375461430035147536e+00	-1.000617755756257488e+01	2.357992852694296815e+01	3.651918220666208015e+01	-1.755250820369380804e+01	-1.767415373238473109e+01	-5.074868649444213453e+00	1.018080557353286508e+01	7.780084373233172812e+00	-1.303331098957683665e+01	8.114611665339818813e+00
6.547254849877353422e+01	-1.204853371696947129e+01	-6.305175726385089163e+00	1.145661990768067184e+01	-2.172462041188732318e+00	-5.595255141980620905e+00	1.095719874176784892e+01	1.079000562712566591e+01	-2.457293884198290979e+00	9.580372914056798805e+00	-1.577541133261390671e+00	-5.280504052702523765e+00	1.009330672942496676e+01	7.502597238495947174e+00
4.257511899048832760e+01	-7.803635379317163334e+00	-4.777311588012198129e+00	-5.302725886175935210e-01	-3.436061242386713399e+00	6.503984445556437066e+00	-1.202481222436793812e-01	2.087023285349692614e+01	-1.417695112126085277e+01	5.038589751890849122e+00	-4.106863343853100368e+00	-9.325634907291638909e-01	1.058950680112276821e+01	5.216698593963777775e+00
5.926625593367078437e+01	3.613559484266723576e+00	-1.274881459344980961e+01	1.302578013729011097e+01	-4.789005304781101202e+00	-1.465644405186211197e+00	8.234239655539028035e+00	-7.594201922839833863e-01	-2.261277696008883353e+01	1.235588556057803267e+01	-1.871258452121722016e+01	2.146650176689713518e+01	6.748564283411022657e+00	2.002732338221833785e+01
-1.751318953020913938e+01	7.793290414332389560e+01	3.944436841008681682e+01	5.425408806191367894e+00	-3.387386130702471831e+01	4.811216286581067259e+00	-2.453125392987298881e+01	-2.339424787866569044e+00	-4.279290256101845102e+00	7.785442634455107536e-01	-1.239960471273847631e+01	2.975809267476077657e+00	-4.279581153637297852e+00	-3.708332726905118726e+00
2.465493382766072550e+00	-2.704185864938890305e+01	2.119799096219696821e+01	-1.456440815031140801e+01	-1.244528561524415089e+01	2.320714768884177204e+01	5.996927952370959325e+00	-6.064034888397915601e+00	1.048797965182867209e+01	4.925512484978895600e+00	3.642897394011167300e+00	-6.912715055719852231e+00	-6.088660406525815638e+00	4.903774472761130987e+00
