0.30659965	-5.4183526	3.6445658	-3.293922	-0.9434095	-0.58081436	4.2599583	0.42435062	-2.2002685	-2.546565	0.35399193	0.78812647	-3.4642878	0.7338709	0.9219132	-2.8236294	0.72672236	0.4683382	-0.21327049	-3.0636754	-1.7246218	0.5808792	-2.3628783	-0.63593996	-1.3311615	1.0401145	-0.6821987	-0.039450124	0.9095478	-0.20544529	-1.0170648	0.71572244	0.21462841	-0.5523079	-0.19450858	-0.7266457	-1.6588793	0.46423084
-14.00065	1.8391236	1.5078042	3.2318144	0.3695424	-1.4186469	0.82581174	-3.9442453	-2.8044977	-2.5030065	-2.3778358	-1.488544	-1.7323654	0.29934525	2.2451339	-1.7893223	0.6082394	0.043627087	1.0825336	-1.3045069	-1.3821722	0.5182281	-0.3108028	1.2907832	-0.10087885	0.6070193	0.53111506	-0.59184116	0.2543494	2.057595	0.92848396	-0.5775882	-1.0292386	-1.3579073	0.1932022	-1.7675793	0.10677886	-0.4131023
-5.9072466	-3.337616	4.2365	-2.2284715	-2.0500453	-1.9011295	4.754739	-3.3609774	-0.6207048	1.074758	1.070018	-0.7701168	-0.11511757	1.0897307	3.14293	-1.5828731	0.6517838	-0.16109702	0.4705364	-1.2695165	-2.7693	0.41918728	0.2041714	1.1618912	0.9091747	0.7987	0.21744367	-0.3380592	0.46218795	-0.021223255	-1.062254	0.55071807	0.51938254	0.69481635	-0.15789208	-1.682698	0.1604638	0.38455638
-0.057785988	-5.1559076	5.4695387	-6.2580447	-3.3732066	-0.42613986	5.0645113	2.8530474	-3.449398	-1.3038012	0.40080172	0.108391	-2.7252212	0.072526485	1.2724917	0.35772496	-1.6248944	-0.83487886	-0.78200036	-1.5957677	-1.0563719	1.8445824	-0.91794306	0.26425716	-1.3453225	0.8845782	-0.46413192	0.4947675	-0.763936	1.0152574	-0.24868403	1.0864465	-0.05665809	-1.3654912	-0.4316105	-0.07608481	-1.4753838	1.520494
-12.447728	0.7874572	-0.5118529	6.1473436	-0.5185209	-3.818116	-0.2284519	-1.8620596	-1.3173435	-2.0855489	-0.82400906	-1.4622217	0.6186061	1.9596943	0.4723833	-1.9690125	0.52908313	-0.40679973	-0.5609583	0.15249552	0.624074	-0.71507955	2.9461713	1.964309	-0.40599447	-1.7741716	0.96855843	-0.30952758	-0.13998142	1.1639057	0.54642195	2.2361255	-0.39080742	0.48339245	1.496543	1.0901277	0.5682074	-0.33840472
6.629408	-3.963465	-7.4131517	14.998997	7.250317	-5.081797	-1.2711449	1.1470348	-4.083143	0.9644891	-1.0412409	0.4971215	-1.6678286	-1.484987	0.021036588	0.4773007	0.5855628	-1.9891535	-2.0025208	2.181344	-1.7982888	0.38337797	-1.3408726	-1.7996266	1.3966489	-0.20710179	-0.07849589	-0.6917715	-1.3166505	-0.3279876	0.703518	0.64609635	0.44011128	-0.40636063	0.5236676	-1.3394554	0.120927736	-0.23410474
2.790923	-2.4502053	-6.536626	12.837606	6.92349	-4.515267	0.0992357	0.5572592	-2.9390588	-1.0578407	1.3326216	-0.4133321	0.53313726	-2.6334412	-0.3947593	-0.8384721	1.2542766	-1.5984087	-1.1249918	0.68127215	-0.0040465295	-0.17242846	-1.0866729	-0.91344225	-0.5301521	0.35294336	0.28450269	-1.2001979	-0.775266	-0.24201271	-0.7205821	1.7659055	1.7186413	0.6148031	-0.55473536	-0.26654512	0.5985421	-0.0016417503
5.710429	-4.28888	-4.3320312	13.546696	4.0397663	3.0884523	1.7611666	0.17858963	-1.6631414	4.3481784	-1.4648988	2.8242252	-0.7792325	-3.4884982	-0.33404174	1.0323473	0.41512704	-2.6223109	-1.0118686	-0.71002805	-0.62432706	0.03965664	0.4885	0.56336176	0.87574285	0.8548419	-0.050938904	0.18845326	-1.4895697	0.035987698	0.6665169	0.6286076	0.35823244	-1.2412273	-1.0673311	1.3749611	-1.725071	-0.8391608
2.6035924	-4.00321	-2.248553	8.5171175	3.1342149	5.2940664	2.3376524	-2.524434	2.4780498	0.9944383	-3.924441	1.6448598	1.2137414	-3.744372	2.1453664	2.2212865	-0.65921366	-1.113811	-0.23908608	-1.7619202	-0.41247466	-0.393602	-0.14866465	0.5409833	-2.4516802	-1.1719909	-0.9481889	1.5244036	0.7263823	-2.2390523	-0.037656575	-1.4421818	0.1581798	0.18266745	1.7651658	-0.015525162	-0.08109197	0.44526374
-0.57554066	-3.2449424	-0.5693871	4.6238995	-3.4658787	0.06429958	0.8271073	-2.4148998	2.9524977	-2.368755	-0.056251004	-0.62359285	-0.98438966	-1.0523319	1.8137236	1.0644772	1.2716007	-2.3220758	1.0405873	0.22868976	-0.5583521	0.69567186	-0.70140684	1.4333093	1.124491	-0.6780038	-0.29830116	-0.3743735	-0.65880555	-0.95657337	-0.27802923	-1.846925	-0.92953825	-0.3829444	0.62066936	-1.0780813	-0.4598316	0.5072622
