Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
ADORA1	Coupled	Coupled	Coupled	-	Adenosine receptors	classA	-2.0555790401372573	1.6884362293833106	1.5141170587460135	-0.8665924849928046	-0.7142178273976278	1.2039216170488998	1.3098084925336526	-4.424644842986043	-4.35244248920607	-2.7153749854211595	1.5241677492648154	-0.019145929495650856	0.022885811957843036	0.4410057474844685	-1.9685088949288463	-1.768862302269253	-1.489181141495993	-1.3986311260987836	0.9146289161383073	-0.21481412960057228	0.1103226397801894	0.8841874970381003	-1.0336812100373505	0.5836029029189053
ADORA2A	Not-coupled	Coupled	Not-coupled	-	Adenosine receptors	classA	-4.948528699414743	-4.392974703536885	-0.5124481970559568	-2.6744346829570556	0.4650222035616748	2.0028315530493104	1.1137092443711891	-1.735161527315171	-2.832599964609797	-1.6151650094448842	-2.4656795250067938	0.3763452110638268	-0.6922622197627107	-1.5259671027129926	-3.2076940682690047	-2.6048703745298387	-2.800605528784054	-2.400199347037033	0.19265857385970628	1.0608828420864629	-1.3015366696114246	0.014569590467782362	1.7230758545914564	-1.335376124886602
ADORA2B	Not-coupled	Coupled	Not-coupled	-	Adenosine receptors	classA	-1.9654606088417113	-8.268017084691287	-0.17058193510991035	-4.31233814575233	0.40130748125269083	2.4188038238645224	6.451918687146849	-1.4472477651373723	0.4702407698288733	-0.7000419494991118	0.6504443093613964	0.560421130263118	-0.4822402312691383	0.1174689235298808	-2.1105803541299633	-1.214342963753799	0.21466628857492728	1.5303136253170095	0.32609646382953916	0.3022184794123473	0.44552134312505987	1.8021595481141361	-1.8623406056225598	-0.11457103750446399
ADORA3	Coupled	Coupled	Not-coupled	-	Adenosine receptors	classA	3.116155725396516	1.7370107043875869	0.38461336603207696	-2.377358207188138	-2.263375362785643	1.5800847591805756	-2.3552324990417794	-3.771518792410973	-1.2015007929924897	-1.1229610057253192	0.5422612812131806	1.031052591397748	0.7466189083292352	0.33829741952207476	-2.119139725969602	0.686897098799377	-0.6782865231340656	-0.5627507437403585	-0.9203893778729179	-0.5628170472030173	-0.20157292153923645	1.2273490180415145	0.9633896251097652	-0.799229206265034
ADRA1A	Not-coupled	Not-coupled	Not-coupled	-	Adrenoceptors	classA	-15.193111690975963	13.18343186416987	3.6957307717599956	3.0384809084079203	0.5141839046980178	3.802815965421638	1.8818328159544366	-2.110445060260491	1.697412041322226	0.7456886217439596	0.22983146392243134	-2.8475254681883513	0.3032486265293323	2.837477875790023	1.017347313392977	-0.16691863591954895	-0.5024656958083498	-2.0887622890155337	3.21175270238725	0.14479741337745583	-0.8051799860140758	0.3848603759120297	0.39001234917479355	1.7510880840279421
ADRA2A	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-16.83770129201326	9.726633409547713	3.46684246503042	3.9583576315505664	-1.0788659401960203	3.1487089912272004	-0.36342399219985233	-1.6193987605965448	1.6844934202243578	-0.7269044289185588	0.2702618982288788	-4.12140975059145	-0.7337021272981927	0.38247886086838073	-0.767614100883552	1.2046218735944338	-1.697760490773561	-0.48915865768415	1.724498893058646	0.2768112016197316	0.4009957599441326	-1.0885232589151248	1.2790214553256483	-0.5565953623713393
ADRA2B	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-11.842771064001512	10.400386157539387	5.548925226295221	0.9569831794505723	3.7220352478520415	-0.26635104567163254	3.391591821503752	1.1515597050008017	-0.5022994903867547	1.503826359858702	-2.0580892132078827	-1.2568221291213022	0.38098652773402264	2.188929893331887	1.083461024571066	-0.28639082417051104	-3.3560788317090595	-0.6714328033932342	0.34465557613592335	0.3765521154255446	-1.3933979128793264	0.9582699034816925	-0.5412538468866587	-0.1647073244831481
ADRA2C	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-4.962331349546886	6.1535959831875315	4.600814034171943	0.6908865897135273	0.8930110171870188	-1.3566858828880428	1.0428790286883176	4.796756746117237	-4.794189934973273	-1.717780626315848	-2.379460595625956	-2.151403845844362	-1.913807027091982	3.6495486213006005	-0.7655626716187804	-1.0890810762269139	-0.8787842612787987	3.963727392090117	-2.2068438717753547	-0.08745291512158407	1.1225388642802772	0.16301841595944302	1.6382533112522888	-0.9206914843532746
ADRB1	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-2.1938029074946703	2.6463032629715513	-2.573254093047384	-1.9933697336482041	-3.241144090335713	-0.3077602405468815	-0.9842758190644052	1.5841558536361686	-1.5586948919811172	-2.9460916240325252	0.9309921279744242	-0.9453153997366586	0.5000035579254134	0.9038524814054385	-0.3119989762485262	-1.9816978151946512	-2.863103282864084	0.2928800375262901	1.463549659939931	-1.3917303354967094	-0.33382495706320797	-0.37043494984522823	-0.40451192592431173	1.4697036817223301
ADRB2	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-12.551647607904428	-5.387973860778219	-0.9081013544970072	-1.0316940812402597	1.5769312856667133	-1.2899651822673381	1.5168150759561334	-2.132045821303177	1.6997845693042577	-2.14977909033976	-0.25090154205103415	0.2880804708963833	-0.26845717736844144	3.025644976295658	-0.7265053897525908	1.5855795663696	1.2355796666051169	-0.16913743222277502	0.04747312799661653	0.4612458489762582	0.3858039300429584	-0.296305453098706	-1.2251629049171158	-0.5118230472248851
AGTR1	Coupled	Coupled	Coupled	-	Angiotensin receptors	classA	-14.957244330156858	-0.1834197742813802	-0.6406753813890137	0.15908568060443515	3.055205652284339	-2.1303470728200535	-0.3506420775949192	0.617763470606942	-0.6189708125678663	-0.3266796982632015	2.0174104716004315	1.1864354846328788	0.12021155495546185	-0.1828831433296959	2.012198857455248	-1.1691605381760315	-1.8340086078497873	0.4947545610255566	0.5709741185468546	-0.14401741194466708	0.1677502055806053	0.23678665280813693	-3.0333808833833773	-1.68001284570293
APLNR	Coupled	Coupled	Coupled	-	Apelin receptor	classA	-13.91121129682526	3.2914452183111167	-0.301923271604721	4.0837532053140935	0.41181011510585325	0.863835113050727	-4.177102732317219	2.2225084464876743	0.9340995521074194	0.9317220613084752	0.20858205254622536	1.0686599367685368	4.39614706399684	-0.942232312252696	-1.5125312953693788	-0.9730654117848453	0.5944503091925005	0.33216023667959066	1.0905433953323802	-2.743083400301188	-0.6369166641134293	1.0453760168701354	1.3541927235148459	-1.5717551150372664
AVPR1A	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.5873871319626754	0.5671332754787526	6.4658636125267615	4.095124757591689	2.6954739299554307	-0.7166048591399242	-2.1519532131656134	6.116165611438182	-0.22389622034492626	-0.1500499309406099	1.1481222474801356	-2.0549157007498993	1.7384164697432312	-2.5717446351191455	-0.10372446533315817	-1.444169829532036	1.4647382974652188	1.9569973106469742	0.24065251797993042	-0.8224694477074571	-0.32400283060147955	0.2977461407713768	-0.04990184380025395	0.13172053129042713
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.39091013823630505	-4.578275427451135	0.48152119410283584	2.3827299357546847	0.508748185946046	0.3375093528577139	2.2328657640732135	1.3150187866731247	3.115154228370406	-3.6909994473949985	-1.6369231454123183	-0.8408455950663043	0.5895234125477733	0.7401776235925662	0.36202794791704745	2.1611681572131416	-0.6421806795537175	-2.3296846452445488	-2.2494582073460387	-1.5713272561218672	2.2664083155056134	-0.6456039731482784	-1.1403254685579993	1.7501907969064157
BDKRB1	Coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	9.353750970431413	-4.024449964371145	-1.196490583735897	0.3548707737644087	-2.607733689948939	0.5753503872630299	-0.16417859819557035	1.0754014860414363	1.5774114235511882	-1.8248495377785434	-1.646442926669837	1.988065908174823	0.06184597407904659	0.2821732767978768	-0.8959552681775257	-0.5325780199082987	-1.6777386382584742	-1.6439350361383909	-0.2150326889631733	-0.2883477411572145	-0.38995801726403573	-1.6945798928499076	-1.087381502711458	1.8542417313975872
BDKRB2	Coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-12.414182687767171	-3.9634625581417335	0.9045138091793807	-1.2204655593219647	2.4380184782902874	-1.4125892965493694	0.5085785874601657	2.1920531050684398	1.441036611056086	-2.5871736621678583	1.3213611220248458	1.7703670640807867	-1.5817554952786546	-1.1746473691189685	1.1318718503617824	2.276191328367546	-0.26447649080576807	0.7178843006544612	-0.8060536390625056	-3.4575244409972483	-0.07374510061516276	0.26209359161012613	-0.03196449122598161	1.3487192963383614
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	11.582765802023689	0.5961023422979563	-8.173633861805877	1.6013405241019836	1.2699694316419226	-6.69687200463922	2.878151385726314	-0.19566279560129346	-0.6425799731621565	-0.4173505554008425	0.42703543993579274	-0.8728386234286782	0.5155238522339997	0.43889525371464744	0.7459019422836803	-0.8037489438337251	1.044487267198355	0.9303432950444435	0.5628394529610661	1.2247446878807855	1.0040465210058411	2.173534222674818	0.7956276532503161	-0.1362721330514736
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-15.261161139582585	3.1370876936464986	-0.8136084960059324	0.5075327921827048	-1.6799257940151981	0.7475776857185062	-3.20317124534767	2.1461132335479505	0.8038689978545701	2.5077178671855327	1.3101826337731348	0.17011856265355785	-0.39552968892232887	-0.5059345525352408	-0.6062403714006208	0.03842700344267539	0.28038515844003564	-1.0684124474525203	0.8732291185869392	1.9250025657103567	0.5101358684522915	0.31783987348567333	0.72915670638067	-1.4758844235429562
CCKAR	Not-coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-5.509699553359571	-5.658796409333604	-1.6539062432938652	1.040722042713205	-1.5421228968465888	1.0469281209791141	-0.20581571853105043	0.7910009450773942	1.6321383250096246	-2.8420070207135812	1.549428908248047	-0.7619791099700897	0.22087064972817066	3.2167656131072024	-0.5555599288551565	1.9806392598867337	-0.41445979270793276	0.09536347896389684	0.45107610775557644	1.521082905936118	-2.510361606098091	-0.24615831967622814	-0.10306403434773075	-0.68963482635989
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-14.239480452500196	-4.726134531852588	-1.7211594796694858	-0.880205820506487	0.401583715165211	-0.9897143568157512	-0.9464208651636189	0.9281110328434001	0.5719512190688814	2.2020966429894155	-0.3452926207999094	0.6802094598114773	-1.333051382523373	1.702657921793126	-0.9549760389573163	2.12258410014485	-1.2560928976842787	-0.34419197813890723	2.71541411676703	1.3012025429473864	-2.3670107509555094	-1.278409509336951	0.286755316756086	-0.3367281256751787
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	-8.670542917415624	9.422486341384051	4.052958967834795	2.0499765862900485	-1.2830920147402414	0.30602810129788094	2.716072810129291	-2.581929224790233	2.6012361713597754	-1.1238661731312838	-1.071673240418307	0.6264302566358844	0.3448101559106346	-1.308456119200812	-0.9069865564981062	-0.745076164337392	2.7227089845842416	1.711639981823432	-0.7619324727473746	0.7701891806497961	-1.40437612770489	-1.9222220236713219	-2.0327300891016744	-0.7535972037122887
CHRM1	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-8.576626602425145	7.861646034632413	2.192627987847719	-7.7421446573524095	-0.6325825734418962	-3.3987700009983475	3.343478254379447	-2.5479353495020773	3.1833169040104754	-0.006015719185741674	-1.8673109922540405	0.9762416382596757	1.265838235981395	-0.5668169130206621	-0.1150757231978913	-1.5737875873880303	1.813467973269703	1.769084157125846	1.0998068609288736	-0.9102877767513515	-2.1850992582046342	-1.7024448334100326	-0.4920511844089678	-0.47044916632742645
CHRM2	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-2.033444628374881	8.550721004560202	-0.17700311024413112	-5.467803328619106	-2.180092665755096	-4.0112806364485944	0.271727436135405	0.7182473217361898	0.4130891527317003	0.41435293531332784	-0.5714537938614261	2.434885860494118	0.8205151339261714	-0.9450286604431494	0.6498427141747142	1.6782572614787497	-0.11544106166674896	0.18316129463066586	0.3691386997189139	-1.3143906275783863	-0.906579847160259	-0.8426343552545248	-2.2110682787389657	-0.404073953703488
CHRM3	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-4.423622656735785	7.106941176846782	2.4089421747117563	-6.1097439679562235	-1.7116633134686217	-2.1421595500679205	3.1713602444579747	-1.1262647436038988	2.470438416803536	0.2597384539234675	-1.668753588965743	0.6064604846489059	1.3523400237602383	-0.8138756251739379	-0.5665393601991425	0.4385594968942456	3.1767179632613436	-0.02768810479452134	-2.68377680428136	0.3367735867091817	-1.1789363505345167	-0.44115881470876717	1.744130940877701	-1.450040402233372
CHRM4	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	13.764378687684495	-0.5050482837008837	-3.140304060915499	-3.593636953976183	-2.3202766148219647	0.998783885085493	-0.8674033029610306	0.23431200718108475	-1.7492712779298005	1.7413497250796013	0.9721841327061478	-0.10067942033275325	-2.193215187568053	0.40136462156636143	-0.2617719602305717	0.8106881650528008	-0.2131277704015756	1.2800323573871943	0.3441055445124702	-3.5016706935885225	-0.2488617115839281	1.01134113083554	1.8703939984543234	1.058217541654164
CNR1	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	1.435151098207785	-0.572318009541276	3.2138246985164445	1.8259932963479675	-1.2324100235444664	3.2599300114292338	-0.8865447746664532	-0.5500906533950128	0.14920512486204054	1.3208884156434444	3.3339857507090045	-0.27892008948451785	-2.45137641937409	-2.9718935450473567	-1.0127813162397048	-0.2667185836878845	0.29504240882282623	2.81077385351452	1.42416893233637	-2.260213961146843	1.3844017163455444	-0.14791089354719297	0.10550187892501348	-0.2874237121196265
CNR2	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	8.415038232452435	1.480323640314986	-6.76051711898627	3.7335870809006244	1.5422211621687407	-4.46176733676748	3.9100438649758478	1.5375519894437564	-0.1671892304178356	0.26291358119407576	0.6747156728866547	0.6681772901085077	2.267205017995636	-2.6601828721432033	-0.5965700878452401	0.24401956401180827	-1.1027274385023103	-2.23012573453547	0.6024966024839492	0.513414837892244	0.15216699050663077	0.033962500161296476	1.7418393984756564	-0.41953271424566146
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	21.063708540789918	-1.3232328594652158	-7.585420242322102	3.0154514074454535	-0.334452051611683	-3.538271767303029	3.0923619262348447	1.7893193951797042	-0.6522361096954525	-0.6466770145676866	-0.7758219103564119	-1.0350779148014715	0.4879679636934889	-1.3133910841583218	1.1624519901477102	1.1183727802224657	0.5800203367752413	-1.0529990178165605	0.6954589949788565	0.3159942614933845	-2.4393890805764866	0.42115402934374896	0.9160588525007913	0.14003291932874204
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-8.447107326782442	-5.381780544427338	-0.6071215439586821	2.370766633095994	-0.9591920837785117	1.687945106943808	-1.5686127145370123	-0.04642057459409754	1.1484326055185503	-1.2707505194861803	-2.3460019474701546	0.4534166510109913	-3.286635890512006	1.2937036784379257	-0.27809080765132566	3.8559187489864537	-0.2699812847613419	0.8993474272144327	1.5859683786610306	0.5989681069748123	-1.2527853042870811	-0.03070832077765187	-1.3713494505941208	-0.20843039184422052
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-12.541344034138724	-2.8976562965126957	-2.0041411281252506	0.9394596032830614	1.0155997895731177	-1.6175840708704996	-1.8576503071518569	1.4608593550467563	2.092607531258754	-1.8206444486075732	0.7385155370126908	-0.16342577553884244	0.60249118065906	2.0947742276918633	0.8101927752839592	1.6840025259603406	-0.7909063206900416	3.606847229340618	2.641800551326744	1.4203880332053962	-1.9454609923386303	1.4573484404217347	-0.6998386422445967	-0.8241783024992899
CXCR4	Coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.9833373737400445	-4.847245138816081	0.4704484487612793	3.300811546360103	-1.2989475765810667	1.3264923923945324	-2.04025316387161	0.5844425667677199	0.821773383923697	-0.631117632901337	-2.41305306221627	-0.6180781929115886	-2.4491983534162034	0.4390782234540266	0.6393448249177971	3.668881946680316	0.44419067971717907	-0.059192451797056636	0.5287609426223574	0.08980134373606836	-1.3003358890970367	0.07221055898959383	-0.22527941575253438	-1.3176312778704262
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-4.336001496007595	-5.216087040486779	-1.1447201333725554	-1.6887120999364136	-0.4250073033151525	-1.022774728943194	-1.2242154553416331	-0.4875117422138409	3.080639120408825	3.6642599244786194	2.1857921910401616	-3.8355018099108116	0.013081309105876937	1.9054670532591902	0.6331472244646258	-2.3981140329525297	-0.5347612814515309	-1.4801315752397475	0.6337122530074571	-0.17026945474506042	-0.19162979619490614	-0.33094091862460717	3.6221466599224272	1.6339602910066808
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	6.847791138695662	-6.413752476918365	-0.23196804617820344	-1.6665586682496536	0.2462010418802984	-0.22472976051511506	0.5670866776874753	0.2334226688680456	3.792024269725251	1.3825359685414396	0.5485608120998524	-1.7620556453013803	-0.48879673804969087	0.8004812383108291	0.30149565939275613	-1.0725016286713032	-0.8645962361126147	-0.5677096137031487	-0.9810194641526411	-0.7930516528030873	-0.6422735236483218	0.571600941658404	1.3064073289497833	2.8331183473088957
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	5.249445288487792	0.4933933991491694	1.2406401088250567	-5.34269520847992	-3.1189698162293014	-0.19002761919751895	-3.4425339041509067	-1.7220155653464075	-2.728551659463389	-2.9680794453621355	-1.3433754544603338	0.4806426900530922	1.1687220043911772	-0.909078317591077	1.9547618374663465	-1.8963081375787747	-0.9089246588815787	-0.34899228873975835	-0.5430274513087727	-1.7310314040009263	-0.4755089865026078	0.3459799118517749	2.2154279111065085	-0.9831004040022061
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-20.44339649775742	5.6607547407090175	-1.7433977423310933	-3.822442155542738	-1.8564611931642527	-0.055653430069921586	1.0210017790229924	0.7770908079633471	0.35630771921848553	1.083932009780358	0.8252298092678836	-1.5403688774069022	-2.8108488006329626	-1.58642001584274	0.4094229587077584	0.055695458319412326	1.9470427191825	-1.5939793094953607	-0.38789705609239244	2.796176711013698	2.0882294411613866	1.0427926353830574	0.5458667375684811	-2.5790905968918176
DRD2	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	3.7804958795758243	2.555810917873843	-1.542936754037349	-2.1773889255571355	-1.016489444533373	0.2856533294929033	-2.9068309960837944	0.18017560997433	-4.8841777475861266	-4.84295011634171	-1.8814857680596895	1.1820107455310875	1.1168464363845887	-0.14808136502775893	5.960602643524036	-1.7709394807758885	-0.4071921511909964	-1.3021515628690798	0.5796784990338064	-0.9613707820207803	-1.2143053365782153	0.46337942572928253	-0.07501902631593156	-0.6222873757730253
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	5.479822372178085	-3.1251434276631533	-2.71662244809632	-2.1844641681022288	-0.44832323254889916	-2.852728674359159	-0.7984740364028683	2.519587379920996	0.5759356265363421	1.9361439525650173	-1.4317718036639024	0.31370909254152796	0.6169303765898806	1.2518313899268756	-0.8531707223109125	-1.6837336660581939	-1.382997487028433	-0.18699762356179203	-0.5835284799294446	-0.5110622907722521	1.731443578227526	-2.3487523098116903	-0.7132220595083573	-1.3240870410310577
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-8.983418936780788	-1.0496609333071427	-3.553850841771486	0.9449669799122474	1.546373897237198	3.932476916231697	-1.3126730035230896	-2.9228527379006453	0.974061393226857	5.619649223566861	-1.9079965605371123	4.499260143637576	-1.0032987319138724	1.215442686410277	4.922298160009858	-1.176114295797903	-2.4467159989510696	2.1311063429834656	-2.0798134491598255	0.5435069006166975	0.8141197022639584	0.6796177575352281	1.1119414840298756	-2.0074397446901107
F2R	-	Coupled	Coupled	-	NA	classA	-5.037920030119947	-3.1421121892414887	-0.410039195192579	-1.187196866600976	3.6681906472526657	0.4020845901579018	3.2996826612370707	-1.7015292810517104	2.7795164820947478	3.243662654860795	2.1490063046142387	3.379766794794852	2.5304061427658247	1.2345988154861451	1.590505429985947	-0.47830215925892494	-2.3317711380034325	1.0881602397953631	-1.5655100524387453	1.0730498602739693	0.3373798445402511	-0.5613746808337167	0.224236217530229	0.4105870018396758
F2RL1	-	Coupled	Coupled	-	NA	classA	-16.267438687936753	-2.9891738509213517	2.1251902879474125	1.3044218429089458	3.826065008232572	-1.2829616616170918	-0.146148561062822	-3.185566155354605	1.1101615916987075	-0.4138614226983658	1.8344561263457	0.14593581117883356	-1.2335335151338296	-2.223710572439896	-0.7884733067725912	-0.6266178336134725	-0.8313099775424995	-0.4551805134997777	-0.35028372847206296	-1.7480740227223874	-0.36363295535638535	-1.090856442308475	-0.341304250656438	-0.3856339845439295
FFAR2	Coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-16.647093651431636	-1.943438584141784	2.1988504374415965	4.842701831837682	2.1888732938489217	1.4091724925591826	-0.5271236975627575	-4.628874190424129	1.188187970178308	-0.17110065991280113	2.09116324612354	-0.18071422671448922	-1.8819709483681264	-0.8931748238641982	-0.8339662590723536	-2.9243847999380437	-0.864348545874444	0.8318897697379518	-1.4775032725887784	-1.5904030524525474	-0.22116303821258484	-1.2132778535078814	-2.089472087902034	-0.8775952300577208
