1.567819263952635822e+00	-6.788329989752436511e+00	5.363328620993164542e+00	2.978892030479802777e+00	-7.904676445711220190e+00	6.609931660052659197e-01	-6.708018335944776034e+00	3.629784317748993683e+00	7.392924315856785000e+00	-1.455855797934516582e+00	-6.319538962062202003e+00	1.547398011031090537e+00	2.533465493791823842e-01	3.130080106738505563e+00
-3.878342874307793409e+01	6.213973374117521153e+00	1.276466848919644193e+01	3.062612057042588987e+00	-1.078342223201087968e+01	-7.213215300561038879e-01	-1.743113703279499660e+00	1.760266775763755787e+00	2.506940998744880300e+00	-3.166592829723980707e+00	-1.541580355053959295e+00	7.061163544971904571e-02	1.279386117860207284e+00	2.544808071452786091e+00
-3.793639433312186071e+01	8.669533094164016518e+00	7.002332984709491726e+00	4.268639632124176408e+00	-1.114265393931940196e+01	-4.755163233410385715e+00	3.687833962346367844e+00	-3.972558236315830715e+00	-2.721958675470199096e-01	-3.626661001671182660e+00	6.948061185522524941e-01	2.155288309056620388e+00	-2.283563946758158547e+00	3.682246184192447647e+00
1.191557346228956682e+01	-1.127723654993715563e+01	8.094709829771073117e+00	-1.894192728647285717e+00	-3.194665879957565569e+00	-9.222408393107658364e-01	-4.046803212063387889e+00	4.529790722063922054e-02	2.063207776777230329e+00	-1.278837540966771380e+00	-9.153407854774751939e+00	1.599199822940689630e+00	7.682499626705709961e-01	1.052823833592530400e+00
2.462268369480389296e+01	-1.631447719334439128e+01	1.256307533006811106e+01	-5.581637370781814766e+00	1.905310928156218164e+00	1.000360306215458195e+01	3.875876890022623478e+00	2.763119286642315764e+00	2.338727468643518326e-01	6.862275402806106150e+00	2.725579313629246769e+00	-1.432800012586234129e+00	1.609998163382803771e+00	4.203555248834830449e-01
2.129036508803373806e+01	-1.560980261771309863e+01	1.254734794259618447e+01	-4.857616662801468976e+00	-3.326086293245825165e-02	9.803463876215493755e+00	4.856584207490465488e+00	-3.119960259717259987e+00	2.834779691595193718e+00	6.569996143611156469e+00	-1.747250650858739318e+00	-1.016884133826640335e+00	-4.162391674111887152e-02	8.585888164248115517e-01
1.514263750010975862e+01	-1.281485885753121678e+01	1.647942615584018000e+01	-4.571935088533525260e+00	2.013437224772265943e-01	1.330791044586253591e+01	4.252182482889836912e+00	3.825587977469181222e+00	6.095770365814801722e-02	3.161720580924226365e+00	7.463403754109900312e+00	1.659749314686648658e+00	5.311088146853307768e-01	-1.056805425529744324e+00
1.057051607185749376e+01	-1.047363970811283984e+01	1.344954030071856188e+01	9.179180490475821186e-01	-2.352608696895205576e+00	1.111426668155198705e+01	-4.282983321155401590e+00	7.288011604842661306e+00	1.888406992989333233e+00	-2.899093071056963122e+00	4.614460955906663386e+00	6.963510625095872264e+00	4.829787989676608717e+00	-2.753384858353970177e+00
-6.129016238266232763e-01	-5.551599293789811540e+00	1.267139924501629444e+01	-1.121338562241803311e-01	-4.223269618969330175e+00	7.969592021618639999e-01	-7.058739209829579586e+00	2.665500489839001563e+00	-4.431131728933404901e+00	-5.568981863679270283e+00	-2.902012549164080912e+00	2.499988634288938361e+00	3.496379466517556711e+00	3.837737790425937434e-01
-2.325117969263894935e+01	2.831381965530903155e+00	1.519966894781086542e-01	-3.808101137433926642e+00	1.730468471513646467e+00	-4.604717772630705142e+00	-2.832132563598931618e+00	-3.763319694981886343e+00	8.854157034860353770e-01	3.487382636875591579e+00	-9.035112709246825302e-01	3.575451376449116481e+00	-2.205664310619238400e+00	-1.392845792586778764e+00
