5.428763986775939543e+01	-2.135282461200673154e+01	-4.171696445446534618e+00	1.196440011837894168e+01	7.869712485959966308e+00	-4.191301811073586236e+00	2.903215370169721865e+00	-6.291825386168289569e+00	1.119874483166293899e+01
2.090597969263195566e+01	-3.919754423118357067e+01	9.340499429178578339e+00	3.007892668483286513e+01	2.844611151263169901e+01	-2.158958396338830799e+00	2.177873521359645181e+01	1.953384806564931298e+00	2.828319986176182965e+00
2.801819076087511462e+01	-3.261437983072521263e+01	7.080491711594094184e+00	3.184726376249385638e+01	3.730087343774660980e+01	-1.130484971651456672e+00	1.404278934113514232e+01	-2.597713769755308100e+00	5.468017480312229450e-01
5.331568099009092521e+01	-1.669279906155126980e+01	-4.531832571826545752e+00	-6.202868129650328299e+00	-6.901334234412416890e+00	-9.531726377420637775e+00	-2.758516641386488111e+00	1.714844239093115563e+00	5.750864409146288381e+00
5.637839499981100033e+01	-1.550690068806376409e+01	-3.585598646153813629e+00	-1.034894071289353867e+01	-1.544383592488921408e+01	-1.747308699681589417e+01	-1.467271568103315360e+01	4.157396608903586532e+00	-5.765583544063709320e-01
5.242664455923372913e+01	-1.806907718799023144e+01	-2.873428845989222324e+00	-7.003202059147375813e+00	-1.462994643479073176e+01	-1.749514723098838331e+01	-1.071931128414552958e+01	5.463678205997497983e+00	5.934112789615343608e+00
4.707712218162807005e+01	-2.229833245456748614e+01	3.526624361666281793e+00	-7.339123213836775683e+00	-1.454852604876394295e+01	-1.551578812670904206e+01	-8.132127212637497493e+00	8.456981619437096143e+00	-8.451998317466905553e-01
5.236828261621243996e+01	-1.880801830510688788e+01	7.748856555786849398e+00	-7.822418596551730552e+00	-1.288715881723336665e+01	-6.229840937301931447e+00	-2.206296640429651346e-01	1.293945221853624261e+01	-1.101267877277333884e+00
4.499783541728520220e+01	-2.604737249300233159e+01	8.712660795544904246e+00	-1.490519278476558407e+00	-3.452601230713020275e+00	-6.981941758538826370e+00	6.812109861307859227e+00	8.247261968263448040e+00	-2.801226514760147612e+00
-7.445718195286339380e+01	-2.525017971014277052e+01	1.734090386314564691e+00	6.878899481501631996e+00	3.992623389545451928e+00	-9.077032698329938754e+00	-5.916439306773922269e+00	-9.424649552131125319e+00	4.289639921331287020e+00
-6.068236278445237986e+01	-2.970955998507283269e+01	8.164517826965962399e+00	1.661496836526458853e+00	-5.492023673000583806e+00	-6.407989393436655412e+00	-2.939580757389173904e+00	-6.027117536167917677e+00	5.771812603016124754e+00
-6.283164952214986165e+00	5.424332253716797503e+00	7.081587802578882318e+00	-1.604830293868803182e+01	9.266045943800431672e+00	2.034843284490048632e+01	-1.745847406845859950e+01	1.965970415907465352e+01	9.431627160355512629e+00
-1.256116087136933324e+01	7.279889621795426535e+00	9.072010024874769485e+00	-1.146585868511094652e+01	2.140525877182051673e+01	2.581576862606218370e+01	-1.742435004934111831e+01	2.595223417464150728e+01	1.066237782862051731e+01
