-5.705582447461161877e+01	-2.807122220185578243e+01	-4.336110654773957407e+00	1.389001507618401199e+01	8.378200884369704227e+00	-4.806657147819691112e+00	4.686851446075372962e+00	-6.052532710665191829e+00
-2.204623736916567367e+01	-4.644447390583501800e+01	7.398200070646010040e+00	2.652162163350701718e+01	3.188041882425530460e+01	1.146334843295733430e+00	2.364192177136641959e+01	4.880168087248421216e+00
-2.920861497064451839e+01	-4.080107195424496780e+01	6.601124339878254865e+00	3.050783821537701712e+01	4.172363235039421880e+01	2.543988634112833491e+00	1.652377721321692761e+01	-4.471903897554797558e-01
-5.649365889061712664e+01	-2.124645303635487537e+01	-7.284985848923922092e+00	-5.183762930716198980e+00	-7.560422899634398952e+00	-1.252945177771775676e+01	-3.776203017350151736e+00	2.118422577301772414e+00
-5.552359527287180896e+01	-2.107103865281589350e+01	-2.769177635621840938e+00	-7.088668297245954264e+00	-1.629316100676040335e+01	-2.242272295487840594e+01	-1.643634880594025560e+01	3.594501854613074698e+00
-5.219861874871389773e+01	-2.422494602396915653e+01	-2.747645424299006933e+00	-4.208858752589825336e+00	-1.514490961101484956e+01	-2.261380028348775895e+01	-1.213080327077181053e+01	4.982130451514530378e+00
-4.528209076876078143e+01	-2.788818863627768607e+01	3.501421194899974942e+00	-6.022873120839788541e+00	-1.484769547263206313e+01	-2.027412061148146805e+01	-9.609260544352260069e+00	8.894807472404901105e+00
-5.842387285135538377e+01	-2.030086149424860054e+01	5.131218502511802448e+00	-8.596893986945174149e+00	-1.389292088123342594e+01	-7.340344341848552112e+00	-1.425676487352334876e+00	1.285366581465859426e+01
-5.145271783424688294e+01	-2.853050970793877283e+01	5.526561116520377404e+00	-3.105738779426298279e+00	-2.633641023057823549e+00	-6.842553752016509172e+00	6.097928296442130858e+00	9.455550120392295810e+00
8.863546945427017931e+01	-2.535299441162116096e+01	7.123138599870506127e+00	5.377997991899671426e+00	4.921986781134350508e+00	-5.490499240288749583e+00	-4.488377956791078205e+00	-9.680788683116759330e+00
7.069961942282772327e+01	-2.949840862271673103e+01	1.212263641211191434e+01	-2.142458215053136272e-01	-4.854114080760744798e+00	-4.631313626440340947e+00	-3.284885543293678101e+00	-6.563564912077548996e+00
-2.045753195848014627e+00	8.568955507557793894e+00	1.511011187516902998e+00	-1.889552382149294374e+01	8.177533720708005660e+00	2.053603735345924619e+01	-1.768603405877111712e+01	1.801360887563465241e+01
