-33.047607	-49.174347	-7.234063	45.3837	-16.362862	-1.6326001	19.704887	2.7417092	8.677327	-4.9802513	8.192896	10.55494	2.1281781	-12.075062	2.9304378	3.7481022	-2.1664646	3.1690655	-4.649171
-54.613335	-32.19075	3.2702053	16.484083	-4.572547	-8.681034	5.9290047	-3.674695	16.311226	-0.38546538	5.5084662	16.65878	-13.429207	-2.0362077	-0.106247604	3.488062	-4.5598145	-2.820581	-8.5070715
-24.733646	-49.782543	-9.5448065	42.377953	-17.835117	-0.7795755	21.486149	7.1189523	4.9657984	-1.0685565	8.115215	9.438494	-3.207577	-7.263584	1.4630339	4.824848	-7.0274806	-1.9788256	-7.4230022
-30.215935	-46.3721	-7.2067976	51.703487	-22.49828	1.7449577	16.938004	2.6589427	4.9379563	-8.426351	11.80202	9.404414	0.09594023	-10.967703	4.26729	0.79313534	-4.3155913	5.6703157	-4.1101465
-53.67738	-17.67323	2.329659	-11.656362	3.7521431	-12.282602	-7.2815127	-1.2251883	4.8361244	-4.5176845	-2.6136653	-2.0213275	-7.4424157	16.170946	-2.404846	7.689375	-3.3591104	5.113264	-1.7204096
-52.303207	-17.24012	-4.8132143	-17.036053	7.2959332	-22.762962	-19.380474	1.8431675	-3.84044	14.86002	-6.0336866	1.483413	8.573485	1.012696	7.502665	-5.160216	-4.4751086	-3.6470675	-5.924898
-49.714436	-20.325727	-6.76377	-14.679472	7.518042	-24.284971	-14.618618	5.0852165	4.35587	11.329314	-5.302251	1.2080005	10.83026	4.980116	4.8868093	-3.2133846	-7.1586847	-0.60938543	-2.7322006
-41.404327	-23.045383	-11.7263	-15.210261	6.3043375	-21.368938	-13.020929	9.833118	-5.490855	20.992592	-5.5347357	-0.53229195	4.042678	-2.0796576	9.863926	-3.8445024	-9.499028	-6.450451	-2.0371737
-54.404873	-15.143002	-9.195082	-14.673244	6.548741	-8.563179	-3.5985637	12.814766	-3.288935	17.945625	1.1198416	2.5522733	-11.948526	-7.041603	1.1962005	4.082615	1.6188323	-7.233199	0.7374673
-50.901974	-22.41993	-11.390347	-3.229259	0.26443082	-7.192897	4.1465697	7.684075	-3.0733633	-2.7215776	4.611721	-0.6460947	-9.367357	3.785607	-2.831143	7.2520533	7.596463	-6.7923374	2.4530642
82.57819	-27.048714	-13.144863	4.101719	0.15066671	-2.232436	-2.9705954	-9.014339	5.4341087	-3.1476412	4.3419957	-6.5983677	-3.997475	-1.3549972	-1.4906011	-0.66105413	-4.8868375	0.045202494	4.7284007
63.47646	-26.692703	-18.04934	-6.187422	4.607278	-3.4371889	-2.4312131	-5.082789	5.674797	1.8619483	0.82926846	-3.5028348	-7.6612306	0.55293685	-0.0033475906	2.2325225	-3.2419693	-8.356602	6.0239406
-1.1799169	12.611016	0.09576517	-13.840712	-10.482705	23.353107	-17.545492	16.379707	3.916004	-9.113588	-16.125261	-2.1046104	-14.391264	-1.3635551	0.5126578	2.6095705	1.7432401	0.7446319	-6.0505567
2.567766	14.139158	0.767516	-4.0797534	-17.15197	31.88734	-18.635214	26.143707	6.180711	-0.9407893	-9.507521	-2.8638158	-5.1897497	-5.887076	3.8278375	-0.12089062	5.2328386	-0.61613077	-3.1852214
64.22402	-22.238056	-6.9688206	7.8053308	-2.3547163	1.5678098	-6.630515	-9.489033	2.5901775	1.5966675	1.3343344	-6.787468	5.8916454	-5.138772	-0.5408604	1.0651888	2.384684	-1.9556389	3.0421154
44.652824	-12.150664	-0.44468307	-1.8750286	-1.1471782	-0.8511029	-18.121983	-15.203115	-3.7609272	-4.309889	6.04388	-5.6398325	1.3873053	-4.527504	1.4603783	4.1349077	-0.09607154	-3.0828333	1.3153262
66.80766	-20.475235	-2.5965557	13.565308	-3.875801	-4.0854545	-15.82199	-5.775016	5.396632	0.1199584	2.9299486	-6.7929153	-4.265557	-0.49857187	0.90766	-2.9285712	-2.238133	10.175288	0.6893512
0.17314015	85.68603	-16.56193	-8.562677	-32.597298	-10.78422	12.895626	-2.9221663	2.768515	-2.898872	2.2856007	-6.58165	-8.736509	2.7082944	8.58519	-4.2939997	-0.736313	0.25019085	1.032033
-3.3773456	-17.819778	-12.913234	-30.60073	6.287202	22.863487	10.306137	2.747819	3.584444	-1.6505929	-3.6988852	1.5283867	7.4870143	9.904134	-2.0185533	-0.1866791	-4.8462753	-1.1243031	-2.8719401
82.14212	-14.92329	-24.994183	3.7764113	-12.741821	-1.6919255	-14.328336	1.1452703	0.4658959	-3.1998858	10.682556	-1.3462403	3.3169675	3.772574	-7.792508	0.1485517	-8.892773	-1.3917954	0.8768995
