-5.401139149008989193e+01	-2.860950560385790808e+01	-2.634742739693046065e+00	1.397055142899232294e+01	1.001325430690020291e+01	-5.664432732599873788e+00	4.434109243301127101e+00	-5.198309011797532797e+00	1.356288824691855233e+01
-2.070796773368812538e+01	-4.580652774293042739e+01	9.489834290835794661e+00	2.757513748133657927e+01	3.231919716994227088e+01	3.653182460698867651e+00	2.278762956897013225e+01	5.188842975195598228e+00	3.070640721214310087e+00
-2.631235227004994570e+01	-4.021449368831209625e+01	8.867154016038778508e+00	3.272874543615127152e+01	4.171414488672912313e+01	6.518143070629010438e+00	1.665532519216791130e+01	-1.430765873914631170e-01	3.201698324465159784e-01
-5.548108829816275289e+01	-2.202591354498870757e+01	-4.999928745005248309e+00	-5.706717785263796472e+00	-6.527778117397233792e+00	-1.438548476501040696e+01	-3.929533559960573630e+00	1.350811523969994266e+00	5.891173604066375802e+00
-5.428650124053792325e+01	-2.249058869453937248e+01	2.465928034294671001e-01	-7.814470293385258337e+00	-1.154920057406596534e+01	-2.575923004907940950e+01	-1.663722028769032235e+01	3.216286701566667183e+00	-4.088562583722817334e-01
-5.118461838786141271e+01	-2.520070221252358778e+01	1.052081162616894661e+00	-5.315588609633682182e+00	-1.037568539225489062e+01	-2.618260372952957127e+01	-1.246880922543987147e+01	5.139194960288960168e+00	6.643397769880674986e+00
-4.343711134995203338e+01	-2.880324665750942614e+01	7.097392566018842608e+00	-6.881817418480152604e+00	-1.048504864713663665e+01	-2.333060764113240637e+01	-9.244208611815128762e+00	1.027568811715106989e+01	1.598411150283255977e-01
-5.732046202607467222e+01	-1.972214450385237328e+01	5.883741659051356265e+00	-8.629810188639416069e+00	-1.328793338022023640e+01	-8.671585190767611806e+00	-1.374659003926460121e+00	1.386519548391090773e+01	2.338435707953410159e-01
-5.104977289294996723e+01	-2.746746351260620500e+01	8.112290954749255434e+00	-2.412413586616663608e+00	-2.134755129452308609e+00	-7.117740893005010783e+00	6.216279750425409034e+00	8.967049227151109747e+00	-3.288648290331417368e+00
8.735536154097783879e+01	-2.556224360922591288e+01	9.797258980258799710e+00	3.576430347107720564e+00	4.341995105325021420e+00	-3.124453264452289325e+00	-3.103707583046449336e+00	-8.781209340693614251e+00	4.543104463786969305e+00
6.852678248625753099e+01	-2.841471464569889704e+01	1.472901338124545489e+01	-1.800755925898689602e+00	-5.328053762160879003e+00	-3.681250716456698768e+00	-1.945473504617374561e+00	-5.779575597664820208e+00	6.233754982664449606e+00
-4.764206923864539256e+00	9.549178837440813084e+00	-6.209738821847833323e-01	-1.721626900033466256e+01	6.145840947481980621e+00	2.180413665724912065e+01	-1.836881801775407652e+01	1.753645662919509363e+01	7.556665657484000320e+00
-8.823791294668156260e-01	1.142168869803103348e+01	1.725503332641876164e-01	-1.288417218222365079e+01	1.630521312833302972e+01	3.146463044530175779e+01	-1.976238576609410913e+01	2.525592332903772785e+01	8.770933141442510461e+00
6.487247795048998000e+01	-1.983023473952803428e+01	2.807464348149369293e+00	6.180040037238918593e+00	8.480358011943872398e+00	3.721439267616864777e-02	-7.265973114548536671e+00	-1.023039062421170620e+01	2.550473036831041096e+00
4.483917172054569278e+01	-1.146049544019395583e+01	-2.694517247625596745e+00	-1.481233698573584556e+00	4.169631331957334375e+00	-3.744097383508963706e+00	-2.050494149825771117e+01	-1.507292919336387449e+01	-6.109032874814542602e+00
6.981555289802780351e+01	-1.745762338633200628e+01	2.028110442177221806e+00	1.111607434056606714e+01	1.331793198742239603e+01	-7.003632110612755035e+00	-1.523281567645838308e+01	-2.195404474710756393e+00	4.734786351960353024e+00
-4.990990891938468010e+00	8.248905894574642161e+01	2.390556329073810460e+01	-2.847364451276245489e+01	2.058142750157401224e+01	-1.142631504999221903e+01	1.336561783267046621e+01	-2.739294252368754012e+00	2.637852213900056420e+00
