4.682145226494901280e+00	-6.435242606327642889e+00	5.859758796211653742e-01	3.104218595110629364e-01	1.363325966932284472e-01	5.782823414181851973e+00	-2.376663291817496138e+00	-4.364925098814958382e+00	-4.012382651673295442e+00	2.166318886593165516e+00	3.483039542149309664e+00
-2.554456278195872798e+01	5.795113428282146373e+00	2.980325601984683104e+00	3.384292121107670415e+00	-7.717265570958996568e-01	2.752394124844985246e+00	3.062599043609797622e+00	-1.349612249939088127e+00	-2.858898172126528969e+00	1.979034318276007010e-01	2.504907204792675035e+00
-2.278763623679447292e+01	5.850533122821822474e+00	-2.942683766595509010e+00	3.698023557209193513e+00	-3.742500668695964539e+00	-3.635498794131727385e-01	7.625818049644299990e+00	-9.524578615091635614e-01	-1.550828608110712756e-02	1.017121073012110744e+00	3.129631500963045099e+00
1.049619113044721530e+01	-8.237109546457787701e+00	6.584860465873379809e+00	-1.600518235809172296e+00	-2.110481001720184491e+00	2.395215595362557792e+00	-2.481629222483882735e+00	-3.591830915463426255e+00	-5.337963769768088618e+00	1.294194723450186046e+00	1.008495888375440019e+00
1.094097035928748696e+01	-7.769998378038396325e+00	1.679274007757440401e+01	-4.316232383760516989e+00	8.569892701821654413e+00	-4.158392210170712922e+00	-2.790439939469512076e+00	2.382647436791190398e-01	-1.753220249509155892e-01	-3.763823340618553726e+00	1.943244103872745487e+00
1.218897906232520612e+01	-8.208882726241951033e+00	1.492232487184145562e+01	-3.977817398552449646e+00	7.866760760720129753e+00	-4.422506188343531264e+00	6.960392529802974515e-01	-3.963908701766426290e+00	-2.077652057535555485e+00	-3.444317456879998574e+00	7.529402291340227260e-02
7.364280796700364284e+00	-6.342901056060337162e+00	1.746298309970262608e+01	-3.355058525667126368e+00	1.000785141006594259e+01	-1.400251637285179207e+00	-2.821926397361932404e-01	2.958750079691995882e+00	4.421663418295490366e+00	1.514345468350806675e-02	3.673067804651966473e+00
5.272334177809796074e+00	-4.781424502188343695e+00	1.119292504397603949e+01	-1.910808703085472571e+00	6.816847425702167840e+00	5.184763829759144294e+00	-1.430900286784790643e+00	1.025210773221699956e+00	3.213026737620794382e+00	5.888082463764838792e+00	3.082990986273646872e+00
-2.073708118283771995e+00	-7.603623842498158369e-01	9.729896420506104704e+00	-4.743598197616725742e-01	-2.985292521408390520e+00	5.952679745317579929e+00	-7.065833652359122807e-02	5.881300941434950413e-01	-1.018806470952037913e+00	2.708786120095559635e+00	-1.033310848356802314e+00
-1.762418171841537884e+01	3.218393235111681960e+00	7.302342361493817657e-01	6.792216618163025021e-01	-4.579769937101674238e+00	-1.766439425564408916e-01	-9.385120822040936561e-01	-4.299563999526955449e+00	-7.188834486378921362e-02	1.922475013412719425e-01	4.419669967038265534e-01
-1.221383408231864287e+01	9.820384356711270302e-01	4.994816012704719199e+00	4.516188735458075976e-01	-1.715403850686865628e+00	3.604610614283923375e+00	-3.260641639543259362e+00	-2.437687840459049848e+00	3.667870046689994945e-01	1.012530725766605855e+00	-3.835758391628645292e-01
5.973194364708132031e-01	-5.852160268646847463e+00	9.282598002234853096e-01	-1.352716279922890008e+00	1.496454081995695962e+00	-1.496337113919856021e+00	-6.513237500434392757e+00	1.825573263529987722e+00	-7.279972260576468290e-01	1.700381045097325572e+00	-1.207267356256743751e+00
-5.406491989760449535e+00	-2.462916019533920142e+00	-1.414306318279398456e+00	-8.839416141181998254e-01	7.242298063115266693e+00	-1.563240000876757740e+00	-3.908566368067445396e-02	-8.231786378313858954e-01	2.960018367193397726e+00	3.449296788628491317e+00	-1.017831179577195488e+00
-1.488705082952144565e+01	2.585946113778065936e+00	-2.117015789413652538e+00	3.137363001431990872e-01	-8.358291911708314315e-01	-5.563947925383348370e+00	8.774249342062167001e-01	-1.545189741823434160e+00	9.937255464247727321e-01	8.811124571717127152e-01	-1.620060422503855957e+00
-1.557131555015564439e+00	-3.135125068696579476e+00	-3.659834387892188179e+00	-1.336401362403535076e-01	-4.144951384878425849e+00	-4.714089058994630932e+00	-3.963920581375146579e-01	-9.242553056644893239e-01	-1.837744031038105186e-01	2.878595330467721980e-01	-6.893441730504318299e-01
-1.177778673208887206e+01	-4.424518348579971061e-01	-2.916035890447388645e+00	1.541090587200294681e+00	-1.487021661834530217e+00	-8.658073605383760363e-01	1.518250854339856959e+00	-1.129687327029458954e+00	2.783744262842521966e+00	1.608685697520619406e+00	-9.968946116501922194e-01
1.991575851183270629e+01	1.929763759767809717e+01	-6.890724200694966051e+00	-1.266813642943940721e+01	-3.851523504327707847e+00	6.827706478299453430e+00	1.837587228893588609e+00	1.100333213360366713e+00	3.214553526247602377e+00	-3.540202326354036783e-02	1.703410495810884218e+00
-6.177281230851153104e+00	-4.031853888624588933e+00	5.146465241947712599e+00	5.966323206512249566e-01	1.341909170153052555e+00	2.830206034945812466e+00	-4.265013919481886462e-01	3.120833233893588687e+00	-2.302710261278085202e+00	-1.440417569300895817e+00	-2.392713344482821913e+00
-2.284864038323731705e+01	7.305973099094014600e+00	2.316844433760525845e+00	-3.897232389308740164e-01	-3.337685316939897895e+00	-1.230018839399028563e+00	-4.094267968765493149e-01	-3.014376659433093408e+00	-1.270336011856643132e+00	-3.274369424439376175e-01	-1.104981331242204767e+00
-1.377736923725230334e+01	8.597142502205984416e-01	-1.258868581528442387e+00	6.451434817606299665e-01	-4.925668281776039770e+00	-7.657636951097938072e-01	-1.963703035216902260e+00	-1.653114528357859214e+00	7.219660541454532288e-01	-3.467670439086467660e-01	9.716862955803090562e-01
4.229042376268021819e+00	-2.614825926851915394e+00	1.668963279525196697e+01	-3.371935176323162420e+00	5.046235313434368486e+00	-5.534550031649628776e-01	1.358387176245909878e+00	-2.226173195635673174e+00	-4.856333058725799678e-01	-2.975697714255149062e+00	-1.576288469538795312e+00
1.505951932752413569e+01	-1.148726111158677909e+01	1.168861524077953362e+01	-4.544848725847548954e-01	-2.270090888398403450e+00	3.882644520623993678e+00	1.994865968346080098e+00	-8.719026141107642791e-02	4.762978579371326404e+00	-5.412681480391686506e+00	1.264980679504933203e+00
3.115147484432889513e+01	-1.660898453822592913e+01	8.981526825945625347e+00	-2.018625344261717469e+00	-3.970461782948111473e+00	2.578917558696106838e+00	1.424635290628686102e+00	1.115210865006116270e-01	2.150727006474779213e+00	-3.231847912230733755e+00	-1.543798490081117913e+00
