-6.838969637446330019e+00	2.604623300257259633e+00	-9.664939258097322572e-01	5.438678978139879217e-01	1.290863271102296594e-01	-1.633489275359639947e+00	5.845400960450458649e-01	1.142391302718779089e+00	-3.734099895636583177e+00	1.421270677297054474e+00	-4.892881688645402072e+00	-1.092770628726230431e+00	-2.032654550899473112e-01	1.613047073392458453e-01	1.753283493232823176e+00	-1.308904416582746810e+00	9.501016027353138549e-01	-1.787364630118819075e+00	1.484487010242016680e+00
-7.265982492852679719e+00	-2.529257695378249071e+00	9.004186135241556421e-01	1.154512328932601806e+00	-2.557363811380719110e+00	-4.601185184922568894e+00	-6.988558430548307276e-01	2.173505157612452443e+00	-3.557906190268933067e+00	-4.098823104965986647e-02	-5.356614721817859470e-01	9.161412307486276330e-01	-1.637886737826248273e+00	1.506549676678249128e+00	1.497818239769260762e+00	-1.860430890509462865e+00	9.109673196058877265e-01	-2.344115850419707048e+00	2.641891024036578717e+00
-9.402610993493667024e+00	-6.578734484688390616e+00	1.209396058158449749e+00	2.246853770306674214e+00	-3.882706628994997189e+00	-4.584896609690655822e+00	5.995423491034203023e-01	-3.413233801638476894e+00	-2.870497601663539289e+00	-3.577948942919503494e+00	-2.255559004821501734e+00	1.581178236248171887e+00	1.403730188696776127e+00	7.510965517672028025e-01	1.298616945857011373e+00	-2.246807805325656826e+00	-2.185947231707822125e-01	-4.572737845823053315e-01	-2.823117413603582482e-01
-5.354691686578958443e-01	3.027496640110845405e+00	-1.966640515842213555e+00	1.644491628175149378e+00	-2.506172354851861073e+00	-1.413424833291773985e-01	2.372458669128138631e+00	2.753014093307539323e+00	-9.756867965840552159e-01	1.059250802846639417e+00	-2.938028723329111358e+00	-1.935330574824901895e+00	-4.535605484523387854e-01	-7.482683763905499941e-01	9.096079938041168322e-02	-8.300158939199503427e-01	-2.234820939196717760e-01	-1.649058379273585784e+00	-1.583746944094750753e-01
-3.781830633245149897e+00	1.252313433740174453e+01	-5.382416778161032589e+00	-1.279610253615532656e-01	3.386464089044914694e+00	2.143054129684487830e+00	5.978254087240976844e+00	-2.224409229420682532e+00	-2.569292240529705840e+00	-1.203441171433783818e+00	-6.580634554535994551e-01	2.440334943535732992e-01	-2.948618975214226112e-01	-1.015309232865193811e+00	1.203500158992228952e+00	6.942955081702003595e-01	7.372201348362809881e-02	-1.971464426940689602e-02	2.886248943076804352e+00
-3.411387348678895481e+00	1.012710280385721262e+01	-4.583610527955281455e+00	-1.514742186665813728e+00	3.500962145170273931e+00	6.189853318030296148e-01	4.462183193764345468e+00	1.909051605627433978e-01	-1.354297048653559377e-01	-2.089491092340376444e+00	-1.722687959934129154e+00	-9.710504869610673273e-01	-2.702455178653240253e+00	-1.968074953442018105e+00	4.051438087493240414e-01	8.058800123047373809e-01	3.297829213512800672e-01	-8.126912479343229023e-01	8.848217049424660363e-01
-1.438137172660644003e+00	1.017671740828320814e+01	-5.887410542528995983e+00	2.013827330785130432e+00	3.270971219629549953e+00	9.745060866649587483e-01	-1.676594552082190104e-01	-3.661932304789458748e+00	-4.054802994290195528e+00	-3.477545458063476327e-03	2.247926672193784281e+00	1.374899313449727600e+00	-9.247722147911875412e-01	-1.313566091510659728e+00	5.183019076693109323e-02	6.863286626473748264e-02	3.037893717901298807e+00	5.515179951063209352e-03	1.066930350535548300e+00
-1.240615997476220222e+01	8.543149330791701246e+00	-3.053049062550218462e+00	-1.678124143074882779e-01	3.875148466087655841e+00	-2.400820451773089115e+00	-3.326097623646931289e+00	-3.949196539932128047e+00	-5.789701362359936931e-01	3.916781033595044370e+00	1.476183611777030835e+00	-9.867932197531124050e-01	-2.406652649854100545e+00	2.551472567541625214e+00	1.962588340696041600e+00	-1.332570445174142471e+00	3.837989007858358725e+00	5.974783400424704682e-01	-2.837732173070153241e+00
-1.381081918532307462e+01	6.199490146934315327e+00	1.736789884272418982e+00	-1.794834720781271153e+00	-2.414008181175284484e+00	-2.443854073397746074e+00	-1.492216967302110620e+00	4.061783071218023067e-01	1.954159485411202324e+00	1.132503830959124880e+00	-6.968090691688678673e-01	-1.306621020851370663e+00	2.572214525876404326e-02	5.704598689961080105e-01	3.059124814501854583e+00	5.270048039675993001e-01	2.172997592956484869e+00	-1.917118667567861090e+00	7.387449107840691198e-01
-1.778448501006583271e+01	-4.279223821797835114e+00	2.652889974458546352e+00	8.057428232907538623e-01	-6.515619808936958801e-01	1.179758740185773980e-01	1.810138484217044264e-01	-1.015298138427352059e+00	-1.782183633100324682e+00	-2.280749551439151368e+00	2.651905620675359954e-01	-3.431937380141159011e+00	-4.128344597605835831e-01	-9.422334206662436040e-01	-2.679900345445465626e-01	-2.410133749278927429e+00	-1.707645027512244562e-01	8.441987952939267181e-01	3.736611802683486583e-01
