-5.741052673292637110e+01	-3.340172903263834314e+01	-1.610110071557989997e+01	1.659775485779601212e+01	-3.798094034586163126e+00	-8.579318571120872150e+00	8.118334196056450125e+00	1.491999679229861098e+00	1.545410338316022525e+01	3.016870901154704021e-01	6.155159829914338410e+00
-3.467749261797764859e+01	-4.739324878594209878e+01	-1.949575867809052454e+01	4.887052141712432274e+01	-1.657515199424725694e+01	-1.816520597141508153e+00	2.163302319197329737e+01	-1.044814804238287742e+01	3.724560409222807955e+00	-7.679404890700118891e-01	4.660189645826918081e+00
-4.087727115276497614e+01	-4.402772171409694124e+01	-2.597679197668403361e+01	5.783443041351123526e+01	-1.835174800886168001e+01	1.652443533155026012e+00	1.869109781232307199e+01	-6.018187502248983023e+00	5.559353745659874946e+00	-8.922213764692079607e+00	8.575732533873555496e+00
-5.135571169746084053e+01	-2.054545555767001730e+01	6.632089003020613660e+00	-1.381183403990728209e+01	2.270005376098069849e+00	-1.201934000758607368e+01	-6.552461584565484110e+00	3.108146095687485122e+00	4.381868589472115438e+00	-3.932765437074721593e+00	-1.468932524522146732e+00
-5.237108825782578947e+01	-2.263322547310465183e+01	1.388747946867733774e+01	-1.780106907615463996e+01	2.301062675468603658e+00	-2.328249652187404806e+01	-2.047614688419391982e+01	2.484356537945681342e+00	-9.111732680389877714e+00	1.518799336520956267e+01	-1.288468344604064519e+01
-4.977760554489948674e+01	-2.522340215164955879e+01	1.470395880565972035e+01	-1.562374066094109359e+01	1.883785352988654571e+00	-2.567032346436529977e+01	-1.671175197070580865e+01	-3.374792022233938482e+00	-1.620667595073188139e+00	1.124733362012024074e+01	-1.610132125725146324e+01
-4.156534511843432966e+01	-2.822573088349902903e+01	1.815837224942547579e+01	-1.513388670113587864e+01	9.694088448132461011e-02	-2.129982203354694548e+01	-1.544028366876427150e+01	-6.468851677559368518e+00	-1.104375623845286114e+01	2.264935835825337307e+01	-9.111714580989707102e+00
-5.228922613316123602e+01	-1.896934725557224155e+01	1.627898464607632434e+01	-1.611419268455219012e+01	3.201358637725648215e+00	-7.389104336914762428e+00	-6.015570801654305022e+00	-1.078280611402961497e+01	-3.562583563909627493e+00	1.911137366826669037e+01	8.445562657605044876e+00
-5.001485649584084570e+01	-2.350098513066221884e+01	1.289694502765219752e+01	-4.641296482036778137e+00	-2.050891258820245699e+00	-6.463249373994530700e+00	2.910196926146685570e+00	-7.819846158720816121e+00	-7.112369652211557591e-01	-2.594440022490163145e+00	9.300330908197596003e+00
8.215291468288120313e+01	-2.606537087776820627e+01	7.046721896974247556e+00	9.621408032529149779e+00	-6.717791553559078643e+00	-2.881877330185150576e+00	-2.081142336396286652e+00	6.552345326413786530e+00	1.090983788697476164e+01	-4.169624231008165260e+00	6.793887178912447311e+00
6.321542308226830187e+01	-2.629898300877523454e+01	1.638272729950259432e+01	-1.335069950893794655e+00	-3.504118474413583595e+00	-3.577175773313961749e+00	-1.601879968629705830e+00	3.131965331632019289e+00	9.530155871704096171e+00	2.282294218532477270e+00	4.807255349797076249e+00
1.283647850340773777e+00	1.293318841613372783e+01	4.973741351979296788e+00	-1.341438722958688246e+01	-5.112138482328143496e+00	2.705600161544649396e+01	-2.149365943336442797e+01	-1.382616297767255276e+01	9.932637460006424890e-01	-1.138410675180839071e+01	1.132661453090061388e+00
6.177548579846019905e+00	1.583088853708127353e+01	-1.368953508285095932e-01	-2.641522438921786620e+00	-9.401561184506796565e+00	3.455255253630518553e+01	-2.476800559419462644e+01	-2.594740345289789119e+01	2.919004085467095333e+00	-4.951541010592336534e+00	-8.326127071736174612e-01
6.505528486585717474e+01	-2.052203527891303381e+01	9.879495341453048418e-01	1.149520043589170903e+01	-6.659960386531638576e+00	2.389595814924757033e-01	-5.529304472795972814e+00	6.031792666054850649e+00	9.412431899444699823e+00	4.177560157551664655e-01	1.605936764931333194e+00
4.555226325668746057e+01	-1.079713128290296353e+01	-2.022508187713535577e+00	-1.795050647136385180e+00	-4.082988397370201916e+00	6.553341182026352074e-01	-1.698187903316760128e+01	1.788924717440060164e+01	4.331233814174281882e+00	-2.946883452568497486e+00	7.142104337891815646e+00
