-29.664715	-44.127636	7.6196766	35.70112	-26.403389	2.9732676	16.734425	-0.35664868	4.892422	0.570215	7.0198393	2.80412	1.2569052	2.3177483	2.307571	1.2584229	7.2893724	-0.31993356
-54.080856	-28.112438	-2.860836	14.69628	-6.700794	-5.831112	3.7158904	-5.1823144	13.649149	1.0502717	10.807119	-1.579975	-15.704284	2.4236724	1.683824	-2.4172406	4.279005	-6.9539776
-21.13416	-46.41144	9.388476	32.391804	-26.433401	3.367866	20.806467	5.25895	2.7252564	3.1505857	5.6318707	2.2372897	-5.0153923	2.235942	2.5079856	-3.9141467	6.7938814	-6.3588457
-26.733795	-40.95134	8.868575	39.096306	-34.62274	6.07825	14.263068	-0.07539356	-0.07430947	-1.4527726	4.611997	4.6457257	-1.5071054	0.38261342	-0.63376325	-0.079010844	7.9437814	1.4967883
-55.297092	-20.773018	-5.4060254	-8.0038185	6.28365	-14.411422	-3.8797343	1.344857	5.8215594	-5.819401	-0.383371	5.6405206	-11.591387	-0.9954878	7.8856783	-5.992012	-4.703897	2.2395039
-54.04939	-21.058212	-0.23296785	-11.461282	11.270685	-25.8485	-16.309147	3.1853685	-0.07246256	9.517473	7.095226	-6.3586235	9.654784	-8.174665	-5.0525184	-6.8067656	-3.2964444	-5.978817
-51.00626	-23.922607	0.5904746	-8.638396	10.426533	-26.24562	-12.111205	5.112006	7.03196	7.040617	8.218834	-0.8550089	9.181935	-5.7363415	-3.186535	-9.414611	-1.6706226	-1.8896203
-43.290337	-27.611843	6.6052666	-10.255505	10.272009	-23.377348	-9.05436	10.259539	0.33362424	15.057746	3.6753006	-9.847483	8.60731	-11.408375	-4.610728	-7.853813	1.5046965	-6.8339853
-57.09757	-18.414425	5.4508886	-12.044483	12.30872	-8.608824	-1.1511006	13.860659	0.2415489	14.333384	-1.9816653	-10.640369	-7.2464547	-1.5134721	3.8162081	6.1715	4.8185964	-7.7143955
-50.98806	-26.56973	7.731251	-3.813343	2.3790019	-7.120698	5.898094	8.985069	-3.5015028	-2.014857	-4.1091795	3.3644733	-10.448998	2.334364	7.4331846	9.227706	2.324686	-6.2513123
87.39006	-26.072905	9.648079	3.7064183	-3.1617908	-3.2393508	-3.4543009	-8.779299	4.302358	-0.36890912	-7.6575675	2.147942	-2.8283422	1.9151608	-2.3281898	-2.7891152	6.0448036	2.8084059
68.590904	-28.560276	14.456288	-3.489213	5.4438	-3.6908417	-1.9422617	-5.782052	6.072668	1.3270285	-4.67006	-2.5334616	-5.8106694	-1.0478337	0.3327873	-1.9125004	4.076725	-1.8319601
-4.284986	10.372762	-0.72882867	-16.460676	-8.625442	21.643635	-18.643166	17.511528	7.247685	-16.02797	-3.2860951	-14.245548	-7.4781756	-2.7675393	2.5651183	-0.17919958	-5.472244	-1.7489147
-0.45545524	11.944754	0.16796625	-10.212464	-17.92752	31.199564	-20.42217	25.23285	8.6029005	-5.5526905	-3.0006914	-10.05009	1.5140651	-2.8716261	0.9282024	5.379242	-3.1987836	-1.896955
64.9469	-20.168522	2.7081227	6.992674	-6.7049217	-0.15739475	-7.793679	-10.232756	2.4324021	3.0887353	-5.6398754	1.1618981	8.884747	1.8126965	1.3348398	3.6638088	2.646329	1.4214942
