-4.084086688656167041e+01	-3.197532422825324794e+00	-4.035455274945750404e+01	2.058926346349968739e+01	1.045273096636003274e+01	-1.630966904259861039e+01	-6.066682785122718080e+00	1.213058309462282125e+01	7.995992844890138507e+00	1.848330582494820717e+01	-3.680742959556563942e+00	9.049915608035204784e+00	1.757809294048333726e+01	6.176480896671282750e+00	-1.053430266971658824e+01	2.050431364899116815e+01	-1.480850072792268213e+00
-2.827007550409342329e+01	-1.418035105773314086e+01	-3.752752978139094608e+01	6.323342906045475331e+00	1.639792146880227719e+01	-5.493562002202045846e+01	-5.104522838761362813e+00	7.002190554897552488e+00	-1.684836762841409197e+01	2.179233078115378319e+01	-2.103319346861013184e+00	1.732955166540065317e+00	1.162115884149572231e+01	4.051680841818609657e+00	-4.998277669368808240e+00	1.252722753351007690e+01	3.437771789385951848e+00
-2.645592675885052003e+01	-2.383198850150683867e+01	-4.467544256611516573e+01	-2.960366656383111206e+01	1.876698349592610171e+01	-5.772952494383670086e+01	-6.437522776411158887e+00	1.065745878687310366e+01	-9.643161187079325458e+00	1.172164031088762037e+01	4.621268394658785361e+00	8.841159642047324851e+00	6.464125680444847255e+00	5.531535672052604546e+00	-3.319490519336202983e+00	8.511438440655863857e+00	8.946748304371620719e+00
-5.626021751866434073e+01	-1.446776867754230800e+01	-7.124553324019015754e+00	1.919503496860141922e+01	-2.225094333746079656e+01	-1.881016432711253961e+00	9.945518552398011636e+00	-4.656913482857756748e+00	3.181928454889369817e+00	-1.019479995517140125e+01	-3.078822488460870144e+00	-7.850746940375532112e+00	8.611136134550022803e+00	8.249163452817043662e+00	-3.119738736280583069e+00	1.718407671587288732e+01	-5.010919321663800829e+00
-5.243477196852921196e+01	-3.230021792970303007e+00	6.937319858335085243e+00	6.618305869893927706e+01	-1.725105972176708846e+01	6.565178556715033364e-01	7.013159116569609886e+00	-8.103201669127937379e+00	-7.673012046902271122e-01	1.227680539271610360e+00	-1.150684788956232119e+01	1.266666024210487684e+01	-4.819730786466040584e+00	-1.114052437141331886e+01	-3.959507799725143329e+00	-5.945398721239443240e+00	1.111939933933862079e+01
-4.875610312701234506e+01	-5.187978973955674533e+00	6.318053819462327247e+00	6.741438224868066698e+01	-1.725778776734439646e+01	-2.387079208676663900e+00	7.076814580624611217e+00	-6.071422979775115358e+00	-2.241310229664135178e+00	-1.670658133520542821e+00	-5.581368595682702216e-02	1.022864957370708439e+01	3.082643306036879860e+00	-1.123834977488944098e+01	-1.068885397551791350e+01	4.150320912564087750e-01	1.828474957110086052e+01
-4.678818094643957437e+01	-1.591070838129079412e+01	1.266610289686335733e+01	6.037571446635102745e+01	-9.631771056727089331e+00	-3.485839669127850371e-01	9.131571142344214742e-01	-1.133962711516621624e+01	-2.046706722512975674e+01	6.819567836850709774e+00	-8.476048635827028832e+00	2.498876831539759991e+01	-1.186987588605427923e+01	-1.965100850799586851e+01	3.602964667920409148e-01	-5.863740222709622252e+00	7.245527739342279006e+00
-4.952166846861364746e+01	-5.760510020431002687e+00	-9.582794348691157538e+00	5.971554917167377852e+01	2.181628945954631860e+00	1.385913428320508345e+01	4.131489055010683642e-01	-7.188966979018024617e+00	-7.804805673159909141e+00	4.902637667034824176e+00	6.037630409585973412e-01	1.018540365004608184e+01	-1.392503988528249614e+01	-4.691741474288568803e+00	1.477480233097686479e+01	1.230867450048809708e+01	-9.174414645448964123e+00
-5.367659946907902935e+01	-2.029534044407375148e+01	-2.851988989761274240e+00	2.241563619645087613e+01	-1.268943627563220744e+01	-1.264976635916050363e+01	9.144871693543191071e+00	5.553179720837633226e+00	4.272410497235149540e-01	-8.553998120218935242e+00	-1.958041036798749079e+00	-1.733497474394807725e+01	1.828714117706763176e+00	1.587064364614588996e+01	6.339973833545840876e+00	1.653575840064404545e+01	-8.741314957117388929e+00
6.659873985731350388e+01	-3.839274413624438154e+01	1.135807619229959009e+01	-2.108365958965820752e+01	-1.020692739948494321e+01	-1.247937931374481835e+01	-2.842128792066342058e+00	-1.154727256166315819e+01	-9.542732393154611248e-02	-1.314083946733845742e+01	6.889652550045650692e+00	1.012255640989457639e+01	1.412909893666246397e+01	5.827978263390208857e-01	6.191810856320631551e+00	2.403558018249776218e+00	8.319309213845457407e+00
5.729719693271275105e+01	-3.522802683823407932e+01	1.181468131987727332e+01	4.720026680424731502e+00	4.502468786719758143e+00	1.619642473416676332e+00	-4.851872191560350878e+00	1.741659037006678679e+00	8.978564713441544498e+00	-5.040778087265352703e+00	3.833037300197623676e+00	3.075872590720435173e+00	7.776222059362827288e+00	4.458783921745217427e-01	-6.984079473631714663e-01	4.890579202695375383e-01	-5.552887024209234745e+00
-1.034193578620802079e+00	1.132350782143502821e+00	1.538035454430835003e+01	-8.934941032383058257e+00	1.706052172573909687e+01	2.274392826222078767e+01	-2.181396599479512233e+01	9.388814505009712708e-01	-1.802152372359109478e+01	-1.246497017266690577e+01	-2.144564858715206412e+01	6.062069848180206222e+00	-3.602456422841364692e+00	1.655412906124383809e+01	-1.710640673265749712e+01	-4.556211994363910556e+00	-8.972606509911392081e+00
1.239497452451866266e+01	1.349498374648483612e+01	7.218342878128104267e+00	8.396276146712509103e+00	3.954206720287135113e+01	2.012524347115532564e+01	-2.915176335505235272e+01	-2.656605616399137837e+00	-2.515711737297743866e+01	-1.346167294548814830e+01	-1.194787206400183521e+01	6.513501562372684184e+00	-8.296541260984248822e+00	1.431281158124938457e+01	-1.176189986471752391e+01	-2.530315947241669416e+00	-4.235581692102781126e+00
6.866430791828358338e+01	-9.356445262742234092e+00	-6.209953640419241694e+00	1.024095873007948221e+01	1.256703779779933150e+01	-7.326830895544373057e+00	-6.953829864237520475e+00	-1.508291738619097933e+00	1.708368670984823723e+01	-6.564240832154470517e+00	1.814449411908080068e+00	-5.456752725623839950e+00	1.141616782243694139e+01	-2.411693734561589419e+00	3.591792470423711414e+00	-6.293496867234621206e+00	6.019815503261023437e+00
4.462216410514081133e+01	-1.363940326913597900e+01	-4.859664908169237130e+00	-8.638386803996295882e+00	-1.030221360996623314e+00	2.821986026522802060e+00	-3.781434126233347293e+00	-5.354231843354281040e+00	2.150271856457355568e+01	-1.435841605448147185e+01	-9.028882971284463821e+00	-2.676665020218923274e+00	1.094936798946349477e+01	-2.689850295439831562e+00	7.613697099763117926e+00	-3.986698980402360704e+00	8.824899447708800526e-01
5.816403734106604162e+01	1.536659392866026153e+00	-1.539035374814245349e+00	9.119136342742034884e+00	2.713741694039923935e+00	-1.798289794311344991e+01	8.550546444159466963e-01	-1.709474161338037135e+01	-1.175776877639054696e+01	-2.389207024465203588e+01	2.096482890356072382e+00	1.995307404913113203e+01	2.721071095191741662e+01	4.016625970826929404e+01	2.118866196419673997e+01	-1.097083364756962709e+01	4.240383126672444547e+00
-2.049382496421701205e+01	5.844090518081779351e+01	5.267574182969607222e+01	-4.405770627528634265e+01	-2.437540360649925120e+01	-6.377977206180198699e+00	-1.861850129835819345e+01	1.803661918062455349e+00	7.383651514987271680e-01	-6.405569751533525036e+00	1.863079593832989289e+01	1.282377612585970539e+01	-8.393164682226286644e+00	-6.094392215777043376e+00	2.376157950874770552e+00	3.605306733268095698e+00	-7.937705162615470655e+00
-2.244752343551990936e+00	-2.315984955140202928e+01	1.602438786514815661e+01	-1.095368904744100114e+01	-9.621669235545754484e-01	2.776757480293442981e+01	-1.894510539761452961e+01	1.733284298745350727e+00	-8.822659652089742011e+00	7.942493494962038270e+00	1.497326953263219851e+00	-3.840810295035516742e+00	1.637876981191864445e+01	1.002284786927971361e+01	-1.163344271299832222e+01	-1.003380155598530443e+01	1.545731431143869461e+00
6.862313130413230056e+01	-2.726285991138526299e+01	2.092325262391751650e+01	-7.797116231309411560e+00	2.647272180172713707e+00	-1.881673153787338393e+01	-7.003021087161387825e+00	7.410135430496733733e+00	7.684851073382795050e+00	-1.485183175648897524e+01	-1.570418981249043533e+01	-3.124845008144191638e+00	4.936824137067582718e+00	-1.552261366030503353e+01	-5.176802995792999518e+00	1.177664014293112515e+01	5.298944024082081761e+00
6.840796420364742403e+01	-3.144524561493465953e+01	2.092266086085832910e+01	-1.186966536608849054e+01	-4.577223610256002218e+00	-7.947108579541914963e+00	-8.413282846113229851e+00	-1.717610965495680375e+00	1.146525358981086562e+01	-1.578352163143111220e+01	-1.837841345049365671e+01	2.493269553846806819e+00	3.082436894848827880e+00	-1.835937648396545896e+01	-3.626787178182493854e+00	5.798609762365403597e+00	-1.754485201329241573e+00
