0.8875927	-0.22961509	1.118162	1.9598501	-1.1585485	-0.7907803	0.49952126	0.1713778	-0.064843714	0.1161751	0.29814833	-0.33907452	-0.21231833	0.5566921	-0.020350039	0.147322	-0.008290578	-0.11762716	-0.08439988	-0.1479362	-0.061894186	-0.16155063	-0.15773615	0.08429521	0.13234387	-0.15752271	-0.16391623	-0.0718395	-0.015210705
1.3191512	0.038432218	1.2413083	0.5859638	-0.3694939	-0.81683767	0.02118776	0.16042414	-0.56816083	-0.02087291	0.3430283	-0.39880413	-0.106951594	0.32695055	-0.044255167	0.1186115	-0.23191236	-0.09927444	0.02603397	-0.1468601	0.2926235	-0.109712936	-0.026299682	-0.300723	0.041464183	-0.2099585	0.06340404	-0.045302518	-0.07307255
0.81660736	-0.23337023	1.0725569	0.84854364	-0.64260674	-0.9427807	0.8105948	-0.12336224	-0.34093744	0.5544989	0.087249175	-0.42572016	-0.35327172	0.15679172	-0.081398696	0.052242182	-0.104717836	-0.12530763	-0.04075431	-0.20388377	0.21030188	-0.016842894	-0.007785391	-0.15304404	-0.054617442	-0.1130273	-0.18894586	0.07636054	0.06855188
-0.2233701	-1.2412897	0.6574321	1.5187058	-0.34799117	-0.62329483	0.7746737	-0.27694827	-0.16001076	0.44246155	0.13110596	-0.44323504	-0.12226157	0.40878797	0.002751194	0.07580035	0.07738404	-0.24578327	0.020924743	-0.14380948	-0.038309254	-0.18425651	-0.1952894	0.0051954538	-0.025127199	0.002658491	-0.08921225	-0.017163683	0.017968845
1.2734773	-0.8429284	0.18198314	-0.24945825	0.0003032852	-0.71546334	-0.12591419	0.23396143	-0.017456083	-0.15062886	-0.005039991	0.45378894	0.00535603	-0.023732636	0.077924885	0.12219919	-0.123268574	0.116934106	0.18243937	-0.068342134	0.07992236	0.18201336	0.40117675	-0.2718386	-0.060728494	0.11116219	-0.11865704	0.0156606	0.050618544
2.710134	0.33785927	0.79814553	-1.4429986	-0.13599542	-0.70505923	-0.12712835	0.47338966	-0.019198284	-0.05635705	-0.18593302	-0.12646316	0.54014254	-0.0057880403	-0.19821371	0.05623191	-0.22008413	-0.20282258	-0.22512707	0.1566796	-0.34164515	0.15728971	0.07882128	0.2120576	0.21150354	-0.13910972	0.03011727	-0.03504729	0.07796174
2.057692	0.3498485	0.8336048	-1.2997835	0.023668572	-0.82047606	0.06278184	0.27729404	0.08328709	-0.105828464	-0.024539933	0.2180219	0.11411884	0.32974848	-0.29866302	-0.06805884	-0.22122592	-0.18096162	-0.19177172	0.2206528	-0.2305859	0.11082275	0.23368894	0.02373004	0.19395952	-0.033916786	0.056119606	-0.13329461	-0.068813235
2.7456932	0.3001274	0.94937825	-1.6067178	-0.3583325	-0.11066637	0.058745384	0.30743176	0.2161378	0.2493583	-0.53127545	-0.25709543	0.5900331	-0.10438362	-0.12990543	-0.14720426	-0.11700144	-0.23070747	-0.2704723	0.11263961	-0.19935197	-0.1256839	0.057197984	0.18776244	0.0867089	-0.19570467	-0.06522782	0.21542986	0.15075688
1.483233	0.13839665	1.3533478	-1.1063225	0.08271944	0.19024426	-0.024250023	0.22094133	0.5671408	-0.15122989	-0.2536785	0.20913908	0.046368282	-0.15557095	0.22711945	0.2215474	-0.10988258	-0.1612699	0.25364226	0.056496415	0.35238504	-0.20287001	-0.18809244	0.11834906	0.18318734	0.062029704	0.055864375	0.113246486	0.37171888
0.9186362	-0.9591603	0.16560176	-0.24553673	0.06801989	-0.77296835	0.20331319	0.05424739	0.29340845	-0.20918542	0.20461787	0.52017474	-0.3896475	-0.2531157	0.106026016	0.37215006	-0.16357948	0.23214073	0.2775731	0.01317148	0.1072669	0.082532756	-0.25947848	0.058122825	-0.06588627	-0.1527751	0.09080686	0.103907436	0.41104585
